episode,workload,seed,rate,arm,cohort,window_start_s,window_end_s,offered_requests,completed_requests,exact_requests,tpot_requests,unfinished_or_failed_requests,offered_rps,completed_rps,completions_in_window,arrival_cohort_completion_cutoff_s,exact_timing_coverage,p90_arrival_ttft_s,p90_request_mean_tpot_s,p90_client_send_lateness_s,p90_client_queue_s,p90_client_schedule_lateness_s,queue_growth_requests,max_engine_waiting,prompt_tokens,output_tokens,screen_pass,tail_guarantee,scope,outstanding_all_prior_arrivals,requests_with_known_cache_count,reported_cached_tokens_sum,derived_prompt_minus_cache_tokens_sum,engine_counter_interval_s,engine_all_cohorts_prefix_cache_queries_total,engine_all_cohorts_prefix_cache_hits_total,engine_all_cohorts_external_prefix_cache_hits_total,engine_all_cohorts_request_prefill_kv_computed_tokens_sum,engine_all_cohorts_request_queue_time_seconds_sum,engine_all_cohorts_request_prefill_time_seconds_sum,engine_all_cohorts_request_decode_time_seconds_sum,ttft_over_1s_requests,request_tpot_over_100ms_requests,exact_completed_fraction_of_arrivals,mean_power_w,mean_gpu_utilization_pct
episodes-coding_long-0-control-7101,coding_long,7101,0.1881783279213518,control,resident,60,90,7,7,7,4,0,0.23333333333333334,0.23333333333333334,7,90,1.0,0.1275472348,0.034000953341176476,0.0148298576,0.0132491602,0.0021501860000000005,0.0,0.0,"{'min': 25704, 'median': 26671.0, 'max': 28624}","{'median': 15.0, 'max': 62}",True,False,finite-window request-level screen; sample counts and censoring retained,0,7,187984,1014,29.57183338,413281.0,408624.0,0.0,4657.0,0.00021211899911577348,1.2280056680006055,8.11893092199989,0,0,1.0,115.60766666666667,9.016666666666667
episodes-coding_long-0-control-7101,coding_long,7101,0.1881783279213518,control,resident,90,120,7,6,6,3,1,0.23333333333333334,0.2,6,120,1.0,0.3106055125,0.03748172779697331,0.015648511,0.013917084,0.0022171194999999998,0.0,0.0,"{'min': 26479, 'median': 28220.5, 'max': 32077}","{'median': 7.5, 'max': 82}",False,False,finite-window request-level screen; sample counts and censoring retained,1,6,168672,3274,29.569711729,450953.0,446368.0,0.0,4196.0,0.0001542409991088789,1.6688739129995156,26.466154068999458,0,0,0.8571428571428571,122.25933333333336,19.233333333333334
episodes-coding_long-0-control-7101,coding_long,7101,0.1881783279213518,control,resident,120,150,4,4,4,2,0,0.13333333333333333,0.16666666666666666,5,150,1.0,0.1303240674,0.030728511981871345,0.012600476400000001,0.011486395900000002,0.0012314011,0.0,0.0,"{'min': 25946, 'median': 28976.0, 'max': 31168}","{'median': 5.5, 'max': 20}",True,False,finite-window request-level screen; sample counts and censoring retained,0,4,114720,346,29.564411676,284762.0,280608.0,0.0,4601.0,0.00017829399985203054,1.0362818229996265,9.54979470399985,0,0,1.0,111.18116666666668,8.533333333333333
episodes-coding_long-0-control-7101,coding_long,7101,0.1881783279213518,control,resident,150,180,4,4,4,3,0,0.13333333333333333,0.13333333333333333,4,180,1.0,0.163547453,0.034782101965257564,0.009130770500000001,0.0058517388,0.003948463200000001,0.0,0.0,"{'min': 26550, 'median': 29042.0, 'max': 31983}","{'median': 35.0, 'max': 118}",True,False,finite-window request-level screen; sample counts and censoring retained,0,4,116048,569,29.085299642,287279.0,285792.0,0.0,1487.0,0.00014805999944655923,0.8953783390011267,14.331351671999528,0,0,1.0,111.677,9.55
episodes-coding_long-0-control-7101,coding_long,7101,0.1881783279213518,control,resident,60,180,22,22,22,13,0,0.18333333333333332,0.18333333333333332,22,180,1.0,0.1845997484,0.03554635424568439,0.0155892075,0.0139717776,0.002344664700000001,0.0,0.0,"{'min': 25704, 'median': 27706.0, 'max': 32077}","{'median': 14.5, 'max': 118}",True,False,finite-window request-level screen; sample counts and censoring retained,0,22,618960,5650,119.320230364,1464285.0,1449344.0,0.0,14941.0,0.0006927139975232421,4.828539743000874,58.46623136699873,0,0,1.0,115.18129166666668,11.583333333333334
episodes-coding_long-0-control-7101,coding_long,7101,0.1881783279213518,control,incoming,0,60,0,0,0,0,0,0.0,0.0,0,60,0.0,,,,,,0.0,0.0,"{'min': None, 'median': None, 'max': None}","{'median': None, 'max': None}",False,False,finite-window request-level screen; sample counts and censoring retained,0,0,,,59.645103621,253809.0,252528.0,0.0,1281.0,0.00013211800023782416,0.6421512749998328,10.988636682000106,0,0,,113.60433333333334,4.616666666666666
episodes-coding_long-0-control-7101,coding_long,7101,0.1881783279213518,control,incoming,60,90,9,9,9,5,0,0.3,0.3,9,90,1.0,0.1499265412,0.0356686388627451,0.006723675199999999,0.004832774,0.0021398374000000005,0.0,0.0,"{'min': 2038, 'median': 27247.0, 'max': 32077}","{'median': 12.0, 'max': 35}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,220640,1605,29.57183338,413281.0,408624.0,0.0,4657.0,0.00021211899911577348,1.2280056680006055,8.11893092199989,0,0,1.0,115.60766666666667,9.016666666666667
episodes-coding_long-0-control-7101,coding_long,7101,0.1881783279213518,control,incoming,90,120,11,11,11,8,0,0.36666666666666664,0.36666666666666664,11,120,1.0,0.134044119,0.03495541905160819,0.006335708,0.004579509,0.001792157,0.0,0.0,"{'min': 2095, 'median': 27307.0, 'max': 28672}","{'median': 18.0, 'max': 238}",True,False,finite-window request-level screen; sample counts and censoring retained,0,11,274112,922,29.569711729,450953.0,446368.0,0.0,4196.0,0.0001542409991088789,1.6688739129995156,26.466154068999458,0,0,1.0,122.25933333333336,19.233333333333334
episodes-coding_long-0-control-7101,coding_long,7101,0.1881783279213518,control,incoming,120,150,8,8,8,5,0,0.26666666666666666,0.26666666666666666,8,150,1.0,0.1536622707,0.035505896528579516,0.0066673619,0.0047405614,0.0024296885,0.0,0.0,"{'min': 2540, 'median': 26695.5, 'max': 28943}","{'median': 10.0, 'max': 58}",True,False,finite-window request-level screen; sample counts and censoring retained,0,7,165888,762,29.564411676,284762.0,280608.0,0.0,4601.0,0.00017829399985203054,1.0362818229996265,9.54979470399985,0,0,1.0,111.18116666666668,8.533333333333333
episodes-coding_long-0-control-7101,coding_long,7101,0.1881783279213518,control,incoming,150,180,8,8,8,6,0,0.26666666666666666,0.26666666666666666,8,180,1.0,0.120906145,0.03480939502593296,0.006670970599999999,0.0043973673,0.0022862693999999998,0.0,0.0,"{'min': 2627, 'median': 26845.5, 'max': 29092}","{'median': 17.0, 'max': 94}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,169744,918,29.085299642,287279.0,285792.0,0.0,1487.0,0.00014805999944655923,0.8953783390011267,14.331351671999528,0,0,1.0,111.677,9.55
episodes-coding_long-0-control-7101,coding_long,7101,0.1881783279213518,control,incoming,60,180,36,36,36,24,0,0.3,0.3,36,180,1.0,0.139058399,0.03525788728614801,0.0065903965,0.0046130225,0.002354786,0.0,0.0,"{'min': 2038, 'median': 26851.5, 'max': 32077}","{'median': 15.0, 'max': 238}",True,False,finite-window request-level screen; sample counts and censoring retained,0,34,830384,4207,119.320230364,1464285.0,1449344.0,0.0,14941.0,0.0006927139975232421,4.828539743000874,58.46623136699873,0,0,1.0,115.18129166666668,11.583333333333334
episodes-coding_long-0-control-7102,coding_long,7102,0.1881783279213518,control,resident,0,60,9,9,9,4,0,0.15,0.15,9,60,1.0,0.20927956880000004,0.03254541494737679,0.0179307656,0.0144742372,0.0035898274,0.0,0.0,"{'min': 25772, 'median': 27247.0, 'max': 32077}","{'median': 1.0, 'max': 38}",True,False,finite-window request-level screen; sample counts and censoring retained,0,9,252192,3221,59.625162402,255413.0,252192.0,0.0,3221.0,0.0001903789989228244,0.9519109520015263,2.3569064339999386,0,0,1.0,112.22725,2.4833333333333334
episodes-coding_long-0-control-7102,coding_long,7102,0.1881783279213518,control,resident,60,90,8,8,8,5,0,0.26666666666666666,0.26666666666666666,8,90,1.0,0.1734031356,0.0342026808925599,0.0166009309,0.0141886164,0.0029810608,0.0,0.0,"{'min': 26212, 'median': 28153.0, 'max': 31983}","{'median': 12.5, 'max': 118}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,225760,1796,29.565050985,449801.0,446400.0,0.0,3401.0,0.00024405900057899999,1.251838582000346,11.067951283000184,0,0,1.0,120.93350000000001,9.65
episodes-coding_long-0-control-7102,coding_long,7102,0.1881783279213518,control,resident,90,120,6,6,6,3,0,0.2,0.2,6,120,1.0,0.1807091055,0.03499212558714859,0.015447035500000001,0.0143368545,0.0016707620000000001,0.0,0.0,"{'min': 26463, 'median': 27440.5, 'max': 30884}","{'median': 14.5, 'max': 250}",True,False,finite-window request-level screen; sample counts and censoring retained,0,6,167728,943,29.609496701,361292.0,357920.0,0.0,3372.0,0.00012810899988835445,1.1156625889998395,33.79005592099929,0,0,1.0,126.83850000000001,18.216666666666665
episodes-coding_long-0-control-7102,coding_long,7102,0.1881783279213518,control,resident,120,150,7,6,6,5,1,0.23333333333333334,0.2,6,150,1.0,0.12810229350000002,0.03355947931955485,0.0101825605,0.008476718,0.001717273,0.0,0.0,"{'min': 2038, 'median': 26205.0, 'max': 30777}","{'median': 12.5, 'max': 38}",False,False,finite-window request-level screen; sample counts and censoring retained,1,5,135632,574,29.577300475,417168.0,409824.0,0.0,6919.0,0.0002173689999835915,1.2518240849985887,8.583464878000086,0,0,0.8571428571428571,120.0305,7.133333333333334
episodes-coding_long-0-control-7102,coding_long,7102,0.1881783279213518,control,resident,150,180,3,3,3,2,0,0.1,0.13333333333333333,4,180,1.0,0.16589450579999998,0.03460383267022332,0.007068874399999999,0.0052383638,0.0017843044000000001,0.0,0.0,"{'min': 26550, 'median': 27307.0, 'max': 31983}","{'median': 32.0, 'max': 118}",True,False,finite-window request-level screen; sample counts and censoring retained,0,3,85296,544,29.060788026,256841.0,255520.0,0.0,1376.0,0.00015963000078045297,0.8716517520006164,14.861161649000678,0,0,1.0,116.70650000000002,8.833333333333334
episodes-coding_long-0-control-7102,coding_long,7102,0.1881783279213518,control,resident,60,180,24,24,24,16,0,0.2,0.2,24,180,1.0,0.17045572679999998,0.03495205196567851,0.0155370661,0.0140289531,0.0025520145999999994,0.0,0.0,"{'min': 2038, 'median': 27329.5, 'max': 31983}","{'median': 14.0, 'max': 250}",True,False,finite-window request-level screen; sample counts and censoring retained,0,23,642368,3915,119.342692645,1516140.0,1500608.0,0.0,15532.0,0.0007965060012793401,4.728669619999891,72.00642412899924,0,0,1.0,121.12725,10.958333333333334
episodes-coding_long-0-control-7102,coding_long,7102,0.1881783279213518,control,incoming,0,60,0,0,0,0,0,0.0,0.0,0,60,0.0,,,,,,0.0,0.0,"{'min': None, 'median': None, 'max': None}","{'median': None, 'max': None}",False,False,finite-window request-level screen; sample counts and censoring retained,0,0,,,59.625162402,255413.0,252192.0,0.0,3221.0,0.0001903789989228244,0.9519109520015263,2.3569064339999386,0,0,,112.22725,2.4833333333333334
episodes-coding_long-0-control-7102,coding_long,7102,0.1881783279213518,control,incoming,60,90,8,8,8,4,0,0.26666666666666666,0.26666666666666666,8,90,1.0,0.1340541212,0.03489617527058824,0.0074545021,0.0047881504,0.0027603934999999996,0.0,0.0,"{'min': 25704, 'median': 27414.0, 'max': 32077}","{'median': 7.5, 'max': 35}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,220640,1605,29.565050985,449801.0,446400.0,0.0,3401.0,0.00024405900057899999,1.251838582000346,11.067951283000184,0,0,1.0,120.93350000000001,9.65
episodes-coding_long-0-control-7102,coding_long,7102,0.1881783279213518,control,incoming,90,120,8,8,8,7,0,0.26666666666666666,0.26666666666666666,8,120,1.0,0.14292709139999998,0.035434780774683546,0.006531055899999999,0.0046780050999999994,0.0021112723999999997,0.0,0.0,"{'min': 2038, 'median': 27026.0, 'max': 28672}","{'median': 28.0, 'max': 238}",True,False,finite-window request-level screen; sample counts and censoring retained,0,7,190192,391,29.609496701,361292.0,357920.0,0.0,3372.0,0.00012810899988835445,1.1156625889998395,33.79005592099929,0,0,1.0,126.83850000000001,18.216666666666665
episodes-coding_long-0-control-7102,coding_long,7102,0.1881783279213518,control,incoming,120,150,13,11,11,7,2,0.43333333333333335,0.36666666666666664,11,150,1.0,0.143623954,0.034531898955482455,0.006286767,0.004755258,0.001888105,0.0,0.0,"{'min': 2095, 'median': 26577.0, 'max': 29092}","{'median': 14.0, 'max': 58}",False,False,finite-window request-level screen; sample counts and censoring retained,2,10,222896,1355,29.577300475,417168.0,409824.0,0.0,6919.0,0.0002173689999835915,1.2518240849985887,8.583464878000086,0,0,0.8461538461538461,120.0305,7.133333333333334
episodes-coding_long-0-control-7102,coding_long,7102,0.1881783279213518,control,incoming,150,180,8,8,8,4,0,0.26666666666666666,0.3333333333333333,10,180,1.0,0.1323548126,0.03521363883977131,0.0059059448,0.0044635567,0.0021147845,0.0,0.0,"{'min': 2627, 'median': 26845.5, 'max': 29257}","{'median': 9.5, 'max': 94}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,170224,777,29.060788026,256841.0,255520.0,0.0,1376.0,0.00015963000078045297,0.8716517520006164,14.861161649000678,0,0,1.0,116.70650000000002,8.833333333333334
episodes-coding_long-0-control-7102,coding_long,7102,0.1881783279213518,control,incoming,60,180,37,37,37,24,0,0.30833333333333335,0.30833333333333335,37,180,1.0,0.1400182072,0.03524949668527738,0.0063655688,0.004701154799999999,0.0021308558,0.0,0.0,"{'min': 2038, 'median': 26814.0, 'max': 32077}","{'median': 16.0, 'max': 238}",True,False,finite-window request-level screen; sample counts and censoring retained,0,35,858240,4495,119.342692645,1516140.0,1500608.0,0.0,15532.0,0.0007965060012793401,4.728669619999891,72.00642412899924,0,0,1.0,121.12725,10.958333333333334
episodes-coding_long-0-replay-7101,coding_long,7101,0.1881783279213518,replay,resident,0,60,9,9,9,5,0,0.15,0.15,9,60,1.0,0.1459353844,0.03475426471663953,0.0194442114,0.014056297799999999,0.006722102200000001,0.0,0.0,"{'min': 25772, 'median': 27300.0, 'max': 31540}","{'median': 6.0, 'max': 250}",True,False,finite-window request-level screen; sample counts and censoring retained,0,9,252528,1281,59.64297584,253809.0,252528.0,0.0,1281.0,0.00014378099967871094,0.6432907040007194,10.889851450000151,0,0,1.0,113.74324999999999,4.05
episodes-coding_long-0-replay-7101,coding_long,7101,0.1881783279213518,replay,resident,60,90,7,7,7,4,0,0.23333333333333334,0.23333333333333334,7,90,1.0,18.1320465778,0.04049349057868853,0.017783001,0.0131975824,0.0051767104,-3.5000000000000004,7.0,"{'min': 25704, 'median': 26671.0, 'max': 28624}","{'median': 15.0, 'max': 62}",False,False,finite-window request-level screen; sample counts and censoring retained,0,7,187984,1014,29.135604953,820828.0,597328.0,0.0,222985.0,106.43452338500128,51.068971090997366,107.99972113700096,6,0,1.0,290.85116666666664,94.83333333333333
episodes-coding_long-0-replay-7101,coding_long,7101,0.1881783279213518,replay,resident,90,120,7,6,6,3,1,0.23333333333333334,0.2,6,120,1.0,0.2974997705,0.037304886021425725,0.016274649500000002,0.0143011305,0.0021025005,0.0,0.0,"{'min': 26479, 'median': 28220.5, 'max': 32077}","{'median': 7.5, 'max': 82}",False,False,finite-window request-level screen; sample counts and censoring retained,1,6,168672,3274,29.588759991,481001.0,474320.0,0.0,6830.0,0.00016265699923678767,2.043563902000642,29.72140575200001,0,0,0.8571428571428571,135.94733333333335,19.516666666666666
episodes-coding_long-0-replay-7101,coding_long,7101,0.1881783279213518,replay,resident,120,150,4,4,4,2,0,0.13333333333333333,0.16666666666666666,5,150,1.0,0.13971870390000002,0.0322337397619883,0.0139131358,0.0115899633,0.004215855700000001,0.0,0.0,"{'min': 25946, 'median': 28976.0, 'max': 31168}","{'median': 5.5, 'max': 20}",True,False,finite-window request-level screen; sample counts and censoring retained,0,4,114720,346,29.58486328,284762.0,280608.0,0.0,4601.0,0.00018515800138629857,1.0647814839999228,9.569295621000037,0,0,1.0,116.08733333333333,8.4
episodes-coding_long-0-replay-7101,coding_long,7101,0.1881783279213518,replay,resident,150,180,4,4,4,3,0,0.13333333333333333,0.13333333333333333,4,180,1.0,0.1698296243,0.03463164132584892,0.009319298100000002,0.0055395456,0.0041393367,0.0,0.0,"{'min': 26550, 'median': 29042.0, 'max': 31983}","{'median': 35.0, 'max': 118}",True,False,finite-window request-level screen; sample counts and censoring retained,0,4,116048,569,29.572857371,287279.0,285792.0,0.0,1487.0,0.0001434599998901831,0.9120035130008546,14.425064987999576,0,0,1.0,118.24483333333333,9.083333333333334
episodes-coding_long-0-replay-7101,coding_long,7101,0.1881783279213518,replay,resident,60,180,22,22,22,13,0,0.18333333333333332,0.18333333333333332,22,180,1.0,14.985548035100024,0.03922821672835458,0.0174066548,0.014192274500000001,0.004992569100000001,-4.9,7.0,"{'min': 25704, 'median': 27706.0, 'max': 32077}","{'median': 14.5, 'max': 118}",False,False,finite-window request-level screen; sample counts and censoring retained,0,22,618960,5650,119.415517603,1905947.0,1669824.0,0.0,236123.0,124.16853448200209,57.579045649998534,165.5725440200008,6,0,1.0,165.28266666666664,32.958333333333336
episodes-coding_long-0-replay-7101,coding_long,7101,0.1881783279213518,replay,incoming,0,60,0,0,0,0,0,0.0,0.0,0,60,0.0,,,,,,0.0,0.0,"{'min': None, 'median': None, 'max': None}","{'median': None, 'max': None}",False,False,finite-window request-level screen; sample counts and censoring retained,0,0,,,59.64297584,253809.0,252528.0,0.0,1281.0,0.00014378099967871094,0.6432907040007194,10.889851450000151,0,0,,113.74324999999999,4.05
episodes-coding_long-0-replay-7101,coding_long,7101,0.1881783279213518,replay,incoming,60,90,9,5,5,1,4,0.3,0.16666666666666666,5,90,1.0,25.6694046096,0.03932042023529412,25.5239493424,25.52165256,0.0026300114,-3.5000000000000004,7.0,"{'min': 26375, 'median': 27581.0, 'max': 28624}","{'median': 1.0, 'max': 18}",False,False,finite-window request-level screen; sample counts and censoring retained,4,5,136784,1009,29.135604953,820828.0,597328.0,0.0,222985.0,106.43452338500128,51.068971090997366,107.99972113700096,5,0,0.5555555555555556,290.85116666666664,94.83333333333333
episodes-coding_long-0-replay-7101,coding_long,7101,0.1881783279213518,replay,incoming,90,120,11,11,11,8,0,0.36666666666666664,0.5,15,120,1.0,0.133221929,0.03520671517105263,0.005363907,0.004564068,0.001133506,0.0,0.0,"{'min': 2095, 'median': 27307.0, 'max': 28672}","{'median': 18.0, 'max': 238}",True,False,finite-window request-level screen; sample counts and censoring retained,0,11,274112,922,29.588759991,481001.0,474320.0,0.0,6830.0,0.00016265699923678767,2.043563902000642,29.72140575200001,0,0,1.0,135.94733333333335,19.516666666666666
episodes-coding_long-0-replay-7101,coding_long,7101,0.1881783279213518,replay,incoming,120,150,8,8,8,5,0,0.26666666666666666,0.26666666666666666,8,150,1.0,0.1495601636,0.03478064926972269,0.0075741528,0.0045455075,0.0040047239,0.0,0.0,"{'min': 2540, 'median': 26695.5, 'max': 28943}","{'median': 10.0, 'max': 58}",True,False,finite-window request-level screen; sample counts and censoring retained,0,7,165888,762,29.58486328,284762.0,280608.0,0.0,4601.0,0.00018515800138629857,1.0647814839999228,9.569295621000037,0,0,1.0,116.08733333333333,8.4
episodes-coding_long-0-replay-7101,coding_long,7101,0.1881783279213518,replay,incoming,150,180,8,8,8,6,0,0.26666666666666666,0.26666666666666666,8,180,1.0,0.1348431741,0.03556617810468059,0.0059194443999999995,0.0045561337,0.0014914649,0.0,0.0,"{'min': 2627, 'median': 26845.5, 'max': 29092}","{'median': 17.0, 'max': 94}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,169744,918,29.572857371,287279.0,285792.0,0.0,1487.0,0.0001434599998901831,0.9120035130008546,14.425064987999576,0,0,1.0,118.24483333333333,9.083333333333334
episodes-coding_long-0-replay-7101,coding_long,7101,0.1881783279213518,replay,incoming,60,180,36,36,36,24,0,0.3,0.3,36,180,1.0,18.1973835815,0.03745291952840557,18.0671935685,18.0649758365,0.0026085895,-4.9,7.0,"{'min': 2038, 'median': 26851.5, 'max': 32077}","{'median': 15.0, 'max': 238}",False,False,finite-window request-level screen; sample counts and censoring retained,0,34,830384,4207,119.415517603,1905947.0,1669824.0,0.0,236123.0,124.16853448200209,57.579045649998534,165.5725440200008,9,0,1.0,165.28266666666664,32.958333333333336
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,replay,resident,0,60,9,9,9,4,0,0.15,0.15,9,60,1.0,0.21375236940000003,0.03347051148076312,0.018513533999999998,0.0144274006,0.0047651368,0.0,0.0,"{'min': 25772, 'median': 27247.0, 'max': 32077}","{'median': 1.0, 'max': 38}",True,False,finite-window request-level screen; sample counts and censoring retained,0,9,252192,3221,59.63970461,255413.0,252192.0,0.0,3221.0,0.00018356399959884584,0.9638723339994613,2.4153767500001777,0,0,1.0,111.07600000000001,2.375
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,replay,resident,60,90,8,7,7,4,1,0.26666666666666666,0.23333333333333334,7,90,1.0,25.6739420988,0.04782820231721312,0.051625702800000034,0.0138227012,0.03796232380000004,-3.4999999999999996,8.0,"{'min': 26212, 'median': 27831.0, 'max': 30608}","{'median': 10.0, 'max': 62}",False,False,finite-window request-level screen; sample counts and censoring retained,1,7,194224,1349,29.140007743,862839.0,638528.0,0.0,223046.0,139.2305988529988,52.51232713800073,110.08593663400006,6,0,0.875,292.1711666666667,94.68333333333334
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,replay,resident,90,120,6,6,6,3,0,0.2,0.23333333333333334,7,120,1.0,0.1712754985,0.03477246103504388,0.014063696,0.013721562999999999,0.001154497,0.0,0.0,"{'min': 26463, 'median': 27440.5, 'max': 30884}","{'median': 14.5, 'max': 250}",True,False,finite-window request-level screen; sample counts and censoring retained,0,6,167728,943,29.576466123,361292.0,357920.0,0.0,3987.0,11.374494934999348,4.2795078549997925,39.18408941100097,0,0,1.0,133.32783333333336,19.933333333333334
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,replay,resident,120,150,7,6,6,5,1,0.23333333333333334,0.2,6,150,1.0,0.1315433475,0.03380533863020668,0.009994924,0.0086817985,0.0018069864999999997,0.0,0.0,"{'min': 2038, 'median': 26205.0, 'max': 30777}","{'median': 12.5, 'max': 38}",False,False,finite-window request-level screen; sample counts and censoring retained,1,5,135632,574,29.575375765,419263.0,411872.0,0.0,6966.0,0.00022277600237430306,1.2948390050032685,8.599617223999303,0,0,0.8571428571428571,119.94583333333334,7.933333333333334
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,replay,resident,150,180,3,3,3,2,0,0.1,0.13333333333333333,4,180,1.0,0.166806988,0.03431547174218363,0.0076102615999999994,0.005624736,0.0019198449999999999,0.0,0.0,"{'min': 26550, 'median': 27307.0, 'max': 31983}","{'median': 32.0, 'max': 118}",True,False,finite-window request-level screen; sample counts and censoring retained,0,3,85296,544,29.582921283,256841.0,255520.0,0.0,1376.0,0.0001491189996158937,0.8624471629991604,14.606476916999782,0,0,1.0,116.04783333333333,8.8
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,replay,resident,60,180,24,24,24,16,0,0.2,0.2,24,180,1.0,14.6823842286,0.03923759416757741,0.0163360424,0.0137429894,0.0028427105999999994,-5.6,8.0,"{'min': 2038, 'median': 27329.5, 'max': 31983}","{'median': 14.0, 'max': 250}",False,False,finite-window request-level screen; sample counts and censoring retained,0,23,642368,3915,119.40509939,1957802.0,1721120.0,0.0,236682.0,153.39617590200032,61.31356076300381,181.21438481800215,7,0,1.0,165.37316666666666,32.8375
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,replay,incoming,0,60,0,0,0,0,0,0.0,0.0,0,60,0.0,,,,,,0.0,0.0,"{'min': None, 'median': None, 'max': None}","{'median': None, 'max': None}",False,False,finite-window request-level screen; sample counts and censoring retained,0,0,,,59.63970461,255413.0,252192.0,0.0,3221.0,0.00018356399959884584,0.9638723339994613,2.4153767500001777,0,0,,111.07600000000001,2.375
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,replay,incoming,60,90,8,6,6,2,2,0.26666666666666666,0.2,6,90,1.0,22.655256113500002,0.038606352325791855,22.521901753,22.52014352,0.0034807235000000004,-3.4999999999999996,8.0,"{'min': 26375, 'median': 27773.5, 'max': 32077}","{'median': 1.0, 'max': 18}",False,False,finite-window request-level screen; sample counts and censoring retained,2,6,168560,1310,29.140007743,862839.0,638528.0,0.0,223046.0,139.2305988529988,52.51232713800073,110.08593663400006,6,0,0.75,292.1711666666667,94.68333333333334
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,replay,incoming,90,120,8,8,8,7,0,0.26666666666666666,0.3333333333333333,10,120,1.0,0.1351149035,0.035049914692320674,0.0064432017,0.0043620519,0.0020217653,0.0,0.0,"{'min': 2038, 'median': 27026.0, 'max': 28672}","{'median': 28.0, 'max': 238}",True,False,finite-window request-level screen; sample counts and censoring retained,0,7,190192,391,29.576466123,361292.0,357920.0,0.0,3987.0,11.374494934999348,4.2795078549997925,39.18408941100097,0,0,1.0,133.32783333333336,19.933333333333334
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,replay,incoming,120,150,13,11,11,7,2,0.43333333333333335,0.36666666666666664,11,150,1.0,0.14817699,0.03508168848026316,0.006045613,0.004217748,0.003550713,0.0,0.0,"{'min': 2095, 'median': 26577.0, 'max': 29092}","{'median': 14.0, 'max': 58}",False,False,finite-window request-level screen; sample counts and censoring retained,2,10,222896,1355,29.575375765,419263.0,411872.0,0.0,6966.0,0.00022277600237430306,1.2948390050032685,8.599617223999303,0,0,0.8461538461538461,119.94583333333334,7.933333333333334
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,replay,incoming,150,180,8,8,8,4,0,0.26666666666666666,0.3333333333333333,10,180,1.0,0.1200336153,0.03449675817147609,0.0070037386,0.004349866,0.0027126624,0.0,0.0,"{'min': 2627, 'median': 26845.5, 'max': 29257}","{'median': 9.5, 'max': 94}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,170224,777,29.582921283,256841.0,255520.0,0.0,1376.0,0.0001491189996158937,0.8624471629991604,14.606476916999782,0,0,1.0,116.04783333333333,8.8
episodes-coding_long-0-replay-7102,coding_long,7102,0.1881783279213518,replay,incoming,60,180,37,37,37,24,0,0.30833333333333335,0.30833333333333335,37,180,1.0,19.476735550399997,0.03571994027536765,19.325114373799998,19.322948901799997,0.0035689782,-5.6,8.0,"{'min': 2038, 'median': 26814.0, 'max': 32077}","{'median': 16.0, 'max': 238}",False,False,finite-window request-level screen; sample counts and censoring retained,0,35,858240,4495,119.40509939,1957802.0,1721120.0,0.0,236682.0,153.39617590200032,61.31356076300381,181.21438481800215,8,0,1.0,165.37316666666666,32.8375
episodes-coding_long-1-control-7101,coding_long,7101,0.3763566558427036,control,resident,0,60,23,22,22,12,1,0.38333333333333336,0.36666666666666664,22,60,1.0,0.17167545260000003,0.03486394247785528,0.0168916359,0.0138861796,0.0028375577000000003,0.0,0.0,"{'min': 25704, 'median': 27322.0, 'max': 32077}","{'median': 8.0, 'max': 250}",False,False,finite-window request-level screen; sample counts and censoring retained,1,22,609184,5569,59.631946422,646736.0,640720.0,0.0,5569.0,0.00029133400039427215,1.9141572610005824,19.99734430899889,0,0,0.9565217391304348,124.66433333333335,9.616666666666667
episodes-coding_long-1-control-7101,coding_long,7101,0.3763566558427036,control,resident,60,90,8,8,8,5,0,0.26666666666666666,0.3,9,90,1.0,0.1666248529,0.034579274848304385,0.009657534699999998,0.008502970699999998,0.0014284883,0.0,0.0,"{'min': 25946, 'median': 28976.0, 'max': 31983}","{'median': 15.0, 'max': 118}",True,False,finite-window request-level screen; sample counts and censoring retained,0,8,230768,915,29.578773561,455966.0,451408.0,0.0,4558.0,0.00021112900139996782,1.4044915989984474,11.081704043001082,0,0,1.0,120.437,12.466666666666667
