policy,shed_fraction,slack_multiplier,status,group_type,group,moved_requests,missed_requests,miss_rate,avg_missed_network_wait,avg_missed_prefill_wait,avg_missed_total_delay
state-only,0.4,0.5,OK,action,replay,0,0,0.0,0.0,0.0,0.0
state-only,0.4,0.5,OK,action,state,102,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.5,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.5,0.5,OK,class,class1,148,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.5,0.5,OK,class,class2,98,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.5,0.5,OK,class,class3,10,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.5,0.5,OK,class,class4,20,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.5,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.5,0.5,OK,destination,k0,151,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.5,0.5,OK,destination,k1,23,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.5,0.5,OK,destination,k2,102,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.5,0.5,OK,action,replay,174,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.5,0.5,OK,action,state,102,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.5,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.5,0.5,OK,class,class1,148,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.5,0.5,OK,class,class2,98,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.5,0.5,OK,class,class3,10,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.5,0.5,OK,class,class4,20,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.5,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.5,0.5,OK,destination,k0,152,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.5,0.5,OK,destination,k1,16,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.5,0.5,OK,destination,k2,108,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.5,0.5,OK,action,replay,172,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.5,0.5,OK,action,state,104,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.5,0.5,OK,class,class0,24,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.5,0.5,OK,class,class1,46,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.5,0.5,OK,class,class2,30,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.5,0.5,OK,class,class3,33,6,0.18181818181818182,34.545882159735385,0.0,39.41365724805448
deadline-aware-m0.8-rounded,0.5,0.5,OK,class,class4,12,1,0.08333333333333333,55.00048889714912,0.0,67.2945059911662
deadline-aware-m0.8-rounded,0.5,0.5,OK,class,class5,4,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.5,0.5,OK,destination,k0,48,1,0.020833333333333332,25.984345077955602,0.0,35.04847800103253
deadline-aware-m0.8-rounded,0.5,0.5,OK,destination,k1,45,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.5,0.5,OK,destination,k2,56,6,0.10714285714285714,39.38190612960097,0.0,44.787995246410084
deadline-aware-m0.8-rounded,0.5,0.5,OK,action,replay,76,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.5,0.5,OK,action,state,73,7,0.0958904109589041,37.467968836508774,0.0,43.39663563992758
deadline-aware-m1.0-rounded,0.5,0.5,OK,class,class0,36,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.5,0.5,OK,class,class1,67,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.5,0.5,OK,class,class2,36,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.5,0.5,OK,class,class3,30,3,0.1,33.353305885856095,0.0,37.38180940722362
deadline-aware-m1.0-rounded,0.5,0.5,OK,class,class4,14,1,0.07142857142857142,48.866331456299996,0.0,61.16034855031709
deadline-aware-m1.0-rounded,0.5,0.5,OK,class,class5,3,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.5,0.5,OK,destination,k0,56,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.5,0.5,OK,destination,k1,54,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.5,0.5,OK,destination,k2,76,4,0.05263157894736842,37.23156227846707,0.0,43.32644419299699
deadline-aware-m1.0-rounded,0.5,0.5,OK,action,replay,96,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.5,0.5,OK,action,state,90,4,0.044444444444444446,37.23156227846707,0.0,43.32644419299699
mirror-descent-rounded,0.5,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.5,0.5,OK,class,class1,147,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.5,0.5,OK,class,class2,4,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.5,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.5,0.5,OK,class,class4,19,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.5,0.5,OK,class,class5,6,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.5,0.5,OK,destination,k0,153,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.5,0.5,OK,destination,k1,19,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.5,0.5,OK,destination,k2,4,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.5,0.5,OK,action,replay,166,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.5,0.5,OK,action,state,10,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.5,OK,class,class1,147,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.5,OK,class,class2,4,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.5,OK,class,class4,19,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.5,OK,class,class5,6,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.5,OK,destination,k0,153,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.5,OK,destination,k1,19,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.5,OK,destination,k2,4,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.5,OK,action,replay,166,0,0.0,0.0,0.0,0.0
crossover-greedy,0.5,0.5,OK,action,state,10,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.5,OK,class,class1,147,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.5,OK,class,class2,4,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.5,OK,class,class4,19,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.5,OK,class,class5,6,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.5,OK,destination,k0,153,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.5,OK,destination,k1,19,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.5,OK,destination,k2,4,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.5,OK,action,replay,166,0,0.0,0.0,0.0,0.0
mixed-greedy,0.5,0.5,OK,action,state,10,0,0.0,0.0,0.0,0.0
replay-only,0.5,0.5,OK,class,class0,197,0,0.0,0.0,0.0,0.0
replay-only,0.5,0.5,OK,class,class1,16,0,0.0,0.0,0.0,0.0
replay-only,0.5,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
replay-only,0.5,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
replay-only,0.5,0.5,OK,class,class4,19,0,0.0,0.0,0.0,0.0
replay-only,0.5,0.5,OK,class,class5,7,1,0.14285714285714285,0.0,129.92855407938333,151.8354531348125
replay-only,0.5,0.5,OK,destination,k0,213,0,0.0,0.0,0.0,0.0
replay-only,0.5,0.5,OK,destination,k1,19,0,0.0,0.0,0.0,0.0
replay-only,0.5,0.5,OK,destination,k2,7,1,0.14285714285714285,0.0,129.92855407938333,151.8354531348125
replay-only,0.5,0.5,OK,action,replay,239,1,0.0041841004184100415,0.0,129.92855407938333,151.8354531348125
replay-only,0.5,0.5,OK,action,state,0,0,0.0,0.0,0.0,0.0
state-only,0.5,0.5,OK,class,class0,197,0,0.0,0.0,0.0,0.0
state-only,0.5,0.5,OK,class,class1,16,0,0.0,0.0,0.0,0.0
state-only,0.5,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
state-only,0.5,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
state-only,0.5,0.5,OK,class,class4,13,10,0.7692307692307693,136.40091264667538,0.0,154.84193828770105
state-only,0.5,0.5,OK,class,class5,10,0,0.0,0.0,0.0,0.0
state-only,0.5,0.5,OK,destination,k0,10,0,0.0,0.0,0.0,0.0
state-only,0.5,0.5,OK,destination,k1,13,10,0.7692307692307693,136.40091264667538,0.0,154.84193828770105
state-only,0.5,0.5,OK,destination,k2,213,0,0.0,0.0,0.0,0.0
state-only,0.5,0.5,OK,action,replay,0,0,0.0,0.0,0.0,0.0
state-only,0.5,0.5,OK,action,state,236,10,0.0423728813559322,136.40091264667538,0.0,154.84193828770105
CVXPY-rounded,0.6,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.6,0.5,OK,class,class1,148,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.6,0.5,OK,class,class2,97,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.6,0.5,OK,class,class3,19,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.6,0.5,OK,class,class4,20,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.6,0.5,OK,class,class5,2,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.6,0.5,OK,destination,k0,155,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.6,0.5,OK,destination,k1,26,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.6,0.5,OK,destination,k2,105,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.6,0.5,OK,action,replay,181,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.6,0.5,OK,action,state,105,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.6,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.6,0.5,OK,class,class1,148,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.6,0.5,OK,class,class2,97,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.6,0.5,OK,class,class3,19,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.6,0.5,OK,class,class4,20,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.6,0.5,OK,class,class5,2,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.6,0.5,OK,destination,k0,159,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.6,0.5,OK,destination,k1,17,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.6,0.5,OK,destination,k2,110,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.6,0.5,OK,action,replay,179,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.6,0.5,OK,action,state,107,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.6,0.5,OK,class,class0,28,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.6,0.5,OK,class,class1,49,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.6,0.5,OK,class,class2,32,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.6,0.5,OK,class,class3,41,11,0.2682926829268293,36.980061488733504,0.0,42.290361585081605
deadline-aware-m0.8-rounded,0.6,0.5,OK,class,class4,18,4,0.2222222222222222,48.321563022942,1.7797577704758432,64.94364950406464
deadline-aware-m0.8-rounded,0.6,0.5,OK,class,class5,3,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.6,0.5,OK,destination,k0,52,3,0.057692307692307696,31.110722605488093,0.0,46.37399070805219
deadline-aware-m0.8-rounded,0.6,0.5,OK,destination,k1,54,2,0.037037037037037035,31.305329489878556,0.0,37.34808477192985
deadline-aware-m0.8-rounded,0.6,0.5,OK,destination,k2,65,10,0.15384615384615385,44.41241016716151,0.7119031081903373,51.11504337841399
deadline-aware-m0.8-rounded,0.6,0.5,OK,action,replay,91,1,0.01098901098901099,49.90159258659473,7.119031081903373,64.14036586151259
deadline-aware-m0.8-rounded,0.6,0.5,OK,action,state,80,14,0.175,39.297523991517274,0.0,47.20201497076025
deadline-aware-m1.0-rounded,0.6,0.5,OK,class,class0,32,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.6,0.5,OK,class,class1,68,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.6,0.5,OK,class,class2,39,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.6,0.5,OK,class,class3,38,9,0.23684210526315788,33.51811578972336,0.0,38.55374519143277
deadline-aware-m1.0-rounded,0.6,0.5,OK,class,class4,16,1,0.0625,56.137355201180135,0.0,68.43137229519724
deadline-aware-m1.0-rounded,0.6,0.5,OK,class,class5,4,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.6,0.5,OK,destination,k0,60,1,0.016666666666666666,26.27869318547443,0.0,35.34282610855136
deadline-aware-m1.0-rounded,0.6,0.5,OK,destination,k1,58,2,0.034482758620689655,31.56002714772877,0.0,37.60278242978006
deadline-aware-m1.0-rounded,0.6,0.5,OK,destination,k2,79,7,0.08860759493670886,38.34309283253692,0.0,43.5523840071401
deadline-aware-m1.0-rounded,0.6,0.5,OK,action,replay,102,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.6,0.5,OK,action,state,95,10,0.10526315789473684,35.780039730869035,0.0,41.54150790180921
mirror-descent-rounded,0.6,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.6,0.5,OK,class,class1,147,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.6,0.5,OK,class,class2,39,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.6,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.6,0.5,OK,class,class4,19,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.6,0.5,OK,class,class5,8,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.6,0.5,OK,destination,k0,155,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.6,0.5,OK,destination,k1,19,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.6,0.5,OK,destination,k2,39,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.6,0.5,OK,action,replay,166,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.6,0.5,OK,action,state,47,0,0.0,0.0,0.0,0.0
crossover-greedy,0.6,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.6,0.5,OK,class,class1,147,0,0.0,0.0,0.0,0.0
crossover-greedy,0.6,0.5,OK,class,class2,39,0,0.0,0.0,0.0,0.0
crossover-greedy,0.6,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.6,0.5,OK,class,class4,19,0,0.0,0.0,0.0,0.0
crossover-greedy,0.6,0.5,OK,class,class5,8,0,0.0,0.0,0.0,0.0
crossover-greedy,0.6,0.5,OK,destination,k0,155,0,0.0,0.0,0.0,0.0
crossover-greedy,0.6,0.5,OK,destination,k1,19,0,0.0,0.0,0.0,0.0
crossover-greedy,0.6,0.5,OK,destination,k2,39,0,0.0,0.0,0.0,0.0
crossover-greedy,0.6,0.5,OK,action,replay,166,0,0.0,0.0,0.0,0.0
crossover-greedy,0.6,0.5,OK,action,state,47,0,0.0,0.0,0.0,0.0
mixed-greedy,0.6,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.6,0.5,OK,class,class1,147,0,0.0,0.0,0.0,0.0
mixed-greedy,0.6,0.5,OK,class,class2,39,0,0.0,0.0,0.0,0.0
mixed-greedy,0.6,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.6,0.5,OK,class,class4,19,0,0.0,0.0,0.0,0.0
mixed-greedy,0.6,0.5,OK,class,class5,8,0,0.0,0.0,0.0,0.0
mixed-greedy,0.6,0.5,OK,destination,k0,155,0,0.0,0.0,0.0,0.0
mixed-greedy,0.6,0.5,OK,destination,k1,19,0,0.0,0.0,0.0,0.0
mixed-greedy,0.6,0.5,OK,destination,k2,39,0,0.0,0.0,0.0,0.0
mixed-greedy,0.6,0.5,OK,action,replay,166,0,0.0,0.0,0.0,0.0
mixed-greedy,0.6,0.5,OK,action,state,47,0,0.0,0.0,0.0,0.0
replay-only,0.6,0.5,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
state-only,0.6,0.5,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
CVXPY-rounded,0.7,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.7,0.5,OK,class,class1,148,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.7,0.5,OK,class,class2,100,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.7,0.5,OK,class,class3,27,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.7,0.5,OK,class,class4,20,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.7,0.5,OK,class,class5,4,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.7,0.5,OK,destination,k0,160,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.7,0.5,OK,destination,k1,28,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.7,0.5,OK,destination,k2,111,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.7,0.5,OK,action,replay,188,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.7,0.5,OK,action,state,111,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.7,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.7,0.5,OK,class,class1,148,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.7,0.5,OK,class,class2,100,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.7,0.5,OK,class,class3,27,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.7,0.5,OK,class,class4,20,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.7,0.5,OK,class,class5,4,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.7,0.5,OK,destination,k0,160,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.7,0.5,OK,destination,k1,28,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.7,0.5,OK,destination,k2,111,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.7,0.5,OK,action,replay,188,0,0.0,0.0,0.0,0.0
repaired-CVXPY-rounded,0.7,0.5,OK,action,state,111,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.7,0.5,OK,class,class0,28,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.7,0.5,OK,class,class1,65,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.7,0.5,OK,class,class2,35,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.7,0.5,OK,class,class3,48,11,0.22916666666666666,36.60518206060607,0.0,41.457697665889675
deadline-aware-m0.8-rounded,0.7,0.5,OK,class,class4,20,3,0.15,47.1838060854701,10.221943205923944,66.33200888953799
deadline-aware-m0.8-rounded,0.7,0.5,OK,class,class5,4,0,0.0,0.0,0.0,0.0
deadline-aware-m0.8-rounded,0.7,0.5,OK,destination,k0,69,1,0.014492753623188406,26.292398769230772,0.0,35.3565316923077
deadline-aware-m0.8-rounded,0.7,0.5,OK,destination,k1,60,3,0.05,30.557297504273503,10.221943205923944,45.537992433697504
deadline-aware-m0.8-rounded,0.7,0.5,OK,destination,k2,71,10,0.14084507042253522,42.624412964102575,0.0,48.30601920000002
deadline-aware-m0.8-rounded,0.7,0.5,OK,action,replay,119,1,0.008403361344537815,28.501584410256385,30.665829617771834,61.358158634425834
deadline-aware-m0.8-rounded,0.7,0.5,OK,action,state,81,13,0.16049382716049382,39.66975665483236,0.0,45.66711864299805
deadline-aware-m1.0-rounded,0.7,0.5,OK,class,class0,36,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.7,0.5,OK,class,class1,71,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.7,0.5,OK,class,class2,41,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.7,0.5,OK,class,class3,46,11,0.2391304347826087,36.81456622482895,0.0,41.66708183011256
deadline-aware-m1.0-rounded,0.7,0.5,OK,class,class4,18,3,0.16666666666666666,55.954722539682585,2.3730103606344577,68.89699169399994
deadline-aware-m1.0-rounded,0.7,0.5,OK,class,class5,5,0,0.0,0.0,0.0,0.0
deadline-aware-m1.0-rounded,0.7,0.5,OK,destination,k0,68,1,0.014705882352941176,26.362905681673162,0.0,35.42703860475009
deadline-aware-m1.0-rounded,0.7,0.5,OK,destination,k1,63,2,0.031746031746031744,31.714416724093116,0.0,37.7571720061444
deadline-aware-m1.0-rounded,0.7,0.5,OK,destination,k2,86,11,0.12790697674418605,43.91205972384608,0.6471846438093976,50.3715902360181
deadline-aware-m1.0-rounded,0.7,0.5,OK,action,replay,117,1,0.008547008547008548,52.13297750049238,7.119031081903373,66.37175077541025
deadline-aware-m1.0-rounded,0.7,0.5,OK,action,state,100,13,0.13,40.05318604551337,0.0,46.05054803367905
mirror-descent-rounded,0.7,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.7,0.5,OK,class,class1,147,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.7,0.5,OK,class,class2,74,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.7,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.7,0.5,OK,class,class4,19,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.7,0.5,OK,class,class5,10,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.7,0.5,OK,destination,k0,157,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.7,0.5,OK,destination,k1,19,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.7,0.5,OK,destination,k2,74,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.7,0.5,OK,action,replay,166,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.7,0.5,OK,action,state,84,0,0.0,0.0,0.0,0.0
crossover-greedy,0.7,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.7,0.5,OK,class,class1,147,0,0.0,0.0,0.0,0.0
crossover-greedy,0.7,0.5,OK,class,class2,74,0,0.0,0.0,0.0,0.0
crossover-greedy,0.7,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.7,0.5,OK,class,class4,19,0,0.0,0.0,0.0,0.0
crossover-greedy,0.7,0.5,OK,class,class5,10,0,0.0,0.0,0.0,0.0
crossover-greedy,0.7,0.5,OK,destination,k0,157,0,0.0,0.0,0.0,0.0
crossover-greedy,0.7,0.5,OK,destination,k1,19,0,0.0,0.0,0.0,0.0
crossover-greedy,0.7,0.5,OK,destination,k2,74,0,0.0,0.0,0.0,0.0
crossover-greedy,0.7,0.5,OK,action,replay,166,0,0.0,0.0,0.0,0.0
crossover-greedy,0.7,0.5,OK,action,state,84,0,0.0,0.0,0.0,0.0
mixed-greedy,0.7,0.5,OK,class,class0,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.7,0.5,OK,class,class1,147,0,0.0,0.0,0.0,0.0
mixed-greedy,0.7,0.5,OK,class,class2,74,0,0.0,0.0,0.0,0.0
mixed-greedy,0.7,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mixed-greedy,0.7,0.5,OK,class,class4,19,0,0.0,0.0,0.0,0.0
mixed-greedy,0.7,0.5,OK,class,class5,10,0,0.0,0.0,0.0,0.0
mixed-greedy,0.7,0.5,OK,destination,k0,157,0,0.0,0.0,0.0,0.0
mixed-greedy,0.7,0.5,OK,destination,k1,19,0,0.0,0.0,0.0,0.0
mixed-greedy,0.7,0.5,OK,destination,k2,74,0,0.0,0.0,0.0,0.0
mixed-greedy,0.7,0.5,OK,action,replay,166,0,0.0,0.0,0.0,0.0
mixed-greedy,0.7,0.5,OK,action,state,84,0,0.0,0.0,0.0,0.0
replay-only,0.7,0.5,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
state-only,0.7,0.5,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
