timestamp, uuid, power.draw [W], power.limit [W], utilization.gpu [%], memory.used [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/10 18:17:20.169, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 106.79 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:20.670, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 308.01 W, 300.00 W, 9 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:21.170, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 279.69 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 18:17:21.670, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 325.25 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:22.171, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 300.10 W, 300.00 W, 100 %, 61476 MiB, 1350 MHz, 1512 MHz
2026/09/10 18:17:22.671, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 325.85 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 18:17:23.172, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 287.82 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:23.672, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 298.88 W, 300.00 W, 100 %, 61476 MiB, 1350 MHz, 1512 MHz
2026/09/10 18:17:24.173, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 325.98 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 18:17:24.673, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 105.66 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:25.173, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 345.06 W, 300.00 W, 28 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:25.674, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 284.24 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:26.174, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 297.31 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 18:17:26.675, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 289.08 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 18:17:27.175, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 279.29 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 18:17:27.676, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 318.64 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:28.176, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 281.13 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 18:17:28.676, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 291.98 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 18:17:29.177, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 108.88 W, 300.00 W, 59 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:29.677, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 108.36 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:30.178, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 313.91 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:30.678, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 316.52 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:31.178, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 282.01 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 18:17:31.679, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 288.80 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 18:17:32.179, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 280.75 W, 300.00 W, 100 %, 61476 MiB, 1290 MHz, 1512 MHz
2026/09/10 18:17:32.680, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 280.95 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 18:17:33.180, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 292.58 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:33.681, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 107.90 W, 300.00 W, 100 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:34.181, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 109.71 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:34.681, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 280.27 W, 300.00 W, 60 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:35.182, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 323.49 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 18:17:35.682, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 281.47 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:36.183, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 323.53 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:36.683, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 289.66 W, 300.00 W, 100 %, 61476 MiB, 1290 MHz, 1512 MHz
2026/09/10 18:17:37.183, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 289.96 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:37.684, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 277.27 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 18:17:38.184, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 129.25 W, 300.00 W, 100 %, 61476 MiB, 1395 MHz, 1512 MHz
2026/09/10 18:17:38.685, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 110.29 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:39.185, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 308.02 W, 300.00 W, 77 %, 61476 MiB, 1290 MHz, 1512 MHz
2026/09/10 18:17:39.686, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 294.90 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:40.186, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 297.71 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:40.687, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 273.67 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:41.187, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 308.05 W, 300.00 W, 100 %, 61476 MiB, 1290 MHz, 1512 MHz
2026/09/10 18:17:41.687, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 324.03 W, 300.00 W, 100 %, 61476 MiB, 1335 MHz, 1512 MHz
2026/09/10 18:17:42.188, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 285.01 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 18:17:42.688, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 296.45 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:43.189, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 112.43 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:43.689, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 300.88 W, 300.00 W, 0 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:44.189, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 301.66 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:44.690, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 279.87 W, 300.00 W, 100 %, 61476 MiB, 1290 MHz, 1512 MHz
2026/09/10 18:17:45.190, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 285.21 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:45.691, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 282.49 W, 300.00 W, 100 %, 61476 MiB, 1305 MHz, 1512 MHz
2026/09/10 18:17:46.191, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 302.53 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 18:17:46.691, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 286.76 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 18:17:47.192, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 288.61 W, 300.00 W, 100 %, 61476 MiB, 1320 MHz, 1512 MHz
2026/09/10 18:17:47.692, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 111.09 W, 300.00 W, 10 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:48.193, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 110.50 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:48.693, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 111.34 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:49.194, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 182.09 W, 300.00 W, 34 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:49.694, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 197.02 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:50.194, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 205.93 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:50.695, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 198.34 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:51.195, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 199.61 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:51.695, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 204.38 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:52.196, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 204.68 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:52.696, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 207.15 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:53.197, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 201.58 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:53.697, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 203.56 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:54.198, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 209.90 W, 300.00 W, 42 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:54.698, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 204.51 W, 300.00 W, 41 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:55.198, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 204.26 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:55.699, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 208.37 W, 300.00 W, 41 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:56.199, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 204.65 W, 300.00 W, 41 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:56.700, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 212.21 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:57.200, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 214.76 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:57.700, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 214.76 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:58.201, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 216.31 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:58.701, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 202.56 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:59.201, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 214.17 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:59.702, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 194.76 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:00.202, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 202.59 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:00.703, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 202.18 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:01.203, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 206.06 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:01.704, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 206.36 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:02.204, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 200.09 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:02.705, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 202.66 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:03.205, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 207.93 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:03.705, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 202.85 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:04.206, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 204.19 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:04.706, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 205.74 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:05.207, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 203.57 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:05.707, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 209.46 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:06.207, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 214.32 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:06.708, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 198.96 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:07.208, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 201.76 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:07.709, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 202.31 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:08.209, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 205.94 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:08.710, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 205.19 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:09.210, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 207.14 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:09.710, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 199.21 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:10.211, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 202.54 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:10.711, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 211.08 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:11.212, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 203.38 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:11.712, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 208.78 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:12.212, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 193.98 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:12.713, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 195.16 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:13.213, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 200.71 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:13.714, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 196.00 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:14.214, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 206.14 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:14.714, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 197.33 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:15.215, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 200.94 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:15.716, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 196.89 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:16.216, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 197.85 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:16.716, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 198.84 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:17.217, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 201.05 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:17.717, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 197.93 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:18.218, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 201.91 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:18.719, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 199.74 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:19.219, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 202.91 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:19.719, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 197.75 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:20.220, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 199.48 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:20.720, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 203.03 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:21.221, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 198.37 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:21.721, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 199.39 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:22.221, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 202.16 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:22.722, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 200.79 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:23.222, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 201.57 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:23.723, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 204.26 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:24.223, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 196.06 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:24.723, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 197.59 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:25.224, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 196.49 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:25.724, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 191.84 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:26.225, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 201.87 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:26.725, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 201.76 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:27.226, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 198.59 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:27.726, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 206.12 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:28.226, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 195.50 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:28.727, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 202.02 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:29.227, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 199.19 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:29.728, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 197.62 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:30.228, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 202.55 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:30.729, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 201.81 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:31.229, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 196.60 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:31.730, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 194.60 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:32.230, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 199.69 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:32.731, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 197.78 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:33.231, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 196.73 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:33.732, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 206.30 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:34.232, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 201.51 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:34.732, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 209.11 W, 300.00 W, 41 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:35.233, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 203.83 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:35.733, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 204.62 W, 300.00 W, 41 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:36.234, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 203.63 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:36.734, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 200.47 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:37.234, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 201.85 W, 300.00 W, 39 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:37.735, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 196.68 W, 300.00 W, 40 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:38.235, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 195.35 W, 300.00 W, 38 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:38.736, GPU-ee757c0c-d22b-d7b6-e597-582796b8e965, 197.58 W, 300.00 W, 37 %, 61476 MiB, 1410 MHz, 1512 MHz
