configuration,match_id,sample_id,context_profile,workload_source,bandwidth_mbps,time_budget_s,policy,power_attainment_fraction,completion_s,completion_budget_ratio,full_shed_by_budget,admitted_moves,replay_moves,kv_moves,context_evidence,replay_contention_evidence,kv_contention_evidence,power_evidence,result_evidence,planning_evidence,destination_contract,paired_pareto
43,63261a188aeff3e7,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,50,queue_haul,0.014698677753924852,38.03488911629999,0.7606977823259998,False,250,200,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
43,63261a188aeff3e7,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,50,greedy,0.014698677753924852,2.4948485219397876,0.04989697043879575,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
43,63261a188aeff3e7,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,50,greedy_coupled,0.002751863576123453,2.4887864419397876,0.04977572883879575,False,50,50,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,True
43,63261a188aeff3e7,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,50,random,0.32036559542126397,5264.145455516299,105.28290911032599,False,10000,4550,5450,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
43,63261a188aeff3e7,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,50,kv_only,0.002751863576123453,38.028827036299994,0.7605765407259999,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
43,63261a188aeff3e7,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,50,replay_only,0.014698677753924852,2.4948485219397876,0.04989697043879575,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
43,c5c4db554557819b,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,60,queue_haul,0.014698677753924852,38.03488911629999,0.6339148186049999,False,250,200,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
43,c5c4db554557819b,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,60,greedy,0.014698677753924852,2.4948485219397876,0.04158080869899646,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
43,c5c4db554557819b,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,60,greedy_coupled,0.002751863576123453,2.4887864419397876,0.041479774032329796,False,50,50,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,True
43,c5c4db554557819b,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,60,random,0.3800193180153286,4695.420975516301,78.25701625860502,False,10000,5200,4800,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
43,c5c4db554557819b,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,60,kv_only,0.002751863576123453,38.028827036299994,0.6338137839383332,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
43,c5c4db554557819b,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,60,replay_only,0.014698677753924852,2.4948485219397876,0.04158080869899646,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
43,8b60cf403c9ca964,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,75,queue_haul,0.014698677753924852,38.03488911629999,0.5071318548839999,False,250,200,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
43,8b60cf403c9ca964,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,75,greedy,0.014698677753924852,2.4948485219397876,0.03326464695919717,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
43,8b60cf403c9ca964,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,75,greedy_coupled,0.07443274864293002,2.525158921939788,0.03366878562586384,False,1250,1250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,True
43,8b60cf403c9ca964,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,75,random,0.3117534221516339,5376.3804635163,71.685072846884,False,10000,4450,5550,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
43,8b60cf403c9ca964,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,75,kv_only,0.002751863576123453,38.028827036299994,0.5070510271506666,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,False
43,8b60cf403c9ca964,a6480ed00063b837,interactive_coding,measured_workload_mix,10000.0,75,replay_only,0.014698677753924852,2.4948485219397876,0.03326464695919717,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,d1f7288aba4a669e,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,30,queue_haul,0.014698677753924852,2.3039118862527723,0.07679706287509241,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,d1f7288aba4a669e,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,30,greedy,0.014698677753924852,2.3039118862527723,0.07679706287509241,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,d1f7288aba4a669e,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,30,greedy_coupled,0,338.0054491163,11.266848303876666,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
44,d1f7288aba4a669e,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,30,random,0.3604181979323344,46619.847727516295,1553.9949242505431,False,10000,5000,5000,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,d1f7288aba4a669e,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,30,kv_only,0,0.0,0.0,False,0,0,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,d1f7288aba4a669e,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,30,replay_only,0.014698677753924852,2.3039118862527723,0.07679706287509241,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,d83a4aa70a038bdd,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,40,queue_haul,0.014698677753924852,2.3039118862527723,0.05759779715631931,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,d83a4aa70a038bdd,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,40,greedy,0.014698677753924852,2.3039118862527723,0.05759779715631931,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,d83a4aa70a038bdd,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,40,greedy_coupled,0,338.0054491163,8.4501362279075,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
44,d83a4aa70a038bdd,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,40,random,0.3849195980360772,43972.510767516294,1099.3127691879074,False,10000,5250,4750,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,d83a4aa70a038bdd,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,40,kv_only,0,0.0,0.0,False,0,0,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,d83a4aa70a038bdd,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,40,replay_only,0.014698677753924852,2.3039118862527723,0.05759779715631931,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,1200dfb386966d21,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,50,queue_haul,0.014698677753924852,2.3039118862527723,0.04607823772505545,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,1200dfb386966d21,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,50,greedy,0.014698677753924852,2.3039118862527723,0.04607823772505545,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,1200dfb386966d21,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,50,greedy_coupled,0,338.0054491163,6.760108982326,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
44,1200dfb386966d21,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,50,random,0.3506176378908374,47510.68164751632,950.2136329503264,False,10000,4900,5100,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,1200dfb386966d21,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,50,kv_only,0,0.0,0.0,False,0,0,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,1200dfb386966d21,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,50,replay_only,0.014698677753924852,2.3039118862527723,0.04607823772505545,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,9b74fbf071c52592,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,60,queue_haul,0.014698677753924852,2.3039118862527723,0.03839853143754621,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,9b74fbf071c52592,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,60,greedy,0.014698677753924852,2.3039118862527723,0.03839853143754621,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,9b74fbf071c52592,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,60,greedy_coupled,0,338.0054491163,5.633424151938333,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
44,9b74fbf071c52592,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,60,random,0.3604181979323344,46624.880687516285,777.081344791938,False,10000,5000,5000,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,9b74fbf071c52592,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,60,kv_only,0,0.0,0.0,False,0,0,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,9b74fbf071c52592,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,60,replay_only,0.014698677753924852,2.3039118862527723,0.03839853143754621,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,ab4fee84117af3fc,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,75,queue_haul,0.014698677753924852,2.3039118862527723,0.030718825150036964,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,ab4fee84117af3fc,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,75,greedy,0.014698677753924852,2.3039118862527723,0.030718825150036964,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,ab4fee84117af3fc,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,75,greedy_coupled,0,338.0054491163,4.506739321550667,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
44,ab4fee84117af3fc,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,75,random,0.4241218382020655,41184.250927516296,549.1233457002173,False,10000,5650,4350,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,ab4fee84117af3fc,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,75,kv_only,0,0.0,0.0,False,0,0,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
44,ab4fee84117af3fc,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,1000.0,75,replay_only,0.014698677753924852,2.3039118862527723,0.030718825150036964,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,de98f92c1f89ee1e,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,30,queue_haul,0.014698677753924852,2.262747086252772,0.0754249028750924,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,de98f92c1f89ee1e,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,30,greedy,0.014698677753924852,2.262747086252772,0.0754249028750924,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,de98f92c1f89ee1e,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,30,greedy_coupled,0,135.6722241563,4.522407471876666,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
45,de98f92c1f89ee1e,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,30,random,0.3246716820560788,19989.1896795163,666.3063226505434,False,10000,4600,5400,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,de98f92c1f89ee1e,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,30,kv_only,0,0.0,0.0,False,0,0,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,de98f92c1f89ee1e,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,30,replay_only,0.014698677753924852,2.262747086252772,0.0754249028750924,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,71bd36116b6b31fb,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,40,queue_haul,0.014698677753924852,2.262747086252772,0.0565686771563193,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,71bd36116b6b31fb,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,40,greedy,0.014698677753924852,2.262747086252772,0.0565686771563193,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,71bd36116b6b31fb,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,40,greedy_coupled,0,135.6722241563,3.3918056039074997,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
45,71bd36116b6b31fb,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,40,random,0.4290221182228141,16272.852015516293,406.82130038790734,False,10000,5700,4300,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,71bd36116b6b31fb,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,40,kv_only,0,0.0,0.0,False,0,0,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,71bd36116b6b31fb,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,40,replay_only,0.014698677753924852,2.262747086252772,0.0565686771563193,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,4fe48381b43596bd,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,50,queue_haul,0.014698677753924852,2.262747086252772,0.04525494172505544,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,4fe48381b43596bd,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,50,greedy,0.014698677753924852,2.262747086252772,0.04525494172505544,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,4fe48381b43596bd,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,50,greedy_coupled,0,135.6722241563,2.7134444831259996,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
45,4fe48381b43596bd,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,50,random,0.3800193180153286,17835.082799516298,356.70165599032595,False,10000,5200,4800,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,4fe48381b43596bd,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,50,kv_only,0,0.0,0.0,False,0,0,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,4fe48381b43596bd,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,50,replay_only,0.014698677753924852,2.262747086252772,0.04525494172505544,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,a2a13c3e382e4a25,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,60,queue_haul,0.014698677753924852,2.262747086252772,0.0377124514375462,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,a2a13c3e382e4a25,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,60,greedy,0.014698677753924852,2.262747086252772,0.0377124514375462,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,a2a13c3e382e4a25,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,60,greedy_coupled,0,135.6722241563,2.261203735938333,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
45,a2a13c3e382e4a25,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,60,random,0.355517917911586,18827.582511516288,313.7930418586048,False,10000,4950,5050,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,a2a13c3e382e4a25,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,60,kv_only,0,0.0,0.0,False,0,0,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,a2a13c3e382e4a25,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,60,replay_only,0.014698677753924852,2.262747086252772,0.0377124514375462,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,0dac6ad76671a556,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,75,queue_haul,0.014698677753924852,2.262747086252772,0.03016996115003696,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,0dac6ad76671a556,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,75,greedy,0.014698677753924852,2.262747086252772,0.03016996115003696,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,0dac6ad76671a556,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,75,greedy_coupled,0,135.6722241563,1.8089629887506666,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
45,0dac6ad76671a556,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,75,random,0.3117534221516339,20653.540399516296,275.38053866021727,False,10000,4450,5550,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,0dac6ad76671a556,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,75,kv_only,0,0.0,0.0,False,0,0,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
45,0dac6ad76671a556,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,2500.0,75,replay_only,0.014698677753924852,2.262747086252772,0.03016996115003696,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
46,2894baa7b1eaf37b,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,5000.0,30,queue_haul,0.014698677753924852,2.2490254862527723,0.07496751620842575,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
46,2894baa7b1eaf37b,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,5000.0,30,greedy,0.014698677753924852,2.2490254862527723,0.07496751620842575,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
46,2894baa7b1eaf37b,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,5000.0,30,greedy_coupled,0,68.2278158363,2.2742605278766663,False,50,0,50,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,single_pool_zero_load_service_sensitivity,False
46,2894baa7b1eaf37b,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,5000.0,30,random,0.3604181979323344,9129.317423516299,304.3105807838766,False,10000,5000,5000,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
46,2894baa7b1eaf37b,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,5000.0,30,kv_only,0,0.0,0.0,False,0,0,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
46,2894baa7b1eaf37b,7d4087ac933234e8,agentic_tool_loop,measured_workload_mix,5000.0,30,replay_only,0.014698677753924852,2.2490254862527723,0.07496751620842575,False,250,250,0,interpolated,serial_measured_rate_per_active_flow,shared_destination_and_route_links,modeled,simulated,deadline_specific_admitted_set_with_fluid_links,fluid_shared_link_execution,True
