gpus,load,wan_gbps,deadline_s,draw,policy,shed_fraction,action_fractions,resource_utilization,qh_gap
64,0.5,50,3,0,isolated_fastest,0.2121477225979712,"[0.0, 0.05459570745070858, 0.0, 0.15755201514726264]","[1.0, 0.2604161211781011, 0.43676565960566865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08735313192113374, 0.25208322423562024, 0.001993048410171854, 0.003469929716432753, 1.0, 0.6351718121539343, 1.0]",0.6914657902101194
64,0.5,50,3,1,queue_haul,0.9037053400970372,"[0.46268876232485073, 0.1063443811624259, 0.2873112376751493, 0.047360958934611196]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.2296427207762966, 1.0, 0.9999999999999958, 1.0000000000000044, 0.9104530295796426, 0.5354755145756169, 0.029660790360243005, 0.03280450632887476, 1.0000000000000002, 0.6425507038557872, 1.0000000000000002]",0.0
64,0.5,50,3,1,greedy,0.8244034596384924,"[0.25, 0.0, 0.5, 0.07440345963849235]","[1.0, 1.0, 1.0, 1.0, 0.5952276771079388, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4, 0.9190455354215878, 0.029660790360243133, 0.02596667743318773, 0.018109702426837355, 0.9935266996141459, 1.0]",0.0793018804585448
64,0.5,50,3,1,kv_only,0.21239553040625955,"[0.0, 0.05358005183888093, 0.0, 0.15881547856737863]","[1.0, 0.27052382853902895, 0.4286404147110474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08572808294220949, 0.2541047657078058, 0.0019559713047187775, 0.0035160531916720097, 1.0, 0.6425507038557872, 1.0]",0.6913098096907776
64,0.5,50,3,1,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.0022077681972746278, 0.006473300385854155, 0.007262465574019548]",0.15370534009703718
64,0.5,50,3,1,isolated_fastest,0.21239553040625955,"[0.0, 0.05358005183888093, 0.0, 0.15881547856737863]","[1.0, 0.27052382853902895, 0.4286404147110474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08572808294220949, 0.2541047657078058, 0.0019559713047187775, 0.0035160531916720097, 1.0, 0.6425507038557872, 1.0]",0.6913098096907776
64,0.5,50,3,2,queue_haul,0.9036910267204068,"[0.2576165600355384, 0.02107446668486853, 0.49238343996446154, 0.1326165600355383]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.22952821376325466, 1.0, 1.0, 0.9999999999999999, 0.44590564275265115, 0.9999999999999998, 0.031551727257672024, 0.030912001876749452, 1.0, 0.6351718121539341, 1.0]",0.0
64,0.5,50,3,2,greedy,0.8243857643164563,"[0.25, 0.0, 0.5, 0.07438576431645633]","[1.0, 1.0, 1.0, 1.0, 0.5950861145316506, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4, 0.9190172229063301, 0.029660790360243133, 0.025965385476911376, 0.018365180318275186, 0.9932998645450175, 1.0000000000000002]",0.07930526240395053
64,0.5,50,3,2,kv_only,0.21239553040625955,"[0.0, 0.054686114724340526, 0.0, 0.15770941568191904]","[1.0, 0.26167532545535227, 0.4374889177947242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08749778355894484, 0.25233506509107045, 0.001996348780867532, 0.003475675715523256, 1.0, 0.6351718121539343, 1.0]",0.6912954963141472
64,0.5,50,3,2,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.002188515606416634, 0.006700135454982569, 0.007498567637744384]",0.1536910267204068
64,0.5,50,3,2,isolated_fastest,0.21239553040625955,"[0.0, 0.054686114724340526, 0.0, 0.15770941568191904]","[1.0, 0.26167532545535227, 0.4374889177947242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08749778355894484, 0.25233506509107045, 0.001996348780867532, 0.003475675715523256, 1.0, 0.6351718121539343, 1.0]",0.6912954963141472
64,0.5,50,3,3,queue_haul,0.903613425820953,"[0.46231278201032744, 0.10615639100516389, 0.2876872179896719, 0.04745703481578985]","[0.9999999999999987, 0.9999999999999987, 0.9999999999999987, 0.9999999999999987, 0.9999999999999987, 1.0, 0.2289074065676312, 1.0, 0.9999999999999987, 1.0, 0.9095506768247861, 0.5362308044887388, 0.02966079036024309, 0.03279444017475519, 1.0, 0.6425507038557873, 1.0000000000000002]",0.0
64,0.5,50,3,3,greedy,0.8242657281683423,"[0.25, 0.0, 0.5, 0.07426572816834232]","[1.0, 1.0, 1.0, 1.0, 0.5941258253467385, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4, 0.9188251650693477, 0.029660790360243133, 0.025956621496542487, 0.018656279801647985, 0.9933313259162312, 0.9999999999999999]",0.07934769765261074
64,0.5,50,3,3,kv_only,0.2121477225979712,"[0.0, 0.053491473112229224, 0.0, 0.15865624948574197]","[1.0, 0.2692499958859359, 0.4279317848978338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08558635697956676, 0.2538499991771872, 0.001952737686206047, 0.0035102404403985596, 1.0, 0.6425507038557872, 1.0]",0.6914657032229818
64,0.5,50,3,3,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.002211836111790472, 0.006668674083768567, 0.007459293345114423]",0.15361342582095305
64,0.5,50,3,3,isolated_fastest,0.2121477225979712,"[0.0, 0.053491473112229224, 0.0, 0.15865624948574197]","[1.0, 0.2692499958859359, 0.4279317848978338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08558635697956676, 0.2538499991771872, 0.001952737686206047, 0.0035102404403985596, 1.0, 0.6425507038557872, 1.0]",0.6914657032229818
64,0.5,50,3,4,queue_haul,0.9037289420464821,"[0.4627519887432174, 0.10637599437160844, 0.2872480112567826, 0.04735294767487366]","[0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.0, 0.2298315363718569, 1.0, 1.000000000000002, 0.999999999999998, 0.9106047729837212, 0.53536153429065, 0.02966079036024319, 0.032807091138011495, 1.0, 0.6425507038557872, 0.9999999999999999]",0.0
64,0.5,50,3,4,greedy,0.8244358870635049,"[0.25, 0.0, 0.5, 0.07443588706350492]","[1.0, 1.0, 1.0, 1.0, 0.5954870965080393, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4, 0.9190974193016079, 0.029660790360243133, 0.025969044997631346, 0.016923524925137927, 0.9939506979272306, 1.0000000000000002]",0.07929305498297723
64,0.5,50,3,4,kv_only,0.21239553040625955,"[0.0, 0.05358005183888093, 0.0, 0.15881547856737863]","[1.0, 0.27052382853902895, 0.4286404147110474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08572808294220949, 0.2541047657078058, 0.0019559713047187775, 0.0035160531916720097, 1.0, 0.6425507038557872, 1.0]",0.6913334116402226
64,0.5,50,3,4,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.0021835166717655637, 0.006049302072769593, 0.0068297985702113475]",0.15372894204648213
64,0.5,50,3,4,isolated_fastest,0.21239553040625955,"[0.0, 0.05358005183888093, 0.0, 0.15881547856737863]","[1.0, 0.27052382853902895, 0.4286404147110474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08572808294220949, 0.2541047657078058, 0.0019559713047187775, 0.0035160531916720097, 1.0, 0.6425507038557872, 1.0]",0.6913334116402226
64,0.5,50,3,5,queue_haul,0.9037173138061745,"[0.46717845033290617, 0.10858922516645364, 0.2828215496670916, 0.04512808863972313]","[0.9999999999999954, 0.9999999999999954, 0.9999999999999954, 0.9999999999999954, 0.9999999999999954, 1.0, 0.2297385104494187, 1.0, 0.9999999999999954, 1.0, 0.9212282807989757, 0.5247194212909035, 0.029660790360242998, 0.03280581765075762, 1.0, 0.6351718121539343, 1.0]",0.0
64,0.5,50,3,5,greedy,0.8244216196770081,"[0.25, 0.0, 0.5, 0.07442161967700811]","[1.0, 1.0, 1.0, 1.0, 0.5953729574160649, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4, 0.919074591483213, 0.029660790360243133, 0.025968003318960896, 0.017080861791485047, 0.9937684201457633, 0.9999999999999999]",0.07929569412916637
64,0.5,50,3,5,kv_only,0.21239553040625955,"[0.0, 0.054686114724340526, 0.0, 0.15770941568191904]","[1.0, 0.26167532545535227, 0.4374889177947242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08749778355894484, 0.25233506509107045, 0.001996348780867532, 0.003475675715523256, 1.0, 0.6351718121539343, 1.0]",0.6913217833999149
64,0.5,50,3,5,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.0021615191592856235, 0.006231579854236593, 0.007020162972113319]",0.15371731380617448
64,0.5,50,3,5,isolated_fastest,0.21239553040625955,"[0.0, 0.054686114724340526, 0.0, 0.15770941568191904]","[1.0, 0.26167532545535227, 0.4374889177947242, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08749778355894484, 0.25233506509107045, 0.001996348780867532, 0.003475675715523256, 1.0, 0.6351718121539343, 1.0]",0.6913217833999149
64,0.5,50,3,6,queue_haul,0.9036102630874154,"[0.2575804560515525, 0.021029807035862946, 0.4924195439484475, 0.13258045605155241]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.22888210469932296, 1.0, 1.0, 1.0, 0.44577642093986475, 0.9999999999999999, 0.031548813273167546, 0.03090607088948695, 1.0000000000000002, 0.6351718121539341, 1.0]",0.0
64,0.5,50,3,6,greedy,0.8242629922341672,"[0.25, 0.0, 0.5, 0.0742629922341672]","[1.0, 1.0, 1.0, 1.0, 0.5941039378733376, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4, 0.9188207875746676, 0.029660790360243133, 0.02595642174277016, 0.018366536192430557, 0.9932993698839062, 0.9999999999999999]",0.07934727085324822
64,0.5,50,3,6,kv_only,0.2121477225979712,"[0.0, 0.05459570745070858, 0.0, 0.15755201514726264]","[1.0, 0.2604161211781011, 0.43676565960566865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08735313192113374, 0.25208322423562024, 0.001993048410171854, 0.003469929716432753, 1.0, 0.6351718121539343, 1.0]",0.6914625404894442
64,0.5,50,3,6,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.0021797335055957815, 0.00670063011609362, 0.007495858340927482]",0.15361026308741543
64,0.5,50,3,6,isolated_fastest,0.2121477225979712,"[0.0, 0.05459570745070858, 0.0, 0.15755201514726264]","[1.0, 0.2604161211781011, 0.43676565960566865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08735313192113374, 0.25208322423562024, 0.001993048410171854, 0.003469929716432753, 1.0, 0.6351718121539343, 1.0]",0.6914625404894442
64,0.5,50,3,7,queue_haul,0.9036056066418306,"[0.46231953060447584, 0.10615976530223813, 0.2876804693955233, 0.047445841339593384]","[0.9999999999999982, 0.9999999999999982, 0.9999999999999982, 0.9999999999999982, 0.9999999999999982, 1.0, 0.22884485313465383, 1.0, 0.9999999999999982, 1.0, 0.9095668734507423, 0.5362020971761867, 0.02966079036024308, 0.032793583843557406, 1.0, 0.6425507038557872, 1.0]",0.0
64,0.5,50,3,7,greedy,0.824250771971803,"[0.25, 0.0, 0.5, 0.07425077197180299]","[1.0, 1.0, 1.0, 1.0, 0.5940061757744239, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4, 0.9188012351548849, 0.029660790360243133, 0.025955529527040604, 0.019234079769027183, 0.9931247917245795, 0.9999999999999999]",0.07935483467002769
64,0.5,50,3,7,kv_only,0.2121477225979712,"[0.0, 0.053491473112229224, 0.0, 0.15865624948574197]","[1.0, 0.2692499958859359, 0.4279317848978338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08558635697956676, 0.2538499991771872, 0.001952737686206047, 0.0035102404403985596, 1.0, 0.6425507038557872, 1.0]",0.6914578840438594
64,0.5,50,3,7,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.0021932354211982824, 0.006875208275420409, 0.007659178733006291]",0.15360560664183065
64,0.5,50,3,7,isolated_fastest,0.2121477225979712,"[0.0, 0.053491473112229224, 0.0, 0.15865624948574197]","[1.0, 0.2692499958859359, 0.4279317848978338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08558635697956676, 0.2538499991771872, 0.001952737686206047, 0.0035102404403985596, 1.0, 0.6425507038557872, 1.0]",0.6914578840438594
64,0.5,50,3,8,queue_haul,0.9037120404575796,"[0.25725910626072046, 0.02145293419685909, 0.49274089373927976, 0.13225910626072024]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0000000000000009, 0.22969632366063458, 1.0000000000000009, 1.0000000000000009, 1.0, 0.44593926473212736, 1.0, 0.03161274938544004, 0.030853281105484708, 1.0, 0.6249535967609283, 1.0]",0.0
64,0.5,50,3,8,greedy,0.8244129741232576,"[0.25, 0.0, 0.5, 0.07441297412325769]","[1.0, 1.0, 1.0, 1.0, 0.5953037929860615, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4, 0.9190607585972124, 0.029660790360243133, 0.02596737209691206, 0.016926144791361047, 0.9936519102752963, 1.0]",0.07929906633432193
64,0.5,50,3,8,kv_only,0.21239553040625955,"[0.0, 0.05621777954048055, 0.0, 0.156177750865779]","[1.0, 0.249422006926232, 0.4497422363238444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08994844726476889, 0.24988440138524642, 0.0020522631058074573, 0.0034197613905833303, 1.0, 0.6249535967609283, 1.0]",0.69131651005132
64,0.5,50,3,8,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.0020995472314626006, 0.006348089724703708, 0.007135517362294307]",0.15371204045757958
64,0.5,50,3,8,isolated_fastest,0.21239553040625955,"[0.0, 0.05621777954048055, 0.0, 0.156177750865779]","[1.0, 0.249422006926232, 0.4497422363238444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08994844726476889, 0.24988440138524642, 0.0020522631058074573, 0.0034197613905833303, 1.0, 0.6249535967609283, 1.0]",0.69131651005132
64,0.5,80,3,0,queue_haul,0.9335430573276848,"[0.34740993359399364, 0.05854305732768485, 0.40259006640600636, 0.125]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4683444586214788, 1.0, 1.0, 1.0, 0.6495247854746855, 0.8441441062496102, 0.030738226203107743, 0.0349948007344031, 1.0, 0.8839512907905671, 1.0]",0.0
64,0.5,80,3,0,greedy,0.869161323420726,"[0.25, 0.014667028344730893, 0.5, 0.10449429507599514]","[1.0, 1.0, 1.0, 1.0, 0.9532905873658083, 1.0, 0.0, 1.0, 1.0, 1.0, 0.42346724535156943, 0.9671908721215923, 0.030731647352097425, 0.028163644723467964, 0.5555212875814882, 0.9999999999999998, 1.0]",0.06438173390695878
64,0.5,80,3,0,kv_only,0.30193635615675396,"[0.0, 0.05459570745070858, 0.0, 0.24734064870604539]","[1.0, 0.43676565960566865, 0.978725189648363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08735313192113374, 0.39574503792967264, 0.001993048410171854, 0.006747716592395518, 1.0, 0.8839512907905672, 1.0]",0.6316067011709309
64,0.5,80,3,0,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.0021739493975964797, 0.004758423605906254, 0.004651379319240873]",0.18354305732768483
64,0.5,80,3,0,isolated_fastest,0.30193635615675396,"[0.0, 0.05459570745070858, 0.0, 0.24734064870604539]","[1.0, 0.43676565960566865, 0.978725189648363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08735313192113374, 0.39574503792967264, 0.001993048410171854, 0.006747716592395518, 1.0, 0.8839512907905672, 1.0]",0.6316067011709309
64,0.5,80,3,1,queue_haul,0.9336844461782878,"[0.46268876232485073, 0.1063443811624259, 0.2873112376751482, 0.0773400650158631]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.9999999999999956, 0.46947556942631186, 0.9999999999999956, 0.9999999999999958, 1.0, 0.9104530295796426, 0.5834420843056182, 0.029660790360243005, 0.0360877210267091, 1.0000000000000002, 0.8892319981223532, 1.0]",0.0
64,0.5,80,3,1,greedy,0.8693721187603702,"[0.25, 0.014704491034838948, 0.5, 0.10466762772553126]","[1.0, 1.0, 1.0, 1.0, 0.9549769500829617, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4235271856557423, 0.96746820436085, 0.030734382547168506, 0.028176299944096827, 0.5669890159092659, 1.0, 1.0]",0.06431232741791759
64,0.5,80,3,1,kv_only,0.30233284865001525,"[0.0, 0.05358005183888093, 0.0, 0.24875279681113432]","[1.0, 0.4286404147110474, 0.9900223744890746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08572808294220949, 0.39800447489781493, 0.0019559713047187775, 0.006799267889506481, 1.0, 0.8892319981223531, 0.9999999999999998]",0.6313515975282726
64,0.5,80,3,1,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.0022077681972746278, 0.004632620478743355, 0.004539040983762217]",0.18368444617828783
64,0.5,80,3,1,isolated_fastest,0.30233284865001525,"[0.0, 0.05358005183888093, 0.0, 0.24875279681113432]","[1.0, 0.4286404147110474, 0.9900223744890746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08572808294220949, 0.39800447489781493, 0.0019559713047187775, 0.006799267889506481, 1.0, 0.8892319981223531, 0.9999999999999998]",0.6313515975282726
64,0.5,80,3,2,queue_haul,0.9336701328016588,"[0.27876462399880964, 0.029905508802849125, 0.47123537600119036, 0.15376462399880964]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.46936106241326997, 1.0, 1.0, 1.0, 0.493872212482654, 1.0, 0.031360840647410244, 0.03438610318484571, 1.0, 0.8704974962003151, 1.0]",0.0
64,0.5,80,3,2,greedy,0.8693544234383342,"[0.25, 0.013068907189971392, 0.5, 0.1062855162483628]","[1.0, 1.0, 1.0, 1.0, 0.9548353875066735, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4209102515039542, 0.9700568259973805, 0.030614966646764278, 0.0282944238882247, 0.49632589322862153, 1.0, 1.0]",0.06431570936332454
64,0.5,80,3,2,kv_only,0.30233284865001525,"[0.0, 0.054686114724340526, 0.0, 0.24764673392567474]","[1.0, 0.4374889177947242, 0.9811738714053979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08749778355894484, 0.3962347742810796, 0.001996348780867532, 0.006758890413357727, 1.0, 0.8704974962003151, 0.9999999999999998]",0.6313372841516436
64,0.5,80,3,2,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.002188515606416634, 0.004721975582971297, 0.00468660477359024]",0.18367013280165878
64,0.5,80,3,2,isolated_fastest,0.30233284865001525,"[0.0, 0.054686114724340526, 0.0, 0.24764673392567474]","[1.0, 0.4374889177947242, 0.9811738714053979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08749778355894484, 0.3962347742810796, 0.001996348780867532, 0.006758890413357727, 1.0, 0.8704974962003151, 0.9999999999999998]",0.6313372841516436
64,0.5,80,3,3,queue_haul,0.9335429703405482,"[0.46231278201032744, 0.10615639100516389, 0.28768721798967256, 0.07738657933538425]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.468343762724385, 1.0, 0.9999999999999987, 1.0000000000000013, 0.9095506768247861, 0.5841180757200909, 0.02966079036024309, 0.03607222705071799, 1.0, 0.8892319981223534, 1.0]",0.0
64,0.5,80,3,3,greedy,0.8691600449477338,"[0.25, 0.014665562905027912, 0.5, 0.1044944820427058]","[1.0, 1.0, 1.0, 1.0, 0.9532803595818696, 1.0, 0.0, 1.0, 1.0, 1.0, 0.4234649006480447, 0.9671911712683293, 0.030731540358620957, 0.028163658374127428, 0.5669890159092678, 0.9999999999999998, 1.0]",0.06438292539281443
64,0.5,80,3,3,kv_only,0.301936356156754,"[0.0, 0.053491473112229224, 0.0, 0.24844488304452478]","[1.0, 0.4279317848978338, 0.9875590643561982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08558635697956676, 0.39751181287123966, 0.001952737686206047, 0.006788027316361326, 1.0, 0.8892319981223534, 1.0000000000000002]",0.6316066141837942
64,0.5,80,3,3,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.002211836111790472, 0.004772439757938862, 0.004662058340696515]",0.18354297034054823
64,0.5,80,3,3,isolated_fastest,0.301936356156754,"[0.0, 0.053491473112229224, 0.0, 0.24844488304452478]","[1.0, 0.4279317848978338, 0.9875590643561982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08558635697956676, 0.39751181287123966, 0.001952737686206047, 0.006788027316361326, 1.0, 0.8892319981223534, 1.0000000000000002]",0.6316066141837942
64,0.5,80,3,4,queue_haul,0.9337080481277346,"[0.4627519887432174, 0.10637599437160844, 0.2872480112567831, 0.07733205375612558]","[0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 0.9999999999999999, 1.000000000000002, 0.4696643850218722, 1.000000000000002, 1.000000000000002, 1.0, 0.9106047729837212, 0.5833281040206539, 0.02966079036024319, 0.03609030583584603, 1.0, 0.8892319981223533, 1.0]",0.0
64,0.5,80,3,4,greedy,0.8694045461853828,"[0.25, 0.014736268760854536, 0.5, 0.10466827742452824]","[1.0, 1.0, 1.0, 1.0, 0.9552363694830621, 1.0, 0.0, 1.0, 1.0, 1.0, 0.42357803001736727, 0.9674692438792453, 0.030736702676324133, 0.028176347379384816, 0.566989015909266, 1.0, 0.9999999999999998]",0.06430350194235179
64,0.5,80,3,4,kv_only,0.30233284865001525,"[0.0, 0.05358005183888093, 0.0, 0.24875279681113432]","[1.0, 0.4286404147110474, 0.9900223744890746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08572808294220949, 0.39800447489781493, 0.0019559713047187775, 0.006799267889506481, 1.0, 0.8892319981223531, 0.9999999999999998]",0.6313751994777193
64,0.5,80,3,4,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.0021835166717655637, 0.004329185885712493, 0.004268624106382092]",0.18370804812773456
64,0.5,80,3,4,isolated_fastest,0.30233284865001525,"[0.0, 0.05358005183888093, 0.0, 0.24875279681113432]","[1.0, 0.4286404147110474, 0.9900223744890746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08572808294220949, 0.39800447489781493, 0.0019559713047187775, 0.006799267889506481, 1.0, 0.8892319981223531, 0.9999999999999998]",0.6313751994777193
64,0.5,80,3,5,queue_haul,0.9336964198874292,"[0.46717845033290617, 0.10858922516645364, 0.28282154966709383, 0.07510719472097552]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.4695713590994332, 1.0, 0.9999999999999954, 1.0000000000000044, 0.9212282807989757, 0.572685991020911, 0.029660790360242998, 0.036089032348592225, 1.0, 0.8704974962003152, 1.0]",0.0
64,0.5,80,3,5,greedy,0.869390278798886,"[0.25, 0.013104024385120708, 0.5, 0.10628625441376528]","[1.0, 1.0, 1.0, 1.0, 0.9551222303910879, 1.0, 0.0, 1.0, 1.0, 1.0, 0.42096643901619313, 0.9700580070620245, 0.030617530594489482, 0.02829447778254902, 0.49632589322862136, 1.0, 1.0]",0.06430614108854327
64,0.5,80,3,5,kv_only,0.30233284865001525,"[0.0, 0.054686114724340526, 0.0, 0.24764673392567474]","[1.0, 0.4374889177947242, 0.9811738714053979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08749778355894484, 0.3962347742810796, 0.001996348780867532, 0.006758890413357727, 1.0, 0.8704974962003151, 0.9999999999999998]",0.6313635712374139
64,0.5,80,3,5,replay_only,0.75,"[0.5, 0.0, 0.25, 0.0]","[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.8, 0.4, 0.02053439332632217, 0.029660790360243133, 0.0021615191592856235, 0.004391757168604523, 0.004387601857570824]",0.18369641988742924
64,0.5,80,3,5,isolated_fastest,0.30233284865001525,"[0.0, 0.054686114724340526, 0.0, 0.24764673392567474]","[1.0, 0.4374889177947242, 0.9811738714053979, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08749778355894484, 0.3962347742810796, 0.001996348780867532, 0.006758890413357727, 1.0, 0.8704974962003151, 0.9999999999999998]",0.6313635712374139
64,0.5,80,3,6,queue_haul,0.9335398076070096,"[0.27869351140934756, 0.02984629619766211, 0.4713064885906524, 0.1536935114093475]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.468318460856077, 1.0, 1.0, 1.0, 0.49366369217121553, 0.9999999999999999, 0.03135824988483129, 0.03437442115378597, 1.0000000000000002, 0.8704974962003154, 1.0]",0.0
64,0.5,80,3,6,greedy,0.8691573090135586,"[0.25, 0.01304726461503836, 0.5, 0.10611004439852023]","[1.0, 1.0, 1.0, 1.0, 0.9532584721084687, 1.0, 0.0, 1.0, 1.0, 1.0, 0.42087562338406137, 0.9697760710376324, 0.030613386496910876, 0.028281612482065184, 0.4963258932286227, 1.0, 1.0000000000000002]",0.06438249859345102
64,0.5,80,3,6,kv_only,0.30193635615675396,"[0.0, 0.05459570745070858, 0.0, 0.24734064870604539]","[1.0, 0.43676565960566865, 0.978725189648363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08735313192113374, 0.39574503792967264, 0.001993048410171854, 0.006747716592395518, 1.0, 0.8704974962003154, 1.0]",0.6316034514502556
