model,params,kv_dtype,link,tokens,kv_GB,ctx_MB,t_kv_s,t_ctx_s,prefill_tok_s,t_replay_s,t_saved_s,winner,breakeven_tok_s
MoE-51T,75867607531520,bf16,Same-rack,201876,173.64566016,0.807504,4.085830239058823,6.900009411764706e-05,30000,6.729269000094117,-2.643438761035294,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,201876,173.64566016,0.807504,4.085830239058823,6.900009411764706e-05,100000,2.0188290000941174,2.0670012389647057,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,235983,202.98313728,0.943932,4.776123818352941,7.221016470588236e-05,1000,235.98307221016472,-231.20694839181178,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,235983,202.98313728,0.943932,4.776123818352941,7.221016470588236e-05,3000,78.6610722101647,-73.88494839181176,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,235983,202.98313728,0.943932,4.776123818352941,7.221016470588236e-05,10000,23.598372210164705,-18.822248391811762,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,235983,202.98313728,0.943932,4.776123818352941,7.221016470588236e-05,30000,7.866172210164706,-3.0900483918117647,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,235983,202.98313728,0.943932,4.776123818352941,7.221016470588236e-05,100000,2.359902210164706,2.416221608188235,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,275853,237.27771648,1.103412,5.583055093647059,7.596263529411765e-05,1000,275.85307596263533,-270.2700208689883,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,275853,237.27771648,1.103412,5.583055093647059,7.596263529411765e-05,3000,91.95107596263529,-86.36802086898822,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,275853,237.27771648,1.103412,5.583055093647059,7.596263529411765e-05,10000,27.585375962635293,-22.002320868988235,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,275853,237.27771648,1.103412,5.583055093647059,7.596263529411765e-05,30000,9.195175962635295,-3.612120868988236,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,275853,237.27771648,1.103412,5.583055093647059,7.596263529411765e-05,100000,2.758605962635294,2.824449131011765,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,322459,277.36633344,1.289836,6.52631666917647,8.034908235294118e-05,1000,322.45908034908234,-315.93276367990586,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,322459,277.36633344,1.289836,6.52631666917647,8.034908235294118e-05,3000,107.48641368241569,-100.96009701323922,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,322459,277.36633344,1.289836,6.52631666917647,8.034908235294118e-05,10000,32.24598034908235,-25.71966367990588,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,322459,277.36633344,1.289836,6.52631666917647,8.034908235294118e-05,30000,10.748713682415687,-4.222397013239217,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,322459,277.36633344,1.289836,6.52631666917647,8.034908235294118e-05,100000,3.224670349082353,3.3016463200941173,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,376939,324.22785024,1.507756,7.628940593882353,8.547661176470589e-05,1000,376.9390854766118,-369.31014488272945,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,376939,324.22785024,1.507756,7.628940593882353,8.547661176470589e-05,3000,125.64641880994509,-118.01747821606274,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,376939,324.22785024,1.507756,7.628940593882353,8.547661176470589e-05,10000,37.693985476611765,-30.06504488272941,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,376939,324.22785024,1.507756,7.628940593882353,8.547661176470589e-05,30000,12.564718809945099,-4.9357782160627455,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,376939,324.22785024,1.507756,7.628940593882353,8.547661176470589e-05,100000,3.7694754766117646,3.8594651172705885,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,440624,379.00713984,1.762496,8.917865055058824,9.147049411764707e-05,1000,440.62409147049414,-431.7062264154353,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,440624,379.00713984,1.762496,8.917865055058824,9.147049411764707e-05,3000,146.87475813716077,-137.95689308210194,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,440624,379.00713984,1.762496,8.917865055058824,9.147049411764707e-05,10000,44.062491470494116,-35.14462641543529,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,440624,379.00713984,1.762496,8.917865055058824,9.147049411764707e-05,30000,14.687558137160785,-5.769693082101961,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,440624,379.00713984,1.762496,8.917865055058824,9.147049411764707e-05,100000,4.406331470494118,4.511533584564706,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,515068,443.04089088,2.060272,10.424541550117647,9.847698823529412e-05,1000,515.0680984769882,-504.6435569268706,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,515068,443.04089088,2.060272,10.424541550117647,9.847698823529412e-05,3000,171.68943181032157,-161.2648902602039,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,515068,443.04089088,2.060272,10.424541550117647,9.847698823529412e-05,10000,51.50689847698823,-41.08235692687059,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,515068,443.04089088,2.060272,10.424541550117647,9.847698823529412e-05,30000,17.169031810321567,-6.74449026020392,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,515068,443.04089088,2.060272,10.424541550117647,9.847698823529412e-05,100000,5.150778476988235,5.273763073129412,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,602089,517.89287424,2.408356,12.185764687999999,0.0001066672,1000,602.0891066672001,-589.9033419792001,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,602089,517.89287424,2.408356,12.185764687999999,0.0001066672,3000,200.69644000053333,-188.51067531253332,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,602089,517.89287424,2.408356,12.185764687999999,0.0001066672,10000,60.2090066672,-48.0232419792,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,602089,517.89287424,2.408356,12.185764687999999,0.0001066672,30000,20.069740000533333,-7.883975312533334,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,602089,517.89287424,2.408356,12.185764687999999,0.0001066672,100000,6.0209966671999995,6.1647680207999995,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,703814,605.39265024,2.815256,14.24458294682353,0.00011624131764705883,1000,703.8141162413176,-689.569533294494,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,703814,605.39265024,2.815256,14.24458294682353,0.00011624131764705883,3000,234.60478290798432,-220.3601999611608,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,703814,605.39265024,2.815256,14.24458294682353,0.00011624131764705883,10000,70.38151624131764,-56.13693329449411,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,703814,605.39265024,2.815256,14.24458294682353,0.00011624131764705883,30000,23.460582907984314,-9.215999961160785,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,703814,605.39265024,2.815256,14.24458294682353,0.00011624131764705883,100000,7.038256241317647,7.206326705505882,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,822724,707.67427584,3.290896,16.651209431529413,0.00012743284705882352,1000,822.7241274328471,-806.0729180013177,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,822724,707.67427584,3.290896,16.651209431529413,0.00012743284705882352,3000,274.2414607661804,-257.590251334651,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,822724,707.67427584,3.290896,16.651209431529413,0.00012743284705882352,10000,82.27252743284707,-65.62131800131766,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,822724,707.67427584,3.290896,16.651209431529413,0.00012743284705882352,30000,27.424260766180392,-10.77305133465098,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,822724,707.67427584,3.290896,16.651209431529413,0.00012743284705882352,100000,8.227367432847059,8.423841998682354,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,961725,827.237376,3.8469,19.464458847058825,0.00014051529411764706,1000,961.7251405152941,-942.2606816682353,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,961725,827.237376,3.8469,19.464458847058825,0.00014051529411764706,3000,320.5751405152941,-301.11068166823526,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,961725,827.237376,3.8469,19.464458847058825,0.00014051529411764706,10000,96.17264051529412,-76.7081816682353,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,961725,827.237376,3.8469,19.464458847058825,0.00014051529411764706,30000,32.05764051529412,-12.593181668235292,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,961725,827.237376,3.8469,19.464458847058825,0.00014051529411764706,100000,9.617390515294119,9.847068331764707,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1124210,967.0004736,4.49684,22.75300232,0.000155808,1000,1124.210155808,-1101.4571534880001,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1124210,967.0004736,4.49684,22.75300232,0.000155808,3000,374.73682247466667,-351.98382015466666,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1124210,967.0004736,4.49684,22.75300232,0.000155808,10000,112.42115580800001,-89.668153488,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1124210,967.0004736,4.49684,22.75300232,0.000155808,30000,37.47382247466667,-14.720820154666669,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1124210,967.0004736,4.49684,22.75300232,0.000155808,100000,11.242255808000001,11.510746511999999,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1314147,1130.37668352,5.256588,26.59714843576471,0.00017368442352941175,1000,1314.1471736844235,-1287.5500252486588,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1314147,1130.37668352,5.256588,26.59714843576471,0.00017368442352941175,3000,438.0491736844235,-411.4520252486588,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1314147,1130.37668352,5.256588,26.59714843576471,0.00017368442352941175,10000,131.41487368442353,-104.81772524865882,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1314147,1130.37668352,5.256588,26.59714843576471,0.00017368442352941175,30000,43.80507368442353,-17.207925248658825,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1314147,1130.37668352,5.256588,26.59714843576471,0.00017368442352941175,100000,13.14164368442353,13.455504751341179,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1536175,1321.356288,6.1447,31.090786188235295,0.00019458117647058824,1000,1536.1751945811764,-1505.084408392941,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1536175,1321.356288,6.1447,31.090786188235295,0.00019458117647058824,3000,512.0585279145098,-480.9677417262745,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1536175,1321.356288,6.1447,31.090786188235295,0.00019458117647058824,10000,153.61769458117647,-122.52690839294117,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1536175,1321.356288,6.1447,31.090786188235295,0.00019458117647058824,30000,51.206027914509804,-20.11524172627451,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1536175,1321.356288,6.1447,31.090786188235295,0.00019458117647058824,100000,15.361944581176472,15.728841607058824,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1795714,1544.60135424,7.182856,36.34361127623529,0.00021900837647058824,1000,1795.7142190083764,-1759.370607732141,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1795714,1544.60135424,7.182856,36.34361127623529,0.00021900837647058824,3000,598.5715523417098,-562.2279410654745,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1795714,1544.60135424,7.182856,36.34361127623529,0.00021900837647058824,10000,179.57161900837647,-143.22800773214118,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1795714,1544.60135424,7.182856,36.34361127623529,0.00021900837647058824,30000,59.8573523417098,-23.513741065474505,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,1795714,1544.60135424,7.182856,36.34361127623529,0.00021900837647058824,100000,17.957359008376468,18.386252267858826,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2099104,1805.56529664,8.396416,42.48393933270589,0.0002475627294117647,1000,2099.104247562729,-2056.620308230023,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2099104,1805.56529664,8.396416,42.48393933270589,0.0002475627294117647,3000,699.7015808960628,-657.2176415633569,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2099104,1805.56529664,8.396416,42.48393933270589,0.0002475627294117647,10000,209.91064756272942,-167.42670823002354,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2099104,1805.56529664,8.396416,42.48393933270589,0.0002475627294117647,30000,69.97038089606275,-27.486441563356863,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2099104,1805.56529664,8.396416,42.48393933270589,0.0002475627294117647,100000,20.991287562729415,21.492651769976472,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2453751,2110.61846016,9.815004,49.66166082729412,0.0002809412705882353,1000,2453.7512809412706,-2404.0896201139763,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2453751,2110.61846016,9.815004,49.66166082729412,0.0002809412705882353,3000,817.9172809412706,-768.2556201139765,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2453751,2110.61846016,9.815004,49.66166082729412,0.0002809412705882353,10000,245.37538094127058,-195.71372011397645,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2453751,2110.61846016,9.815004,49.66166082729412,0.0002809412705882353,30000,81.7919809412706,-32.130320113976474,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2453751,2110.61846016,9.815004,49.66166082729412,0.0002809412705882353,100000,24.53779094127059,25.12386988602353,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2868317,2467.21155072,11.473268,58.052086487529415,0.00031995924705882357,1000,2868.317319959247,-2810.2652334717177,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2868317,2467.21155072,11.473268,58.052086487529415,0.00031995924705882357,3000,956.1059866259137,-898.0539001383843,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2868317,2467.21155072,11.473268,58.052086487529415,0.00031995924705882357,10000,286.8320199592471,-228.77993347171767,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2868317,2467.21155072,11.473268,58.052086487529415,0.00031995924705882357,30000,95.61088662591374,-37.55880013838432,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,2868317,2467.21155072,11.473268,58.052086487529415,0.00031995924705882357,100000,28.68348995924706,29.368596528282357,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,3352924,2884.05110784,13.411696,67.86007606682354,0.0003655693176470588,1000,3352.9243655693176,-3285.064289502494,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,3352924,2884.05110784,13.411696,67.86007606682354,0.0003655693176470588,3000,1117.641698902651,-1049.7816228358274,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,3352924,2884.05110784,13.411696,67.86007606682354,0.0003655693176470588,10000,335.2927655693176,-267.4326895024941,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,3352924,2884.05110784,13.411696,67.86007606682354,0.0003655693176470588,30000,111.76449890265098,-43.90442283582745,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,3352924,2884.05110784,13.411696,67.86007606682354,0.0003655693176470588,100000,33.529605569317646,34.33047049750589,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,3919407,3371.31712512,15.677628,79.32515882635295,0.0004188853647058824,1000,3919.4074188853647,-3840.082260059012,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,3919407,3371.31712512,15.677628,79.32515882635295,0.0004188853647058824,3000,1306.4694188853648,-1227.144260059012,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,3919407,3371.31712512,15.677628,79.32515882635295,0.0004188853647058824,10000,391.9411188853647,-312.61596005901174,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,3919407,3371.31712512,15.677628,79.32515882635295,0.0004188853647058824,30000,130.64731888536468,-51.322160059011736,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,3919407,3371.31712512,15.677628,79.32515882635295,0.0004188853647058824,100000,39.19448888536471,40.130669940988234,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,4581598,3940.90733568,18.326392,92.72728142776471,0.0004812092235294118,1000,4581.598481209224,-4488.871199781459,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,4581598,3940.90733568,18.326392,92.72728142776471,0.0004812092235294118,3000,1527.1998145425569,-1434.4725331147922,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,4581598,3940.90733568,18.326392,92.72728142776471,0.0004812092235294118,10000,458.16028120922357,-365.4329997814589,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,4581598,3940.90733568,18.326392,92.72728142776471,0.0004812092235294118,30000,152.72041454255685,-59.993133114792144,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,4581598,3940.90733568,18.326392,92.72728142776471,0.0004812092235294118,100000,45.81646120922353,46.910820218541176,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,5355667,4606.73052672,21.422668,108.3937094522353,0.0005540627764705883,1000,5355.667554062777,-5247.273844610541,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,5355667,4606.73052672,21.422668,108.3937094522353,0.0005540627764705883,3000,1785.2228873961099,-1676.8291779438746,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,5355667,4606.73052672,21.422668,108.3937094522353,0.0005540627764705883,10000,535.5672540627764,-427.17354461054117,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,5355667,4606.73052672,21.422668,108.3937094522353,0.0005540627764705883,30000,178.5227873961098,-70.1290779438745,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,5355667,4606.73052672,21.422668,108.3937094522353,0.0005540627764705883,100000,53.55722406277647,54.83648538945883,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,6260517,5385.04630272,25.042068,126.70702182870589,0.0006392251294117647,1000,6260.51763922513,-6133.810617396423,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,6260517,5385.04630272,25.042068,126.70702182870589,0.0006392251294117647,3000,2086.8396392251293,-1960.1326173964235,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,6260517,5385.04630272,25.042068,126.70702182870589,0.0006392251294117647,10000,626.0523392251293,-499.34531739642347,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,6260517,5385.04630272,25.042068,126.70702182870589,0.0006392251294117647,30000,208.6845392251294,-81.97751739642352,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,6260517,5385.04630272,25.042068,126.70702182870589,0.0006392251294117647,100000,62.60580922512941,64.10121260357647,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,7318242,6294.85903872,29.272968,148.1143803228235,0.0007387757176470589,1000,7318.242738775718,-7170.128358452895,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,7318242,6294.85903872,29.272968,148.1143803228235,0.0007387757176470589,3000,2439.414738775718,-2291.3003584528947,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,7318242,6294.85903872,29.272968,148.1143803228235,0.0007387757176470589,10000,731.8249387757177,-583.7105584528941,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,7318242,6294.85903872,29.272968,148.1143803228235,0.0007387757176470589,30000,243.94213877571764,-95.82775845289413,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,7318242,6294.85903872,29.272968,148.1143803228235,0.0007387757176470589,100000,73.18315877571764,74.93122154710586,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,8554673,7358.38752768,34.218692,173.1385800630588,0.0008551456941176471,1000,8554.673855145695,-8381.535275082635,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,8554673,7358.38752768,34.218692,173.1385800630588,0.0008551456941176471,3000,2851.5585218123606,-2678.419941749302,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,8554673,7358.38752768,34.218692,173.1385800630588,0.0008551456941176471,10000,855.4681551456941,-682.3295750826353,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,8554673,7358.38752768,34.218692,173.1385800630588,0.0008551456941176471,30000,285.1566218123608,-112.018041749302,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,8554673,7358.38752768,34.218692,173.1385800630588,0.0008551456941176471,100000,85.54758514569411,87.5909949173647,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,10000000,8601.6,40.0,202.3906382352941,0.0009911764705882353,1000,10000.00099117647,-9797.610352941176,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,10000000,8601.6,40.0,202.3906382352941,0.0009911764705882353,3000,3333.334324509804,-3130.9436862745097,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,10000000,8601.6,40.0,202.3906382352941,0.0009911764705882353,10000,1000.0009911764706,-797.6103529411765,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,10000000,8601.6,40.0,202.3906382352941,0.0009911764705882353,30000,333.3343245098039,-130.9436862745098,kv,49409.64197192137
MoE-51T,75867607531520,bf16,Same-rack,10000000,8601.6,40.0,202.3906382352941,0.0009911764705882353,100000,100.00099117647059,102.3896470588235,replay,49409.64197192137
MoE-51T,75867607531520,bf16,Same-AZ,1000,0.86016,0.004,0.08145623529411765,0.0005003764705882353,1000,1.0005003764705882,-0.9190441411764706,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1000,0.86016,0.004,0.08145623529411765,0.0005003764705882353,3000,0.3338337098039216,-0.2523774745098039,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1000,0.86016,0.004,0.08145623529411765,0.0005003764705882353,10000,0.10050037647058824,-0.01904414117647059,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1000,0.86016,0.004,0.08145623529411765,0.0005003764705882353,30000,0.03383370980392157,0.04762252549019608,replay,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1000,0.86016,0.004,0.08145623529411765,0.0005003764705882353,100000,0.010500376470588236,0.07095585882352941,replay,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1169,1.00552704,0.004676,0.09513783905882353,0.000500440094117647,1000,1.1695004400941176,-1.074362601035294,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1169,1.00552704,0.004676,0.09513783905882353,0.000500440094117647,3000,0.3901671067607843,-0.2950292677019608,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1169,1.00552704,0.004676,0.09513783905882353,0.000500440094117647,10000,0.11740044009411765,-0.02226260103529412,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1169,1.00552704,0.004676,0.09513783905882353,0.000500440094117647,30000,0.03946710676078431,0.05567073229803922,replay,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1169,1.00552704,0.004676,0.09513783905882353,0.000500440094117647,100000,0.012190440094117648,0.08294739896470588,replay,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1366,1.17497856,0.005464,0.1110862174117647,0.0005005142588235294,1000,1.3665005142588236,-1.255414296847059,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1366,1.17497856,0.005464,0.1110862174117647,0.0005005142588235294,3000,0.45583384759215684,-0.3447476301803921,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1366,1.17497856,0.005464,0.1110862174117647,0.0005005142588235294,10000,0.13710051425882352,-0.026014296847058818,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1366,1.17497856,0.005464,0.1110862174117647,0.0005005142588235294,30000,0.04603384759215687,0.06505236981960784,replay,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1366,1.17497856,0.005464,0.1110862174117647,0.0005005142588235294,100000,0.01416051425882353,0.09692570315294118,replay,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1597,1.37367552,0.006388,0.1297871077647059,0.0005006012235294118,1000,1.5975006012235293,-1.4677134934588234,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1597,1.37367552,0.006388,0.1297871077647059,0.0005006012235294118,3000,0.5328339345568628,-0.40304682679215686,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1597,1.37367552,0.006388,0.1297871077647059,0.0005006012235294118,10000,0.16020060122352942,-0.03041349345882352,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1597,1.37367552,0.006388,0.1297871077647059,0.0005006012235294118,30000,0.05373393455686275,0.07605317320784315,replay,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1597,1.37367552,0.006388,0.1297871077647059,0.0005006012235294118,100000,0.01647060122352941,0.11331650654117648,replay,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1867,1.60591872,0.007468,0.15164529129411763,0.0005007028705882353,1000,1.8675007028705883,-1.7158554115764706,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1867,1.60591872,0.007468,0.15164529129411763,0.0005007028705882353,3000,0.6228340362039215,-0.4711887449098039,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1867,1.60591872,0.007468,0.15164529129411763,0.0005007028705882353,10000,0.18720070287058824,-0.0355554115764706,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1867,1.60591872,0.007468,0.15164529129411763,0.0005007028705882353,30000,0.06273403620392157,0.08891125509019607,replay,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,1867,1.60591872,0.007468,0.15164529129411763,0.0005007028705882353,100000,0.019170702870588235,0.1324745884235294,replay,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,2183,1.87772928,0.008732,0.17722746164705883,0.0005008218352941177,1000,2.183500821835294,-2.006273360188235,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,2183,1.87772928,0.008732,0.17722746164705883,0.0005008218352941177,3000,0.7281674885019608,-0.550940026854902,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,2183,1.87772928,0.008732,0.17722746164705883,0.0005008218352941177,10000,0.21880082183529412,-0.04157336018823529,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,2183,1.87772928,0.008732,0.17722746164705883,0.0005008218352941177,30000,0.07326748850196078,0.10395997314509804,replay,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,2183,1.87772928,0.008732,0.17722746164705883,0.0005008218352941177,100000,0.022330821835294116,0.1548966398117647,replay,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,2551,2.19426816,0.010204,0.2070193562352941,0.0005009603764705883,1000,2.5515009603764707,-2.3444816041411767,kv,12352.410492980343
MoE-51T,75867607531520,bf16,Same-AZ,2551,2.19426816,0.010204,0.2070193562352941,0.0005009603764705883,3000,0.850834293709804,-0.6438149374745099,kv,12352.410492980343
