model,tokens,bandwidth_gbps,kv_GB,t_transmit_s,t_replay_s,winner,prefill_tok_s,crossover_bw_gbps
Qwen3-235B-A22B,1000,511,0.192512,0.003013886497064579,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,516,0.192512,0.002984682170542636,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,521,0.192512,0.002956038387715931,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,526,0.192512,0.002927939163498099,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,531,0.192512,0.0029003691148775895,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,536,0.192512,0.0028733134328358207,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,541,0.192512,0.002846757855822551,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,546,0.192512,0.0028206886446886445,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,551,0.192512,0.002795092558983666,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,556,0.192512,0.0027699568345323743,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,561,0.192512,0.0027452691622103387,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,566,0.192512,0.002721017667844523,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,571,0.192512,0.0026971908931698774,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,576,0.192512,0.002673777777777778,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,581,0.192512,0.0026507676419965575,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,586,0.192512,0.002628150170648464,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,591,0.192512,0.0026059153976311336,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,596,0.192512,0.002584053691275168,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,601,0.192512,0.002562555740432612,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,606,0.192512,0.0025414125412541256,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,611,0.192512,0.0025206153846153846,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,616,0.192512,0.002500155844155844,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,621,0.192512,0.00248002576489533,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,626,0.192512,0.0024602172523961663,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,631,0.192512,0.0024407226624405705,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,636,0.192512,0.0024215345911949683,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,641,0.192512,0.0024026458658346333,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,646,0.192512,0.002384049535603715,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,651,0.192512,0.0023657388632872503,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,656,0.192512,0.0023477073170731708,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,661,0.192512,0.002329948562783661,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,666,0.192512,0.0023124564564564565,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,671,0.192512,0.002295225037257824,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,676,0.192512,0.0022782485207100594,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,681,0.192512,0.0022615212922173274,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,686,0.192512,0.0022450379008746354,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,691,0.192512,0.002228793053545586,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,696,0.192512,0.0022127816091954025,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,701,0.192512,0.0021969985734664765,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,706,0.192512,0.0021814390934844193,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,711,0.192512,0.002166098452883263,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,716,0.192512,0.002150972067039106,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,721,0.192512,0.0021360554785020804,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,726,0.192512,0.00212134435261708,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,731,0.192512,0.0021068344733242133,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,736,0.192512,0.0020925217391304348,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,741,0.192512,0.0020784021592442645,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,746,0.192512,0.002064471849865952,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,751,0.192512,0.002050727030625832,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,756,0.192512,0.0020371640211640212,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,761,0.192512,0.002023779237844941,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,766,0.192512,0.002010569190600522,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,771,0.192512,0.0019975304798962386,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,776,0.192512,0.001984659793814433,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,781,0.192512,0.0019719539052496797,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,786,0.192512,0.001959409669211196,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,791,0.192512,0.00194702402022756,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,796,0.192512,0.0019347939698492462,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,801,0.192512,0.001922716604244694,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,806,0.192512,0.0019107890818858561,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,811,0.192512,0.0018990086313193588,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,816,0.192512,0.0018873725490196078,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,821,0.192512,0.0018758781973203412,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,826,0.192512,0.0018645230024213076,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,831,0.192512,0.0018533044524669073,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,836,0.192512,0.0018422200956937798,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,841,0.192512,0.001831267538644471,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,846,0.192512,0.0018204444444444444,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,851,0.192512,0.0018097485311398356,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,856,0.192512,0.001799177570093458,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,861,0.192512,0.0017887293844367014,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,866,0.192512,0.0017784018475750576,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,871,0.192512,0.0017681928817451205,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,876,0.192512,0.0017581004566210045,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,881,0.192512,0.001748122587968218,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,886,0.192512,0.001738257336343115,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,891,0.192512,0.0017285028058361392,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,896,0.192512,0.0017188571428571428,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,901,0.192512,0.0017093185349611542,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,906,0.192512,0.0016998852097130242,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,911,0.192512,0.0016905554335894621,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,916,0.192512,0.0016813275109170305,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,921,0.192512,0.001672199782844734,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,926,0.192512,0.001663170626349892,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,931,0.192512,0.0016542384532760473,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,936,0.192512,0.0016454017094017094,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,941,0.192512,0.0016366588735387884,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,946,0.192512,0.0016280084566596194,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,951,0.192512,0.0016194490010515248,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,956,0.192512,0.001610979079497908,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,961,0.192512,0.0016025972944849116,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,966,0.192512,0.0015943022774327121,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,971,0.192512,0.0015860926879505664,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,976,0.192512,0.0015779672131147541,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,981,0.192512,0.0015699245667686035,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,986,0.192512,0.0015619634888438133,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,991,0.192512,0.001554082744702321,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,1000,996,0.192512,0.001546281124497992,0.12711945688285425,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,1,1.92512,15.40096,1.2711945688285426,replay,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,6,1.92512,2.5668266666666666,1.2711945688285426,replay,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,11,1.92512,1.4000872727272726,1.2711945688285426,replay,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,16,1.92512,0.96256,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,21,1.92512,0.7333790476190476,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,26,1.92512,0.5923446153846154,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,31,1.92512,0.4968051612903226,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,36,1.92512,0.42780444444444443,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,41,1.92512,0.3756331707317073,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,46,1.92512,0.3348034782608696,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,51,1.92512,0.30197960784313727,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,56,1.92512,0.27501714285714285,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,61,1.92512,0.2524747540983607,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,66,1.92512,0.2333478787878788,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,71,1.92512,0.21691492957746478,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,76,1.92512,0.2026442105263158,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,81,1.92512,0.1901353086419753,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,86,1.92512,0.17908093023255814,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,91,1.92512,0.16924131868131867,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,96,1.92512,0.16042666666666666,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,101,1.92512,0.15248475247524754,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,106,1.92512,0.14529207547169812,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,111,1.92512,0.1387473873873874,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,116,1.92512,0.13276689655172413,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,121,1.92512,0.1272806611570248,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,126,1.92512,0.12222984126984127,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,131,1.92512,0.11756458015267175,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,136,1.92512,0.11324235294117647,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,141,1.92512,0.10922666666666667,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,146,1.92512,0.10548602739726028,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,151,1.92512,0.10199311258278146,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,156,1.92512,0.09872410256410256,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,161,1.92512,0.09565813664596273,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,166,1.92512,0.09277686746987952,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,171,1.92512,0.09006409356725147,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,176,1.92512,0.08750545454545454,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,181,1.92512,0.08508817679558012,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,186,1.92512,0.08280086021505377,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,191,1.92512,0.08063329842931938,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,196,1.92512,0.07857632653061225,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,201,1.92512,0.07662169154228855,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,206,1.92512,0.07476194174757282,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,211,1.92512,0.0729903317535545,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,216,1.92512,0.07130074074074073,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,221,1.92512,0.06968760180995476,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,226,1.92512,0.0681458407079646,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,231,1.92512,0.06667082251082251,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,236,1.92512,0.06525830508474577,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,241,1.92512,0.06390439834024897,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,246,1.92512,0.06260552845528455,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,251,1.92512,0.06135840637450199,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,256,1.92512,0.06016,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,261,1.92512,0.05900750957854406,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,266,1.92512,0.05789834586466165,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,271,1.92512,0.05683011070110701,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,276,1.92512,0.055800579710144925,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,281,1.92512,0.05480768683274021,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,286,1.92512,0.05384951048951049,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,291,1.92512,0.05292426116838488,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,296,1.92512,0.05203027027027027,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,301,1.92512,0.05116598006644518,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,306,1.92512,0.05032993464052288,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,311,1.92512,0.04952077170418007,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,316,1.92512,0.048737215189873416,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,321,1.92512,0.04797806853582554,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,326,1.92512,0.04724220858895706,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,331,1.92512,0.04652858006042296,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,336,1.92512,0.045836190476190475,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,341,1.92512,0.04516410557184751,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,346,1.92512,0.0445114450867052,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,351,1.92512,0.04387737891737892,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,356,1.92512,0.043261123595505616,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,361,1.92512,0.04266193905817175,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,366,1.92512,0.04207912568306011,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,371,1.92512,0.04151202156334232,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,376,1.92512,0.04096,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,381,1.92512,0.04042246719160105,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,386,1.92512,0.03989886010362694,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,391,1.92512,0.03938864450127877,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,396,1.92512,0.03889131313131313,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,401,1.92512,0.03840638403990025,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,406,1.92512,0.037933399014778324,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,411,1.92512,0.03747192214111922,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,416,1.92512,0.03702153846153846,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,421,1.92512,0.03658185273159145,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,426,1.92512,0.0361524882629108,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,431,1.92512,0.03573308584686775,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,436,1.92512,0.035323302752293576,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,441,1.92512,0.03492281179138322,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,446,1.92512,0.034531300448430495,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,451,1.92512,0.034148470066518846,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,456,1.92512,0.0337740350877193,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,461,1.92512,0.03340772234273319,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,466,1.92512,0.033049270386266094,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,471,1.92512,0.032698428874734606,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,476,1.92512,0.03235495798319328,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,481,1.92512,0.03201862785862786,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,486,1.92512,0.03168921810699588,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,491,1.92512,0.031366517311608964,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,496,1.92512,0.031050322580645162,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,501,1.92512,0.030740439121756488,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,506,1.92512,0.030436679841897234,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,511,1.92512,0.030138864970645794,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,516,1.92512,0.029846821705426355,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,521,1.92512,0.02956038387715931,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,526,1.92512,0.02927939163498099,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,531,1.92512,0.029003691148775896,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,536,1.92512,0.02873313432835821,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,541,1.92512,0.028467578558225508,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,546,1.92512,0.02820688644688645,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,551,1.92512,0.02795092558983666,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,556,1.92512,0.027699568345323743,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,561,1.92512,0.027452691622103387,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,566,1.92512,0.02721017667844523,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,571,1.92512,0.026971908931698773,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,576,1.92512,0.026737777777777777,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,581,1.92512,0.026507676419965577,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,586,1.92512,0.02628150170648464,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,591,1.92512,0.026059153976311335,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,596,1.92512,0.025840536912751677,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,601,1.92512,0.025625557404326125,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,606,1.92512,0.025414125412541254,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,611,1.92512,0.025206153846153847,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,616,1.92512,0.025001558441558443,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,621,1.92512,0.0248002576489533,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,626,1.92512,0.02460217252396166,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,631,1.92512,0.024407226624405705,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,636,1.92512,0.024215345911949685,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
Qwen3-235B-A22B,10000,641,1.92512,0.024026458658346333,1.2711945688285426,transmit,7866.616366380015,12.115344399396397
