workload,load,wan_gbps,deadline_s,policy,central_shed_mw,median_shed_fraction,p05_shed_mw,median_shed_mw,p95_shed_mw,action_counts_mean,action_fractions_mean,admitted_action_fractions_mean,admitted_shed_fraction,median_pending_resident_debt_work_s,median_pending_source_buffer_work_s,median_pending_destination_buffer_work_s,service_ready_fraction,serving_ceiling,planning_steps_mean,workload_central_range_mw,timing_network_range_fraction
coding,0.75,1000,1800,replay_only,7.459521294309602,0.6249999989999999,7.416927970315251,7.459521294309604,7.508114558294353,"[145039.1447456537, 0.0, 143130.74637068633, 0.0]","[0.31249999949999996, 0.0, 0.31249999949999996, 0.0]","[0.31249999949999996, 0.0, 0.3124999995, 0.0]",0.6249999989999999,236445.70535547202,0.0,36459.2210243352,0.0,0.625,11.0,"[7.459521294309602, 7.459521294309604]","[0.6249999989999999, 0.6249999990000001]"
coding,0.75,1000,3600,greedy,7.459521306244837,0.6249999999999999,7.416927982182335,7.459521306244837,7.508114570307336,"[122055.44303998066, 9965.177291024602, 106646.89030580927, 24977.15423879287]","[0.2698791821600432, 0.042620817839956686, 0.23381021097097968, 0.07868978902902028]","[0.2698791821600432, 0.042620817839956686, 0.23381021097097968, 0.07868978902902028]",0.625,86946.69126325639,0.0,7909.59283171862,0.0,0.625,8.4375,"[7.4595213062448344, 7.459521306244837]","[0.6249999999999998, 0.6250000000000001]"
coding,0.75,1000,3600,isolated_fastest,7.459521294309602,0.6249999989999999,7.416927970315251,7.459521294309604,7.508114558294353,"[168148.1429217612, 15663.704311959586, 148759.0808937685, 8861.60394402288]","[0.2697195649442193, 0.04278043405578064, 0.28359928013962443, 0.0289007198603755]","[0.26971956494421934, 0.04278043405578066, 0.28359928013962443, 0.028900719860375502]",0.6249999989999999,9412.351427422027,0.0,27489.189111131265,0.0,0.625,12.0,"[7.459521294309601, 7.459521294309602]","[0.6249999989999997, 0.6249999990000001]"
coding,0.75,1000,3600,kv_only,7.459521294309602,0.6249999989999999,7.416927970315252,7.459521294309605,7.508114558294355,"[0.0, 115403.59482932689, 0.0, 120341.34779707226]","[0.0, 0.31249999924999994, 0.0, 0.31249999975]","[0.0, 0.31249999924999994, 0.0, 0.31249999975]",0.6249999989999999,608.0195289010594,0.0,3148.70610542965,0.0,0.625,12.0,"[7.459521294309601, 7.459521294309602]","[0.6249999989999997, 0.6249999990000004]"
coding,0.75,1000,3600,queue_haul,7.459521294309604,0.6249999990000001,7.416927970315253,7.4595212943096065,7.508114558294356,"[144845.35312146563, 1270.6989581455955, 140508.04259391187, 925.6180163805477]","[0.30737962954779113, 0.005120369452208814, 0.30921885621611717, 0.0032811437838827263]","[0.30737962954779124, 0.005120369452208814, 0.3092188562161172, 0.0032811437838827255]",0.6249999989999999,200867.53917762567,0.0,29350.636902048223,0.0,0.625,12.0,"[7.4595212943095985, 7.459521294309605]","[0.6249999989999996, 0.6249999990000003]"
coding,0.75,1000,3600,replay_only,7.459521294309602,0.6249999989999999,7.416927970315251,7.459521294309604,7.508114558294353,"[145039.1447456537, 0.0, 143130.74637068633, 0.0]","[0.31249999949999996, 0.0, 0.31249999949999996, 0.0]","[0.31249999949999996, 0.0, 0.3124999995, 0.0]",0.6249999989999999,236445.60935664442,0.0,36459.2210243352,0.0,0.625,12.0,"[7.459521294309602, 7.459521294309604]","[0.6249999989999999, 0.6249999990000001]"
coding,0.9,reference,1,greedy,0.0,0.0,0.0,0.0,0.3593506941200114,"[1626.9287109375, 0.0, 5164.0732421875, 0.0]","[0.0010371468387576886, 0.0, 0.005987433623632534, 0.0]","[0.0035401278762929107, 0.0, 0.020704655040750804, 0.0]",0.0,0.0,0.0,0.0,0.75,0.24999999999999994,1.0,"[0.0, 0.3390243947650407]","[0.0, 0.030550906939460915]"
coding,0.9,reference,1,isolated_fastest,0.0,0.0,0.0,0.0,0.1589460863483376,"[804.406391477926, 0.0, 2035.3711668897, 0.0]","[0.0010727228304913395, 0.0, 0.001802566899825888, 0.0]","[0.0023673883155670944, 0.0, 0.02187739435147662, 0.0]",0.0,0.0,0.0,0.0,0.75,0.24999999999999994,1.0,"[0.0, 0.13337094192239665]","[0.0, 0.013465359697202438]"
coding,0.9,reference,1,kv_only,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,1.0,0.24999999999999994,1.0,"[0.0, 0.0]","[0.0, 0.0]"
coding,0.9,reference,1,queue_haul,0.0,0.0,0.0,0.0,0.1589460863483376,"[804.406391477926, 0.0, 2035.3711668897, 0.0]","[0.0010727228304913395, 0.0, 0.001802566899825888, 0.0]","[0.0023673883155670944, 0.0, 0.02187739435147662, 0.0]",0.0,0.0,0.0,0.0,0.75,0.24999999999999994,1.0,"[0.0, 0.13337094192239665]","[0.0, 0.013465359697202438]"
coding,0.9,reference,1,replay_only,0.0,0.0,0.0,0.0,0.1589460863483376,"[804.406391477926, 0.0, 2035.3711668897, 0.0]","[0.0010727228304913395, 0.0, 0.001802566899825888, 0.0]","[0.0023673883155670944, 0.0, 0.02187739435147662, 0.0]",0.0,0.0,0.0,0.0,0.75,0.24999999999999994,1.0,"[0.0, 0.13337094192239665]","[0.0, 0.013465359697202438]"
coding,0.9,reference,3,greedy,1.5312738055691377,0.13038091426986287,0.8953142026355355,1.5548167087308613,1.998626679392772,"[8460.170381367318, 0.0, 45285.99508464895, 0.0]","[0.022143717292654092, 0.0, 0.10372942310523824, 0.0]","[0.10973986701073654, 0.0, 0.12499999999999999, 0.0]",0.23345857971021372,47825.79624847241,3110.690164999781,6410.6865296176,0.0,0.24999999999999994,2.0,"[0.9494646283333938, 1.9624322209539287]","[0.07409776687135476, 0.16745601002235183]"
coding,0.9,reference,3,isolated_fastest,1.5435793129931008,0.1281015772046687,0.5808777805784981,1.5294126938783186,1.8457070912094455,"[15364.611111983742, 0.0, 47843.0348692041, 0.0]","[0.034441149050504, 0.0, 0.08041506351368387, 0.0]","[0.1249998320637324, 1.669362675786991e-07, 0.12499125620228387, 8.743797716161223e-06]",0.24999999899999992,45480.22756153792,11627.816796781053,4521.532659306689,0.0,0.24999999999999994,2.0,"[0.6275886156162325, 1.8509340689744156]","[0.048045602369731905, 0.15464356017592973]"
coding,0.9,reference,3,kv_only,0.00025624625516937257,2.3326958586401757e-05,8.885146172672953e-05,0.0002784388638503931,0.0008142409525822597,"[0.0, 2.241250626398312, 0.0, 6.4739723428200655]","[0.0, 7.086416232545002e-06, 0.0, 2.332548398730473e-05]","[0.0, 9.628400580768194e-06, 0.0, 3.840845003670333e-05]",4.674184934804548e-05,0.0,5.61882492400096,0.6807246188186206,0.0,0.24999999999999994,2.0,"[9.214215519190516e-05, 0.0008089711041737383]","[7.4444674529874275e-06, 6.778007855347379e-05]"
coding,0.9,reference,3,queue_haul,0.8574922886621226,0.06953133032451403,0.5752878213901795,0.829458032020503,2.1537668188936663,"[19125.077210772604, 0.0, 24386.03314388954, 1.077219325561107]","[0.035202521949090786, 0.0, 0.057101956332680066, 2.7032442441450936e-06]","[0.12499999899999995, 0.0, 0.12498697692999228, 1.3023070007641447e-05]",0.24999999899999997,39974.689355361676,12015.908769668265,1963.8957627090172,0.0,0.24999999999999994,2.0,"[0.6275779937322256, 2.146534797103233]","[0.045335829895881474, 0.18126708960339868]"
coding,0.9,reference,3,replay_only,0.8581522871858521,0.06958257454034857,0.5753402783670578,0.8300669721654947,2.153886539884163,"[19131.723875965003, 0.0, 24389.483509391557, 0.0]","[0.03522537664193416, 0.0, 0.05710929878439367, 0.0]","[0.124999999, 0.0, 0.12499999999999999, 0.0]",0.24999999899999997,39978.49556859252,12013.987458039357,1964.0594379011673,0.0,0.24999999999999994,2.0,"[0.6276253475141322, 2.1466550571927003]","[0.04534708006505864, 0.18127716565960006]"
coding,0.9,reference,10,greedy,2.983808522497935,0.24999999999999994,2.9667711928729354,2.9838085224979363,3.0032458281229357,"[62739.10971803033, 0.0, 52194.4716857018, 0.0]","[0.12500000000000006, 0.0, 0.12499999999999999, 0.0]","[0.12499999999999999, 0.0, 0.12499999999999999, 0.0]",0.2499999999999999,52063.21951499829,0.0,17320.89285241209,0.0,0.24999999999999994,3.0,"[2.9838085224979345, 2.9838085224979363]","[0.24999999999999978, 0.2500000000000001]"
coding,0.9,reference,10,isolated_fastest,2.9837427023460195,0.24999383928623087,2.966760646882342,2.983797915852413,3.003235152382962,"[58487.971618610245, 1.1693758618997272, 67119.28472360595, 10.619231395726553]","[0.12499607659205787, 3.1792361083968456e-06, 0.12496153240721579, 3.40368267461673e-05]","[0.12499607659205784, 3.922657942129434e-06, 0.12496153240721584, 3.846734278413872e-05]",0.24999999899999995,50956.463636734145,0.0278118588903902,25032.123050215836,0.0,0.24999999999999994,4.0,"[2.983726916822517, 2.983797915881567]","[0.24998541473257724, 0.24999940721098865]"
coding,0.9,reference,10,kv_only,0.001304754135673969,0.00010798810063180925,0.0008735117840861984,0.0012892719428847913,0.002053987001331896,"[0.0, 10.106928200789447, 0.0, 40.03144402644305]","[0.0, 2.2694004195852328e-05, 0.0, 9.187020327481865e-05]","[0.0, 2.4313821679433104e-05, 0.0, 0.0001062160822885336]",0.00012536544889810811,0.0,0.2587758932588279,0.01281064064575794,0.0,0.24999999999999994,4.0,"[0.0008907947577646718, 0.0019854241644266264]","[5.731981070267384e-05, 0.00017153768995760286]"
coding,0.9,reference,10,queue_haul,2.983689712434433,0.24999255869828035,2.966771181005851,2.983808510562702,3.0032458161099522,"[61652.51977214789, 1.8216583738062773, 58708.87732915055, 11.431255792741645]","[0.12499413345659217, 4.539017145312957e-06, 0.12495877160258836, 3.2439879544602364e-05]","[0.12499413345659216, 5.866043407814583e-06, 0.12495877160258835, 4.1227897411615075e-05]",0.24999999899999992,47145.16965060872,0.1509366488632344,19311.763610283157,0.0,0.24999999999999994,4.0,"[2.983566126320593, 2.9838085105627017]","[0.2499791620691508, 0.2499999990000001]"
coding,0.9,reference,10,replay_only,2.9838085105627,0.24999999899999992,2.9667711810058486,2.9838085105627004,3.0032458161099505,"[61653.724481291276, 0.0, 58724.72125004042, 0.0]","[0.12499999899999995, 0.0, 0.12499999999999992, 0.0]","[0.12499999899999993, 0.0, 0.12499999999999999, 0.0]",0.24999999899999992,47178.42496457053,0.0,19305.649020375116,0.0,0.24999999999999994,4.0,"[2.983808510562698, 2.9838085105627004]","[0.24999999899999978, 0.24999999899999995]"
coding,0.9,reference,30,greedy,2.9838085224979345,0.24999999999999994,2.9667711928729354,2.9838085224979363,3.0032458281229357,"[62762.011796860264, 0.0, 52194.4716857018, 0.0]","[0.12500000000000006, 0.0, 0.12499999999999999, 0.0]","[0.12499999999999999, 0.0, 0.12499999999999999, 0.0]",0.2499999999999999,52055.924180630725,0.0,17306.457716946556,0.0,0.24999999999999994,3.0,"[2.983808522497933, 2.9838085224979363]","[0.24999999999999986, 0.2500000000000001]"
coding,0.9,reference,30,isolated_fastest,2.9837992283497217,0.24999964579198003,2.9667711810058495,2.9838085105626995,3.0032458161099496,"[58482.263967818806, 3.429158424817992, 68300.99634328167, 17.333714655215303]","[0.12498703720552244, 1.289275430114537e-05, 0.12493099040876392, 6.648949298313543e-05]","[0.12498703720552246, 1.2962294477487436e-05, 0.12493099040876392, 6.900909123603618e-05]",0.24999999899999992,65034.22302006791,0.03509712804731442,18221.84549429012,0.0,0.24999999999999994,5.0,"[2.9837082688727947, 2.9838085105626995]","[0.249990931537466, 0.24999999900000003]"
coding,0.9,reference,30,kv_only,0.003177015977970996,0.00026057866343057314,0.0024768449299602487,0.0031084741304509985,0.004533857630297589,"[0.0, 21.520015854604807, 0.0, 88.4838242684689]","[0.0, 5.7365079157482114e-05, 0.0, 0.00022000192316914963]","[0.0, 7.412256504771027e-05, 0.0, 0.0002413375677955742]",0.0003040307830333793,0.0,4.343333382697008,2.8329633016322702e-05,0.0,0.24999999999999994,5.0,"[0.002521355877124349, 0.00439302686338703]","[0.00018269636785910541, 0.0003799014720647349]"
coding,0.9,reference,30,queue_haul,2.983805626650345,0.24999987780629707,2.9667711810058495,2.9838085105627004,3.0032458161099505,"[61648.57904704004, 3.393783639359612, 58694.39912852637, 24.373994054699978]","[0.12498889911207386, 1.0969171691026989e-05, 0.12491949957437337, 7.839382796430849e-05]","[0.12498889911207384, 1.1100387926104765e-05, 0.12491949957437337, 8.04999256265745e-05]",0.24999999899999992,45486.88910338779,0.007323675617504604,15044.444626026736,0.0,0.24999999999999994,5.0,"[2.9836907818365357, 2.9838085105627004]","[0.24999013972981934, 0.24999999900000006]"
coding,0.9,reference,30,replay_only,2.9838085105627,0.24999999899999992,2.9667711810058486,2.9838085105627,3.00324581610995,"[61653.724481291276, 0.0, 58724.72125004036, 0.0]","[0.12499999899999995, 0.0, 0.12499999999999992, 0.0]","[0.12499999899999993, 0.0, 0.12499999999999999, 0.0]",0.24999999899999992,45538.78635726907,0.0,15028.33077318628,0.0,0.24999999999999994,5.0,"[2.983808510562698, 2.9838085105627]","[0.24999999899999978, 0.24999999899999992]"
coding,0.9,reference,60,greedy,2.9838085224979345,0.24999999999999994,2.9667711928729354,2.9838085224979363,3.0032458281229357,"[62762.011796860264, 0.0, 52194.4716857018, 0.0]","[0.12500000000000006, 0.0, 0.12499999999999999, 0.0]","[0.12499999999999999, 0.0, 0.12499999999999999, 0.0]",0.2499999999999999,52055.92418062636,0.0,17306.457716946556,0.0,0.24999999999999994,3.0,"[2.983808522497933, 2.9838085224979363]","[0.24999999999999986, 0.2500000000000001]"
coding,0.9,reference,60,isolated_fastest,2.9838085105627004,0.24999999899999995,2.9667711810058495,2.9838085105627004,3.003245816109951,"[58481.03849511421, 3.673411330411813, 68290.28483796884, 29.589871389603847]","[0.12498602476192264, 1.3974738077349125e-05, 0.12490002200168042, 9.997749831949879e-05]","[0.12498602476192264, 1.3974738077349122e-05, 0.12490002200168046, 9.997749831949878e-05]",0.24999999899999995,65005.487418851306,0.0,18225.342486431866,0.0,0.24999999999999994,6.0,"[2.9838085105627, 2.9838085105627004]","[0.24999999899999972, 0.24999999900000008]"
coding,0.9,reference,60,kv_only,0.00598990631955253,0.0004959210729157211,0.004380321184259321,0.005915309462063164,0.00916592955378226,"[0.0, 40.37486541093892, 0.0, 147.34225559475064]","[0.0, 0.0001139070585768805, 0.0, 0.00042104683149889383]","[0.0, 0.00014370980923041882, 0.0, 0.0005041058360749658]",0.0006284041474171509,0.0,1.9878880500743956,0.0614306359973981,0.0,0.24999999999999994,6.0,"[0.004497172584039024, 0.00920753435703003]","[0.00034059519961811253, 0.0007655154342840493]"
coding,0.9,reference,60,queue_haul,2.9838085105627,0.24999999899999983,2.9667711810058495,2.983808510562701,3.003245816109951,"[61644.52667135634, 4.12459369691427, 58666.81586352293, 39.329031716197925]","[0.12498486834903269, 1.5130900967260475e-05, 0.1248345763340066, 0.00012578148972771055]","[0.12498486834903266, 1.5130900967260478e-05, 0.12483457633400662, 0.00016542341599334873]",0.24999999899999992,46479.15222692026,0.0,15323.493942702546,0.0,0.24999999999999994,6.0,"[2.982012751793337, 2.9838085105627012]","[0.249828048676985, 0.24999999900000003]"
coding,0.9,reference,60,replay_only,2.9838085105627,0.24999999899999992,2.966771181005849,2.9838085105627004,3.003245816109951,"[61653.724481291276, 0.0, 58724.72125004036, 0.0]","[0.12499999899999995, 0.0, 0.12499999999999992, 0.0]","[0.12499999899999993, 0.0, 0.12499999999999999, 0.0]",0.24999999899999992,46745.38766523788,0.0,15306.703281148519,0.0,0.24999999999999994,6.0,"[2.983808510562698, 2.9838085105627004]","[0.24999999899999978, 0.24999999899999997]"
coding,0.9,reference,120,greedy,2.9838085224979345,0.24999999999999994,2.9667711928729354,2.9838085224979363,3.0032458281229357,"[62762.011796860264, 0.0, 52194.4716857018, 0.0]","[0.12500000000000006, 0.0, 0.12499999999999999, 0.0]","[0.12499999999999999, 0.0, 0.12499999999999999, 0.0]",0.2499999999999999,52055.92418061763,0.0,17306.457716946556,0.0,0.24999999999999994,3.0,"[2.983808522497933, 2.9838085224979363]","[0.24999999999999986, 0.2500000000000001]"
coding,0.9,reference,120,isolated_fastest,2.9838085105627,0.2499999989999999,2.966771181005849,2.9838085105627004,3.0032458161099505,"[58481.038495114226, 3.673411330400152, 68290.28483796884, 23.48788573044994]","[0.12498602476192266, 1.3974738077321407e-05, 0.12490002200168043, 9.997749831950359e-05]","[0.12498602476192269, 1.3974738077321403e-05, 0.12490002200168043, 9.997749831950359e-05]",0.24999999899999992,65005.484218895625,0.0,18225.342486431913,0.0,0.24999999999999994,7.0,"[2.983808510562699, 2.9838085105627004]","[0.24999999899999978, 0.24999999900000003]"
coding,0.9,reference,120,kv_only,0.01214271446032633,0.0009893536064454031,0.008827333052119588,0.011803811912542626,0.01704140000473647,"[0.0, 66.72072855903296, 0.0, 258.0977403394676]","[0.0, 0.0002097113868334508, 0.0, 0.0008247972081513519]","[0.0, 0.00024779025379766703, 0.0, 0.0010490410465171258]",0.0012747447730261765,0.0,0.43420415771761717,1.2846341253184104,0.25,0.24999999999999994,7.0,"[0.00888097688302278, 0.016077202897346536]","[0.0006817012939115357, 0.0014278534576931407]"
coding,0.9,reference,120,queue_haul,2.9838085105627004,0.24999999899999995,2.9667711810058504,2.9838085105627017,3.003245816109952,"[61644.526671356354, 4.124593696912029, 58647.54309056173, 62.87965631947286]","[0.12498486834903272, 1.5130900967250705e-05, 0.12477456474572275, 0.00020908062084414562]","[0.12498486834903269, 1.5130900967250708e-05, 0.12477456474572277, 0.00022543500427719775]",0.24999999899999992,45984.96312707196,0.0,15349.935271730237,0.0,0.24999999999999994,7.0,"[2.983157283800709, 2.9838085105627012]","[0.24992427579732668, 0.2499999990000001]"
coding,0.9,reference,120,replay_only,2.9838085105627,0.24999999899999992,2.966771181005849,2.9838085105627004,3.003245816109951,"[61653.724481291276, 0.0, 58724.72125004036, 0.0]","[0.12499999899999995, 0.0, 0.12499999999999992, 0.0]","[0.12499999899999993, 0.0, 0.12499999999999999, 0.0]",0.24999999899999992,46745.3844652822,0.0,15306.703281148519,0.0,0.24999999999999994,7.0,"[2.983808510562698, 2.9838085105627004]","[0.24999999899999978, 0.24999999899999997]"
coding,0.9,reference,300,greedy,2.9838085224979345,0.24999999999999994,2.9667711928729354,2.9838085224979363,3.0032458281229357,"[62762.011796860264, 0.0, 52194.4716857018, 0.0]","[0.12500000000000006, 0.0, 0.12499999999999999, 0.0]","[0.12499999999999999, 0.0, 0.12499999999999999, 0.0]",0.2499999999999999,52055.924180591435,0.0,17306.457716946556,0.0,0.24999999999999994,3.0,"[2.983808522497933, 2.9838085224979363]","[0.24999999999999986, 0.2500000000000001]"
coding,0.9,reference,300,isolated_fastest,2.9838085105627,0.2499999989999999,2.966771181005849,2.9838085105627004,3.0032458161099505,"[58481.038495114226, 3.673411330400152, 68290.28483796884, 23.48788573044994]","[0.12498602476192266, 1.3974738077321407e-05, 0.12490002200168043, 9.997749831950359e-05]","[0.12498602476192269, 1.3974738077321405e-05, 0.12490002200168043, 9.997749831950359e-05]",0.24999999899999992,64939.8218612748,0.0,18225.342486431913,0.0,0.24999999999999994,9.0,"[2.983808510562699, 2.9838085105627004]","[0.24999999899999978, 0.24999999900000003]"
coding,0.9,reference,300,kv_only,0.026459526016373223,0.0022686534755674477,0.020588814893888766,0.027072318032992218,0.036377399899531794,"[0.0, 152.0966691880986, 0.0, 541.9080149812742]","[0.0, 0.00047861154080630435, 0.0, 0.0018509938402218283]","[0.0, 0.0005728878873309787, 0.0, 0.0021316666366714174]",0.0028107330810916045,0.0,2.5385970361967196,0.0,0.25,0.24999999999999994,9.0,"[0.022354231990190085, 0.03541320279214189]","[0.001628931967285991, 0.0030479305964406307]"
coding,0.9,reference,300,queue_haul,2.9838085105627004,0.24999999899999995,2.9667711810058504,2.9838085105627017,3.003245816109952,"[61644.526671356354, 4.1936565629182665, 58640.80862267174, 69.92047365808516]","[0.12498486834903272, 1.5130900967251338e-05, 0.12475597659662749, 0.00024402315337247157]","[0.12498486834903269, 1.5130900967251342e-05, 0.12475597659662749, 0.00024402315337247155]",0.24999999899999992,45630.87918295804,0.0,15361.71801077575,0.0,0.24999999999999994,9.0,"[2.9838085105627004, 2.9838085105627012]","[0.2499999989999998, 0.2499999990000001]"
coding,0.9,reference,300,replay_only,2.9838085105627,0.24999999899999992,2.966771181005849,2.9838085105627004,3.003245816109951,"[61653.724481291276, 0.0, 58724.72125004036, 0.0]","[0.12499999899999995, 0.0, 0.12499999999999992, 0.0]","[0.12499999899999993, 0.0, 0.12499999999999999, 0.0]",0.24999999899999992,46745.37486541516,0.0,15306.703281148519,0.0,0.24999999999999994,9.0,"[2.983808510562698, 2.9838085105627004]","[0.24999999899999978, 0.24999999899999997]"
coding,0.9,reference,600,greedy,2.9838085224979345,0.24999999999999994,2.9667711928729354,2.9838085224979363,3.0032458281229357,"[62762.011796860264, 0.0, 52194.4716857018, 0.0]","[0.12500000000000006, 0.0, 0.12499999999999999, 0.0]","[0.12499999999999999, 0.0, 0.12499999999999999, 0.0]",0.2499999999999999,52055.92418054778,0.0,17306.457716946556,0.0,0.24999999999999994,3.0,"[2.983808522497933, 2.9838085224979363]","[0.24999999999999986, 0.2500000000000001]"
coding,0.9,reference,600,isolated_fastest,2.9838085105627,0.2499999989999999,2.966771181005849,2.9838085105627004,3.0032458161099505,"[58481.038495114226, 3.673411330400152, 68290.28483796884, 23.487885730449936]","[0.12498602476192266, 1.3974738077321407e-05, 0.12490002200168043, 9.997749831950358e-05]","[0.12498602476192269, 1.3974738077321405e-05, 0.12490002200168043, 9.997749831950359e-05]",0.24999999899999992,64677.19483048128,0.0,18225.342486431913,0.0,0.24999999999999994,10.0,"[2.983808510562699, 2.9838085105627004]","[0.24999999899999978, 0.24999999900000003]"
coding,0.9,reference,600,kv_only,0.05438199491181504,0.004622697672999613,0.04352108819941916,0.055170627339781536,0.0740375521157636,"[0.0, 281.82659283022673, 0.0, 1076.1516974293575]","[0.0, 0.0009602207662766813, 0.0, 0.003820949832025985]","[0.0, 0.0013040460114319102, 0.0, 0.004747771842830135]",0.005993572118691882,0.0,11.827296835446145,0.0,0.0,0.24999999999999994,10.0,"[0.043616929636000445, 0.07307335500837367]","[0.0033227496932402827, 0.006203306681423464]"
coding,0.9,reference,600,queue_haul,2.9838085105627004,0.24999999899999995,2.9667711810058504,2.9838085105627017,3.003245816109952,"[61644.526671356354, 4.193656562918276, 58640.80862267174, 69.92047365808516]","[0.12498486834903272, 1.5130900967251191e-05, 0.12475597659662749, 0.00024402315337247157]","[0.12498486834903269, 1.5130900967251196e-05, 0.12475597659662749, 0.00024402315337247155]",0.24999999899999992,45630.863183144706,0.0,15361.71801077575,0.0,0.24999999999999994,10.0,"[2.9838085105627004, 2.9838085105627012]","[0.2499999989999998, 0.2499999990000001]"
coding,0.9,reference,600,replay_only,2.9838085105627,0.24999999899999992,2.966771181005849,2.9838085105627004,3.003245816109951,"[61653.724481291276, 0.0, 58724.72125004036, 0.0]","[0.12499999899999995, 0.0, 0.12499999999999992, 0.0]","[0.12499999899999993, 0.0, 0.12499999999999999, 0.0]",0.24999999899999992,46745.35886563675,0.0,15306.703281148519,0.0,0.24999999999999994,10.0,"[2.983808510562698, 2.9838085105627004]","[0.24999999899999978, 0.24999999899999997]"
coding,0.9,reference,1800,greedy,2.9838085224979345,0.24999999999999994,2.9667711928729354,2.9838085224979363,3.0032458281229357,"[62762.011796860264, 0.0, 52194.4716857018, 0.0]","[0.12500000000000006, 0.0, 0.12499999999999999, 0.0]","[0.12499999999999999, 0.0, 0.12499999999999999, 0.0]",0.2499999999999999,52055.92418037316,0.0,17306.457716946556,0.0,0.24999999999999994,3.0,"[2.983808522497933, 2.9838085224979363]","[0.24999999999999986, 0.2500000000000001]"
coding,0.9,reference,1800,isolated_fastest,2.9838085105627,0.2499999989999999,2.966771181005849,2.9838085105627004,3.003245816109951,"[58481.038495114226, 3.673411330400152, 68290.28483796884, 23.48788573045005]","[0.12498602476192266, 1.3974738077321407e-05, 0.12490002200168043, 9.997749831950408e-05]","[0.12498602476192269, 1.3974738077321403e-05, 0.12490002200168043, 9.997749831950409e-05]",0.24999999899999992,64870.10912341607,0.0,18225.342486431913,0.0,0.24999999999999994,11.0,"[2.983808510562699, 2.9838085105627004]","[0.24999999899999978, 0.24999999900000003]"
coding,0.9,reference,1800,kv_only,0.15851800370576347,0.013246609486612586,0.11543361422525103,0.15808931293375697,0.2527201544425168,"[0.0, 850.1672965001272, 0.0, 3241.842088541716]","[0.0, 0.0029716106520927842, 0.0, 0.011162043347267097]","[0.0, 0.003522821111167809, 0.0, 0.012703510981622763]",0.01569005271692695,0.0,18.025615247130688,0.0,0.0,0.24999999999999994,11.0,"[0.12678684736290485, 0.25321039115195604]","[0.008934315899217806, 0.02110619908921681]"
coding,0.9,reference,1800,queue_haul,2.9838085105627004,0.24999999899999995,2.9667711810058504,2.9838085105627017,3.003245816109952,"[61644.526671356354, 4.193656562918276, 58640.80862267174, 69.92047365808516]","[0.12498486834903272, 1.5130900967251191e-05, 0.12475597659662749, 0.00024402315337247157]","[0.12498486834903269, 1.5130900967251196e-05, 0.12475597659662749, 0.00024402315337247155]",0.24999999899999992,45630.79918389138,0.0,15361.71801077575,0.0,0.24999999999999994,11.0,"[2.9838085105627004, 2.9838085105627012]","[0.2499999989999998, 0.2499999990000001]"
coding,0.9,reference,1800,replay_only,2.9838085105627,0.24999999899999992,2.966771181005849,2.9838085105627004,3.003245816109951,"[61653.724481291276, 0.0, 58724.72125004036, 0.0]","[0.12499999899999995, 0.0, 0.12499999999999992, 0.0]","[0.12499999899999993, 0.0, 0.12499999999999999, 0.0]",0.24999999899999992,46745.29486652312,0.0,15306.703281148519,0.0,0.24999999999999994,11.0,"[2.983808510562698, 2.9838085105627004]","[0.24999999899999978, 0.24999999899999997]"
coding,0.9,reference,3600,greedy,2.9838085224979345,0.24999999999999994,2.9667711928729354,2.9838085224979363,3.0032458281229357,"[62762.011796860264, 0.0, 52194.4716857018, 0.0]","[0.12500000000000006, 0.0, 0.12499999999999999, 0.0]","[0.12499999999999999, 0.0, 0.12499999999999999, 0.0]",0.2499999999999999,52055.92418011122,0.0,17306.457716946556,0.0,0.24999999999999994,3.0,"[2.983808522497933, 2.9838085224979363]","[0.24999999999999986, 0.2500000000000001]"
coding,0.9,reference,3600,isolated_fastest,2.9838085105627,0.2499999989999999,2.966771181005849,2.9838085105627004,3.003245816109951,"[58481.038495114226, 3.673411330400152, 68290.28483796884, 23.48788573045005]","[0.12498602476192266, 1.3974738077321407e-05, 0.12490002200168043, 9.997749831950408e-05]","[0.12498602476192269, 1.3974738077321403e-05, 0.12490002200168043, 9.997749831950409e-05]",0.24999999899999992,64870.01312474563,0.0,18225.342486431913,0.0,0.24999999999999994,12.0,"[2.983808510562699, 2.9838085105627004]","[0.24999999899999978, 0.24999999900000003]"
coding,0.9,reference,3600,kv_only,0.31339390821917773,0.0261059476732557,0.23032155129748833,0.31150890805081566,0.5894856058011337,"[0.0, 1842.8908055314043, 0.0, 7032.301048847357]","[0.0, 0.0060052110198728645, 0.0, 0.023776328676848573]","[0.0, 0.007145986650848691, 0.0, 0.02732487690135089]",0.03388140526621046,0.0,118.0844764877321,0.0,0.0,0.24999999999999994,12.0,"[0.25381752615497183, 0.5806051782709704]","[0.01916988658914975, 0.0492308835923725]"
