timestamp, uuid, power.draw [W], power.limit [W], utilization.gpu [%], memory.used [MiB], clocks.current.sm [MHz], clocks.current.memory [MHz]
2026/09/10 18:16:56.608, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.23 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:16:57.108, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.08 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:16:57.608, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:16:58.109, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.23 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:16:58.609, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.05 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:16:59.109, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.13 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:16:59.610, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:00.110, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.32 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:00.610, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.20 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:01.111, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.23 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:01.611, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.28 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:02.112, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.34 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:02.612, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:03.112, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.12 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:03.613, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:04.113, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.15 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:04.614, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:05.114, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.02 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:05.614, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:06.115, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.27 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:06.615, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.95 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:07.115, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:07.616, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.02 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:08.117, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.04 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:08.618, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.83 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:09.118, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:09.619, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.10 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:10.119, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.34 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:10.619, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.17 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:11.120, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:11.620, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.26 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:12.120, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.37 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:12.621, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:13.121, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.31 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:13.622, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.23 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:14.122, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.05 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:14.623, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:15.123, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.17 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:15.623, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.26 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:16.124, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.81 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:16.627, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:17.128, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.08 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:17.628, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.27 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:18.130, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:18.630, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:19.131, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:19.631, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:20.131, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:20.632, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.31 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:21.132, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:21.632, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:22.133, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.03 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:22.633, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:23.134, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.35 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:23.634, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.23 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:24.134, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.27 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:24.635, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.18 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:25.135, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:25.636, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.37 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:26.136, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.26 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:26.636, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.05 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:27.137, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.27 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:27.637, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.27 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:28.137, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.15 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:28.638, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:29.138, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:29.639, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:30.139, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.17 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:30.639, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.05 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:31.140, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.05 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:31.640, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.05 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:32.141, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.17 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:32.641, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:33.141, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:33.642, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.30 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:34.142, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.37 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:34.642, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:35.143, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:35.643, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:36.144, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:36.644, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.04 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:37.144, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:37.645, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:38.145, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.31 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:38.645, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.27 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:39.146, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.13 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:39.646, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.18 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:40.147, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.28 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:40.647, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.05 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:41.147, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.29 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:41.648, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.95 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:42.149, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:42.649, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.12 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:43.149, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:43.650, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.25 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:44.150, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:44.650, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.27 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:45.151, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.17 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:45.651, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.20 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:46.152, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.18 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:46.652, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.34 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:47.152, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:47.653, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.23 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:48.153, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.98 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:48.653, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.15 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:49.154, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.27 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:49.654, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.12 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:50.155, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:50.655, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.30 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:51.155, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.23 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:51.656, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.33 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:52.156, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.36 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:52.657, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.05 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:53.157, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.33 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:53.657, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.40 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:54.158, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.34 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:54.658, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:55.159, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.11 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:55.659, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.30 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:56.160, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.37 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:56.660, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.25 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:57.160, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.23 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:57.661, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.12 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:58.161, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.11 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:58.662, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.17 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:59.162, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.25 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:17:59.663, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:00.163, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.12 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:00.663, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.30 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:01.164, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 96.98 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:01.664, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.17 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:02.165, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:02.665, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:03.166, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:03.666, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.13 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:04.166, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.30 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:04.667, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:05.167, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.20 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:05.668, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.15 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:06.168, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.14 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:06.668, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.23 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:07.169, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.33 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:07.669, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.18 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:08.170, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.15 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:08.671, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.48 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:09.171, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:09.671, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.20 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:10.172, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.25 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:10.672, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.32 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:11.172, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.33 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:11.673, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.33 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:12.173, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.24 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:12.674, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.21 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:13.174, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.37 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:13.674, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.11 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
2026/09/10 18:18:14.175, GPU-0f9da174-f4d4-80ab-d167-9fea51bf651f, 97.50 W, 300.00 W, 0 %, 61476 MiB, 1410 MHz, 1512 MHz
