scenario_id,pack,destination_load,width,destination_id,destination,method,path,context_tokens,predicted_s,observed_s,timing_ratio
d788e987ea12aa99,16x16k,0.85/0.85,9,east,australiaeast,replay,australiaeast:replay,16384,7.80500825580753,26.853707624,3.4405738910037362
d788e987ea12aa99,16x16k,0.85/0.85,9,east,australiaeast,replay,australiaeast:replay,16384,11.707165715129657,26.966869741,2.3034499038609826
d788e987ea12aa99,16x16k,0.85/0.85,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,8.13707270606544,5.617579054,0.6903685461496013
d788e987ea12aa99,16x16k,0.85/0.85,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,10.849372460420588,6.902861611,0.6362452424029328
d788e987ea12aa99,16x16k,0.85/0.85,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,13.561672214775735,7.860720215,0.5796276514068505
d788e987ea12aa99,16x16k,0.85/0.85,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,16.273971969130884,9.154394565,0.5625175330499782
bdfd97dbf311fcd0,16x31k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,3.9084184960961745,63.05079131,16.132047111376814
bdfd97dbf311fcd0,16x31k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,7.816625195606849,63.050525643,8.066208122456231
bdfd97dbf311fcd0,16x31k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,11.724831895117523,63.335357697,5.401813711578606
bdfd97dbf311fcd0,16x31k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,15.633038594628198,63.335239706,4.051371032101409
bdfd97dbf311fcd0,16x31k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,19.541245294138875,63.335308672,3.2411091370413607
bdfd97dbf311fcd0,16x31k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,23.44945199364955,63.334967509,2.700914610974791
bdfd97dbf311fcd0,16x31k,0/0,12,germany,southcentralus,replay,southcentralus:replay,31488,9.45123680548544,63.050725749,6.671161356617977
bdfd97dbf311fcd0,16x31k,0/0,12,germany,southcentralus,replay,southcentralus:replay,31488,18.90216036736648,62.297156185,3.2957691065066057
bdfd97dbf311fcd0,16x31k,0/0,12,east,australiaeast,replay,australiaeast:replay,31488,9.452096176476084,61.037899713,6.457604596206727
bdfd97dbf311fcd0,16x31k,0/0,12,east,australiaeast,replay,australiaeast:replay,31488,18.903019738357123,60.692607968,3.210736105027992
bdfd97dbf311fcd0,16x31k,0/0,12,east,australiaeast,kv_transfer,australiaeast:kv_transfer,31488,9.60109802701603,61.170588858,6.3712076145744225
bdfd97dbf311fcd0,16x31k,0/0,12,east,australiaeast,kv_transfer,australiaeast:kv_transfer,31488,19.201356496635366,61.171142978,3.185771952555485
81334d61e5db1749,16x24k,0.9/0.9,2,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,24576,3.361100693032721,4.371857327,1.3007219141225053
81334d61e5db1749,16x24k,0.9/0.9,2,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,24576,6.722027943065443,6.163552475,0.916918603612534
5efd77d55391043e,8x16k,0.85/0.85,2,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,4.420418974,1.629663650984725
5efd77d55391043e,8x16k,0.85/0.85,2,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424772951710295,2.990810892,0.5513246210713891
993e97f597f0eaa2,16x8k,0/0,12,east,australiaeast,replay,australiaeast:replay,8192,2.1415595154522142,28.667132851,13.386101410750014
993e97f597f0eaa2,16x8k,0/0,12,east,australiaeast,replay,australiaeast:replay,8192,4.281992448605089,28.829061369,6.732627793024581
993e97f597f0eaa2,16x8k,0/0,12,east,australiaeast,replay,australiaeast:replay,8192,6.4224253817579635,28.752128267,4.476833370250834
993e97f597f0eaa2,16x8k,0/0,12,east,australiaeast,replay,australiaeast:replay,8192,8.562858314910837,28.960859324,3.3821486072669606
993e97f597f0eaa2,16x8k,0/0,12,east,australiaeast,replay,australiaeast:replay,8192,10.703291248063712,28.898543742,2.6999679885593992
993e97f597f0eaa2,16x8k,0/0,12,east,australiaeast,replay,australiaeast:replay,8192,12.843724181216587,29.063215885,2.2628340094303603
993e97f597f0eaa2,16x8k,0/0,12,east,australiaeast,replay,australiaeast:replay,8192,14.984157114369461,29.016260526,1.9364626454813447
993e97f597f0eaa2,16x8k,0/0,12,east,australiaeast,replay,australiaeast:replay,8192,17.12459004752234,29.097289735,1.69915248506693
993e97f597f0eaa2,16x8k,0/0,12,east,australiaeast,replay,australiaeast:replay,8192,19.265022980675212,29.198383791,1.5156163488768721
993e97f597f0eaa2,16x8k,0/0,12,east,australiaeast,replay,australiaeast:replay,8192,21.405455913828085,29.016179075,1.3555506218512885
993e97f597f0eaa2,16x8k,0/0,12,germany,southcentralus,replay,southcentralus:replay,8192,2.1406184997825246,3.027032248,1.414092351489782
993e97f597f0eaa2,16x8k,0/0,12,east,australiaeast,replay,australiaeast:replay,8192,23.545888846980958,29.164676679,1.2386313750368136
145723fbdf366a42,4x16k,0.5/0.5,3,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,2.908392752,1.072229120949799
145723fbdf366a42,4x16k,0.5/0.5,3,east,australiaeast,replay,australiaeast:replay,16384,3.902504200376552,9.638052645,2.469709742803102
145723fbdf366a42,4x16k,0.5/0.5,3,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424772951710295,4.181425508,0.7708019386657835
fbd17576da04ddf3,16x31k,0.85/0.85,4,germany,southcentralus,replay,southcentralus:replay,31488,9.451190205283973,59.347430374,6.279360491636283
fbd17576da04ddf3,16x31k,0.85/0.85,4,east,australiaeast,replay,australiaeast:replay,31488,9.451763119277736,60.388958547,6.389173933467629
fbd17576da04ddf3,16x31k,0.85/0.85,4,germany,southcentralus,replay,southcentralus:replay,31488,18.902113767165012,59.347361433,3.139720888575578
fbd17576da04ddf3,16x31k,0.85/0.85,4,east,australiaeast,replay,australiaeast:replay,31488,18.902686681158777,60.659179317,3.209024216513198
60e465797e85242e,32x31k,0/0,25,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,3.908380142510674,182.013814231,46.5701409776577
60e465797e85242e,32x31k,0/0,25,east,australiaeast,replay,australiaeast:replay,31488,9.452429233674433,117.945047899,12.47774989722418
60e465797e85242e,32x31k,0/0,25,east,australiaeast,replay,australiaeast:replay,31488,18.903352795555474,118.525646457,6.270085933373023
60e465797e85242e,32x31k,0/0,25,east,australiaeast,replay,australiaeast:replay,31488,28.35427635743651,118.285614373,4.171702810605395
60e465797e85242e,32x31k,0/0,25,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,7.816586842021349,183.96615385,23.535355976730486
60e465797e85242e,32x31k,0/0,25,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,11.724793541532021,178.653561765,15.237245852744987
60e465797e85242e,32x31k,0/0,25,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,15.633000241042696,185.815207937,11.886087447831217
60e465797e85242e,32x31k,0/0,25,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,19.541206940553373,187.133702979,9.576363606827485
60e465797e85242e,32x31k,0/0,25,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,23.449413640064048,188.78800155,8.050862356210471
60e465797e85242e,32x31k,0/0,25,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,27.357620339574723,188.787697672,6.900735346447707
90b910bcec9a147e,16x16k,0.85/0.85,10,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,3.600475543,1.3273773715112531
90b910bcec9a147e,16x16k,0.85/0.85,10,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424772951710295,4.903372216,0.9038852426909572
90b910bcec9a147e,16x16k,0.85/0.85,10,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,8.13707270606544,7.948401948,0.976813435877892
90b910bcec9a147e,16x16k,0.85/0.85,10,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,10.849372460420588,6.277394592,0.5785951781912233
90b910bcec9a147e,16x16k,0.85/0.85,10,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,13.561672214775735,9.031089811,0.6659274511265972
90b910bcec9a147e,16x16k,0.85/0.85,10,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,16.273971969130884,9.757180686,0.5995574223986503
90b910bcec9a147e,16x16k,0.85/0.85,10,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,18.98627172348603,6.804818867,0.3584073253614313
90b910bcec9a147e,16x16k,0.85/0.85,10,east,australiaeast,replay,australiaeast:replay,16384,3.902850796485403,27.456385362,7.034956444331676
90b910bcec9a147e,16x16k,0.85/0.85,10,east,australiaeast,replay,australiaeast:replay,16384,7.80500825580753,27.345888815,3.503633554090419
90b910bcec9a147e,16x16k,0.85/0.85,10,east,australiaeast,replay,australiaeast:replay,16384,11.707165715129657,27.245165099,2.3272212730182797
38d11d86812a3e05,8x16k,0.5/0.5,3,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,2.892935952,1.06653070519584
38d11d86812a3e05,8x16k,0.5/0.5,3,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424772951710295,4.092771041,0.7544594174599789
38d11d86812a3e05,8x16k,0.5/0.5,3,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,8.13707270606544,5.381779073,0.6613900683212991
00ca497fde15786b,32x31k,0/0,12,east,australiaeast,replay,australiaeast:replay,31488,9.452096176476084,59.951729315,6.342691419518661
00ca497fde15786b,32x31k,0/0,12,east,australiaeast,replay,australiaeast:replay,31488,18.903019738357123,60.191593133,3.1842316183409594
00ca497fde15786b,32x31k,0/0,12,east,australiaeast,kv_transfer,australiaeast:kv_transfer,31488,9.60109802701603,60.348842443,6.285618819137929
00ca497fde15786b,32x31k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,3.9084184960961745,63.449950118,16.23417507141965
00ca497fde15786b,32x31k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,7.816625195606849,63.450295446,8.117351652176025
00ca497fde15786b,32x31k,0/0,12,germany,southcentralus,replay,southcentralus:replay,31488,9.45123680548544,62.705085632,6.634590469218415
00ca497fde15786b,32x31k,0/0,12,germany,southcentralus,replay,southcentralus:replay,31488,18.90216036736648,63.450081499,3.3567634739012693
00ca497fde15786b,32x31k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,11.724831895117523,63.449861872,5.411579666094992
00ca497fde15786b,32x31k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,15.633038594628198,63.708902977,4.075273184503719
00ca497fde15786b,32x31k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,19.541245294138875,63.708813441,3.2602227996241657
00ca497fde15786b,32x31k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,23.44945199364955,63.785771208,2.7201390985714338
00ca497fde15786b,32x31k,0/0,12,east,australiaeast,kv_transfer,australiaeast:kv_transfer,31488,19.201356496635366,64.41047235,3.3544751049899304
5e852ca19c2f3f13,8x16k,0.5/0.5,7,east,australiaeast,replay,australiaeast:replay,16384,3.902504200376552,9.651729577,2.4732143980956396
5e852ca19c2f3f13,8x16k,0.5/0.5,7,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,5.881294419,2.1682405653757892
5e852ca19c2f3f13,8x16k,0.5/0.5,7,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424772951710295,3.501318944,0.6454314263781531
5e852ca19c2f3f13,8x16k,0.5/0.5,7,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,8.13707270606544,4.672178239,0.5741841578381522
5e852ca19c2f3f13,8x16k,0.5/0.5,7,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,10.849372460420588,7.055820479,0.6503436493437956
5e852ca19c2f3f13,8x16k,0.5/0.5,7,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,13.561672214775735,8.601551682,0.6342545038530296
5e852ca19c2f3f13,8x16k,0.5/0.5,7,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,16.273971969130884,7.762039161,0.47696033738557153
d535e2744a368540,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,2.063845701677574,2.277608122,1.1035748070452513
d535e2744a368540,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,4.127517960355148,2.908283451,0.7046083091422234
d535e2744a368540,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,6.191190219032722,4.557592067,0.736141501998957
d535e2744a368540,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,8.254862477710295,3.600871387,0.43621215940580965
d535e2744a368540,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,10.31853473638787,5.071339667,0.49147866403125423
d535e2744a368540,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,12.382206995065443,3.994282861,0.32258246551618797
d535e2744a368540,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,14.445879253743017,5.393631298,0.3733681559467885
d535e2744a368540,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,16.509551512420593,7.742095043,0.4689464179069557
d535e2744a368540,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,18.573223771098167,5.796236459,0.3120748735079333
d535e2744a368540,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,20.63689602977574,6.515012633,0.3156973133750288
d535e2744a368540,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,22.700568288453315,7.313207475,0.3221596649948132
d535e2744a368540,16x8k,0/0,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,24.76424054713089,8.309755132,0.3355546121507345
148ff0f02f2d111a,16x31k,0.9/0.9,5,east,australiaeast,replay,australiaeast:replay,31488,9.451430062079387,30.669979882,3.2450094515382117
148ff0f02f2d111a,16x31k,0.9/0.9,5,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,3.908380142510674,5.165536078,1.3216565148859218
148ff0f02f2d111a,16x31k,0.9/0.9,5,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,7.816586842021349,7.610556226,0.9736418695032281
148ff0f02f2d111a,16x31k,0.9/0.9,5,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,11.724793541532021,9.813706831,0.837004659931751
148ff0f02f2d111a,16x31k,0.9/0.9,5,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,15.633000241042696,11.500803167,0.7356747258792926
3e8b94c737afa6b0,16x8k,0.9/0.9,5,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,2.063845701677574,2.367462377,1.1471121000352082
3e8b94c737afa6b0,16x8k,0.9/0.9,5,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,4.127517960355148,3.588191435,0.8693339361487012
3e8b94c737afa6b0,16x8k,0.9/0.9,5,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,6.191190219032722,3.022369168,0.48817255827623374
3e8b94c737afa6b0,16x8k,0.9/0.9,5,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,8.254862477710295,3.812191272,0.46181160283331724
3e8b94c737afa6b0,16x8k,0.9/0.9,5,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,10.31853473638787,4.395871665,0.4260170438248511
e4fcfe3da294fb2e,8x16k,0.95/0.95,2,east,australiaeast,replay,australiaeast:replay,16384,3.902504200376552,9.547960383,2.4466239862288215
e4fcfe3da294fb2e,8x16k,0.95/0.95,2,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,2.624634173,0.9676166295612444
644f92b2901653db,8x16k,0.95/0.95,2,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,2.766589026,1.0199507330423097
644f92b2901653db,8x16k,0.95/0.95,2,east,australiaeast,replay,australiaeast:replay,16384,3.902504200376552,9.476884074,2.4284109862291956
bae27952197b92a5,8x16k,0.9/0.5,3,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,2.95389592,1.0890046481861118
bae27952197b92a5,8x16k,0.9/0.5,3,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424772951710295,4.405837946,0.8121700180301462
bae27952197b92a5,8x16k,0.9/0.5,3,east,australiaeast,replay,australiaeast:replay,16384,3.902504200376552,9.748414559,2.4979895109553953
604e2b7f37d806e5,16x24k,0.5/0.5,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,24576,3.361100693032721,4.246366179,1.263385589072758
604e2b7f37d806e5,16x24k,0.5/0.5,6,east,australiaeast,kv_transfer,australiaeast:kv_transfer,24576,7.803677684337041,15.833977427,2.029040417543228
604e2b7f37d806e5,16x24k,0.5/0.5,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,24576,6.722027943065443,6.709015322,0.9980641822414815
604e2b7f37d806e5,16x24k,0.5/0.5,6,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,24576,10.082955193098163,7.430441653,0.7369309404534672
604e2b7f37d806e5,16x24k,0.5/0.5,6,east,australiaeast,kv_transfer,australiaeast:kv_transfer,24576,15.607181925674082,23.198463614,1.486396693809158
604e2b7f37d806e5,16x24k,0.5/0.5,6,east,australiaeast,kv_transfer,australiaeast:kv_transfer,24576,23.410686167011125,30.656192682,1.3094956919801346
2905ba7f7a99c670,16x31k,0.95/0.95,3,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,3.908380142510674,4.315370217,1.1041326738058501
2905ba7f7a99c670,16x31k,0.95/0.95,3,east,australiaeast,replay,australiaeast:replay,31488,9.451763119277736,59.61341988,6.30712165843566
2905ba7f7a99c670,16x31k,0.95/0.95,3,east,australiaeast,replay,australiaeast:replay,31488,18.902686681158777,59.865319485,3.1670270208028506
0ac60c7d0160602b,16x31k,0.5/0.5,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,3.9084184960961745,63.797253321,16.323035361930224
0ac60c7d0160602b,16x31k,0.5/0.5,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,7.816625195606849,64.106165154,8.201258669793885
0ac60c7d0160602b,16x31k,0.5/0.5,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,11.724831895117523,63.79712723,5.44119760527795
0ac60c7d0160602b,16x31k,0.5/0.5,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,15.633038594628198,64.105831506,4.100663547778098
0ac60c7d0160602b,16x31k,0.5/0.5,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,19.541245294138875,64.105979928,3.280547322499846
0ac60c7d0160602b,16x31k,0.5/0.5,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,31488,23.44945199364955,64.106650969,2.733822990249879
0ac60c7d0160602b,16x31k,0.5/0.5,12,germany,southcentralus,replay,southcentralus:replay,31488,9.45123680548544,62.837686642,6.6486204858954965
0ac60c7d0160602b,16x31k,0.5/0.5,12,germany,southcentralus,replay,southcentralus:replay,31488,18.90216036736648,63.796922213,3.375112737015067
0ac60c7d0160602b,16x31k,0.5/0.5,12,east,australiaeast,replay,australiaeast:replay,31488,9.452096176476084,61.673554321,6.524854716828858
0ac60c7d0160602b,16x31k,0.5/0.5,12,east,australiaeast,replay,australiaeast:replay,31488,18.903019738357123,61.179891495,3.236514183543734
0ac60c7d0160602b,16x31k,0.5/0.5,12,east,australiaeast,kv_transfer,australiaeast:kv_transfer,31488,9.60109802701603,61.82972472,6.439859747918473
0ac60c7d0160602b,16x31k,0.5/0.5,12,east,australiaeast,kv_transfer,australiaeast:kv_transfer,31488,19.201356496635366,61.829809486,3.2200750763017383
9f76e6fd559c0332,16x8k,0.5/0.5,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,2.063845701677574,2.567350317,1.2439642725777211
9f76e6fd559c0332,16x8k,0.5/0.5,12,east,australiaeast,replay,australiaeast:replay,8192,2.141039621288938,13.752097179,6.423093268456671
9f76e6fd559c0332,16x8k,0.5/0.5,12,east,australiaeast,replay,australiaeast:replay,8192,4.281472554441813,13.656501903,3.1896740500723433
9f76e6fd559c0332,16x8k,0.5/0.5,12,east,australiaeast,replay,australiaeast:replay,8192,6.421905487594688,13.707771679,2.134533388178875
9f76e6fd559c0332,16x8k,0.5/0.5,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,4.127517960355148,3.22545404,0.7814512428487334
9f76e6fd559c0332,16x8k,0.5/0.5,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,6.191190219032722,3.876063199,0.6260610741831761
9f76e6fd559c0332,16x8k,0.5/0.5,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,8.254862477710295,4.49576541,0.5446202674047478
9f76e6fd559c0332,16x8k,0.5/0.5,12,east,australiaeast,replay,australiaeast:replay,8192,8.562338420747562,13.787332796,1.6102298365819852
9f76e6fd559c0332,16x8k,0.5/0.5,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,10.31853473638787,4.655237262,0.4511529379829004
9f76e6fd559c0332,16x8k,0.5/0.5,12,east,australiaeast,replay,australiaeast:replay,8192,10.702771353900436,13.822703839,1.2915069734683775
9f76e6fd559c0332,16x8k,0.5/0.5,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,12.382206995065443,5.64430576,0.4558400422678581
9f76e6fd559c0332,16x8k,0.5/0.5,12,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,14.445879253743017,5.19118216,0.35935383847645913
35ea400659b072da,8x16k,0.5/0.95,3,east,australiaeast,kv_transfer,australiaeast:kv_transfer,16384,5.674191191558028,9.683180881,1.7065305968904405
35ea400659b072da,8x16k,0.5/0.95,3,east,australiaeast,kv_transfer,australiaeast:kv_transfer,16384,11.348208940116054,14.457631093,1.2740011370333606
35ea400659b072da,8x16k,0.5/0.95,3,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,2.748339968,1.0132229032455786
b98997ae1a1a6276,8x16k,0.5/0.85,5,east,australiaeast,replay,australiaeast:replay,16384,3.9026774984309776,18.271900591,4.68188842105093
b98997ae1a1a6276,8x16k,0.5/0.85,5,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,3.169114459,1.1683486723813936
b98997ae1a1a6276,8x16k,0.5/0.85,5,east,australiaeast,replay,australiaeast:replay,16384,7.804834957753105,18.193834796,2.3310979533176104
b98997ae1a1a6276,8x16k,0.5/0.85,5,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424772951710295,4.157888044,0.7664630540323576
b98997ae1a1a6276,8x16k,0.5/0.85,5,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,8.13707270606544,5.418681161,0.6659251252555322
d7f64c5cecc69dce,16x24k,0.5/0.5,6,germany,southcentralus,replay,southcentralus:replay,24576,6.5413785171090995,54.917233575,8.3953609214576
d7f64c5cecc69dce,16x24k,0.5/0.5,6,east,australiaeast,replay,australiaeast:replay,24576,6.5420492456871635,56.237138139,8.596257231795413
d7f64c5cecc69dce,16x24k,0.5/0.5,6,germany,southcentralus,replay,southcentralus:replay,24576,13.082474478551347,55.103004745,4.211971124831247
d7f64c5cecc69dce,16x24k,0.5/0.5,6,east,australiaeast,replay,australiaeast:replay,24576,13.08314520712941,56.692136816,4.333219261764878
d7f64c5cecc69dce,16x24k,0.5/0.5,6,germany,southcentralus,replay,southcentralus:replay,24576,19.6235704399936,55.260829696,2.816043587224896
d7f64c5cecc69dce,16x24k,0.5/0.5,6,east,australiaeast,replay,australiaeast:replay,24576,19.62424116857166,56.82939311,2.8958772276511056
26beac1f6f3824cd,8x16k,0.85/0.85,2,east,australiaeast,replay,australiaeast:replay,16384,3.9026774984309776,18.312797629,4.6923676466637145
26beac1f6f3824cd,8x16k,0.85/0.85,2,east,australiaeast,replay,australiaeast:replay,16384,7.804834957753105,18.460251172,2.3652327399520603
aee0bab5795e83ce,16x8k,0.9/0.9,9,east,australiaeast,replay,australiaeast:replay,8192,2.140866323234513,8.456826016,3.9501887269743516
aee0bab5795e83ce,16x8k,0.9/0.9,9,east,australiaeast,replay,australiaeast:replay,8192,4.2812992563873875,8.495125362,1.984240029314907
aee0bab5795e83ce,16x8k,0.9/0.9,9,east,australiaeast,replay,australiaeast:replay,8192,6.421732189540262,8.528882596,1.3281280415106491
aee0bab5795e83ce,16x8k,0.9/0.9,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,2.063845701677574,3.124804764,1.5140689836745242
aee0bab5795e83ce,16x8k,0.9/0.9,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,4.127517960355148,2.286314285,0.553919887680701
aee0bab5795e83ce,16x8k,0.9/0.9,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,6.191190219032722,3.766726857,0.6084010866635096
aee0bab5795e83ce,16x8k,0.9/0.9,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,8.254862477710295,4.902971578,0.5939495165714703
aee0bab5795e83ce,16x8k,0.9/0.9,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,10.31853473638787,4.18506253,0.4055869013302399
aee0bab5795e83ce,16x8k,0.9/0.9,9,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,8192,12.382206995065443,4.526709855,0.3655818269557264
422012356537bba3,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,2.7124731973551475,3.728665987,1.374636988352811
422012356537bba3,16x16k,0.5/0.5,13,east,australiaeast,replay,australiaeast:replay,16384,3.9026774984309776,18.119481524,4.642833421743076
422012356537bba3,16x16k,0.5/0.5,13,east,australiaeast,replay,australiaeast:replay,16384,7.804834957753105,18.160903107,2.3268785573690405
422012356537bba3,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,5.424772951710295,4.853340448,0.8946624109806961
422012356537bba3,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,8.13707270606544,7.340351206,0.9020874546848331
422012356537bba3,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,10.849372460420588,6.326409546,0.5831129467698954
422012356537bba3,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,13.561672214775735,8.294762198,0.6116327003511174
422012356537bba3,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,16.273971969130884,9.189320421,0.5646636505476762
422012356537bba3,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,18.98627172348603,10.190345898,0.5367217980660487
422012356537bba3,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,21.698571477841178,11.427588425,0.5266516478593984
422012356537bba3,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,24.410871232196325,13.911924209,0.5699069106001875
422012356537bba3,16x16k,0.5/0.5,13,germany,southcentralus,kv_transfer,southcentralus:kv_transfer,16384,27.12317098655147,12.478088536,0.4600527181053805
