workload,deadline_s,bandwidth_tbps,policy,handoff_fraction,recovered_handoff_fraction,power_shed_mw,full_handoff_power_mw,kv_source_session_fraction,replay_source_session_fraction,kv_share_of_moved,timing_consistent_handoff_fraction,locally_passing_handoff_fraction,simulate_s,audit_s,resident_ttft_attainment,incoming_ttft_attainment
coding,30,2.0,isolated_fastest,0.843507001842568,0.8435070018425677,0.37974768428016714,0.45020098641818174,0.08624220855032348,0.6707735461390598,0.11392392828826947,0.6999927890852684,0.10180173799816934,8.566744416952133,6.551785665564239,0.8827250787622452,0.9514534734839267
coding,30,5.0,queue_haul,0.9489375614056533,0.9489375614056527,0.427212626194089,0.45020098641818174,0.27987643944021817,0.6447862868579465,0.30267948677966916,0.7901440831743716,0.3023574312099174,11.871186709031463,5.424541207961738,0.9030861488973736,0.9552042331616789
coding,30,5.0,greedy,0.8479699800055598,0.8479699800055599,0.38175692145150886,0.45020098641818174,0.16925442544254427,0.5813081308130813,0.2255034227751961,0.7531564861703296,0.1933467085129492,2.602981708943844,2.1906721657142043,0.8801272984441302,0.9503625962794469
coding,30,5.0,kv_only,0.4882848915115219,0.4882848915115218,0.219826339811582,0.45020098641818174,0.45888451026173493,0.0,1.0,0.48828489151152255,0.42344431941733546,2.935505541972816,0.5231267502531409,1.0,0.91658165845727
coding,30,5.0,replay_only,0.8586582911366539,0.8586582911366538,0.38656880966587187,0.45020098641818174,0.0,0.7929324134588944,0.0,0.5333526371568748,0.0,2.9122092919424176,2.7249367916956544,0.8574830749459474,0.9523019091623157
coding,30,5.0,isolated_fastest,0.883997682530148,0.8839976825301487,0.3979766286664593,0.45020098641818174,0.1240999099909991,0.6658853385338529,0.1570914269889624,0.7333791040957083,0.14647124884648374,2.0542549584060907,4.437401499599218,0.8811211525168887,0.9523374686993927
coding,30,10.0,queue_haul,0.9835755702469007,0.9835755702469013,0.4428066919419803,0.45020098641818174,0.5470257849997627,0.4257469960465338,0.5623366480416854,0.7934668923370842,0.5659940855533778,7.3181606670841575,1.4855525000020862,0.9406159309886174,0.9547687736222603
coding,30,10.0,greedy,0.8517731455854265,0.8517731455854265,0.38346911034707654,0.45020098641818174,0.3342709270927093,0.41679792979297925,0.4450602951089806,0.6371193504314071,0.1933467085129492,2.312376458197832,1.6170080415904522,0.9036582229651536,0.95048836476572
coding,30,10.0,kv_only,0.7241984855847694,0.7241984855847677,0.32603487257281655,0.45020098641818174,0.6422544013617247,0.0,1.0,0.7241984855847663,0.629892754149981,2.569983458146453,0.4416533326730132,1.0,0.9348994987620546
coding,30,10.0,replay_only,0.8586582911366538,0.8586582911366538,0.3865688096658718,0.45020098641818174,0.0,0.7929324134588944,0.0,0.5333526371568712,0.0,2.123006332665682,0.5729817505925894,0.8574830749459474,0.9523019091623157
coding,30,10.0,isolated_fastest,0.8742153063375162,0.874215306337516,0.3935725932550227,0.45020098641818174,0.12413741531675049,0.6520684446055608,0.15992846965774662,0.7516539894109111,0.14649675258770753,2.5468017077073455,0.9406717093661427,0.8890059035811314,0.9523364578862478
coding,30,25.6,queue_haul,0.9904383611838672,0.9904383611838679,0.4458963271913844,0.45020098641818174,0.9169916999634118,0.06888187878309572,0.9301311240426223,0.9874375915495245,0.6265494739540189,4.583214916288853,0.44490016624331474,0.9842019950105911,0.9361273536795274
coding,30,25.6,greedy,0.9043288595814478,0.904328859581448,0.4071297446299972,0.45020098641818174,0.671092109210921,0.12575007500750082,0.8421894855744338,0.8213979836526214,0.6199171724277786,1.6132397083565593,0.1570055829361081,0.953045304530453,0.9481572756805198
coding,30,25.6,kv_only,0.9733023755972605,0.9733023755972599,0.4381816895770463,0.45020098641818174,0.9518514282605642,0.0,1.0,0.9733023755972471,0.7029116754451851,3.7035319171845913,0.3158951662480831,1.0,0.9338659824269784
