episode,match_id,context_profile,bandwidth_mbps,required_deadline_s,repeat,policy,power_attainment_fraction,completion_s,completion_deadline_ratio,deadline_met,replay_moves,kv_moves,context_evidence,replay_contention_evidence,kv_contention_evidence,power_evidence,result_evidence,planning_evidence,paired_pareto,pooled_pareto
42,6c942039151e55f3,small,10000.0,19.0,42,kv_only,1,2.5321105230105188,0.13326897489529047,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
42,6c942039151e55f3,small,10000.0,19.0,42,replay_only,1,5.328889327459061,0.28046785933995055,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
43,e21eb011860e7196,small,10000.0,19.0,43,queue_haul,1,2.5321105230105188,0.13326897489529047,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
43,e21eb011860e7196,small,10000.0,19.0,43,greedy,1,5.328889327459061,0.28046785933995055,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
43,e21eb011860e7196,small,10000.0,19.0,43,random,1,3.5277076287119127,0.1856688225637849,True,5,3,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
43,e21eb011860e7196,small,10000.0,19.0,43,kv_only,1,2.5321105230105188,0.13326897489529047,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
43,e21eb011860e7196,small,10000.0,19.0,43,replay_only,1,5.328889327459061,0.28046785933995055,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
44,665a6e05a478a8db,small,10000.0,19.0,44,queue_haul,1,2.5321105230105188,0.13326897489529047,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
44,665a6e05a478a8db,small,10000.0,19.0,44,greedy,1,5.328889327459061,0.28046785933995055,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
44,665a6e05a478a8db,small,10000.0,19.0,44,random,1,2.3269198295471476,0.12246946471300776,True,3,5,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
44,665a6e05a478a8db,small,10000.0,19.0,44,kv_only,1,2.5321105230105188,0.13326897489529047,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
44,665a6e05a478a8db,small,10000.0,19.0,44,replay_only,1,5.328889327459061,0.28046785933995055,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
45,fdd1f4ddf1091f66,small,10000.0,30.0,45,queue_haul,1,2.5321105230105188,0.08440368410035062,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
45,fdd1f4ddf1091f66,small,10000.0,30.0,45,greedy,1,5.328889327459061,0.17762964424863537,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
45,fdd1f4ddf1091f66,small,10000.0,30.0,45,random,1,4.728495427876679,0.15761651426255596,True,7,1,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
45,fdd1f4ddf1091f66,small,10000.0,30.0,45,kv_only,1,2.5321105230105188,0.08440368410035062,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
45,fdd1f4ddf1091f66,small,10000.0,30.0,45,replay_only,1,5.328889327459061,0.17762964424863537,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
46,4e7f8c9eddffcc2a,small,10000.0,30.0,46,queue_haul,1,2.5321105230105188,0.08440368410035062,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
46,4e7f8c9eddffcc2a,small,10000.0,30.0,46,greedy,1,5.328889327459061,0.17762964424863537,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
46,4e7f8c9eddffcc2a,small,10000.0,30.0,46,random,1,3.5277076287119127,0.11759025429039709,True,5,3,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
46,4e7f8c9eddffcc2a,small,10000.0,30.0,46,kv_only,1,2.5321105230105188,0.08440368410035062,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
46,4e7f8c9eddffcc2a,small,10000.0,30.0,46,replay_only,1,5.328889327459061,0.17762964424863537,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
47,17092eba890236a4,small,10000.0,30.0,47,queue_haul,1,2.5321105230105188,0.08440368410035062,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
47,17092eba890236a4,small,10000.0,30.0,47,greedy,1,5.328889327459061,0.17762964424863537,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
47,17092eba890236a4,small,10000.0,30.0,47,random,1,2.9273137291295304,0.09757712430431768,True,4,4,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
47,17092eba890236a4,small,10000.0,30.0,47,kv_only,1,2.5321105230105188,0.08440368410035062,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
47,17092eba890236a4,small,10000.0,30.0,47,replay_only,1,5.328889327459061,0.17762964424863537,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
48,4859cb7e86fa9f64,medium,1000.0,19.0,48,queue_haul,1,10.13303667131812,0.533317719543059,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
48,4859cb7e86fa9f64,medium,1000.0,19.0,48,greedy,1,10.13303667131812,0.533317719543059,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
48,4859cb7e86fa9f64,medium,1000.0,19.0,48,random,1,8.53718981053839,0.4493257795020205,True,6,2,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
48,4859cb7e86fa9f64,medium,1000.0,19.0,48,kv_only,0,31.795604278770263,1.6734528567773823,False,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
48,4859cb7e86fa9f64,medium,1000.0,19.0,48,replay_only,1,10.13303667131812,0.533317719543059,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
49,41dcc6da678e262e,medium,1000.0,19.0,49,queue_haul,1,10.13303667131812,0.533317719543059,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
49,41dcc6da678e262e,medium,1000.0,19.0,49,greedy,1,10.13303667131812,0.533317719543059,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
49,41dcc6da678e262e,medium,1000.0,19.0,49,random,0.7070813165735597,16.289923528776782,0.8573643962514096,False,4,4,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
49,41dcc6da678e262e,medium,1000.0,19.0,49,kv_only,0,31.795604278770263,1.6734528567773823,False,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
49,41dcc6da678e262e,medium,1000.0,19.0,49,replay_only,1,10.13303667131812,0.533317719543059,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
50,e9dc3cef4910ffdc,medium,1000.0,19.0,50,queue_haul,1,10.13303667131812,0.533317719543059,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
50,e9dc3cef4910ffdc,medium,1000.0,19.0,50,greedy,1,10.13303667131812,0.533317719543059,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
50,e9dc3cef4910ffdc,medium,1000.0,19.0,50,random,0.7070813165735597,16.289923528776782,0.8573643962514096,False,4,4,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
50,e9dc3cef4910ffdc,medium,1000.0,19.0,50,kv_only,0,31.795604278770263,1.6734528567773823,False,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
50,e9dc3cef4910ffdc,medium,1000.0,19.0,50,replay_only,1,10.13303667131812,0.533317719543059,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
51,b11d90fa503e3c8b,medium,1000.0,30.0,51,queue_haul,1,10.13303667131812,0.33776788904393734,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
51,b11d90fa503e3c8b,medium,1000.0,30.0,51,greedy,1,10.13303667131812,0.33776788904393734,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
51,b11d90fa503e3c8b,medium,1000.0,30.0,51,random,1,20.16629038789598,0.6722096795965327,True,3,5,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
51,b11d90fa503e3c8b,medium,1000.0,30.0,51,kv_only,0,31.795604278770263,1.0598534759590088,False,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
51,b11d90fa503e3c8b,medium,1000.0,30.0,51,replay_only,1,10.13303667131812,0.33776788904393734,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
52,39001f46dc14a2b3,medium,1000.0,30.0,52,queue_haul,1,10.13303667131812,0.33776788904393734,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
52,39001f46dc14a2b3,medium,1000.0,30.0,52,greedy,1,10.13303667131812,0.33776788904393734,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
52,39001f46dc14a2b3,medium,1000.0,30.0,52,random,1,10.13303667131812,0.33776788904393734,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
52,39001f46dc14a2b3,medium,1000.0,30.0,52,kv_only,0,31.795604278770263,1.0598534759590088,False,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
52,39001f46dc14a2b3,medium,1000.0,30.0,52,replay_only,1,10.13303667131812,0.33776788904393734,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
53,25f82591ad4f598c,medium,1000.0,30.0,53,queue_haul,1,10.13303667131812,0.33776788904393734,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
53,25f82591ad4f598c,medium,1000.0,30.0,53,greedy,1,10.13303667131812,0.33776788904393734,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
53,25f82591ad4f598c,medium,1000.0,30.0,53,random,1,8.53718981053839,0.284572993684613,True,6,2,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
53,25f82591ad4f598c,medium,1000.0,30.0,53,kv_only,0,31.795604278770263,1.0598534759590088,False,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
53,25f82591ad4f598c,medium,1000.0,30.0,53,replay_only,1,10.13303667131812,0.33776788904393734,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
54,2ebe9d059e2b2b5d,medium,2500.0,19.0,54,queue_haul,1,10.132407525718119,0.533284606616743,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
54,2ebe9d059e2b2b5d,medium,2500.0,19.0,54,greedy,1,10.132407525718119,0.533284606616743,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
54,2ebe9d059e2b2b5d,medium,2500.0,19.0,54,random,1,6.530044128223826,0.34368653306441194,True,5,3,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
54,2ebe9d059e2b2b5d,medium,2500.0,19.0,54,kv_only,0.6821936124265542,15.58903193786723,0.8204753651509068,False,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
54,2ebe9d059e2b2b5d,medium,2500.0,19.0,54,replay_only,1,10.132407525718119,0.533284606616743,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
55,a0b170bfed387bda,medium,2500.0,19.0,55,queue_haul,1,10.132407525718119,0.533284606616743,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
55,a0b170bfed387bda,medium,2500.0,19.0,55,greedy,1,10.132407525718119,0.533284606616743,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
55,a0b170bfed387bda,medium,2500.0,19.0,55,random,1,6.530044128223826,0.34368653306441194,True,5,3,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
55,a0b170bfed387bda,medium,2500.0,19.0,55,kv_only,0.6821936124265542,15.58903193786723,0.8204753651509068,False,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
55,a0b170bfed387bda,medium,2500.0,19.0,55,replay_only,1,10.132407525718119,0.533284606616743,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
56,5d09308757c21198,medium,2500.0,19.0,56,queue_haul,1,10.132407525718119,0.533284606616743,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
56,5d09308757c21198,medium,2500.0,19.0,56,greedy,1,10.132407525718119,0.533284606616743,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
56,5d09308757c21198,medium,2500.0,19.0,56,random,1,6.530044128223826,0.34368653306441194,True,5,3,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
56,5d09308757c21198,medium,2500.0,19.0,56,kv_only,0.6821936124265542,15.58903193786723,0.8204753651509068,False,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
56,5d09308757c21198,medium,2500.0,19.0,56,replay_only,1,10.132407525718119,0.533284606616743,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
57,e0daa9be315f7db5,medium,2500.0,30.0,57,queue_haul,1,10.132407525718119,0.33774691752393726,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
57,e0daa9be315f7db5,medium,2500.0,30.0,57,greedy,1,10.132407525718119,0.33774691752393726,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
57,e0daa9be315f7db5,medium,2500.0,30.0,57,random,1,8.18633793628363,0.27287793120945436,True,4,4,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
57,e0daa9be315f7db5,medium,2500.0,30.0,57,kv_only,1,15.58903193786723,0.5196343979289076,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
57,e0daa9be315f7db5,medium,2500.0,30.0,57,replay_only,1,10.132407525718119,0.33774691752393726,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
58,f48fc38e4aa6287c,medium,2500.0,30.0,58,queue_haul,1,10.132407525718119,0.33774691752393726,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
58,f48fc38e4aa6287c,medium,2500.0,30.0,58,greedy,1,10.132407525718119,0.33774691752393726,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
58,f48fc38e4aa6287c,medium,2500.0,30.0,58,random,1,10.03696568367954,0.334565522789318,True,3,5,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
58,f48fc38e4aa6287c,medium,2500.0,30.0,58,kv_only,1,15.58903193786723,0.5196343979289076,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
58,f48fc38e4aa6287c,medium,2500.0,30.0,58,replay_only,1,10.132407525718119,0.33774691752393726,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
59,b4cd7b1c72538c62,medium,2500.0,30.0,59,queue_haul,1,10.132407525718119,0.33774691752393726,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
59,b4cd7b1c72538c62,medium,2500.0,30.0,59,greedy,1,10.132407525718119,0.33774691752393726,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
59,b4cd7b1c72538c62,medium,2500.0,30.0,59,random,1,6.530044128223826,0.21766813760746087,True,5,3,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
59,b4cd7b1c72538c62,medium,2500.0,30.0,59,kv_only,1,15.58903193786723,0.5196343979289076,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
59,b4cd7b1c72538c62,medium,2500.0,30.0,59,replay_only,1,10.132407525718119,0.33774691752393726,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
60,be8ab85b533f031b,medium,5000.0,19.0,60,queue_haul,1,6.619824403529076,0.3484118107120566,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
60,be8ab85b533f031b,medium,5000.0,19.0,60,greedy,1,10.13219781051812,0.5332735689746378,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
60,be8ab85b533f031b,medium,5000.0,19.0,60,random,1,5.32904661385906,0.2804761375715295,True,4,4,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
60,be8ab85b533f031b,medium,5000.0,19.0,60,kv_only,1,6.619824403529076,0.3484118107120566,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
60,be8ab85b533f031b,medium,5000.0,19.0,60,replay_only,1,10.13219781051812,0.5332735689746378,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
61,667ef7c899cbb50d,medium,5000.0,19.0,61,queue_haul,1,6.619824403529076,0.3484118107120566,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
61,667ef7c899cbb50d,medium,5000.0,19.0,61,greedy,1,10.13219781051812,0.5332735689746378,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
61,667ef7c899cbb50d,medium,5000.0,19.0,61,random,1,5.160751783613481,0.2716185149270253,True,2,6,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
61,667ef7c899cbb50d,medium,5000.0,19.0,61,kv_only,1,6.619824403529076,0.3484118107120566,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
61,667ef7c899cbb50d,medium,5000.0,19.0,61,replay_only,1,10.13219781051812,0.5332735689746378,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
62,032057dec911b117,medium,5000.0,19.0,62,queue_haul,1,6.619824403529076,0.3484118107120566,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
62,032057dec911b117,medium,5000.0,19.0,62,greedy,1,10.13219781051812,0.5332735689746378,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
62,032057dec911b117,medium,5000.0,19.0,62,random,1,5.160751783613481,0.2716185149270253,True,2,6,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
62,032057dec911b117,medium,5000.0,19.0,62,kv_only,1,6.619824403529076,0.3484118107120566,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
62,032057dec911b117,medium,5000.0,19.0,62,replay_only,1,10.13219781051812,0.5332735689746378,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
63,b212854c61fabdfd,medium,5000.0,30.0,63,queue_haul,1,6.619824403529076,0.22066081345096922,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
63,b212854c61fabdfd,medium,5000.0,30.0,63,greedy,1,10.13219781051812,0.3377399270172707,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
63,b212854c61fabdfd,medium,5000.0,30.0,63,random,1,5.160751783613481,0.1720250594537827,True,2,6,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,True,False
63,b212854c61fabdfd,medium,5000.0,30.0,63,kv_only,1,6.619824403529076,0.22066081345096922,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
63,b212854c61fabdfd,medium,5000.0,30.0,63,replay_only,1,10.13219781051812,0.3377399270172707,True,8,0,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
64,a696acbf1079c2b4,medium,5000.0,30.0,64,queue_haul,1,6.619824403529076,0.22066081345096922,True,0,8,measured,measured_width8_aggregate_throughput_cap,measured_bandwidth_specific_aggregate_throughput_cap,modeled,simulated,replanned_with_aggregate_caps,False,False
