session_class,source_nodes,jobs,deadline_s,target_frac,target_kw,full_node_kw,dest_nodes,workers,method,hit,node_kw,active_kw,cost_s,intensity_s_per_kw
agentic_tool_loop,4,74,10.0,0.45,9.21287680787458,20.47305957305462,48,19,active-knee MILP,False,2.636344005526451,0.5957344798942119,nan,nan
agentic_tool_loop,4,74,10.0,0.45,9.21287680787458,20.47305957305462,48,19,live greedy,False,2.636344005526451,0.5957344798942119,nan,nan
agentic_tool_loop,4,74,10.0,0.45,9.21287680787458,20.47305957305462,48,19,random jobs,False,2.636344005526451,0.5957344798942119,nan,nan
agentic_tool_loop,4,74,30.0,0.45,9.21287680787458,20.47305957305462,48,19,additive LP,False,0.42987761847212097,0.4298776184721219,nan,nan
agentic_tool_loop,4,74,30.0,0.45,9.21287680787458,20.47305957305462,48,19,active-knee LP relaxation,False,8.999563791120643,0.6875298187578286,nan,nan
agentic_tool_loop,4,74,30.0,0.45,9.21287680787458,20.47305957305462,48,19,active-knee MILP,False,8.999563791120643,0.6875298187578286,nan,nan
agentic_tool_loop,4,74,30.0,0.45,9.21287680787458,20.47305957305462,48,19,live greedy,False,8.999563791120643,0.6875298187578286,nan,nan
agentic_tool_loop,4,74,30.0,0.45,9.21287680787458,20.47305957305462,48,19,random jobs,False,8.999563791120643,0.6875298187578286,nan,nan
agentic_tool_loop,4,74,120.0,0.45,9.21287680787458,20.47305957305462,48,19,additive LP,False,0.42987761847212097,0.4298776184721219,nan,nan
agentic_tool_loop,4,74,120.0,0.45,9.21287680787458,20.47305957305462,48,19,active-knee LP relaxation,True,9.212876807874602,0.5518894801053617,258.10258140317274,28.015416550730656
agentic_tool_loop,4,74,120.0,0.45,9.21287680787458,20.47305957305462,48,19,active-knee MILP,True,9.213782661439415,0.46598511959735817,268.94560732737887,29.18948896558442
agentic_tool_loop,4,74,120.0,0.45,9.21287680787458,20.47305957305462,48,19,live greedy,True,10.325662234352892,0.5980730352702807,498.6415367798907,48.29148246985444
agentic_tool_loop,4,74,120.0,0.45,9.21287680787458,20.47305957305462,48,19,random jobs,True,12.324483869153257,0.7355015206557212,582.1983108732045,47.239163688661954
agentic_tool_loop,4,74,10.0,0.65,13.307488722485504,20.47305957305462,48,19,additive LP,False,2.636344005526451,0.5957344798942119,nan,nan
agentic_tool_loop,4,74,10.0,0.65,13.307488722485504,20.47305957305462,48,19,active-knee LP relaxation,False,2.636344005526451,0.5957344798942119,nan,nan
agentic_tool_loop,4,74,10.0,0.65,13.307488722485504,20.47305957305462,48,19,active-knee MILP,False,2.636344005526451,0.5957344798942119,nan,nan
agentic_tool_loop,4,74,10.0,0.65,13.307488722485504,20.47305957305462,48,19,live greedy,False,2.636344005526451,0.5957344798942119,nan,nan
agentic_tool_loop,4,74,10.0,0.65,13.307488722485504,20.47305957305462,48,19,random jobs,False,2.636344005526451,0.5957344798942119,nan,nan
agentic_tool_loop,4,74,30.0,0.65,13.307488722485504,20.47305957305462,48,19,additive LP,False,8.999563791120643,0.6875298187578286,nan,nan
agentic_tool_loop,4,74,30.0,0.65,13.307488722485504,20.47305957305462,48,19,active-knee LP relaxation,False,8.999563791120643,0.6875298187578286,nan,nan
agentic_tool_loop,4,74,30.0,0.65,13.307488722485504,20.47305957305462,48,19,active-knee MILP,False,8.999563791120643,0.6875298187578286,nan,nan
agentic_tool_loop,4,74,30.0,0.65,13.307488722485504,20.47305957305462,48,19,live greedy,False,8.999563791120643,0.6875298187578286,nan,nan
agentic_tool_loop,4,74,30.0,0.65,13.307488722485504,20.47305957305462,48,19,random jobs,False,8.999563791120643,0.6875298187578286,nan,nan
agentic_tool_loop,4,74,120.0,0.65,13.307488722485504,20.47305957305462,48,19,additive LP,False,11.865703277978112,0.7322608908492368,nan,nan
agentic_tool_loop,4,74,120.0,0.65,13.307488722485504,20.47305957305462,48,19,active-knee LP relaxation,True,13.307488722485525,0.5933779243116859,389.79718065056,29.29156573260316
agentic_tool_loop,4,74,120.0,0.65,13.307488722485504,20.47305957305462,48,19,active-knee MILP,True,13.31058137089592,0.7424668915055683,418.3662794190808,31.431104905293935
agentic_tool_loop,4,74,120.0,0.65,13.307488722485504,20.47305957305462,48,19,live greedy,True,14.254950583875264,0.7143224505218388,652.7514281068816,45.79120946552089
agentic_tool_loop,4,74,120.0,0.65,13.307488722485504,20.47305957305462,48,19,random jobs,True,13.41529550315535,0.743206547333839,605.8331255971286,45.159879292605474
