action,region,cohort,scenario_id,context_tokens,predicted_s,measured_s
kv_transfer,southcentralus,historical,3fb086b7dc44dfb0,24576,2.8695241378344263,38.602365849
kv_transfer,southcentralus,historical,3fb086b7dc44dfb0,24576,2.8695241378344263,55.737407029
replay,australiaeast,historical,3fb086b7dc44dfb0,24576,18.113900252351748,38.940559311
replay,australiaeast,historical,3fb086b7dc44dfb0,24576,18.113900252351748,55.126976705
replay,southcentralus,historical,3fb086b7dc44dfb0,24576,18.113900252351748,20.365893732
replay,southcentralus,historical,3fb086b7dc44dfb0,24576,18.113900252351748,38.600157403
kv_transfer,southcentralus,historical,3fb086b7dc44dfb0,24576,2.8695241378344263,56.774667028
kv_transfer,southcentralus,historical,3fb086b7dc44dfb0,24576,2.8695241378344263,56.774202613
kv_transfer,southcentralus,historical,3fb086b7dc44dfb0,24576,2.8695241378344263,56.773514842
replay,southcentralus,historical,3fb086b7dc44dfb0,24576,18.113900252351748,55.733582439
kv_transfer,southcentralus,historical,82ab0973b649ff24,16384,2.0043062452369855,4.629817957
kv_transfer,southcentralus,historical,82ab0973b649ff24,16384,2.0043062452369855,2.386173686
kv_transfer,southcentralus,historical,82ab0973b649ff24,16384,2.0043062452369855,3.897799776
replay,australiaeast,historical,82ab0973b649ff24,16384,8.707250797300555,8.838266747
replay,southcentralus,historical,4ed69525e077368d,16384,8.707250797300555,8.526196705
kv_transfer,southcentralus,historical,4ed69525e077368d,16384,2.0043062452369855,8.73410142
replay,australiaeast,historical,4ed69525e077368d,16384,8.707250797300555,8.929033241
replay,southcentralus,historical,14a6a55933410fa0,16384,8.707250797300555,10.661624663
replay,australiaeast,historical,14a6a55933410fa0,16384,8.707250797300555,11.114687963
replay,australiaeast,historical,14a6a55933410fa0,16384,8.707250797300555,34.312204282
replay,southcentralus,historical,14a6a55933410fa0,16384,8.707250797300555,18.894379714
replay,australiaeast,historical,14a6a55933410fa0,16384,8.707250797300555,19.438296047
replay,southcentralus,historical,14a6a55933410fa0,16384,8.707250797300555,27.186912616
replay,australiaeast,historical,14a6a55933410fa0,16384,8.707250797300555,27.828317656
replay,southcentralus,historical,14a6a55933410fa0,16384,8.707250797300555,35.520549674
replay,southcentralus,historical,14a6a55933410fa0,16384,8.707250797300555,43.896352487
replay,southcentralus,historical,14a6a55933410fa0,16384,8.707250797300555,51.005524395
kv_transfer,southcentralus,historical,415eed960b15d96c,8192,1.1390883526395454,1.615430967
kv_transfer,southcentralus,historical,415eed960b15d96c,8192,1.1390883526395454,2.175973154
kv_transfer,southcentralus,historical,415eed960b15d96c,8192,1.1390883526395454,2.995246298
kv_transfer,australiaeast,historical,415eed960b15d96c,8192,3.873228390845689,7.283724326
kv_transfer,australiaeast,historical,415eed960b15d96c,8192,3.873228390845689,13.543757213
kv_transfer,australiaeast,historical,415eed960b15d96c,8192,3.873228390845689,10.356640166
kv_transfer,australiaeast,historical,415eed960b15d96c,8192,3.873228390845689,17.14012381
kv_transfer,southcentralus,historical,415eed960b15d96c,8192,1.1390883526395454,3.261718871
kv_transfer,southcentralus,historical,415eed960b15d96c,8192,1.1390883526395454,4.022244039
kv_transfer,southcentralus,historical,abafaefa9acbb6ec,16384,2.0043062452369855,17.68411533
replay,australiaeast,historical,abafaefa9acbb6ec,16384,8.707250797300555,11.104788237
replay,australiaeast,historical,abafaefa9acbb6ec,16384,8.707250797300555,17.501166086
kv_transfer,southcentralus,historical,abafaefa9acbb6ec,16384,2.0043062452369855,18.920023328
kv_transfer,southcentralus,historical,abafaefa9acbb6ec,16384,2.0043062452369855,18.919462048
replay,southcentralus,historical,abafaefa9acbb6ec,16384,8.707250797300555,10.710135
kv_transfer,southcentralus,historical,abafaefa9acbb6ec,16384,2.0043062452369855,18.917975289
kv_transfer,southcentralus,historical,abafaefa9acbb6ec,16384,2.0043062452369855,18.917848897
kv_transfer,southcentralus,historical,abafaefa9acbb6ec,16384,2.0043062452369855,18.917314793
kv_transfer,southcentralus,historical,abafaefa9acbb6ec,16384,2.0043062452369855,18.916421769
replay,southcentralus,historical,abafaefa9acbb6ec,16384,8.707250797300555,17.678416067
kv_transfer,southcentralus,historical,abafaefa9acbb6ec,16384,2.0043062452369855,18.916072371
kv_transfer,southcentralus,historical,abafaefa9acbb6ec,16384,2.0043062452369855,18.91598242
kv_transfer,southcentralus,historical,d018709bf09fc00e,8192,1.1390883526395454,1.914043148
kv_transfer,australiaeast,historical,d018709bf09fc00e,8192,3.873228390845689,6.900546682
kv_transfer,australiaeast,historical,d018709bf09fc00e,8192,3.873228390845689,10.355981051
kv_transfer,australiaeast,historical,d018709bf09fc00e,8192,3.873228390845689,13.880917299
kv_transfer,southcentralus,historical,d018709bf09fc00e,8192,1.1390883526395454,3.096858131
kv_transfer,southcentralus,historical,d018709bf09fc00e,8192,1.1390883526395454,3.241559917
kv_transfer,southcentralus,historical,d018709bf09fc00e,8192,1.1390883526395454,5.28170512
kv_transfer,southcentralus,historical,d018709bf09fc00e,8192,1.1390883526395454,4.17992958
kv_transfer,southcentralus,historical,d018709bf09fc00e,8192,1.1390883526395454,3.888340575
kv_transfer,southcentralus,historical,d018709bf09fc00e,8192,1.1390883526395454,4.856603754
kv_transfer,southcentralus,historical,d018709bf09fc00e,8192,1.1390883526395454,5.857646578
kv_transfer,southcentralus,historical,d018709bf09fc00e,8192,1.1390883526395454,6.716586761
kv_transfer,southcentralus,historical,9a1d4a6b808034b2,16384,2.0043062452369855,3.038456974
kv_transfer,southcentralus,historical,9a1d4a6b808034b2,16384,2.0043062452369855,4.955974239
kv_transfer,southcentralus,historical,9a1d4a6b808034b2,16384,2.0043062452369855,4.663718522
kv_transfer,southcentralus,historical,9a1d4a6b808034b2,16384,2.0043062452369855,7.92625323
kv_transfer,southcentralus,historical,9a1d4a6b808034b2,16384,2.0043062452369855,6.313508165
kv_transfer,southcentralus,historical,9a1d4a6b808034b2,16384,2.0043062452369855,7.124561289
replay,australiaeast,historical,9a1d4a6b808034b2,16384,8.707250797300555,8.961765875
kv_transfer,southcentralus,historical,5495520aa1396b34,16384,2.0043062452369855,2.678972966
kv_transfer,australiaeast,historical,5495520aa1396b34,16384,7.472586321649272,10.530427656
kv_transfer,australiaeast,historical,5495520aa1396b34,16384,7.472586321649272,15.648352963
kv_transfer,southcentralus,historical,5495520aa1396b34,16384,2.0043062452369855,4.509401325
kv_transfer,southcentralus,historical,5495520aa1396b34,16384,2.0043062452369855,4.798031792
kv_transfer,southcentralus,historical,25b364704b9aaf02,16384,2.0043062452369855,2.588130429
replay,australiaeast,historical,25b364704b9aaf02,16384,8.707250797300555,11.075308673
kv_transfer,southcentralus,historical,25b364704b9aaf02,16384,2.0043062452369855,4.018802493
replay,australiaeast,historical,25b364704b9aaf02,16384,8.707250797300555,17.283773128
kv_transfer,southcentralus,historical,25b364704b9aaf02,16384,2.0043062452369855,4.663684942
replay,southcentralus,historical,97af1937741abca6,8192,2.5948304968677127,7.516255196
replay,australiaeast,historical,97af1937741abca6,8192,2.5948304968677127,5.109590413
replay,southcentralus,historical,97af1937741abca6,8192,2.5948304968677127,4.698662259
replay,australiaeast,historical,97af1937741abca6,8192,2.5948304968677127,7.474810672
replay,southcentralus,historical,97af1937741abca6,8192,2.5948304968677127,7.74140571
replay,australiaeast,historical,97af1937741abca6,8192,2.5948304968677127,7.748182444
replay,australiaeast,historical,461688fa2f8c2b7f,16384,8.707250797300555,11.087168073
kv_transfer,southcentralus,historical,461688fa2f8c2b7f,16384,2.0043062452369855,2.167036516
replay,australiaeast,historical,461688fa2f8c2b7f,16384,8.707250797300555,17.386290287
kv_transfer,southcentralus,historical,08841a2dd93bc69a,16384,2.0043062452369855,2.464634412
kv_transfer,southcentralus,historical,08841a2dd93bc69a,16384,2.0043062452369855,3.862232466
kv_transfer,australiaeast,historical,08841a2dd93bc69a,16384,7.472586321649272,8.164382586
kv_transfer,southcentralus,historical,08841a2dd93bc69a,16384,2.0043062452369855,4.59513816
replay,australiaeast,historical,b6909ff0af839fe9,16384,8.707250797300555,11.123881215
replay,australiaeast,historical,b6909ff0af839fe9,16384,8.707250797300555,17.428489591
replay,southcentralus,historical,b6909ff0af839fe9,16384,8.707250797300555,10.628242167
replay,southcentralus,historical,b6909ff0af839fe9,16384,8.707250797300555,25.113693067
replay,southcentralus,historical,b6909ff0af839fe9,16384,8.707250797300555,18.849372052
replay,australiaeast,historical,e6f659458fa6da6a,8192,2.5948304968677127,5.390658307
replay,australiaeast,historical,e6f659458fa6da6a,8192,2.5948304968677127,5.201502694
kv_transfer,southcentralus,historical,e6f659458fa6da6a,8192,1.1390883526395454,1.822854986
kv_transfer,southcentralus,historical,e6f659458fa6da6a,8192,1.1390883526395454,2.60366429
kv_transfer,southcentralus,historical,e6f659458fa6da6a,8192,1.1390883526395454,2.904574651
kv_transfer,southcentralus,historical,e6f659458fa6da6a,8192,1.1390883526395454,3.491166313
kv_transfer,southcentralus,historical,e6f659458fa6da6a,8192,1.1390883526395454,4.045776642
kv_transfer,southcentralus,historical,e6f659458fa6da6a,8192,1.1390883526395454,4.527201322
kv_transfer,southcentralus,historical,e6f659458fa6da6a,8192,1.1390883526395454,5.08389367
kv_transfer,southcentralus,historical,e6f659458fa6da6a,8192,1.1390883526395454,5.522464401
kv_transfer,southcentralus,historical,e6f659458fa6da6a,8192,1.1390883526395454,6.613538982
kv_transfer,southcentralus,historical,e6f659458fa6da6a,8192,1.1390883526395454,6.047140193
kv_transfer,southcentralus,historical,8c65d4201f31abbc,31488,3.599551734713516,58.87915507
kv_transfer,southcentralus,historical,8c65d4201f31abbc,31488,3.599551734713516,58.877780582
kv_transfer,southcentralus,historical,8c65d4201f31abbc,31488,3.599551734713516,58.878485229
kv_transfer,southcentralus,historical,8c65d4201f31abbc,31488,3.599551734713516,59.963167093
kv_transfer,southcentralus,historical,8c65d4201f31abbc,31488,3.599551734713516,59.961855065
kv_transfer,southcentralus,historical,8c65d4201f31abbc,31488,3.599551734713516,59.961814814
replay,southcentralus,historical,8c65d4201f31abbc,31488,28.96327586923911,28.989309841
replay,southcentralus,historical,8c65d4201f31abbc,31488,28.96327586923911,58.874100297
replay,australiaeast,historical,8c65d4201f31abbc,31488,28.96327586923911,29.629535387
replay,australiaeast,historical,8c65d4201f31abbc,31488,28.96327586923911,58.682928145
kv_transfer,australiaeast,historical,8c65d4201f31abbc,31488,14.108902506568379,59.388829862
kv_transfer,australiaeast,historical,8c65d4201f31abbc,31488,14.108902506568379,59.389294696
kv_transfer,southcentralus,historical,941c3936f2bd933f,16384,2.0043062452369855,2.133885044
kv_transfer,southcentralus,historical,941c3936f2bd933f,16384,2.0043062452369855,3.427673367
kv_transfer,australiaeast,historical,941c3936f2bd933f,16384,7.472586321649272,18.516057459
kv_transfer,australiaeast,historical,941c3936f2bd933f,16384,7.472586321649272,24.542876695
kv_transfer,australiaeast,historical,941c3936f2bd933f,16384,7.472586321649272,31.549387793
kv_transfer,australiaeast,historical,941c3936f2bd933f,16384,7.472586321649272,12.482667431
kv_transfer,southcentralus,historical,63790bc94bc5b6c7,24576,2.8695241378344263,3.315081896
kv_transfer,southcentralus,historical,63790bc94bc5b6c7,24576,2.8695241378344263,5.233076368
replay,australiaeast,historical,63790bc94bc5b6c7,24576,18.113900252351748,20.835126475
replay,australiaeast,historical,63790bc94bc5b6c7,24576,18.113900252351748,54.86713467
kv_transfer,southcentralus,historical,63790bc94bc5b6c7,24576,2.8695241378344263,7.445578337
kv_transfer,southcentralus,historical,63790bc94bc5b6c7,24576,2.8695241378344263,7.793381711
replay,australiaeast,historical,63790bc94bc5b6c7,24576,18.113900252351748,38.814274951
replay,australiaeast,historical,402f5c07299ee157,16384,8.707250797300555,9.020475146
kv_transfer,southcentralus,historical,402f5c07299ee157,16384,2.0043062452369855,3.727772446
kv_transfer,southcentralus,historical,402f5c07299ee157,16384,2.0043062452369855,2.264309795
replay,australiaeast,historical,b559b504e834c835,16384,8.707250797300555,11.100746297
replay,australiaeast,historical,b559b504e834c835,16384,8.707250797300555,17.397644546
kv_transfer,southcentralus,historical,b559b504e834c835,16384,2.0043062452369855,2.254873224
kv_transfer,southcentralus,historical,b559b504e834c835,16384,2.0043062452369855,3.597583492
kv_transfer,australiaeast,historical,dfed410fc4939009,16384,7.472586321649272,11.196208613
kv_transfer,southcentralus,historical,dfed410fc4939009,16384,2.0043062452369855,2.604938624
kv_transfer,southcentralus,historical,dfed410fc4939009,16384,2.0043062452369855,4.3771449
kv_transfer,australiaeast,historical,dfed410fc4939009,16384,7.472586321649272,17.065165289
kv_transfer,southcentralus,historical,dfed410fc4939009,16384,2.0043062452369855,4.86896056
replay,australiaeast,historical,a48ccf3fbccccbf6,8192,2.5948304968677127,5.087902378
replay,australiaeast,historical,a48ccf3fbccccbf6,8192,2.5948304968677127,5.312185514
kv_transfer,southcentralus,historical,7af4c56e19e233fc,24576,2.8695241378344263,4.072466385
kv_transfer,southcentralus,historical,7af4c56e19e233fc,24576,2.8695241378344263,7.316564566
kv_transfer,southcentralus,historical,7af4c56e19e233fc,24576,2.8695241378344263,6.530441066
kv_transfer,southcentralus,historical,7af4c56e19e233fc,24576,2.8695241378344263,10.076619538
kv_transfer,southcentralus,historical,7af4c56e19e233fc,24576,2.8695241378344263,8.866566249
kv_transfer,southcentralus,historical,7af4c56e19e233fc,24576,2.8695241378344263,11.329759025
replay,australiaeast,historical,7af4c56e19e233fc,24576,18.113900252351748,36.766348337
replay,australiaeast,historical,7af4c56e19e233fc,24576,18.113900252351748,20.830218289
kv_transfer,southcentralus,historical,affd76df6f683068,16384,2.0043062452369855,2.050993263
replay,australiaeast,historical,11e8402d49b6f144,16384,8.707250797300555,11.110360363
kv_transfer,southcentralus,historical,11e8402d49b6f144,16384,2.0043062452369855,2.435684188
replay,australiaeast,historical,11e8402d49b6f144,16384,8.707250797300555,17.358367336
kv_transfer,southcentralus,historical,11e8402d49b6f144,16384,2.0043062452369855,3.724049627
kv_transfer,southcentralus,historical,11e8402d49b6f144,16384,2.0043062452369855,4.700573426
kv_transfer,southcentralus,historical,732242baea601d3b,8192,1.1390883526395454,4.213915699
kv_transfer,southcentralus,historical,732242baea601d3b,8192,1.1390883526395454,1.675141479
kv_transfer,southcentralus,historical,732242baea601d3b,8192,1.1390883526395454,2.748244028
kv_transfer,southcentralus,historical,732242baea601d3b,8192,1.1390883526395454,2.446695582
kv_transfer,southcentralus,historical,732242baea601d3b,8192,1.1390883526395454,5.103774094
kv_transfer,southcentralus,historical,732242baea601d3b,8192,1.1390883526395454,3.79378986
kv_transfer,southcentralus,historical,732242baea601d3b,8192,1.1390883526395454,3.245321215
kv_transfer,southcentralus,historical,732242baea601d3b,8192,1.1390883526395454,4.658629717
kv_transfer,southcentralus,historical,732242baea601d3b,8192,1.1390883526395454,5.783712777
kv_transfer,southcentralus,historical,732242baea601d3b,8192,1.1390883526395454,6.803288614
kv_transfer,southcentralus,historical,732242baea601d3b,8192,1.1390883526395454,6.458595874
kv_transfer,southcentralus,historical,732242baea601d3b,8192,1.1390883526395454,7.318797409
kv_transfer,southcentralus,historical,ea4347f2303ca221,16384,2.0043062452369855,2.257231668
replay,australiaeast,historical,ea4347f2303ca221,16384,8.707250797300555,8.815238247
kv_transfer,southcentralus,historical,ea4347f2303ca221,16384,2.0043062452369855,3.594687336
kv_transfer,southcentralus,historical,ea4347f2303ca221,16384,2.0043062452369855,4.285632549
kv_transfer,southcentralus,historical,5b7f7f65f0a0d03c,24576,2.8695241378344263,5.350754982
kv_transfer,australiaeast,historical,5b7f7f65f0a0d03c,24576,11.071944252452855,22.297995215
kv_transfer,southcentralus,historical,5b7f7f65f0a0d03c,24576,2.8695241378344263,3.028318769
kv_transfer,australiaeast,historical,5b7f7f65f0a0d03c,24576,11.071944252452855,15.483648028
kv_transfer,southcentralus,historical,c31b006af356b692,8192,1.1390883526395454,1.692418511
kv_transfer,southcentralus,historical,c31b006af356b692,8192,1.1390883526395454,3.360135124
kv_transfer,southcentralus,historical,c31b006af356b692,8192,1.1390883526395454,2.451526003
kv_transfer,southcentralus,historical,c31b006af356b692,8192,1.1390883526395454,3.835295409
kv_transfer,southcentralus,historical,c31b006af356b692,8192,1.1390883526395454,2.811033437
kv_transfer,southcentralus,historical,c31b006af356b692,8192,1.1390883526395454,4.490492059
kv_transfer,southcentralus,historical,c31b006af356b692,8192,1.1390883526395454,5.765039642
kv_transfer,southcentralus,historical,c31b006af356b692,8192,1.1390883526395454,4.810036268
kv_transfer,southcentralus,historical,c31b006af356b692,8192,1.1390883526395454,5.27468917
kv_transfer,southcentralus,historical,72e96d2d08487157,16384,2.0043062452369855,4.045376343
kv_transfer,southcentralus,historical,72e96d2d08487157,16384,2.0043062452369855,2.678464182
kv_transfer,southcentralus,historical,72e96d2d08487157,16384,2.0043062452369855,6.030554494
kv_transfer,southcentralus,historical,72e96d2d08487157,16384,2.0043062452369855,5.37471929
kv_transfer,southcentralus,historical,72e96d2d08487157,16384,2.0043062452369855,6.945323182
kv_transfer,southcentralus,historical,07a2774caeb2ef8a,16384,2.0043062452369855,3.548468528
kv_transfer,southcentralus,historical,07a2774caeb2ef8a,16384,2.0043062452369855,2.229395901
kv_transfer,southcentralus,historical,07a2774caeb2ef8a,16384,2.0043062452369855,4.741341383
replay,australiaeast,historical,07a2774caeb2ef8a,16384,8.707250797300555,8.877033092
replay,australiaeast,historical,1352945b665214ec,8192,2.5948304968677127,5.086528886
replay,australiaeast,historical,1352945b665214ec,8192,2.5948304968677127,7.720739589
replay,australiaeast,historical,1352945b665214ec,8192,2.5948304968677127,7.416931971
replay,australiaeast,historical,2c617f64adc681e7,16384,8.707250797300555,17.250472472
replay,australiaeast,historical,2c617f64adc681e7,16384,8.707250797300555,11.052033026
kv_transfer,southcentralus,historical,2c617f64adc681e7,16384,2.0043062452369855,5.344456004
kv_transfer,southcentralus,historical,2c617f64adc681e7,16384,2.0043062452369855,2.335082582
kv_transfer,southcentralus,historical,2c617f64adc681e7,16384,2.0043062452369855,3.537136894
kv_transfer,southcentralus,historical,2c617f64adc681e7,16384,2.0043062452369855,4.860994561
replay,southcentralus,historical,f63bc4058dd6ff61,16384,8.707250797300555,10.635037514
replay,southcentralus,historical,f63bc4058dd6ff61,16384,8.707250797300555,18.880322153
replay,australiaeast,historical,f63bc4058dd6ff61,16384,8.707250797300555,8.971748335
replay,southcentralus,historical,f63bc4058dd6ff61,16384,8.707250797300555,25.165188448
kv_transfer,southcentralus,historical,c548db6b8a6e8751,16384,2.0043062452369855,1.986453578
kv_transfer,southcentralus,historical,5d514947a1ff9444,16384,2.0043062452369855,2.548004223
kv_transfer,southcentralus,historical,5d514947a1ff9444,16384,2.0043062452369855,3.777685553
kv_transfer,southcentralus,historical,5d514947a1ff9444,16384,2.0043062452369855,4.864297622
kv_transfer,southcentralus,historical,5d514947a1ff9444,16384,2.0043062452369855,6.682817727
kv_transfer,southcentralus,historical,5d514947a1ff9444,16384,2.0043062452369855,6.005428481
replay,australiaeast,historical,5d514947a1ff9444,16384,8.707250797300555,9.064929686
replay,southcentralus,historical,e3483081970719d3,24576,18.113900252351748,20.150858301
replay,australiaeast,historical,e3483081970719d3,24576,18.113900252351748,20.93552009
replay,southcentralus,historical,e3483081970719d3,24576,18.113900252351748,54.283467737
replay,australiaeast,historical,e3483081970719d3,24576,18.113900252351748,38.971323975
replay,southcentralus,historical,e3483081970719d3,24576,18.113900252351748,37.960206079
replay,australiaeast,historical,e3483081970719d3,24576,18.113900252351748,55.06675737
replay,australiaeast,historical,6236563a245ebfc2,16384,8.707250797300555,11.095744726
replay,australiaeast,historical,6236563a245ebfc2,16384,8.707250797300555,19.450153563
replay,southcentralus,historical,6236563a245ebfc2,16384,8.707250797300555,8.499627235
replay,australiaeast,historical,6236563a245ebfc2,16384,8.707250797300555,25.885650343
kv_transfer,southcentralus,historical,f5e8936bc57e0e33,16384,2.0043062452369855,1.915906157
kv_transfer,southcentralus,historical,627e47aeeabc417d,16384,2.0043062452369855,2.833072568
kv_transfer,southcentralus,historical,627e47aeeabc417d,16384,2.0043062452369855,4.813032932
kv_transfer,southcentralus,historical,627e47aeeabc417d,16384,2.0043062452369855,3.741716112
replay,australiaeast,historical,627e47aeeabc417d,16384,8.707250797300555,26.234692217
replay,australiaeast,historical,627e47aeeabc417d,16384,8.707250797300555,11.079908493
replay,australiaeast,historical,627e47aeeabc417d,16384,8.707250797300555,19.431040816
kv_transfer,southcentralus,historical,5956d976fc1461a0,24576,2.8695241378344263,3.326724507
kv_transfer,southcentralus,historical,5956d976fc1461a0,24576,2.8695241378344263,7.394440916
kv_transfer,southcentralus,historical,5956d976fc1461a0,24576,2.8695241378344263,8.47758852
kv_transfer,southcentralus,historical,5956d976fc1461a0,24576,2.8695241378344263,5.298223936
replay,australiaeast,historical,5956d976fc1461a0,24576,18.113900252351748,20.886335135
replay,australiaeast,historical,5956d976fc1461a0,24576,18.113900252351748,36.925142269
kv_transfer,southcentralus,historical,bcbc43e40a9db301,24576,2.8695241378344263,38.708747698
kv_transfer,southcentralus,historical,bcbc43e40a9db301,24576,2.8695241378344263,38.705856716
kv_transfer,southcentralus,historical,bcbc43e40a9db301,24576,2.8695241378344263,38.705762685
kv_transfer,southcentralus,historical,bcbc43e40a9db301,24576,2.8695241378344263,56.306976312
kv_transfer,southcentralus,historical,bcbc43e40a9db301,24576,2.8695241378344263,56.306786951
kv_transfer,southcentralus,historical,bcbc43e40a9db301,24576,2.8695241378344263,56.305630385
kv_transfer,southcentralus,historical,bcbc43e40a9db301,24576,2.8695241378344263,56.305620759
replay,southcentralus,historical,bcbc43e40a9db301,24576,18.113900252351748,20.376414172
replay,southcentralus,historical,bcbc43e40a9db301,24576,18.113900252351748,56.304568814
replay,southcentralus,historical,bcbc43e40a9db301,24576,18.113900252351748,38.701749622
replay,australiaeast,historical,bcbc43e40a9db301,24576,18.113900252351748,20.896059124
replay,australiaeast,historical,bcbc43e40a9db301,24576,18.113900252351748,55.195604117
replay,australiaeast,historical,bcbc43e40a9db301,24576,18.113900252351748,38.938900155
kv_transfer,southcentralus,historical,83767645e7d7d1d9,24576,2.8695241378344263,3.536669605
kv_transfer,southcentralus,historical,83767645e7d7d1d9,24576,2.8695241378344263,5.81857951
kv_transfer,southcentralus,historical,37d6e12e3a7d7577,24576,2.8695241378344263,3.630831106
kv_transfer,southcentralus,historical,37d6e12e3a7d7577,24576,2.8695241378344263,6.059516294
kv_transfer,australiaeast,historical,37d6e12e3a7d7577,24576,11.071944252452855,13.152029445
kv_transfer,australiaeast,historical,37d6e12e3a7d7577,24576,11.071944252452855,21.626377388
kv_transfer,southcentralus,historical,37d6e12e3a7d7577,24576,2.8695241378344263,7.584436195
kv_transfer,southcentralus,historical,2a9276aa0f110a54,31488,3.599551734713516,7.368007076
kv_transfer,southcentralus,historical,2a9276aa0f110a54,31488,3.599551734713516,4.792223436
kv_transfer,southcentralus,historical,2a9276aa0f110a54,31488,3.599551734713516,9.358749125
kv_transfer,southcentralus,historical,2a9276aa0f110a54,31488,3.599551734713516,10.575134988
kv_transfer,southcentralus,historical,2a9276aa0f110a54,31488,3.599551734713516,12.585999577
kv_transfer,southcentralus,historical,d5850bc9b34bd27f,8192,1.1390883526395454,2.970882335
kv_transfer,southcentralus,historical,d5850bc9b34bd27f,8192,1.1390883526395454,2.599669916
kv_transfer,southcentralus,historical,d5850bc9b34bd27f,8192,1.1390883526395454,4.152767103
kv_transfer,southcentralus,historical,d5850bc9b34bd27f,8192,1.1390883526395454,1.797589292
kv_transfer,southcentralus,historical,d5850bc9b34bd27f,8192,1.1390883526395454,3.728765239
kv_transfer,southcentralus,historical,d5850bc9b34bd27f,8192,1.1390883526395454,4.756580708
kv_transfer,southcentralus,historical,d5850bc9b34bd27f,8192,1.1390883526395454,5.766834111
kv_transfer,southcentralus,historical,d5850bc9b34bd27f,8192,1.1390883526395454,5.979998421
kv_transfer,southcentralus,historical,d5850bc9b34bd27f,8192,1.1390883526395454,6.457885262
replay,australiaeast,historical,d5850bc9b34bd27f,8192,2.5948304968677127,5.117073597
replay,australiaeast,historical,d5850bc9b34bd27f,8192,2.5948304968677127,8.214153826
replay,australiaeast,historical,d5850bc9b34bd27f,8192,2.5948304968677127,7.955776066
replay,australiaeast,historical,db2a9a8ae7cb4fe3,16384,8.707250797300555,17.378098933
replay,australiaeast,historical,db2a9a8ae7cb4fe3,16384,8.707250797300555,11.126430133
kv_transfer,southcentralus,historical,a74c712a465b6964,16384,2.0043062452369855,4.255847648
kv_transfer,southcentralus,historical,a74c712a465b6964,16384,2.0043062452369855,2.964700435
kv_transfer,southcentralus,historical,a74c712a465b6964,16384,2.0043062452369855,5.394990089
kv_transfer,southcentralus,historical,a74c712a465b6964,16384,2.0043062452369855,9.245183464
kv_transfer,southcentralus,historical,a74c712a465b6964,16384,2.0043062452369855,7.307781675
kv_transfer,southcentralus,historical,a74c712a465b6964,16384,2.0043062452369855,6.506288256
kv_transfer,southcentralus,historical,a74c712a465b6964,16384,2.0043062452369855,8.386444161
replay,australiaeast,historical,456af06b91757093,16384,8.707250797300555,11.123647542
kv_transfer,southcentralus,historical,456af06b91757093,16384,2.0043062452369855,2.112817913
replay,australiaeast,historical,456af06b91757093,16384,8.707250797300555,19.49009416
kv_transfer,southcentralus,historical,456af06b91757093,16384,2.0043062452369855,3.39500018
replay,australiaeast,historical,456af06b91757093,16384,8.707250797300555,25.942449012
replay,australiaeast,historical,7ab4f67aad10f7cd,16384,8.707250797300555,11.115314154
replay,australiaeast,historical,7ab4f67aad10f7cd,16384,8.707250797300555,19.465030125
replay,southcentralus,historical,7ab4f67aad10f7cd,16384,8.707250797300555,18.919020899
replay,southcentralus,historical,7ab4f67aad10f7cd,16384,8.707250797300555,10.670985394
replay,southcentralus,historical,7ab4f67aad10f7cd,16384,8.707250797300555,27.20791761
replay,southcentralus,historical,7ab4f67aad10f7cd,16384,8.707250797300555,33.655960782
replay,australiaeast,historical,7ab4f67aad10f7cd,16384,8.707250797300555,25.914790476
replay,australiaeast,historical,d788e987ea12aa99,16384,8.707250797300555,11.083281546
kv_transfer,southcentralus,historical,d788e987ea12aa99,16384,2.0043062452369855,2.606053129
kv_transfer,southcentralus,historical,d788e987ea12aa99,16384,2.0043062452369855,3.786209505
replay,australiaeast,historical,d788e987ea12aa99,16384,8.707250797300555,19.436457351
replay,australiaeast,historical,d788e987ea12aa99,16384,8.707250797300555,25.762715988
kv_transfer,southcentralus,historical,d788e987ea12aa99,16384,2.0043062452369855,5.015949754
kv_transfer,southcentralus,historical,d788e987ea12aa99,16384,2.0043062452369855,6.099315479
kv_transfer,southcentralus,historical,d788e987ea12aa99,16384,2.0043062452369855,7.263240345
kv_transfer,southcentralus,historical,d788e987ea12aa99,16384,2.0043062452369855,8.381586065
kv_transfer,southcentralus,historical,bdfd97dbf311fcd0,31488,3.599551734713516,58.399727666
kv_transfer,southcentralus,historical,bdfd97dbf311fcd0,31488,3.599551734713516,58.399320312
kv_transfer,southcentralus,historical,bdfd97dbf311fcd0,31488,3.599551734713516,59.66031499
kv_transfer,southcentralus,historical,bdfd97dbf311fcd0,31488,3.599551734713516,59.659344576
kv_transfer,southcentralus,historical,bdfd97dbf311fcd0,31488,3.599551734713516,59.658968256
kv_transfer,southcentralus,historical,bdfd97dbf311fcd0,31488,3.599551734713516,59.658552153
replay,southcentralus,historical,bdfd97dbf311fcd0,31488,28.96327586923911,58.396121412
replay,southcentralus,historical,bdfd97dbf311fcd0,31488,28.96327586923911,28.999144749
replay,australiaeast,historical,bdfd97dbf311fcd0,31488,28.96327586923911,58.713037544
replay,australiaeast,historical,bdfd97dbf311fcd0,31488,28.96327586923911,29.646616919
