case_id,bound_constraint,constraints,replicate,sessions,target_w,power_bootstrap_index,timing_fit_sha256,bandwidth_projection_regions,fractional_lp_opportunity_w,target_met,feasible,power_shortfall_w,planned_shed_w,predicted_migration_makespan_s,loaded_candidate_count,loaded_pool_count,loaded_selected_count,loaded_context_below_session_count,loaded_context_above_session_count,loaded_context_below_candidate_count,loaded_context_above_candidate_count,loaded_context_below_selected_count,loaded_context_above_selected_count,loaded_bandwidth_below_pool_count,loaded_bandwidth_above_pool_count,loaded_bandwidth_below_candidate_count,loaded_bandwidth_above_candidate_count,loaded_bandwidth_below_selected_count,loaded_bandwidth_above_selected_count,loaded_context_below_replay_selected_count,loaded_context_above_replay_selected_count,loaded_bandwidth_below_replay_selected_count,loaded_bandwidth_above_replay_selected_count,loaded_context_below_kv_transfer_selected_count,loaded_context_above_kv_transfer_selected_count,loaded_bandwidth_below_kv_transfer_selected_count,loaded_bandwidth_above_kv_transfer_selected_count,candidate_matched_pairs,candidate_replay_only,candidate_kv_only,candidate_neither,candidate_replay_dominates,candidate_kv_dominates,candidate_equivalent,candidate_incomparable,replay_count,kv_transfer_count,not_moved_count,replay,kv_transfer,not_moved,route_utilization,service_utilization,hbm_utilization,migration_utilization,binding_resources,failure
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,855,28,41.25239283492736,53,8f26140dadee9278698630eae79f6475ed0bcf4ecbd69b487e0b140fe151e36e,0,23.827905728540316,True,True,0.0,61.825814426991116,23.959777159645856,112,2,27,0,0,0,0,0,0,1,0,56,0,10,0,0,0,10,0,0,0,0,0,56,0,0,0,56,0,0,0,27,0,1,0.9642857142857143,0.0,0.03571428571428571,8.253431037518803e-05,0.1713100228307582,0.9547872340425532,0.9583910863858343,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,855,28,41.25239283492736,53,8f26140dadee9278698630eae79f6475ed0bcf4ecbd69b487e0b140fe151e36e,0,20.919750240922003,False,False,12.651190574153091,28.601202260774272,15.200986023142208,112,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,46,0,0,10,10,5,13,0.35714285714285715,0.17857142857142858,0.4642857142857143,0.07078027823493012,0.9987660091582783,0.37765957446808507,0.6080394409256883,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,855,28,41.25239283492736,53,8f26140dadee9278698630eae79f6475ed0bcf4ecbd69b487e0b140fe151e36e,0,20.919750240922003,False,False,12.651190574153091,28.601202260774272,15.200986023142208,112,2,15,0,0,0,0,0,0,1,0,56,0,7,0,0,0,7,0,0,0,0,0,56,0,0,0,46,0,0,10,10,5,13,0.35714285714285715,0.17857142857142858,0.4642857142857143,0.07215453544268312,0.9987660091582784,0.03774587985114301,0.6080394409256883,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,855,28,41.25239283492736,53,8f26140dadee9278698630eae79f6475ed0bcf4ecbd69b487e0b140fe151e36e,0,20.919750240922003,False,False,12.651190574153091,28.601202260774272,15.200986023142208,112,2,15,0,0,0,0,0,0,1,0,56,0,7,0,0,0,7,0,0,0,0,0,56,0,0,0,46,0,0,10,10,5,13,0.35714285714285715,0.17857142857142858,0.4642857142857143,0.07215453544268312,0.9987660091582783,0.37765957446808507,0.6080394409256883,,target_unmet
none,None bound,none,855,28,41.25239283492736,53,8f26140dadee9278698630eae79f6475ed0bcf4ecbd69b487e0b140fe151e36e,0,23.828338249086386,True,True,0.0,61.87858925239105,24.468924875818697,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,56,0,0,0,28,0,0,1.0,0.0,0.0,3.1720801110528834e-05,0.14967032461555832,0.13530037214247742,0.9787569950327478,,
hbm,HBM,hbm,856,28,32.295282686911364,196,1d4827f3f3a23e22271507449bcc3b6f2dcd60d1552c71761a9a64ec8bf834e6,1,26.21618903065246,True,True,0.0,46.83902860641953,24.278883495739954,112,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,47,0,0,9,18,9,1,0.6428571428571429,0.32142857142857145,0.03571428571428571,0.14040501991186857,0.13956919421533204,0.9547872340425532,0.9711553398295982,,
bandwidth,Bandwidth,bandwidth,856,28,32.295282686911364,196,1d4827f3f3a23e22271507449bcc3b6f2dcd60d1552c71761a9a64ec8bf834e6,1,26.216189030652462,True,True,0.0,48.44292403036705,23.466987433438508,112,2,28,0,0,0,0,0,0,1,0,56,0,13,0,0,0,13,0,0,0,0,0,56,0,0,0,47,0,0,9,19,9,0,0.6785714285714286,0.32142857142857145,0.0,0.14040722124136915,0.11314327054384818,0.10526315789473684,0.9386794973375403,,
dest_compute,Dest. compute,dest_compute,856,28,32.295282686911364,196,1d4827f3f3a23e22271507449bcc3b6f2dcd60d1552c71761a9a64ec8bf834e6,1,23.426114047385557,True,True,0.0,32.57945979905409,24.24203031849116,112,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,39,0,0,17,13,8,7,0.4642857142857143,0.2857142857142857,0.25,0.3102735690617291,0.999748768027706,0.10606060606060606,0.9696812127396462,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,856,28,32.295282686911364,196,1d4827f3f3a23e22271507449bcc3b6f2dcd60d1552c71761a9a64ec8bf834e6,1,26.216189030652462,True,True,0.0,46.83902860641953,24.278883495739954,112,2,27,0,0,0,0,0,0,1,0,56,0,9,0,0,0,9,0,0,0,0,0,56,0,0,0,47,0,0,9,18,9,1,0.6428571428571429,0.32142857142857145,0.03571428571428571,0.14040501991186857,0.13956919421533204,0.9547872340425532,0.9711553398295982,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,856,28,32.295282686911364,196,1d4827f3f3a23e22271507449bcc3b6f2dcd60d1552c71761a9a64ec8bf834e6,1,23.426114047385557,True,True,0.0,32.50098683736596,22.63903505527072,112,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,39,0,0,17,12,8,8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.3102719912005128,0.9986874365425741,0.9867021276595744,0.9055614022108285,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,856,28,32.295282686911364,196,1d4827f3f3a23e22271507449bcc3b6f2dcd60d1552c71761a9a64ec8bf834e6,1,23.426114047385557,True,True,0.0,32.57945979905409,24.24203031849116,112,2,21,0,0,0,0,0,0,1,0,56,0,6,0,0,0,6,0,0,0,0,0,56,0,0,0,39,0,0,17,13,8,7,0.4642857142857143,0.2857142857142857,0.25,0.3102735690617291,0.999748768027706,0.10606060606060606,0.9696812127396462,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,856,28,32.295282686911364,196,1d4827f3f3a23e22271507449bcc3b6f2dcd60d1552c71761a9a64ec8bf834e6,1,23.426114047385557,True,True,0.0,32.50098683736596,22.63903505527072,112,2,20,0,0,0,0,0,0,1,0,56,0,6,0,0,0,6,0,0,0,0,0,56,0,0,0,39,0,0,17,12,8,8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.3102719912005128,0.9986874365425741,0.9867021276595744,0.9055614022108285,,
none,None bound,none,856,28,32.295282686911364,196,1d4827f3f3a23e22271507449bcc3b6f2dcd60d1552c71761a9a64ec8bf834e6,1,26.216189030652462,True,True,0.0,48.44292403036705,23.466987433438508,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,47,0,0,9,19,9,0,0.6785714285714286,0.32142857142857145,0.0,0.14040722124136915,0.11314327054384818,0.10526315789473684,0.9386794973375403,,
hbm,HBM,hbm,857,28,39.911617142775285,12,a12438a1275344d33db985ca13b9ffde4e084c1bc80b18a32c49f2dd2880ef59,0,24.20118229833479,True,True,0.0,59.269279032330914,21.845338282506923,112,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,55,0,0,1,23,1,4,0.8214285714285714,0.03571428571428571,0.14285714285714285,0.012947919240802928,0.1847891685515985,0.9627659574468085,0.8738135313002768,,
bandwidth,Bandwidth,bandwidth,857,28,39.911617142775285,12,a12438a1275344d33db985ca13b9ffde4e084c1bc80b18a32c49f2dd2880ef59,0,24.22330372546781,True,True,0.0,46.23587154895783,24.936445694573212,112,2,27,0,0,0,0,0,0,1,0,56,0,14,0,0,0,14,0,0,0,0,0,56,0,0,0,55,0,0,1,26,1,1,0.9285714285714286,0.03571428571428571,0.03571428571428571,0.015135232749653369,0.13398277778347828,0.16400850611376927,0.9974578277829285,,
dest_compute,Dest. compute,dest_compute,857,28,39.911617142775285,12,a12438a1275344d33db985ca13b9ffde4e084c1bc80b18a32c49f2dd2880ef59,0,20.766841981682024,False,False,2.6662659328296883,37.245351209945596,17.47331090803651,112,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,38,0,0,18,12,6,10,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.16577652442966567,0.9927097403464221,0.06618819776714514,0.6989324363214604,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,857,28,39.911617142775285,12,a12438a1275344d33db985ca13b9ffde4e084c1bc80b18a32c49f2dd2880ef59,0,24.20118229833479,True,True,0.0,59.269279032330914,21.845338282506923,112,2,24,0,0,0,0,0,0,1,0,56,0,7,0,0,0,7,0,0,0,0,0,56,0,0,0,55,0,0,1,23,1,4,0.8214285714285714,0.03571428571428571,0.14285714285714285,0.015119618062858019,0.1847891685515985,0.9627659574468085,0.8738135313002768,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,857,28,39.911617142775285,12,a12438a1275344d33db985ca13b9ffde4e084c1bc80b18a32c49f2dd2880ef59,0,20.766841981682028,False,False,2.6662659328296883,37.245351209945596,17.47331090803651,112,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,38,0,0,18,12,6,10,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.16577652442966567,0.9927097403464221,0.6622340425531915,0.6989324363214604,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,857,28,39.911617142775285,12,a12438a1275344d33db985ca13b9ffde4e084c1bc80b18a32c49f2dd2880ef59,0,20.766841981682024,False,False,2.6662659328296883,37.245351209945596,17.47331090803651,112,2,18,0,0,0,0,0,0,1,0,56,0,7,0,0,0,7,0,0,0,0,0,56,0,0,0,38,0,0,18,12,6,10,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.1935815080824651,0.9927097403464221,0.06618819776714514,0.6989324363214604,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,857,28,39.911617142775285,12,a12438a1275344d33db985ca13b9ffde4e084c1bc80b18a32c49f2dd2880ef59,0,20.766841981682028,False,False,2.6662659328296883,37.245351209945596,17.47331090803651,112,2,18,0,0,0,0,0,0,1,0,56,0,7,0,0,0,7,0,0,0,0,0,56,0,0,0,38,0,0,18,12,6,10,0.42857142857142855,0.21428571428571427,0.35714285714285715,0.1935815080824651,0.9927097403464221,0.6622340425531915,0.6989324363214604,,target_unmet
none,None bound,none,857,28,39.911617142775285,12,a12438a1275344d33db985ca13b9ffde4e084c1bc80b18a32c49f2dd2880ef59,0,24.22330372546781,True,True,0.0,46.23587154895783,24.936445694573212,112,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,55,0,0,1,26,1,1,0.9285714285714286,0.03571428571428571,0.03571428571428571,0.012961291119825007,0.13398277778347828,0.16400850611376927,0.9974578277829285,,
hbm,HBM,hbm,858,28,30.76753815876656,19,51f00852c0740d68125250ecc6d74fbd5c99e59ba4a9aa29f4988378260429ed,0,25.508394550978498,True,True,0.0,46.15130723814984,24.670300679188966,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,53,0,0,3,25,3,0,0.8928571428571429,0.10714285714285714,0.0,0.050558903983157065,0.09715425035420898,0.9707446808510638,0.9868120271675586,,
bandwidth,Bandwidth,bandwidth,858,28,30.76753815876656,19,51f00852c0740d68125250ecc6d74fbd5c99e59ba4a9aa29f4988378260429ed,0,25.508394550978494,True,True,0.0,46.15130723814984,24.63433058555068,112,2,28,0,0,0,0,0,0,1,0,56,0,12,0,0,0,12,0,0,0,0,0,56,0,0,0,53,0,0,3,25,3,0,0.8928571428571429,0.10714285714285714,0.0,0.050586120761781365,0.12391086573205208,0.1291866028708134,0.9853732234220272,,
dest_compute,Dest. compute,dest_compute,858,28,30.76753815876656,19,51f00852c0740d68125250ecc6d74fbd5c99e59ba4a9aa29f4988378260429ed,0,23.616120783619085,True,True,0.0,37.71937205458707,23.976102820727856,112,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,46,0,0,10,19,7,2,0.6785714285714286,0.25,0.07142857142857142,0.09267423813393756,0.9652128976169685,0.09569377990430623,0.9590441128291143,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,858,28,30.76753815876656,19,51f00852c0740d68125250ecc6d74fbd5c99e59ba4a9aa29f4988378260429ed,0,25.508394550978494,True,True,0.0,46.15130723814984,24.670300679188966,112,2,28,0,0,0,0,0,0,1,0,56,0,10,0,0,0,10,0,0,0,0,0,56,0,0,0,53,0,0,3,25,3,0,0.8928571428571429,0.10714285714285714,0.0,0.050579115436238394,0.09715425035420898,0.9707446808510638,0.9868120271675586,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,858,28,30.76753815876656,19,51f00852c0740d68125250ecc6d74fbd5c99e59ba4a9aa29f4988378260429ed,0,23.61612078361908,True,True,0.0,37.71937205458707,23.783968466112253,112,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,46,0,0,10,19,7,2,0.6785714285714286,0.25,0.07142857142857142,0.09267369566743824,0.9602257615857424,0.9335106382978722,0.9513587386444902,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,858,28,30.76753815876656,19,51f00852c0740d68125250ecc6d74fbd5c99e59ba4a9aa29f4988378260429ed,0,23.616120783619085,True,True,0.0,37.71937205458707,23.976102820727856,112,2,26,0,0,0,0,0,0,1,0,56,0,11,0,0,0,11,0,0,0,0,0,56,0,0,0,46,0,0,10,19,7,2,0.6785714285714286,0.25,0.07142857142857142,0.09271128563434451,0.9652128976169685,0.09569377990430623,0.9590441128291143,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,858,28,30.76753815876656,19,51f00852c0740d68125250ecc6d74fbd5c99e59ba4a9aa29f4988378260429ed,0,23.616120783619085,True,True,0.0,37.71937205458707,23.783968466112253,112,2,26,0,0,0,0,0,0,1,0,56,0,11,0,0,0,11,0,0,0,0,0,56,0,0,0,46,0,0,10,19,7,2,0.6785714285714286,0.25,0.07142857142857142,0.09271074295098851,0.9602257615857424,0.9335106382978722,0.9513587386444902,,
none,None bound,none,858,28,30.76753815876656,19,51f00852c0740d68125250ecc6d74fbd5c99e59ba4a9aa29f4988378260429ed,0,25.508394550978494,True,True,0.0,46.15130723814984,24.63433058555068,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,53,0,0,3,25,3,0,0.8928571428571429,0.10714285714285714,0.0,0.05056590650936661,0.12391086573205208,0.1291866028708134,0.9853732234220272,,
hbm,HBM,hbm,859,28,21.38985126196518,36,6d3281b17e820a633757db901cf73f70076e1a668b932c483e4076280a287984,0,22.638761193096588,True,True,0.0,29.48433400896107,24.72387421691236,112,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,52,0,0,4,15,4,9,0.5357142857142857,0.14285714285714285,0.32142857142857145,0.05721971556356197,0.1209627202876247,0.9973404255319148,0.9889549686764945,,
bandwidth,Bandwidth,bandwidth,859,28,21.38985126196518,36,6d3281b17e820a633757db901cf73f70076e1a668b932c483e4076280a287984,0,22.65097635557524,True,True,0.0,29.472543464135683,24.530550041430192,112,2,20,0,0,0,0,0,0,1,0,56,0,3,0,0,0,3,0,0,0,0,0,56,0,0,0,52,0,0,4,16,4,8,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.06181653893744877,0.14592214696187436,0.10712387028176504,0.9812220016572077,,
dest_compute,Dest. compute,dest_compute,859,28,21.38985126196518,36,6d3281b17e820a633757db901cf73f70076e1a668b932c483e4076280a287984,0,21.295440603854384,True,True,0.0,25.789670977253436,23.52492736071545,112,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,41,0,0,15,13,11,4,0.4642857142857143,0.39285714285714285,0.14285714285714285,0.36142096828815706,0.9094269424806531,0.09223817118553962,0.9409970944286179,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,859,28,21.38985126196518,36,6d3281b17e820a633757db901cf73f70076e1a668b932c483e4076280a287984,0,22.638761193096588,True,True,0.0,29.48433400896107,24.72387421691236,112,2,19,0,0,0,0,0,0,1,0,56,0,1,0,0,0,1,0,0,0,0,0,56,0,0,0,52,0,0,4,15,4,9,0.5357142857142857,0.14285714285714285,0.32142857142857145,0.06181492896938478,0.1209627202876247,0.9973404255319148,0.9889549686764945,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,859,28,21.38985126196518,36,6d3281b17e820a633757db901cf73f70076e1a668b932c483e4076280a287984,0,21.295440603854384,True,True,0.0,26.982855294708088,24.881202733629188,112,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,41,0,0,15,14,11,3,0.5,0.39285714285714285,0.10714285714285714,0.36142220399384944,0.9408171836406458,0.9867021276595743,0.9952481093451675,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,859,28,21.38985126196518,36,6d3281b17e820a633757db901cf73f70076e1a668b932c483e4076280a287984,0,21.295440603854384,True,True,0.0,25.789670977253436,23.52492736071545,112,2,24,0,0,0,0,0,0,1,0,56,0,10,0,0,0,10,0,0,0,0,0,56,0,0,0,41,0,0,15,13,11,4,0.4642857142857143,0.39285714285714285,0.14285714285714285,0.3904460422904616,0.9094269424806531,0.09223817118553962,0.9409970944286179,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,859,28,21.38985126196518,36,6d3281b17e820a633757db901cf73f70076e1a668b932c483e4076280a287984,0,21.295440603854384,True,True,0.0,26.982855294708088,24.881202733629188,112,2,25,0,0,0,0,0,0,1,0,56,0,10,0,0,0,10,0,0,0,0,0,56,0,0,0,41,0,0,15,14,11,3,0.5,0.39285714285714285,0.10714285714285714,0.3904473772334764,0.9408171836406458,0.9867021276595743,0.9952481093451675,,
none,None bound,none,859,28,21.38985126196518,36,6d3281b17e820a633757db901cf73f70076e1a668b932c483e4076280a287984,0,22.65097635557524,True,True,0.0,29.472543464135683,24.530550041430192,112,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,52,0,0,4,16,4,8,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.05722120584942372,0.14592214696187436,0.10712387028176504,0.9812220016572077,,
hbm,HBM,hbm,860,28,18.112316541270587,162,916a2d3455c3ba06df69269dfff108b7b2469b864e854ff73662709547e2f56e,0,19.755133031262574,True,True,0.0,24.540577332964972,18.291603937146903,112,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,50,0,0,6,9,4,15,0.32142857142857145,0.14285714285714285,0.5357142857142857,0.051416102867219524,0.15255808019036857,0.8404255319148938,0.7316641574858761,,
bandwidth,Bandwidth,bandwidth,860,28,18.112316541270587,162,916a2d3455c3ba06df69269dfff108b7b2469b864e854ff73662709547e2f56e,0,19.755133031262574,True,True,0.0,24.540577332964972,18.291603937146903,112,2,13,0,0,0,0,0,0,1,0,56,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,50,0,0,6,9,4,15,0.32142857142857145,0.14285714285714285,0.5357142857142857,0.06281286955344162,0.15255808019036857,0.08399787347155767,0.7316641574858761,,
dest_compute,Dest. compute,dest_compute,860,28,18.112316541270587,162,916a2d3455c3ba06df69269dfff108b7b2469b864e854ff73662709547e2f56e,0,18.378617478842997,True,True,0.0,24.007492742935142,24.645431036209693,112,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,45,0,0,11,15,7,6,0.5357142857142857,0.25,0.21428571428571427,0.13453614205404602,0.9837906020786947,0.09223817118553962,0.9858172414483877,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,860,28,18.112316541270587,162,916a2d3455c3ba06df69269dfff108b7b2469b864e854ff73662709547e2f56e,0,19.755133031262574,True,True,0.0,24.540577332964972,18.291603937146903,112,2,13,0,0,0,0,0,0,1,0,56,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,50,0,0,6,9,4,15,0.32142857142857145,0.14285714285714285,0.5357142857142857,0.06281286955344162,0.15255808019036857,0.8404255319148938,0.7316641574858761,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,860,28,18.112316541270587,162,916a2d3455c3ba06df69269dfff108b7b2469b864e854ff73662709547e2f56e,0,18.378617478842997,True,True,0.0,24.007492742935142,24.645431036209693,112,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,45,0,0,11,15,7,6,0.5357142857142857,0.25,0.21428571428571427,0.13453614205404602,0.9837906020786947,0.9228723404255319,0.9858172414483877,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,860,28,18.112316541270587,162,916a2d3455c3ba06df69269dfff108b7b2469b864e854ff73662709547e2f56e,0,18.378617478842997,True,True,0.0,24.007492742935142,24.645431036209693,112,2,22,0,0,0,0,0,0,1,0,56,0,6,0,0,0,6,0,0,0,0,0,56,0,0,0,45,0,0,11,15,7,6,0.5357142857142857,0.25,0.21428571428571427,0.164357091841198,0.9837906020786947,0.09223817118553962,0.9858172414483877,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,860,28,18.112316541270587,162,916a2d3455c3ba06df69269dfff108b7b2469b864e854ff73662709547e2f56e,0,18.378617478842997,True,True,0.0,24.007492742935142,24.645431036209693,112,2,22,0,0,0,0,0,0,1,0,56,0,6,0,0,0,6,0,0,0,0,0,56,0,0,0,45,0,0,11,15,7,6,0.5357142857142857,0.25,0.21428571428571427,0.164357091841198,0.9837906020786947,0.9228723404255319,0.9858172414483877,,
none,None bound,none,860,28,18.112316541270587,162,916a2d3455c3ba06df69269dfff108b7b2469b864e854ff73662709547e2f56e,0,19.755133031262574,True,True,0.0,24.540577332964972,18.291603937146903,112,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,50,0,0,6,9,4,15,0.32142857142857145,0.14285714285714285,0.5357142857142857,0.051416102867219524,0.15255808019036857,0.08399787347155767,0.7316641574858761,,
hbm,HBM,hbm,861,28,33.8171388312752,61,8e34d48742ba4a7989bcda1f02daeabcca2420c47310fd4bb03b57d7759b85f6,0,23.223569816438044,True,True,0.0,50.7257082469128,24.788821316200295,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,48,0,0,8,20,8,0,0.7142857142857143,0.2857142857142857,0.0,0.12452998912973708,0.1716577845067384,0.9787234042553192,0.9915528526480115,,
bandwidth,Bandwidth,bandwidth,861,28,33.8171388312752,61,8e34d48742ba4a7989bcda1f02daeabcca2420c47310fd4bb03b57d7759b85f6,0,23.223569816438044,True,True,0.0,50.7257082469128,23.606352727626916,112,2,28,0,0,0,0,0,0,1,0,56,0,13,0,0,0,13,0,0,0,0,0,56,0,0,0,48,0,0,8,20,8,0,0.7142857142857143,0.2857142857142857,0.0,0.13044094045341692,0.18842671195460803,0.11137692716640085,0.9442541091050767,,
dest_compute,Dest. compute,dest_compute,861,28,33.8171388312752,61,8e34d48742ba4a7989bcda1f02daeabcca2420c47310fd4bb03b57d7759b85f6,0,20.552525692424016,False,False,10.405841617458208,23.411297213816994,22.664046603562543,112,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,43,0,0,13,13,6,9,0.4642857142857143,0.21428571428571427,0.32142857142857145,0.1441875421934451,0.9988431889934927,0.08718766613503455,0.9065618641425016,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,861,28,33.8171388312752,61,8e34d48742ba4a7989bcda1f02daeabcca2420c47310fd4bb03b57d7759b85f6,0,23.223569816438044,True,True,0.0,50.7257082469128,24.788821316200295,112,2,28,0,0,0,0,0,0,1,0,56,0,9,0,0,0,9,0,0,0,0,0,56,0,0,0,48,0,0,8,20,8,0,0.7142857142857143,0.2857142857142857,0.0,0.1304381791827277,0.1716577845067384,0.9787234042553192,0.9915528526480115,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,861,28,33.8171388312752,61,8e34d48742ba4a7989bcda1f02daeabcca2420c47310fd4bb03b57d7759b85f6,0,20.55252569242402,False,False,10.405841617458236,23.411297213816965,22.664046603562543,112,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,43,0,0,13,13,6,9,0.4642857142857143,0.21428571428571427,0.32142857142857145,0.1441875421934451,0.9988431889934927,0.8723404255319149,0.9065618641425016,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,861,28,33.8171388312752,61,8e34d48742ba4a7989bcda1f02daeabcca2420c47310fd4bb03b57d7759b85f6,0,20.552525692424016,False,False,10.405841617458208,23.411297213816994,22.664046603562543,112,2,19,0,0,0,0,0,0,1,0,56,0,4,0,0,0,4,0,0,0,0,0,56,0,0,0,43,0,0,13,13,6,9,0.4642857142857143,0.21428571428571427,0.32142857142857145,0.15102836349685797,0.9988431889934927,0.08718766613503455,0.9065618641425016,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,861,28,33.8171388312752,61,8e34d48742ba4a7989bcda1f02daeabcca2420c47310fd4bb03b57d7759b85f6,0,20.55252569242402,False,False,10.405841617458236,23.411297213816965,22.664046603562543,112,2,19,0,0,0,0,0,0,1,0,56,0,4,0,0,0,4,0,0,0,0,0,56,0,0,0,43,0,0,13,13,6,9,0.4642857142857143,0.21428571428571427,0.32142857142857145,0.15102836349685797,0.9988431889934927,0.8723404255319149,0.9065618641425016,,target_unmet
none,None bound,none,861,28,33.8171388312752,61,8e34d48742ba4a7989bcda1f02daeabcca2420c47310fd4bb03b57d7759b85f6,0,23.223569816438044,True,True,0.0,50.7257082469128,23.606352727626916,112,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,48,0,0,8,20,8,0,0.7142857142857143,0.2857142857142857,0.0,0.12453262532882439,0.18842671195460803,0.11137692716640085,0.9442541091050767,,
hbm,HBM,hbm,862,28,34.02084833358271,13,1512572e9042e04808e4836dda9d532451f14f9cf73d635a16330aa2fe9c047a,0,25.953472268993607,True,True,0.0,50.99266302429206,23.923412853195696,112,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,47,0,0,9,18,9,1,0.6428571428571429,0.32142857142857145,0.03571428571428571,0.12481887065313581,0.11831830503760639,0.925531914893617,0.9569365141278279,,
