case_id,bound_constraint,constraints,replicate,sessions,target_w,power_bootstrap_index,timing_fit_sha256,bandwidth_projection_regions,fractional_lp_opportunity_w,target_met,feasible,power_shortfall_w,planned_shed_w,predicted_migration_makespan_s,loaded_candidate_count,loaded_pool_count,loaded_selected_count,loaded_context_below_session_count,loaded_context_above_session_count,loaded_context_below_candidate_count,loaded_context_above_candidate_count,loaded_context_below_selected_count,loaded_context_above_selected_count,loaded_bandwidth_below_pool_count,loaded_bandwidth_above_pool_count,loaded_bandwidth_below_candidate_count,loaded_bandwidth_above_candidate_count,loaded_bandwidth_below_selected_count,loaded_bandwidth_above_selected_count,loaded_context_below_replay_selected_count,loaded_context_above_replay_selected_count,loaded_bandwidth_below_replay_selected_count,loaded_bandwidth_above_replay_selected_count,loaded_context_below_kv_transfer_selected_count,loaded_context_above_kv_transfer_selected_count,loaded_bandwidth_below_kv_transfer_selected_count,loaded_bandwidth_above_kv_transfer_selected_count,candidate_matched_pairs,candidate_replay_only,candidate_kv_only,candidate_neither,candidate_replay_dominates,candidate_kv_dominates,candidate_equivalent,candidate_incomparable,replay_count,kv_transfer_count,not_moved_count,replay,kv_transfer,not_moved,replay_phase_load,kv_transfer_phase_load,not_moved_phase_load,route_utilization,service_utilization,hbm_utilization,migration_utilization,binding_resources,failure
bandwidth,Bandwidth,bandwidth,76,28,29.49098177052469,183,61d16b25429e1b0481de174e9cc2519f17f6ce3321c726348d60d50bad1aa54d,0,43.76714008436872,True,True,0.0,30.58723265304934,14.420872335906827,112,2,10,2,11,8,44,2,1,1,0,56,0,0,0,2,1,0,0,0,0,0,0,56,0,0,0,47,0,0,9,10,0,18,0.35714285714285715,0.0,0.6428571428571429,0.821224917252173,0.0,0.17877508274782705,3.197248e-05,0.14923883864790366,0.053429027113237645,0.576834893436273,,
dest_compute,Dest. compute,dest_compute,76,28,29.49098177052469,183,61d16b25429e1b0481de174e9cc2519f17f6ce3321c726348d60d50bad1aa54d,0,32.15544039974631,True,True,0.0,29.504281298056554,18.97624328175827,112,2,19,2,11,8,44,2,3,0,0,0,0,0,0,0,1,0,0,2,2,0,0,56,0,0,0,38,0,0,18,12,7,9,0.42857142857142855,0.25,0.32142857142857145,0.2974424064522463,0.5066813415809173,0.19587625196683645,0.1851471764644938,0.9959712197735049,0.08187134502923979,0.7590497312703306,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,76,28,29.49098177052469,183,61d16b25429e1b0481de174e9cc2519f17f6ce3321c726348d60d50bad1aa54d,0,28.734283175493943,False,False,1.2846650667512591,28.206316703773425,8.79566358415319,84,2,11,2,11,8,16,2,0,1,0,42,0,4,0,2,0,4,0,0,0,0,0,42,0,0,14,40,0,0,2,11,0,17,0.39285714285714285,0.0,0.6071428571428571,0.782933489185817,0.0,0.21706651081418304,1.6103982351312517e-05,0.08259296482057134,0.9733333333333334,0.35182654336612756,,target_unmet
dest_compute-hbm,HBM + compute,dest_compute+hbm,76,28,29.49098177052469,183,61d16b25429e1b0481de174e9cc2519f17f6ce3321c726348d60d50bad1aa54d,0,28.49536407345589,False,False,4.844781917670701,24.646199852853982,9.302779963374999,84,2,11,2,11,8,16,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,42,0,0,14,31,0,0,11,5,6,17,0.17857142857142858,0.21428571428571427,0.6071428571428571,0.11402225479638985,0.6065615378237253,0.2794162073798848,0.050405972885567085,0.8278446449282479,0.9866666666666668,0.37211119853499985,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,76,28,29.49098177052469,183,61d16b25429e1b0481de174e9cc2519f17f6ce3321c726348d60d50bad1aa54d,0,32.15544039974631,True,True,0.0,29.495277846428678,17.951305406583213,112,2,15,2,11,8,44,2,2,1,0,56,0,3,0,2,2,3,0,0,0,0,0,56,0,0,0,38,0,0,18,15,0,13,0.5357142857142857,0.0,0.4642857142857143,0.8039794048124124,0.0,0.19602059518758763,3.305971845516629e-05,0.9970573773625133,0.052099946836788945,0.7180522162633285,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,76,28,29.49098177052469,183,61d16b25429e1b0481de174e9cc2519f17f6ce3321c726348d60d50bad1aa54d,0,28.495364073455903,False,False,4.844781917670701,24.646199852853982,10.737134653762904,84,2,11,2,11,8,16,2,0,1,0,42,0,4,0,2,0,4,0,0,0,0,0,42,0,0,14,31,0,0,11,11,0,17,0.39285714285714285,0.0,0.6071428571428571,0.7205837926201153,0.0,0.2794162073798847,1.6686713237687097e-05,0.8278446449282479,0.9866666666666668,0.4294853861505161,,target_unmet
none,None bound,none,76,28,29.49098177052469,183,61d16b25429e1b0481de174e9cc2519f17f6ce3321c726348d60d50bad1aa54d,0,43.89021898489156,True,True,0.0,30.136950462203558,13.594101586821688,112,2,9,2,11,8,44,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,56,0,0,0,47,0,0,9,7,2,19,0.25,0.07142857142857142,0.6785714285714286,0.600010659361508,0.21416597851713054,0.1858233621213614,0.11147651713025052,0.17350714732198882,0.05263157894736843,0.5437640634728675,,
hbm,HBM,hbm,77,28,39.55284466132824,122,268543b33ffbba1aa72e81f17c5c2614bf3f6b36368498bb8f8e530b48be4462,0,41.522561775995825,True,True,0.0,40.33349491246548,8.061177482935943,88,2,8,2,10,8,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44,0,0,12,39,0,0,5,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.843948663917993,0.0,0.15605133608200705,8.888095848205353e-06,0.09978953844360755,0.92,0.3224470993174377,,
bandwidth,Bandwidth,bandwidth,77,28,39.55284466132824,122,268543b33ffbba1aa72e81f17c5c2614bf3f6b36368498bb8f8e530b48be4462,0,58.56467563159974,True,True,0.0,40.33349491246548,11.217235789998988,112,2,8,2,10,8,40,1,0,1,0,56,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,45,0,0,11,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.843948663917993,0.0,0.15605133608200705,2.1332479999999998e-05,0.14127662964354115,0.03561935140882509,0.4486894315999595,,
dest_compute,Dest. compute,dest_compute,77,28,39.55284466132824,122,268543b33ffbba1aa72e81f17c5c2614bf3f6b36368498bb8f8e530b48be4462,0,39.34310756116106,False,False,12.571251404156868,26.98159325717137,23.572040065372274,112,2,20,2,10,8,40,2,4,0,0,0,0,0,0,0,3,0,0,2,1,0,0,56,0,0,0,34,0,0,22,14,6,8,0.5,0.21428571428571427,0.2857142857142857,0.3489220932018089,0.33103042407930267,0.3200474827188884,0.1664716630721423,0.9811369614108065,0.10366826156299842,0.942881602614891,,target_unmet
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,77,28,39.55284466132824,122,268543b33ffbba1aa72e81f17c5c2614bf3f6b36368498bb8f8e530b48be4462,0,41.522561775995825,True,True,0.0,40.33349491246548,8.061177482935943,88,2,8,2,10,8,16,1,0,1,0,44,0,2,0,1,0,2,0,0,0,0,0,44,0,0,12,39,0,0,5,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.843948663917993,0.0,0.15605133608200705,1.588375814504388e-05,0.09978953844360755,0.92,0.3224470993174377,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,77,28,39.55284466132824,122,268543b33ffbba1aa72e81f17c5c2614bf3f6b36368498bb8f8e530b48be4462,0,39.34310756116108,False,False,14.605373005672732,24.947471655655505,7.738943923344499,88,2,9,2,10,8,16,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,44,0,0,12,28,0,0,16,4,5,19,0.14285714285714285,0.17857142857142858,0.6785714285714286,0.31832636667158654,0.3305687418061922,0.35110489152222124,0.058982183590513486,0.7944259686207282,0.9066666666666667,0.30955775693377996,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,77,28,39.55284466132824,122,268543b33ffbba1aa72e81f17c5c2614bf3f6b36368498bb8f8e530b48be4462,0,39.34310756116106,False,False,12.571251404156868,26.98159325717137,24.744371656156307,112,2,20,2,10,8,40,2,4,1,0,56,0,7,0,2,4,7,0,0,0,0,0,56,0,0,0,34,0,0,22,20,0,8,0.7142857142857143,0.0,0.2857142857142857,0.6799525172811113,0.0,0.3200474827188887,7.969296376569771e-05,0.9710429133249857,0.0914407230196704,0.9897748662462523,,target_unmet
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,77,28,39.55284466132824,122,268543b33ffbba1aa72e81f17c5c2614bf3f6b36368498bb8f8e530b48be4462,0,39.34310756116106,False,False,14.605373005672732,24.947471655655505,9.33544039185464,88,2,9,2,10,8,16,2,0,1,0,44,0,3,0,2,0,3,0,0,0,0,0,44,0,0,12,28,0,0,16,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.6488951084777786,0.0,0.35110489152222135,1.1303240548786117e-05,0.7944259686207282,0.9066666666666667,0.3734176156741855,,target_unmet
none,None bound,none,77,28,39.55284466132824,122,268543b33ffbba1aa72e81f17c5c2614bf3f6b36368498bb8f8e530b48be4462,0,58.838976803872896,True,True,0.0,40.33349491246548,11.217235789998988,112,2,8,2,10,8,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,45,0,0,11,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.843948663917993,0.0,0.15605133608200705,6.944032557165356e-06,0.14127662964354115,0.03561935140882509,0.4486894315999595,,
hbm,HBM,hbm,78,28,34.13146879456412,41,d1df29afdcfcb585eea3cb0d9590c82507b823af7145c6ecc98c4a25596ca4a1,0,40.4055822297003,True,True,0.0,35.478876043319644,5.201445943964625,80,2,4,1,13,4,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,16,34,0,0,6,3,1,24,0.10714285714285714,0.03571428571428571,0.8571428571428571,0.6922090080537434,0.11782117714212924,0.18996981480412733,0.015285177449155056,0.08141378839944897,0.56,0.208057837758585,,
bandwidth,Bandwidth,bandwidth,78,28,34.13146879456412,41,d1df29afdcfcb585eea3cb0d9590c82507b823af7145c6ecc98c4a25596ca4a1,0,50.05321171468999,True,True,0.0,35.478876043319644,5.2785491972045575,112,2,4,1,13,4,52,1,0,1,0,56,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,42,0,0,14,4,0,24,0.14285714285714285,0.0,0.8571428571428571,0.8100301851958726,0.0,0.18996981480412745,6.448639999999999e-06,0.08141378839944897,0.01116427432216906,0.2111419678881823,,
dest_compute,Dest. compute,dest_compute,78,28,34.13146879456412,41,d1df29afdcfcb585eea3cb0d9590c82507b823af7145c6ecc98c4a25596ca4a1,0,42.554550528557584,True,True,0.0,35.478876043319644,3.987737232,112,2,4,1,13,4,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,36,0,0,20,1,3,24,0.03571428571428571,0.10714285714285714,0.8571428571428571,0.34480457558501376,0.4652256096108589,0.18996981480412733,0.03762196336,0.8315290889587803,0.009303561935140883,0.15950948928,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,78,28,34.13146879456412,41,d1df29afdcfcb585eea3cb0d9590c82507b823af7145c6ecc98c4a25596ca4a1,0,40.405582229700315,True,True,0.0,35.478876043319644,5.2785491972045575,80,2,4,1,13,4,20,1,0,1,0,40,0,0,0,1,0,0,0,0,0,0,0,40,0,0,16,34,0,0,6,4,0,24,0.14285714285714285,0.0,0.8571428571428571,0.8100301851958726,0.0,0.18996981480412745,6.448639999999999e-06,0.08141378839944897,0.56,0.2111419678881823,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,78,28,34.13146879456412,41,d1df29afdcfcb585eea3cb0d9590c82507b823af7145c6ecc98c4a25596ca4a1,0,40.405582229700315,True,True,0.0,35.478876043319644,3.987737232,80,2,4,1,13,4,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,16,28,0,0,12,1,3,24,0.03571428571428571,0.10714285714285714,0.8571428571428571,0.34480457558501376,0.4652256096108589,0.18996981480412733,0.03762196336,0.8315290889587803,0.4666666666666667,0.15950948928,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,78,28,34.13146879456412,41,d1df29afdcfcb585eea3cb0d9590c82507b823af7145c6ecc98c4a25596ca4a1,0,42.55455052855757,True,True,0.0,35.478876043319644,5.0167505298977,112,2,4,1,13,4,52,1,0,1,0,56,0,1,0,1,0,1,0,0,0,0,0,56,0,0,0,36,0,0,20,4,0,24,0.14285714285714285,0.0,0.8571428571428571,0.8100301851958726,0.0,0.18996981480412745,5.4003199999999995e-06,0.8315290889587803,0.009303561935140883,0.200670021195908,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,78,28,34.13146879456412,41,d1df29afdcfcb585eea3cb0d9590c82507b823af7145c6ecc98c4a25596ca4a1,0,40.405582229700315,True,True,0.0,35.478876043319644,5.0167505298977,80,2,4,1,13,4,20,1,0,1,0,40,0,1,0,1,0,1,0,0,0,0,0,40,0,0,16,28,0,0,12,4,0,24,0.14285714285714285,0.0,0.8571428571428571,0.8100301851958726,0.0,0.18996981480412745,5.4003199999999995e-06,0.8315290889587803,0.4666666666666667,0.200670021195908,,
none,None bound,none,78,28,34.13146879456412,41,d1df29afdcfcb585eea3cb0d9590c82507b823af7145c6ecc98c4a25596ca4a1,0,50.32132992111606,True,True,0.0,35.478876043319644,5.201445943964625,112,2,4,1,13,4,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,42,0,0,14,3,1,24,0.10714285714285714,0.03571428571428571,0.8571428571428571,0.6922090080537434,0.11782117714212924,0.18996981480412733,0.015285177449155056,0.08141378839944897,0.01116427432216906,0.208057837758585,,
hbm,HBM,hbm,79,28,21.70951164223776,109,bd8b89c9b6d1686e5e26c4fa6cb103fdda378da882b02d815cf11e04a919c8b7,1,23.862281339401747,True,True,0.0,22.088338228880133,8.711073411448886,76,2,8,3,14,12,20,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,38,0,0,18,32,0,0,6,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.7534347742764932,0.0,0.2465652257235068,4.095834058071508e-06,0.05389850290644731,1.0,0.3484429364579553,kv:pool/germany,
bandwidth,Bandwidth,bandwidth,79,28,21.70951164223776,109,bd8b89c9b6d1686e5e26c4fa6cb103fdda378da882b02d815cf11e04a919c8b7,1,31.980297652665826,True,True,0.0,22.202396829440715,9.82130588045678,112,2,8,3,14,12,56,3,0,1,0,56,0,0,0,3,0,0,0,0,0,0,0,56,0,0,0,41,0,0,15,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.7564130697764463,0.0,0.2435869302235537,1.7146239999999998e-05,0.08566101759993908,0.02897395002658161,0.3928522352182712,,
dest_compute,Dest. compute,dest_compute,79,28,21.70951164223776,109,bd8b89c9b6d1686e5e26c4fa6cb103fdda378da882b02d815cf11e04a919c8b7,1,27.835118682990384,True,True,0.0,22.202396829440715,9.039084244316095,112,2,8,3,14,12,56,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,56,0,0,0,33,0,0,23,3,5,20,0.10714285714285714,0.17857142857142858,0.7142857142857143,0.10902055842642998,0.6473925113500163,0.2435869302235537,0.05475451907472927,0.8381132774387495,0.0215311004784689,0.36156336977264375,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,79,28,21.70951164223776,109,bd8b89c9b6d1686e5e26c4fa6cb103fdda378da882b02d815cf11e04a919c8b7,1,23.862281339401747,True,True,0.0,22.088338228880133,8.711073411448886,76,2,8,3,14,12,20,3,0,1,0,38,0,1,0,3,0,1,0,0,0,0,0,38,0,0,18,32,0,0,6,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.7534347742764932,0.0,0.2465652257235068,1.1747199999999998e-05,0.05389850290644731,1.0,0.3484429364579553,kv:pool/germany,
dest_compute-hbm,HBM + compute,dest_compute+hbm,79,28,21.70951164223776,109,bd8b89c9b6d1686e5e26c4fa6cb103fdda378da882b02d815cf11e04a919c8b7,1,23.86228133940176,True,True,0.0,22.088338228880133,9.00138110564466,76,2,8,3,14,12,20,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,38,0,0,18,24,0,0,14,2,6,20,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.08878592624586716,0.6646488480306258,0.24656522572350703,0.06598499548508986,0.808477543596709,1.0,0.36005524422578633,kv:pool/germany,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,79,28,21.70951164223776,109,bd8b89c9b6d1686e5e26c4fa6cb103fdda378da882b02d815cf11e04a919c8b7,1,27.835118682990384,True,True,0.0,22.202396829440715,10.387981239222094,112,2,8,3,14,12,56,3,0,1,0,56,0,1,0,3,0,1,0,0,0,0,0,56,0,0,0,33,0,0,23,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.7564130697764464,0.0,0.2435869302235536,1.2631680000000002e-05,0.8381132774387495,0.0215311004784689,0.41551924956888375,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,79,28,21.70951164223776,109,bd8b89c9b6d1686e5e26c4fa6cb103fdda378da882b02d815cf11e04a919c8b7,1,23.862281339401747,True,True,0.0,22.088338228880133,10.633870273719836,76,2,8,3,14,12,20,3,0,1,0,38,0,1,0,3,0,1,0,0,0,0,0,38,0,0,18,24,0,0,14,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.7534347742764932,0.0,0.2465652257235068,1.1747199999999998e-05,0.808477543596709,1.0,0.4253548109487934,kv:pool/germany,
none,None bound,none,79,28,21.70951164223776,109,bd8b89c9b6d1686e5e26c4fa6cb103fdda378da882b02d815cf11e04a919c8b7,1,32.05066644238481,True,True,0.0,22.202396829440715,9.82130588045678,112,2,8,3,14,12,56,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,56,0,0,0,41,0,0,15,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.7564130697764463,0.0,0.2435869302235537,5.978288763268525e-06,0.08566101759993908,0.02897395002658161,0.3928522352182712,,
hbm,HBM,hbm,80,28,30.838422026276692,81,d61a5d8bb5b098ce3aaa6357d85c3d547a140d87a48cb5cf7f28752772a97341,0,30.57197281538086,False,False,2.430109237715257,28.40831278856143,7.5590317414518715,84,2,7,2,11,8,16,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,0,0,14,38,0,0,4,6,1,21,0.21428571428571427,0.03571428571428571,0.75,0.4911079418755743,0.2869798027852856,0.22191225533914005,0.011633949882852105,0.06051136010969565,0.8533333333333333,0.30236126965807486,,target_unmet
bandwidth,Bandwidth,bandwidth,80,28,30.838422026276692,81,d61a5d8bb5b098ce3aaa6357d85c3d547a140d87a48cb5cf7f28752772a97341,0,45.222870676383465,True,True,0.0,31.780462892247257,12.07721508192473,112,2,7,2,11,8,44,1,1,1,0,56,0,0,0,1,1,0,0,0,0,0,0,56,0,0,0,45,0,0,11,7,0,21,0.25,0.0,0.75,0.8286542640398002,0.0,0.17134573596019975,3.358272e-05,0.1262598681777575,0.05528973950026582,0.4830886032769892,,
dest_compute,Dest. compute,dest_compute,80,28,30.838422026276692,81,d61a5d8bb5b098ce3aaa6357d85c3d547a140d87a48cb5cf7f28752772a97341,0,35.40775603233533,True,True,0.0,31.133199881570647,9.138324818815576,112,2,8,2,11,8,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,34,0,0,22,4,4,20,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.25078446883983807,0.5685439526586976,0.1806715785014643,0.07270163163151218,0.9109225908280139,0.031632110579479004,0.3655329927526231,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,80,28,30.838422026276692,81,d61a5d8bb5b098ce3aaa6357d85c3d547a140d87a48cb5cf7f28752772a97341,0,30.57197281538086,False,False,2.430109237715257,28.40831278856143,7.582265762221802,84,2,7,2,11,8,16,2,0,1,0,42,0,1,0,2,0,1,0,0,0,0,0,42,0,0,14,38,0,0,4,7,0,21,0.25,0.0,0.75,0.7780877446608601,0.0,0.22191225533913994,1.178763336443018e-05,0.06051136010969565,0.8533333333333333,0.30329063048887206,,target_unmet
dest_compute-hbm,HBM + compute,dest_compute+hbm,80,28,30.838422026276692,81,d61a5d8bb5b098ce3aaa6357d85c3d547a140d87a48cb5cf7f28752772a97341,0,30.57197281538086,False,False,2.430109237715257,28.40831278856143,8.016756795697464,84,2,7,2,11,8,16,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,42,0,0,14,27,0,0,15,2,5,21,0.07142857142857142,0.17857142857142858,0.75,0.062087040063661225,0.7160007045971988,0.22191225533913994,0.04362064199353122,0.907670401645434,0.8533333333333333,0.3206702718278985,,target_unmet
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,80,28,30.838422026276692,81,d61a5d8bb5b098ce3aaa6357d85c3d547a140d87a48cb5cf7f28752772a97341,0,35.40775603233533,True,True,0.0,31.780462892247257,10.483712591141387,112,2,7,2,11,8,44,1,1,1,0,56,0,2,0,1,1,2,0,0,0,0,0,56,0,0,0,34,0,0,22,7,0,21,0.25,0.0,0.75,0.8286542640398002,0.0,0.17134573596019975,2.322496e-05,0.9711060645961558,0.038277511961722493,0.41934850364565546,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,80,28,30.838422026276692,81,d61a5d8bb5b098ce3aaa6357d85c3d547a140d87a48cb5cf7f28752772a97341,0,30.57197281538086,False,False,2.430109237715257,28.40831278856143,9.255904258894164,84,2,7,2,11,8,16,2,0,1,0,42,0,1,0,2,0,1,0,0,0,0,0,42,0,0,14,27,0,0,15,7,0,21,0.25,0.0,0.75,0.7780877446608601,0.0,0.22191225533913994,1.178763336443018e-05,0.907670401645434,0.8533333333333333,0.3702361703557665,,target_unmet
none,None bound,none,80,28,30.838422026276692,81,d61a5d8bb5b098ce3aaa6357d85c3d547a140d87a48cb5cf7f28752772a97341,0,45.47893135138992,True,True,0.0,31.780462892247257,11.963093874858032,112,2,7,2,11,8,44,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,56,0,0,0,45,0,0,11,5,2,21,0.17857142857142858,0.07142857142857142,0.75,0.5118698186517672,0.316784445388033,0.17134573596019975,0.07949025349265612,0.1262598681777575,0.05528973950026582,0.47852375499432126,,
hbm,HBM,hbm,81,28,37.99230625664174,101,13485480571529deadab4f265b90b152aa99fa6e2dab27c5ef60a2f25ad14542,0,47.11674269907073,True,True,0.0,38.18419528356772,9.248409348062944,80,2,8,2,10,8,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,16,38,0,0,2,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8318153338074165,0.0,0.16818466619258354,3.3070439377522473e-06,0.09766245661256412,0.9733333333333333,0.3699363739225177,,
bandwidth,Bandwidth,bandwidth,81,28,37.99230625664174,101,13485480571529deadab4f265b90b152aa99fa6e2dab27c5ef60a2f25ad14542,0,56.29233654858932,True,True,0.0,41.146171084183635,10.43273308349878,112,2,8,2,10,8,40,1,0,1,0,56,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,46,0,0,10,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8634986561968127,0.0,0.13650134380318735,1.2431999999999999e-05,0.11248722182405922,0.02126528442317916,0.4173093233399512,,
dest_compute,Dest. compute,dest_compute,81,28,37.99230625664174,101,13485480571529deadab4f265b90b152aa99fa6e2dab27c5ef60a2f25ad14542,0,46.195789907430566,True,True,0.0,38.18419528356772,7.871308251583333,112,2,8,2,10,8,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56,0,0,0,33,0,0,23,2,6,20,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.3766350309074833,0.4551803028999332,0.16818466619258343,0.05878431775000001,0.9446096563431311,0.014885699096225414,0.3148523300633333,,
bandwidth-hbm,HBM + bandwidth,bandwidth+hbm,81,28,37.99230625664174,101,13485480571529deadab4f265b90b152aa99fa6e2dab27c5ef60a2f25ad14542,0,47.11674269907071,True,True,0.0,38.18419528356772,9.248409348062944,80,2,8,2,10,8,8,1,0,1,0,40,0,1,0,1,0,1,0,0,0,0,0,40,0,0,16,38,0,0,2,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8318153338074165,0.0,0.16818466619258354,1.1326079999999998e-05,0.09766245661256412,0.9733333333333333,0.3699363739225177,,
dest_compute-hbm,HBM + compute,dest_compute+hbm,81,28,37.99230625664174,101,13485480571529deadab4f265b90b152aa99fa6e2dab27c5ef60a2f25ad14542,0,46.15524513377089,True,True,0.0,38.18419528356772,7.871308251583333,80,2,8,2,10,8,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,16,25,0,0,15,2,6,20,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.3766350309074833,0.4551803028999332,0.16818466619258343,0.05878431775000001,0.9446096563431311,0.7466666666666667,0.3148523300633333,,
bandwidth-dest_compute,Bandwidth + compute,bandwidth+dest_compute,81,28,37.99230625664174,101,13485480571529deadab4f265b90b152aa99fa6e2dab27c5ef60a2f25ad14542,0,46.195789907430566,True,True,0.0,38.18419528356772,9.329322098671476,112,2,8,2,10,8,40,1,0,1,0,56,0,2,0,1,0,2,0,0,0,0,0,56,0,0,0,33,0,0,23,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8318153338074165,0.0,0.16818466619258354,8.64256e-06,0.9446096563431311,0.014885699096225414,0.3731728839468589,,
bandwidth-dest_compute-hbm,All bound,bandwidth+dest_compute+hbm,81,28,37.99230625664174,101,13485480571529deadab4f265b90b152aa99fa6e2dab27c5ef60a2f25ad14542,0,46.155245133770876,True,True,0.0,38.18419528356772,9.329322098671476,80,2,8,2,10,8,8,1,0,1,0,40,0,2,0,1,0,2,0,0,0,0,0,40,0,0,16,25,0,0,15,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8318153338074165,0.0,0.16818466619258354,8.64256e-06,0.9446096563431311,0.7466666666666667,0.3731728839468589,,
none,None bound,none,81,28,37.99230625664174,101,13485480571529deadab4f265b90b152aa99fa6e2dab27c5ef60a2f25ad14542,0,56.363182382968546,True,True,0.0,41.146171084183635,10.43273308349878,112,2,8,2,10,8,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,0,46,0,0,10,8,0,20,0.2857142857142857,0.0,0.7142857142857143,0.8634986561968127,0.0,0.13650134380318735,3.629955839455128e-06,0.11248722182405922,0.02126528442317916,0.4173093233399512,,
hbm,HBM,hbm,82,28,37.10651689100578,183,f9943a5682ae96c624ebce49779454b0d56c26c583f58b85e075a86780019692,1,28.956040849313467,False,False,8.866561933689809,28.239954957315973,9.198457943955903,84,2,11,2,14,8,28,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,0,0,14,39,0,0,3,11,0,17,0.39285714285714285,0.0,0.6071428571428571,0.7433531055462753,0.0,0.2566468944537247,5.603893194198608e-06,0.07310746243237687,0.9466666666666668,0.3679383177582361,,target_unmet
bandwidth,Bandwidth,bandwidth,82,28,37.10651689100578,183,f9943a5682ae96c624ebce49779454b0d56c26c583f58b85e075a86780019692,1,51.64901023103515,True,True,0.0,37.45745450864568,17.084634859914416,112,2,9,2,14,8,56,2,2,1,0,56,0,0,0,2,2,0,0,0,0,0,0,56,0,0,0,48,0,0,8,9,0,19,0.32142857142857145,0.0,0.6785714285714286,0.8526646353286449,0.0,0.1473353646713551,4.030144e-05,0.25104660308957893,0.06645401382243489,0.6833853943965766,,
