replicate,case_id,bound_constraint,policy,power_bootstrap_index,timing_fit_sha256,target_w,requested_fraction,deadline_s,horizon_s,attainment_time_s,target_met_by_30s
977,dest_compute-hbm,HBM + compute,replay_only,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,,False
977,bandwidth-dest_compute,Bandwidth + compute,queue_haul,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,19.662108968181276,True
977,bandwidth-dest_compute,Bandwidth + compute,greedy,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,24.103814935777898,True
977,bandwidth-dest_compute,Bandwidth + compute,isolated_fastest,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,70.86447282613308,False
977,bandwidth-dest_compute,Bandwidth + compute,kv_only,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,28.082070038652777,True
977,bandwidth-dest_compute,Bandwidth + compute,replay_only,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,24.103814935777898,True
977,bandwidth-dest_compute-hbm,All bound,queue_haul,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,,False
977,bandwidth-dest_compute-hbm,All bound,greedy,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,,False
977,bandwidth-dest_compute-hbm,All bound,isolated_fastest,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,,False
977,bandwidth-dest_compute-hbm,All bound,kv_only,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,,False
977,bandwidth-dest_compute-hbm,All bound,replay_only,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,,False
977,none,None bound,queue_haul,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,18.343706488040944,True
977,none,None bound,greedy,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,22.80843147898409,True
977,none,None bound,isolated_fastest,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,18.343706488040944,True
977,none,None bound,kv_only,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,28.884914219902775,True
977,none,None bound,replay_only,40,8a797ac8f7b6fd394f9169ab2ded13a33a832dd053e671c8e1ee8ef81ed22a83,32.240205452973704,0.6666666666666666,30,90,22.80843147898409,True
978,hbm,HBM,queue_haul,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,14.00512712341708,True
978,hbm,HBM,greedy,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,16.973804704183927,True
978,hbm,HBM,isolated_fastest,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,46.26045498649402,False
978,hbm,HBM,kv_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,24.36824393990278,True
978,hbm,HBM,replay_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,16.973804704183927,True
978,bandwidth,Bandwidth,queue_haul,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,15.270995566291761,True
978,bandwidth,Bandwidth,greedy,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,18.63121131340784,True
978,bandwidth,Bandwidth,isolated_fastest,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,15.270995566291761,True
978,bandwidth,Bandwidth,kv_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,27.073289038013893,True
978,bandwidth,Bandwidth,replay_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,18.63121131340784,True
978,dest_compute,Dest. compute,queue_haul,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,13.013108445500002,True
978,dest_compute,Dest. compute,greedy,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,15.076278764063058,True
978,dest_compute,Dest. compute,isolated_fastest,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,53.17756631297121,False
978,dest_compute,Dest. compute,kv_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,15.820180392444447,True
978,dest_compute,Dest. compute,replay_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,15.076278764063058,True
978,bandwidth-hbm,HBM + bandwidth,queue_haul,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,14.022153372573166,True
978,bandwidth-hbm,HBM + bandwidth,greedy,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,16.973804704183927,True
978,bandwidth-hbm,HBM + bandwidth,isolated_fastest,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,46.26045498649402,False
978,bandwidth-hbm,HBM + bandwidth,kv_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,24.36824393990278,True
978,bandwidth-hbm,HBM + bandwidth,replay_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,16.973804704183927,True
978,dest_compute-hbm,HBM + compute,queue_haul,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,13.013108445500002,True
978,dest_compute-hbm,HBM + compute,greedy,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,15.076278764063058,True
978,dest_compute-hbm,HBM + compute,isolated_fastest,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,49.34796560697471,False
978,dest_compute-hbm,HBM + compute,kv_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,18.43863983993056,True
978,dest_compute-hbm,HBM + compute,replay_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,15.076278764063058,True
978,bandwidth-dest_compute,Bandwidth + compute,queue_haul,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,14.38401593889419,True
978,bandwidth-dest_compute,Bandwidth + compute,greedy,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,15.076278764063058,True
978,bandwidth-dest_compute,Bandwidth + compute,isolated_fastest,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,53.17756631297121,False
978,bandwidth-dest_compute,Bandwidth + compute,kv_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,15.820180392444447,True
978,bandwidth-dest_compute,Bandwidth + compute,replay_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,15.076278764063058,True
978,bandwidth-dest_compute-hbm,All bound,queue_haul,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,14.38401593889419,True
978,bandwidth-dest_compute-hbm,All bound,greedy,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,15.076278764063058,True
978,bandwidth-dest_compute-hbm,All bound,isolated_fastest,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,49.34796560697471,False
978,bandwidth-dest_compute-hbm,All bound,kv_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,18.43863983993056,True
978,bandwidth-dest_compute-hbm,All bound,replay_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,15.076278764063058,True
978,none,None bound,queue_haul,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,15.253969317135674,True
978,none,None bound,greedy,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,18.63121131340784,True
978,none,None bound,isolated_fastest,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,15.253969317135674,True
978,none,None bound,kv_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,14.444326419500001,True
978,none,None bound,replay_only,105,313898de5fdec497ad8919890fc66dbf4cd77ba5f2e64f527f3824b80c481595,38.517603355367164,0.6666666666666666,30,90,18.63121131340784,True
979,hbm,HBM,queue_haul,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,hbm,HBM,greedy,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,hbm,HBM,isolated_fastest,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,hbm,HBM,kv_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,hbm,HBM,replay_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth,Bandwidth,queue_haul,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,29.857994877247613,True
979,bandwidth,Bandwidth,greedy,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,28.844951038650223,True
979,bandwidth,Bandwidth,isolated_fastest,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,29.857994877247613,True
979,bandwidth,Bandwidth,kv_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,82.59797191121004,False
979,bandwidth,Bandwidth,replay_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,28.844951038650223,True
979,dest_compute,Dest. compute,queue_haul,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,dest_compute,Dest. compute,greedy,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,dest_compute,Dest. compute,isolated_fastest,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,dest_compute,Dest. compute,kv_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,dest_compute,Dest. compute,replay_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-hbm,HBM + bandwidth,queue_haul,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-hbm,HBM + bandwidth,greedy,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-hbm,HBM + bandwidth,isolated_fastest,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-hbm,HBM + bandwidth,kv_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-hbm,HBM + bandwidth,replay_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,dest_compute-hbm,HBM + compute,queue_haul,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,dest_compute-hbm,HBM + compute,greedy,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,dest_compute-hbm,HBM + compute,isolated_fastest,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,dest_compute-hbm,HBM + compute,kv_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,dest_compute-hbm,HBM + compute,replay_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-dest_compute,Bandwidth + compute,queue_haul,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-dest_compute,Bandwidth + compute,greedy,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-dest_compute,Bandwidth + compute,isolated_fastest,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-dest_compute,Bandwidth + compute,kv_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-dest_compute,Bandwidth + compute,replay_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-dest_compute-hbm,All bound,queue_haul,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-dest_compute-hbm,All bound,greedy,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-dest_compute-hbm,All bound,isolated_fastest,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-dest_compute-hbm,All bound,kv_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,bandwidth-dest_compute-hbm,All bound,replay_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,,False
979,none,None bound,queue_haul,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,29.4909122371713,True
979,none,None bound,greedy,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,28.844951038650223,True
979,none,None bound,isolated_fastest,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,27.051761676932355,True
979,none,None bound,kv_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,27.559268995111108,True
979,none,None bound,replay_only,67,735664876e7989252a39e202660cd74c8a2ea8768403e0722eea643e9bfd9fcc,37.42064937885122,0.6666666666666666,30,90,28.844951038650223,True
980,hbm,HBM,queue_haul,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,15.001152694773916,True
980,hbm,HBM,greedy,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,18.34767129224203,True
980,hbm,HBM,isolated_fastest,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,45.51301373294535,False
980,hbm,HBM,kv_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,25.709008094500003,True
980,hbm,HBM,replay_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,18.34767129224203,True
980,bandwidth,Bandwidth,queue_haul,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,16.470132211860154,True
980,bandwidth,Bandwidth,greedy,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,20.308201037647706,True
980,bandwidth,Bandwidth,isolated_fastest,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,16.470132211860154,True
980,bandwidth,Bandwidth,kv_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,28.68334438833334,True
980,bandwidth,Bandwidth,replay_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,20.308201037647706,True
980,dest_compute,Dest. compute,queue_haul,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,13.215233264541668,True
980,dest_compute,Dest. compute,greedy,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,13.34244064762857,True
980,dest_compute,Dest. compute,isolated_fastest,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,61.243936473677834,False
980,dest_compute,Dest. compute,kv_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,15.617915947166667,True
980,dest_compute,Dest. compute,replay_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,13.34244064762857,True
980,bandwidth-hbm,HBM + bandwidth,queue_haul,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,15.001152694773916,True
980,bandwidth-hbm,HBM + bandwidth,greedy,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,18.34767129224203,True
980,bandwidth-hbm,HBM + bandwidth,isolated_fastest,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,45.51301373294535,False
980,bandwidth-hbm,HBM + bandwidth,kv_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,25.709008094500003,True
980,bandwidth-hbm,HBM + bandwidth,replay_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,18.34767129224203,True
980,dest_compute-hbm,HBM + compute,queue_haul,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,13.215233264541668,True
980,dest_compute-hbm,HBM + compute,greedy,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,13.34244064762857,True
980,dest_compute-hbm,HBM + compute,isolated_fastest,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,49.66353544062689,False
980,dest_compute-hbm,HBM + compute,kv_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,15.617915947166667,True
980,dest_compute-hbm,HBM + compute,replay_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,13.34244064762857,True
980,bandwidth-dest_compute,Bandwidth + compute,queue_haul,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,14.238607229865009,True
980,bandwidth-dest_compute,Bandwidth + compute,greedy,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,13.34244064762857,True
980,bandwidth-dest_compute,Bandwidth + compute,isolated_fastest,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,61.243936473677834,False
980,bandwidth-dest_compute,Bandwidth + compute,kv_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,15.617915947166667,True
980,bandwidth-dest_compute,Bandwidth + compute,replay_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,13.34244064762857,True
980,bandwidth-dest_compute-hbm,All bound,queue_haul,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,14.238607229865009,True
980,bandwidth-dest_compute-hbm,All bound,greedy,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,13.34244064762857,True
980,bandwidth-dest_compute-hbm,All bound,isolated_fastest,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,49.66353544062689,False
980,bandwidth-dest_compute-hbm,All bound,kv_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,15.617915947166667,True
980,bandwidth-dest_compute-hbm,All bound,replay_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,13.34244064762857,True
980,none,None bound,queue_haul,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,16.470132211860154,True
980,none,None bound,greedy,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,20.308201037647706,True
980,none,None bound,isolated_fastest,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,16.470132211860154,True
980,none,None bound,kv_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,25.709008094500003,True
980,none,None bound,replay_only,187,466ff01cdce05d5804348364342b402c932793314124ffc3b18e369aea9ecd1d,37.77174089101181,0.6666666666666666,30,90,20.308201037647706,True
981,hbm,HBM,queue_haul,192,5e43f8565a9a7efb646fa0471e545bd1a3ee8b83e56b3b7a140116d25e80b545,36.519483744896334,0.6666666666666666,30,90,13.904483690651984,True
981,hbm,HBM,greedy,192,5e43f8565a9a7efb646fa0471e545bd1a3ee8b83e56b3b7a140116d25e80b545,36.519483744896334,0.6666666666666666,30,90,17.323641072712313,True
981,hbm,HBM,isolated_fastest,192,5e43f8565a9a7efb646fa0471e545bd1a3ee8b83e56b3b7a140116d25e80b545,36.519483744896334,0.6666666666666666,30,90,45.28901385785832,False
981,hbm,HBM,kv_only,192,5e43f8565a9a7efb646fa0471e545bd1a3ee8b83e56b3b7a140116d25e80b545,36.519483744896334,0.6666666666666666,30,90,24.684509500749996,True
981,hbm,HBM,replay_only,192,5e43f8565a9a7efb646fa0471e545bd1a3ee8b83e56b3b7a140116d25e80b545,36.519483744896334,0.6666666666666666,30,90,17.323641072712313,True
981,bandwidth,Bandwidth,queue_haul,192,5e43f8565a9a7efb646fa0471e545bd1a3ee8b83e56b3b7a140116d25e80b545,36.519483744896334,0.6666666666666666,30,90,16.904961658359777,True
981,bandwidth,Bandwidth,greedy,192,5e43f8565a9a7efb646fa0471e545bd1a3ee8b83e56b3b7a140116d25e80b545,36.519483744896334,0.6666666666666666,30,90,20.81789244330377,True
981,bandwidth,Bandwidth,isolated_fastest,192,5e43f8565a9a7efb646fa0471e545bd1a3ee8b83e56b3b7a140116d25e80b545,36.519483744896334,0.6666666666666666,30,90,16.904961658359777,True
981,bandwidth,Bandwidth,kv_only,192,5e43f8565a9a7efb646fa0471e545bd1a3ee8b83e56b3b7a140116d25e80b545,36.519483744896334,0.6666666666666666,30,90,27.379772478416665,True
981,bandwidth,Bandwidth,replay_only,192,5e43f8565a9a7efb646fa0471e545bd1a3ee8b83e56b3b7a140116d25e80b545,36.519483744896334,0.6666666666666666,30,90,20.81789244330377,True
981,dest_compute,Dest. compute,queue_haul,192,5e43f8565a9a7efb646fa0471e545bd1a3ee8b83e56b3b7a140116d25e80b545,36.519483744896334,0.6666666666666666,30,90,13.063585940824018,True
