model,workload,density,wan_gbps,deadline_s,policy,service_factor,evaluation,comparator,p05_difference_w,median_difference_w,p95_difference_w,win_fraction
gpt-oss-20b,coding,4,40,3,kv_only,1.0,nominal_volume,lp_bound,7136372.613435643,9347732.856597751,10816971.271309199,1.0
gpt-oss-20b,coding,4,40,3,kv_only,1.0,nominal_volume,lp_plan,7136324.122506327,9347708.682806626,10816371.405054271,1.0
gpt-oss-20b,coding,4,40,3,replay_only,1.0,nominal_volume,lp_bound,767.4678304844598,1439.8172738822177,2904.3759967097963,1.0
gpt-oss-20b,coding,4,40,3,replay_only,1.0,nominal_volume,lp_plan,288.65315240566537,1283.9844162929803,2813.8356529899306,0.95
gpt-oss-20b,coding,4,40,3,isolated_fastest,1.0,nominal_volume,lp_bound,7136372.613435643,9347732.856597751,10816971.271309199,1.0
gpt-oss-20b,coding,4,40,3,isolated_fastest,1.0,nominal_volume,lp_plan,7136324.122506327,9347708.682806626,10816371.405054271,1.0
gpt-oss-20b,coding,4,40,10,lp_plan,1.0,nominal_volume,lp_bound,8.978491179272634,82.81737234815955,446.7067819901461,1.0
gpt-oss-20b,coding,4,40,10,greedy,1.0,nominal_volume,lp_bound,503.0853160500529,1407.4255404379219,2254.1484219710555,1.0
gpt-oss-20b,coding,4,40,10,greedy,1.0,nominal_volume,lp_plan,240.8849556591376,1299.2040284816176,2204.444214073421,1.0
gpt-oss-20b,coding,4,40,10,kv_only,1.0,nominal_volume,lp_bound,10268518.846372647,11130649.850805338,11614670.785146184,1.0
gpt-oss-20b,coding,4,40,10,kv_only,1.0,nominal_volume,lp_plan,10268408.94445312,11130610.92005326,11614667.451305017,1.0
gpt-oss-20b,coding,4,40,10,replay_only,1.0,nominal_volume,lp_bound,561.1410267539322,1466.6053201388568,2274.2914703455854,1.0
gpt-oss-20b,coding,4,40,10,replay_only,1.0,nominal_volume,lp_plan,300.2695560768249,1353.7086156494915,2218.500394768107,1.0
gpt-oss-20b,coding,4,40,10,isolated_fastest,1.0,nominal_volume,lp_bound,10268518.846372647,11130649.850805338,11614670.785146184,1.0
gpt-oss-20b,coding,4,40,10,isolated_fastest,1.0,nominal_volume,lp_plan,10268408.94445312,11130610.92005326,11614667.451305017,1.0
gpt-oss-20b,coding,4,40,30,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,1.862645149230957e-09,192.0487700149378,0.55575
gpt-oss-20b,coding,4,40,30,greedy,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,3.725290298461914e-09,976.513984148255,0.6885
gpt-oss-20b,coding,4,40,30,greedy,1.0,nominal_volume,lp_plan,-9.313225746151609e-11,1.862645149230957e-09,786.3698914939048,0.55
gpt-oss-20b,coding,4,40,30,kv_only,1.0,nominal_volume,lp_bound,11457715.52463535,11672944.153019695,11852999.953827338,1.0
gpt-oss-20b,coding,4,40,30,kv_only,1.0,nominal_volume,lp_plan,11457510.560193742,11672944.153019695,11852999.953827336,1.0
gpt-oss-20b,coding,4,40,30,replay_only,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,3.725290298461914e-09,992.2550483728306,0.6885
gpt-oss-20b,coding,4,40,30,replay_only,1.0,nominal_volume,lp_plan,-9.313225746151609e-11,1.862645149230957e-09,802.1109557184805,0.55
gpt-oss-20b,coding,4,40,30,isolated_fastest,1.0,nominal_volume,lp_bound,11457715.52463535,11672944.153019695,11852999.953827338,1.0
gpt-oss-20b,coding,4,40,30,isolated_fastest,1.0,nominal_volume,lp_plan,11457510.560193742,11672944.153019695,11852999.953827336,1.0
gpt-oss-20b,coding,4,40,60,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.33225
gpt-oss-20b,coding,4,40,60,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,5.587935447692871e-09,0.4915
gpt-oss-20b,coding,4,40,60,greedy,1.0,nominal_volume,lp_plan,-9.313225746151609e-11,0.0,5.587935447692871e-09,0.35
gpt-oss-20b,coding,4,40,60,kv_only,1.0,nominal_volume,lp_bound,11048969.721685467,11428739.769704921,11704782.926653396,1.0
gpt-oss-20b,coding,4,40,60,kv_only,1.0,nominal_volume,lp_plan,11048969.721685467,11428739.769704916,11704782.926653396,1.0
gpt-oss-20b,coding,4,40,60,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,5.587935447692871e-09,0.4915
gpt-oss-20b,coding,4,40,60,replay_only,1.0,nominal_volume,lp_plan,-9.313225746151609e-11,0.0,5.587935447692871e-09,0.35
gpt-oss-20b,coding,4,40,60,isolated_fastest,1.0,nominal_volume,lp_bound,11048969.721685467,11428739.769704921,11704782.926653396,1.0
gpt-oss-20b,coding,4,40,60,isolated_fastest,1.0,nominal_volume,lp_plan,11048969.721685467,11428739.769704916,11704782.926653396,1.0
gpt-oss-20b,coding,4,40,120,lp_plan,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,3.818422555922954e-09,0.414
gpt-oss-20b,coding,4,40,120,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,5.587935447692871e-09,0.4575
gpt-oss-20b,coding,4,40,120,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.35
gpt-oss-20b,coding,4,40,120,kv_only,1.0,nominal_volume,lp_bound,10220334.646465478,10954609.087128278,11421598.175692463,1.0
gpt-oss-20b,coding,4,40,120,kv_only,1.0,nominal_volume,lp_plan,10220334.64646548,10954609.08712828,11421598.17569246,1.0
gpt-oss-20b,coding,4,40,120,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,5.587935447692871e-09,0.4575
gpt-oss-20b,coding,4,40,120,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.35
gpt-oss-20b,coding,4,40,120,isolated_fastest,1.0,nominal_volume,lp_bound,10220334.646465478,10954609.087128278,11421598.175692463,1.0
gpt-oss-20b,coding,4,40,120,isolated_fastest,1.0,nominal_volume,lp_plan,10220334.64646548,10954609.08712828,11421598.17569246,1.0
gpt-oss-20b,coding,4,40,300,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.39475
gpt-oss-20b,coding,4,40,300,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,5.587935447692871e-09,0.48975
gpt-oss-20b,coding,4,40,300,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.45
gpt-oss-20b,coding,4,40,300,kv_only,1.0,nominal_volume,lp_bound,8221364.512971011,9614032.281999668,10877267.70821872,1.0
gpt-oss-20b,coding,4,40,300,kv_only,1.0,nominal_volume,lp_plan,8221364.512971011,9614032.281999668,10877267.708218724,1.0
gpt-oss-20b,coding,4,40,300,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,5.587935447692871e-09,0.48975
gpt-oss-20b,coding,4,40,300,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.45
gpt-oss-20b,coding,4,40,300,isolated_fastest,1.0,nominal_volume,lp_bound,8221364.512971011,9614032.281999668,10877267.70821872,1.0
gpt-oss-20b,coding,4,40,300,isolated_fastest,1.0,nominal_volume,lp_plan,8221364.512971011,9614032.281999668,10877267.708218724,1.0
gpt-oss-20b,coding,4,40,600,lp_plan,1.0,nominal_volume,lp_bound,-3.81842255592343e-09,-1.862645149230957e-09,5.587935447692871e-09,0.23675
gpt-oss-20b,coding,4,40,600,greedy,1.0,nominal_volume,lp_bound,-3.81842255592343e-09,0.0,5.587935447692871e-09,0.46275
gpt-oss-20b,coding,4,40,600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.45
gpt-oss-20b,coding,4,40,600,kv_only,1.0,nominal_volume,lp_bound,5053348.89423902,8177261.1194237275,10384940.515149869,1.0
gpt-oss-20b,coding,4,40,600,kv_only,1.0,nominal_volume,lp_plan,5053348.894239021,8177261.119423729,10384940.515149869,1.0
gpt-oss-20b,coding,4,40,600,replay_only,1.0,nominal_volume,lp_bound,-3.81842255592343e-09,0.0,5.587935447692871e-09,0.46275
gpt-oss-20b,coding,4,40,600,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.45
gpt-oss-20b,coding,4,40,600,isolated_fastest,1.0,nominal_volume,lp_bound,5053348.89423902,8177261.1194237275,10384940.515149869,1.0
gpt-oss-20b,coding,4,40,600,isolated_fastest,1.0,nominal_volume,lp_plan,5053348.894239021,8177261.119423729,10384940.515149869,1.0
gpt-oss-20b,coding,4,40,1800,lp_plan,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,5.587935447692871e-09,0.4275
gpt-oss-20b,coding,4,40,1800,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,1.862645149230957e-09,7.450580596923828e-09,0.5085
gpt-oss-20b,coding,4,40,1800,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.35
gpt-oss-20b,coding,4,40,1800,kv_only,1.0,nominal_volume,lp_bound,2650248.2229655315,5698189.053473296,8433280.527065862,1.0
gpt-oss-20b,coding,4,40,1800,kv_only,1.0,nominal_volume,lp_plan,2650248.2229655315,5698189.053473296,8433280.527065856,1.0
gpt-oss-20b,coding,4,40,1800,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,1.862645149230957e-09,7.450580596923828e-09,0.5085
gpt-oss-20b,coding,4,40,1800,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.35
gpt-oss-20b,coding,4,40,1800,isolated_fastest,1.0,nominal_volume,lp_bound,2650248.2229655315,5698189.053473296,8433280.527065862,1.0
gpt-oss-20b,coding,4,40,1800,isolated_fastest,1.0,nominal_volume,lp_plan,2650248.2229655315,5698189.053473296,8433280.527065856,1.0
gpt-oss-20b,coding,4,40,3600,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.3305
gpt-oss-20b,coding,4,40,3600,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,1.862645149230957e-09,7.543712854384868e-09,0.514
gpt-oss-20b,coding,4,40,3600,greedy,1.0,nominal_volume,lp_plan,-9.313225746151609e-11,9.313225746154785e-10,3.818422555922954e-09,0.5
gpt-oss-20b,coding,4,40,3600,kv_only,1.0,nominal_volume,lp_bound,1133126.8497819582,3133447.0070948657,6414656.335532217,1.0
gpt-oss-20b,coding,4,40,3600,kv_only,1.0,nominal_volume,lp_plan,1133126.8497819547,3133447.0070948675,6414656.335532215,1.0
gpt-oss-20b,coding,4,40,3600,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,1.862645149230957e-09,7.543712854384868e-09,0.514
gpt-oss-20b,coding,4,40,3600,replay_only,1.0,nominal_volume,lp_plan,-9.313225746151609e-11,9.313225746154785e-10,3.818422555922954e-09,0.5
gpt-oss-20b,coding,4,40,3600,isolated_fastest,1.0,nominal_volume,lp_bound,1133126.8497819582,3133447.0070948657,6414656.335532217,1.0
gpt-oss-20b,coding,4,40,3600,isolated_fastest,1.0,nominal_volume,lp_plan,1133126.8497819547,3133447.0070948675,6414656.335532215,1.0
gpt-oss-20b,coding,4,100,1,lp_plan,1.0,nominal_volume,lp_bound,20.46629756742651,120.30327448714525,408.97664624058694,1.0
gpt-oss-20b,coding,4,100,1,greedy,1.0,nominal_volume,lp_bound,45.70447173637877,2431.0388167775236,7469.748213336181,1.0
gpt-oss-20b,coding,4,100,1,greedy,1.0,nominal_volume,lp_plan,0.0,2275.1332240877673,7067.108595841308,0.739
gpt-oss-20b,coding,4,100,1,kv_only,1.0,nominal_volume,lp_bound,1835048.5469713584,5576530.459612384,9329710.639150713,1.0
gpt-oss-20b,coding,4,100,1,kv_only,1.0,nominal_volume,lp_plan,1835038.7289298114,5576276.339662647,9329301.662504472,1.0
gpt-oss-20b,coding,4,100,1,replay_only,1.0,nominal_volume,lp_bound,1870.158421805606,3751.6889475322096,10386.87287946555,1.0
gpt-oss-20b,coding,4,100,1,replay_only,1.0,nominal_volume,lp_plan,1512.4041624771544,3698.8992806570604,10004.548713875538,1.0
gpt-oss-20b,coding,4,100,1,isolated_fastest,1.0,nominal_volume,lp_bound,1835048.5469713584,5576530.459612384,9329710.639150713,1.0
gpt-oss-20b,coding,4,100,1,isolated_fastest,1.0,nominal_volume,lp_plan,1835038.7289298114,5576276.339662647,9329301.662504472,1.0
gpt-oss-20b,coding,4,100,3,lp_plan,1.0,nominal_volume,lp_bound,20.362504081707595,73.73993915179744,520.2265704886764,1.0
gpt-oss-20b,coding,4,100,3,greedy,1.0,nominal_volume,lp_bound,1795.3589684281658,4529.431951859966,34422.330236332455,1.0
gpt-oss-20b,coding,4,100,3,greedy,1.0,nominal_volume,lp_plan,1280.3619261284534,4467.862368948758,34308.26537322517,1.0
gpt-oss-20b,coding,4,100,3,kv_only,1.0,nominal_volume,lp_bound,7126150.372382635,9309308.436814329,10762493.294948878,1.0
gpt-oss-20b,coding,4,100,3,kv_only,1.0,nominal_volume,lp_plan,7126080.03592834,9309268.663139256,10761892.938961444,1.0
gpt-oss-20b,coding,4,100,3,replay_only,1.0,nominal_volume,lp_bound,1836.4351996718106,3820.334277859889,8028.438463453664,1.0
gpt-oss-20b,coding,4,100,3,replay_only,1.0,nominal_volume,lp_plan,1321.4381573720982,3783.353215066716,7908.739271402734,1.0
gpt-oss-20b,coding,4,100,3,isolated_fastest,1.0,nominal_volume,lp_bound,7126150.372382635,9309308.436814329,10762493.294948878,1.0
gpt-oss-20b,coding,4,100,3,isolated_fastest,1.0,nominal_volume,lp_plan,7126080.03592834,9309268.663139256,10761892.938961444,1.0
gpt-oss-20b,coding,4,100,10,lp_plan,1.0,nominal_volume,lp_bound,12.025318702031083,44.4093835959211,551.3981260340661,1.0
gpt-oss-20b,coding,4,100,10,greedy,1.0,nominal_volume,lp_bound,1398.6342519562693,3772.5576412845403,5956.804915942423,1.0
gpt-oss-20b,coding,4,100,10,greedy,1.0,nominal_volume,lp_plan,1283.9056132516905,3736.7310130838305,5906.491099358241,1.0
gpt-oss-20b,coding,4,100,10,kv_only,1.0,nominal_volume,lp_bound,10070566.789227074,10981398.1605591,11503240.696820678,1.0
gpt-oss-20b,coding,4,100,10,kv_only,1.0,nominal_volume,lp_plan,10070550.83106978,10981367.72994047,11502689.298694644,1.0
gpt-oss-20b,coding,4,100,10,replay_only,1.0,nominal_volume,lp_bound,1458.0616610310972,3829.775058076717,5976.9479643169525,1.0
gpt-oss-20b,coding,4,100,10,replay_only,1.0,nominal_volume,lp_plan,1393.9771521957678,3781.1241950308904,5926.6341477327705,1.0
gpt-oss-20b,coding,4,100,10,isolated_fastest,1.0,nominal_volume,lp_bound,10070566.789227074,10981398.1605591,11503240.696820678,1.0
gpt-oss-20b,coding,4,100,10,isolated_fastest,1.0,nominal_volume,lp_plan,10070550.83106978,10981367.72994047,11502689.298694644,1.0
gpt-oss-20b,coding,4,100,30,lp_plan,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,1.862645149230957e-09,168.83254356886127,0.595
gpt-oss-20b,coding,4,100,30,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,5.587935447692871e-09,2546.3095003301064,0.6705
gpt-oss-20b,coding,4,100,30,greedy,1.0,nominal_volume,lp_plan,-9.313225746151609e-11,4.6566128730773926e-09,2495.5730567298015,0.55
gpt-oss-20b,coding,4,100,30,kv_only,1.0,nominal_volume,lp_bound,10836676.464415437,11298642.24876181,11637668.588986864,1.0
gpt-oss-20b,coding,4,100,30,kv_only,1.0,nominal_volume,lp_plan,10836478.633840896,11298642.248761807,11637660.792915417,1.0
gpt-oss-20b,coding,4,100,30,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,5.587935447692871e-09,2562.0505645546823,0.6705
gpt-oss-20b,coding,4,100,30,replay_only,1.0,nominal_volume,lp_plan,-9.313225746151609e-11,4.6566128730773926e-09,2511.314120954377,0.55
gpt-oss-20b,coding,4,100,30,isolated_fastest,1.0,nominal_volume,lp_bound,10836676.464415437,11298642.24876181,11637668.588986864,1.0
gpt-oss-20b,coding,4,100,30,isolated_fastest,1.0,nominal_volume,lp_plan,10836478.633840896,11298642.248761807,11637660.792915417,1.0
gpt-oss-20b,coding,4,100,60,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,7.450580596923828e-09,0.3995
gpt-oss-20b,coding,4,100,60,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,1.862645149230957e-09,5.587935447692871e-09,0.548
gpt-oss-20b,coding,4,100,60,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.3
gpt-oss-20b,coding,4,100,60,kv_only,1.0,nominal_volume,lp_bound,9831844.852503752,10708563.00573767,11323021.056829639,1.0
gpt-oss-20b,coding,4,100,60,kv_only,1.0,nominal_volume,lp_plan,9831844.852503754,10708563.00573767,11323021.056829637,1.0
gpt-oss-20b,coding,4,100,60,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,1.862645149230957e-09,5.587935447692871e-09,0.548
gpt-oss-20b,coding,4,100,60,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.3
gpt-oss-20b,coding,4,100,60,isolated_fastest,1.0,nominal_volume,lp_bound,9831844.852503752,10708563.00573767,11323021.056829639,1.0
gpt-oss-20b,coding,4,100,60,isolated_fastest,1.0,nominal_volume,lp_plan,9831844.852503754,10708563.00573767,11323021.056829637,1.0
gpt-oss-20b,coding,4,100,120,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.35275
gpt-oss-20b,coding,4,100,120,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,3.725290298461914e-09,7.450580596923828e-09,0.66725
gpt-oss-20b,coding,4,100,120,greedy,1.0,nominal_volume,lp_plan,0.0,1.862645149230957e-09,5.587935447692871e-09,0.55
gpt-oss-20b,coding,4,100,120,kv_only,1.0,nominal_volume,lp_bound,8221364.512971015,9614032.281999664,10877267.708218725,1.0
gpt-oss-20b,coding,4,100,120,kv_only,1.0,nominal_volume,lp_plan,8221364.512971013,9614032.281999668,10877267.70821872,1.0
gpt-oss-20b,coding,4,100,120,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,3.725290298461914e-09,7.450580596923828e-09,0.66725
gpt-oss-20b,coding,4,100,120,replay_only,1.0,nominal_volume,lp_plan,0.0,1.862645149230957e-09,5.587935447692871e-09,0.55
gpt-oss-20b,coding,4,100,120,isolated_fastest,1.0,nominal_volume,lp_bound,8221364.512971015,9614032.281999664,10877267.708218725,1.0
gpt-oss-20b,coding,4,100,120,isolated_fastest,1.0,nominal_volume,lp_plan,8221364.512971013,9614032.281999668,10877267.70821872,1.0
gpt-oss-20b,coding,4,100,300,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.34075
gpt-oss-20b,coding,4,100,300,greedy,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,5.587935447692871e-09,0.45325
gpt-oss-20b,coding,4,100,300,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.35
gpt-oss-20b,coding,4,100,300,kv_only,1.0,nominal_volume,lp_bound,4454788.83153909,7838733.899404582,10138990.039507328,1.0
gpt-oss-20b,coding,4,100,300,kv_only,1.0,nominal_volume,lp_plan,4454788.831539092,7838733.899404581,10138990.039507331,1.0
gpt-oss-20b,coding,4,100,300,replay_only,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,5.587935447692871e-09,0.45325
gpt-oss-20b,coding,4,100,300,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.35
gpt-oss-20b,coding,4,100,300,isolated_fastest,1.0,nominal_volume,lp_bound,4454788.83153909,7838733.899404582,10138990.039507328,1.0
gpt-oss-20b,coding,4,100,300,isolated_fastest,1.0,nominal_volume,lp_plan,4454788.831539092,7838733.899404581,10138990.039507331,1.0
gpt-oss-20b,coding,4,100,600,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,1.862645149230957e-09,5.587935447692871e-09,0.50425
gpt-oss-20b,coding,4,100,600,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,1.862645149230957e-09,5.587935447692871e-09,0.5395
gpt-oss-20b,coding,4,100,600,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.35
gpt-oss-20b,coding,4,100,600,kv_only,1.0,nominal_volume,lp_bound,2959766.395616108,6199667.269413464,8912173.86365519,1.0
gpt-oss-20b,coding,4,100,600,kv_only,1.0,nominal_volume,lp_plan,2959766.3956161044,6199667.269413464,8912173.863655195,1.0
gpt-oss-20b,coding,4,100,600,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,1.862645149230957e-09,5.587935447692871e-09,0.5395
gpt-oss-20b,coding,4,100,600,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.35
gpt-oss-20b,coding,4,100,600,isolated_fastest,1.0,nominal_volume,lp_bound,2959766.395616108,6199667.269413464,8912173.86365519,1.0
gpt-oss-20b,coding,4,100,600,isolated_fastest,1.0,nominal_volume,lp_plan,2959766.3956161044,6199667.269413464,8912173.863655195,1.0
gpt-oss-20b,coding,4,100,1800,lp_plan,1.0,nominal_volume,lp_bound,-3.725290298461914e-09,0.0,5.587935447692871e-09,0.42875
gpt-oss-20b,coding,4,100,1800,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,5.77419996261495e-09,0.46225
gpt-oss-20b,coding,4,100,1800,greedy,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.4
gpt-oss-20b,coding,4,100,1800,kv_only,1.0,nominal_volume,lp_bound,813051.6638525302,2411122.1867281366,5351893.707013815,1.0
gpt-oss-20b,coding,4,100,1800,kv_only,1.0,nominal_volume,lp_plan,813051.6638525319,2411122.186728134,5351893.707013813,1.0
gpt-oss-20b,coding,4,100,1800,replay_only,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,0.0,5.77419996261495e-09,0.46225
gpt-oss-20b,coding,4,100,1800,replay_only,1.0,nominal_volume,lp_plan,-3.725290298461914e-09,0.0,3.818422555922954e-09,0.4
gpt-oss-20b,coding,4,100,1800,isolated_fastest,1.0,nominal_volume,lp_bound,813051.6638525302,2411122.1867281366,5351893.707013815,1.0
gpt-oss-20b,coding,4,100,1800,isolated_fastest,1.0,nominal_volume,lp_plan,813051.6638525319,2411122.186728134,5351893.707013813,1.0
gpt-oss-20b,coding,4,100,3600,lp_plan,1.0,nominal_volume,lp_bound,-1.955777406692473e-09,0.0,5.587935447692871e-09,0.468
gpt-oss-20b,coding,4,100,3600,greedy,1.0,nominal_volume,lp_bound,-1.862645149230957e-09,1.862645149230957e-09,7.450580596923828e-09,0.5135
