model,workload,density,wan_gbps,deadline_s,policy,service_factor,evaluation,draws,snapshots,status,p05_shed_mw,median_shed_mw,p95_shed_mw,workload_p05_mw,workload_p95_mw,median_calibration_width_mw,network_budget_gbps_median,action_counts_mean,action_shed_mw_mean,mean_not_selected
gpt-oss-20b,coding,8,10,30,lp_plan,1.0,nominal_volume,4000,20,complete,11.136953774285557,11.610173810554327,11.852177944247675,11.229329061956815,11.855562148319693,0.13267062107799016,"[10.0, 10.0, 10.0]","[201623.55, 10.85, 178407.5, 30.6]","[5.733015744262794, 0.00020060672594599322, 5.795884370921831, 0.0005968675589933068]",153255.5
gpt-oss-20b,coding,8,10,30,greedy,1.0,nominal_volume,4000,20,complete,11.136551834965035,11.609976934536444,11.852112347949257,11.229063096089797,11.855495972081485,0.1326676317172544,"[10.0, 10.0, 10.0]","[189998.55, 2.7, 189996.0, 3.8]","[5.764739890667051, 8.44422519007461e-06, 5.76473682255358, 1.3361751077898614e-05]",153326.95
gpt-oss-20b,coding,8,10,30,kv_only,1.0,nominal_volume,4000,20,complete,0.01787357623905425,0.030690000695963702,0.052241015093665216,0.018062471080136613,0.05176058994213976,0.00035099946623663345,"[10.0, 10.0, 10.0]","[0.0, 185.2, 0.0, 184.75]","[0.0, 0.016886309418261674, 0.0, 0.016832820250086568]",532958.05
gpt-oss-20b,coding,8,10,30,replay_only,1.0,nominal_volume,4000,20,complete,11.136532533508175,11.609963067282196,11.852083312356681,11.22904816261913,11.855467868222792,0.13266759414864146,"[10.0, 10.0, 10.0]","[189999.6, 0.0, 189997.7, 0.0]","[5.764741281056402, 0.0, 5.764739251247696, 0.0]",153330.7
gpt-oss-20b,coding,8,10,30,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.01787357623905425,0.030690000695963702,0.052241015093665216,0.018062471080136613,0.05176058994213976,0.00035099946623663345,"[10.0, 10.0, 10.0]","[0.0, 185.2, 0.0, 184.75]","[0.0, 0.016886309418261674, 0.0, 0.016832820250086568]",532958.05
gpt-oss-20b,coding,8,10,60,lp_bound,1.0,nominal_volume,4000,20,complete,11.83133833018537,11.953415873102456,12.007011045089971,11.877313286491672,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,8,10,60,lp_plan,1.0,nominal_volume,4000,20,complete,11.831243893247928,11.953320461750375,12.00701104508997,11.87730812081876,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[273574.1, 4.3, 251441.7, 80.8]","[5.9694116720810335, 6.997580496463461e-06, 5.960481655415825, 0.0013070240930647778]",8227.1
gpt-oss-20b,coding,8,10,60,greedy,1.0,nominal_volume,4000,20,complete,11.831143953993534,11.953219491307602,12.00701104508997,11.877311405784125,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[262526.35, 2.1, 262529.65, 1.85]","[5.965588080502951, 2.1079652302542397e-06, 5.965587755688444, 2.024085423387876e-06]",8268.05
gpt-oss-20b,coding,8,10,60,kv_only,1.0,nominal_volume,4000,20,complete,0.0357471524781085,0.061415954730840994,0.10460459055859395,0.036124942160273225,0.10364241820351205,0.0007024123144615442,"[10.0, 10.0, 10.0]","[0.0, 369.95, 0.0, 370.0]","[0.0, 0.033739814236555074, 0.0, 0.03372442132272787]",532588.05
gpt-oss-20b,coding,8,10,60,replay_only,1.0,nominal_volume,4000,20,complete,11.831136430286074,11.953211889969387,12.00701104508997,11.877310418369525,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[262526.35, 0.0, 262529.7, 0.0]","[5.965588080502951, 0.0, 5.965587832711766, 0.0]",8271.95
gpt-oss-20b,coding,8,10,60,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.0357471524781085,0.061415954730840994,0.10460459055859395,0.036124942160273225,0.10364241820351205,0.0007024123144615442,"[10.0, 10.0, 10.0]","[0.0, 369.95, 0.0, 370.0]","[0.0, 0.033739814236555074, 0.0, 0.03372442132272787]",532588.05
gpt-oss-20b,coding,8,10,120,lp_bound,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.00004583696497,12.007011045089971,11.877492072733823,12.000045836964976,0.13648418048114888,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,8,10,120,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.007011045089973,11.877492072733823,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[277358.95, 8.45, 255796.15, 164.45]","[5.970952562902039, 0.00012193050161208457, 5.968563219768597, 0.0025498529658925656]",0.0
gpt-oss-20b,coding,8,10,120,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.877492072733823,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[266663.35, 0.0, 266664.65, 0.0]","[5.971093791939812, 0.0, 5.971093774198333, 0.0]",0.0
gpt-oss-20b,coding,8,10,120,kv_only,1.0,nominal_volume,4000,20,complete,0.07149544356427737,0.12295308412924245,0.2092091811171879,0.07225102226810587,0.2072848364070241,0.001406207760147081,"[10.0, 10.0, 10.0]","[0.0, 740.15, 0.0, 740.1]","[0.0, 0.0674920817454771, 0.0, 0.0674747838472693]",531847.75
gpt-oss-20b,coding,8,10,120,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.877492072733823,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[266663.35, 0.0, 266664.65, 0.0]","[5.971093791939812, 0.0, 5.971093774198333, 0.0]",0.0
gpt-oss-20b,coding,8,10,120,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.07149544356427737,0.12295308412924245,0.2092091811171879,0.07225102226810587,0.2072848364070241,0.001406207760147081,"[10.0, 10.0, 10.0]","[0.0, 740.15, 0.0, 740.1]","[0.0, 0.0674920817454771, 0.0, 0.0674747838472693]",531847.75
gpt-oss-20b,coding,8,10,300,lp_bound,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.00004583696497,12.007011045089971,11.877492072733821,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,8,10,300,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[279584.35, 21.65, 253307.4, 414.6]","[5.9672725151364645, 0.0005181315216939232, 5.968179038366044, 0.006217881113942596]",0.0
gpt-oss-20b,coding,8,10,300,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[266663.85, 0.0, 266664.15, 0.0]","[5.971093999821099, 0.0, 5.971093566317046, 0.0]",0.0
gpt-oss-20b,coding,8,10,300,kv_only,1.0,nominal_volume,4000,20,complete,0.17873917821472357,0.3074948627239683,0.5231455131642334,0.18062812464404435,0.5183333293367929,0.003516802842057921,"[10.0, 10.0, 10.0]","[0.0, 1850.35, 0.0, 1850.25]","[0.0, 0.16874009364956105, 0.0, 0.16873010146199677]",529627.4
gpt-oss-20b,coding,8,10,300,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[266663.85, 0.0, 266664.15, 0.0]","[5.971093999821099, 0.0, 5.971093566317046, 0.0]",0.0
gpt-oss-20b,coding,8,10,300,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.17873917821472357,0.3074948627239683,0.5231455131642334,0.18062812464404435,0.5183333293367929,0.003516802842057921,"[10.0, 10.0, 10.0]","[0.0, 1850.35, 0.0, 1850.25]","[0.0, 0.16874009364956105, 0.0, 0.16873010146199677]",529627.4
gpt-oss-20b,coding,8,10,600,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.00004583696497,12.007011045089971,11.877492072733821,12.000045836964976,0.13648418048114888,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,8,10,600,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.00701104508997,11.877492072733823,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[276359.65, 43.2, 256093.4, 831.75]","[5.970630449934532, 0.0005608819226524526, 5.958050328549446, 0.012945905731513663]",0.0
gpt-oss-20b,coding,8,10,600,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[266665.3, 0.0, 266662.7, 0.0]","[5.971093545686111, 0.0, 5.971094020452035, 0.0]",0.0
gpt-oss-20b,coding,8,10,600,kv_only,1.0,nominal_volume,4000,20,complete,0.35747835642944714,0.6149935719324227,1.0462967167719208,0.3612562492880887,1.0366724112053025,0.007033649407260702,"[10.0, 10.0, 10.0]","[0.0, 3700.75, 0.0, 3700.45]","[0.0, 0.33749971426889114, 0.0, 0.3375017701306527]",525926.8
gpt-oss-20b,coding,8,10,600,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[266665.3, 0.0, 266662.7, 0.0]","[5.971093545686111, 0.0, 5.971094020452035, 0.0]",0.0
gpt-oss-20b,coding,8,10,600,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.35747835642944714,0.6149935719324227,1.0462967167719208,0.3612562492880887,1.0366724112053025,0.007033649407260702,"[10.0, 10.0, 10.0]","[0.0, 3700.75, 0.0, 3700.45]","[0.0, 0.33749971426889114, 0.0, 0.3375017701306527]",525926.8
gpt-oss-20b,coding,8,10,1800,lp_bound,1.0,nominal_volume,4000,20,complete,11.87052686460882,12.00004583696497,12.007011045089971,11.87749207273382,12.000045836964976,0.13648418048114888,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,8,10,1800,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.877492072733823,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[277888.35, 0.0, 252809.4, 2630.25]","[5.971487572413287, 0.0, 5.930098725805004, 0.04060126791985676]",0.0
gpt-oss-20b,coding,8,10,1800,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[266665.05, 0.0, 266662.95, 0.0]","[5.97109403431821, 0.0, 5.97109353181993, 0.0]",0.0
gpt-oss-20b,coding,8,10,1800,kv_only,1.0,nominal_volume,4000,20,complete,0.9086235913574304,1.8448794504775725,2.88451683045093,0.9182015110518164,2.870873521342383,0.021099783531640073,"[10.0, 10.0, 10.0]","[0.0, 9581.2, 0.0, 9581.1]","[0.0, 0.9138298029327322, 0.0, 0.913815281507509]",514165.7
gpt-oss-20b,coding,8,10,1800,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[266665.05, 0.0, 266662.95, 0.0]","[5.97109403431821, 0.0, 5.97109353181993, 0.0]",0.0
gpt-oss-20b,coding,8,10,1800,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.9086235913574304,1.8448794504775725,2.88451683045093,0.9182015110518164,2.870873521342383,0.021099783531640073,"[10.0, 10.0, 10.0]","[0.0, 9581.2, 0.0, 9581.1]","[0.0, 0.9138298029327322, 0.0, 0.913815281507509]",514165.7
gpt-oss-20b,coding,8,10,3600,lp_bound,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.00004583696497,12.007011045089971,11.877492072733824,12.000045836964972,0.13648418048114888,"[10.0, 10.0, 10.0]",,,
gpt-oss-20b,coding,8,10,3600,lp_plan,1.0,nominal_volume,4000,20,complete,11.870526864608818,12.000045836964969,12.00701104508997,11.877492072733823,12.000045836964974,0.13648418048114702,"[10.0, 10.0, 10.0]","[274424.8, 254.2, 253640.15, 5008.85]","[5.964385589457462, 0.006941151695880356, 5.896560621619052, 0.0743002033657513]",0.0
gpt-oss-20b,coding,8,10,3600,greedy,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[266664.65, 0.0, 266663.35, 0.0]","[5.971093737427268, 0.0, 5.971093828710882, 0.0]",0.0
gpt-oss-20b,coding,8,10,3600,kv_only,1.0,nominal_volume,4000,20,complete,1.3595311538277892,3.2879230478224812,5.179123851516153,1.3738125350969503,5.176438054728302,0.03759091430014605,"[10.0, 10.0, 10.0]","[0.0, 15943.75, 0.0, 15943.45]","[0.0, 1.541937249611315, 0.0, 1.5418615189836096]",501440.8
gpt-oss-20b,coding,8,10,3600,replay_only,1.0,nominal_volume,4000,20,complete,11.870526864608822,12.000045836964969,12.00701104508997,11.87749207273382,12.000045836964972,0.13648418048114702,"[10.0, 10.0, 10.0]","[266664.65, 0.0, 266663.35, 0.0]","[5.971093737427268, 0.0, 5.971093828710882, 0.0]",0.0
gpt-oss-20b,coding,8,10,3600,isolated_fastest,1.0,nominal_volume,4000,20,complete,1.3595311538277892,3.2879230478224812,5.179123851516153,1.3738125350969503,5.176438054728302,0.03759091430014605,"[10.0, 10.0, 10.0]","[0.0, 15943.75, 0.0, 15943.45]","[0.0, 1.541937249611315, 0.0, 1.5418615189836096]",501440.8
gpt-oss-20b,coding,8,40,1,lp_bound,1.0,nominal_volume,4000,20,complete,1.7339757816037151,5.33181884467028,8.271346625717428,1.7520349081115831,8.267070488024132,0.060959135574850255,"[40.0, 40.0, 40.0]",,,
gpt-oss-20b,coding,8,40,1,lp_plan,1.0,nominal_volume,4000,20,complete,1.7339323105419022,5.3317179736948725,8.27110621550908,1.7519909775545164,8.26683019093948,0.06095798000743054,"[40.0, 40.0, 40.0]","[52230.05, 3.35, 53163.55, 8.3]","[2.587506267752661, 0.0003676167561123817, 2.633818763275855, 0.0013396679196248519]",427922.75
gpt-oss-20b,coding,8,40,1,greedy,1.0,nominal_volume,4000,20,complete,1.7335541112944748,5.330776818239933,8.27076927834004,1.7516086517861318,8.266493436619239,0.06094718378921319,"[40.0, 40.0, 40.0]","[52198.35, 5.15, 52198.8, 4.05]","[2.610869166013156, 1.8996633287821078e-05, 2.6108419900880335, 0.0001522459725450584]",428921.65
gpt-oss-20b,coding,8,40,1,kv_only,1.0,nominal_volume,4000,20,complete,0.002328950477098016,0.00402886146516119,0.006879588773113376,0.0023535503909609605,0.006816367922871412,4.607770861440872e-05,"[40.0, 40.0, 40.0]","[0.0, 25.15, 0.0, 25.1]","[0.0, 0.002226849657805148, 0.0, 0.002214361258057813]",533277.75
gpt-oss-20b,coding,8,40,1,replay_only,1.0,nominal_volume,4000,20,complete,1.7334293584571308,5.330668597121723,8.270737879265518,1.751482937937233,8.266462054268896,0.06094595052752271,"[40.0, 40.0, 40.0]","[52696.75, 0.0, 52697.3, 0.0]","[2.6111579025207132, 0.0, 2.6111291516037696, 0.0]",427933.95
gpt-oss-20b,coding,8,40,1,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.002328950477098016,0.00402886146516119,0.006879588773113376,0.0023535503909609605,0.006816367922871412,4.607770861440872e-05,"[40.0, 40.0, 40.0]","[0.0, 25.15, 0.0, 25.1]","[0.0, 0.002226849657805148, 0.0, 0.002214361258057813]",533277.75
gpt-oss-20b,coding,8,40,3,lp_bound,1.0,nominal_volume,4000,20,complete,5.062623881954076,8.012926379846991,10.06398232558456,5.115126972115916,10.058751638019979,0.09161163184030167,"[40.0, 40.0, 40.0]",,,
gpt-oss-20b,coding,8,40,3,lp_plan,1.0,nominal_volume,4000,20,complete,5.062589205448775,8.012899750389973,10.063763966571223,5.115091961083596,10.058533388645099,0.09161132641043887,"[40.0, 40.0, 40.0]","[81030.15, 15.2, 63096.55, 11.25]","[3.8899394297825842, 0.0008829003251241368, 4.055394161321787, 0.0006465466455987885]",389174.85
gpt-oss-20b,coding,8,40,3,greedy,1.0,nominal_volume,4000,20,complete,5.035556417983124,7.901806408438917,10.06290815678534,5.087765066764318,10.057678073143222,0.09034842642678134,"[40.0, 40.0, 40.0]","[64787.75, 2.85, 64788.65, 2.95]","[3.955059171646904, 1.2280904287803392e-05, 3.9550563886306636, 1.3810169518044006e-05]",403745.8
gpt-oss-20b,coding,8,40,3,kv_only,1.0,nominal_volume,4000,20,complete,0.007129155713123145,0.012246005746179255,0.020895267948775276,0.0072044950487597185,0.020703085470512583,0.0001400557075920833,"[40.0, 40.0, 40.0]","[0.0, 74.05, 0.0, 73.9]","[0.0, 0.006764327409702584, 0.0, 0.006696651221050383]",533180.05
gpt-oss-20b,coding,8,40,3,replay_only,1.0,nominal_volume,4000,20,complete,5.061393278947941,8.011521937088427,10.062891218358692,5.1138838370383,10.057661143970492,0.09159556683621835,"[40.0, 40.0, 40.0]","[72065.85, 0.0, 72067.3, 0.0]","[3.972942517021891, 0.0, 3.972941410696002, 0.0]",389194.85
gpt-oss-20b,coding,8,40,3,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.007129155713123145,0.012246005746179255,0.020895267948775276,0.0072044950487597185,0.020703085470512583,0.0001400557075920833,"[40.0, 40.0, 40.0]","[0.0, 74.05, 0.0, 73.9]","[0.0, 0.006764327409702584, 0.0, 0.006696651221050383]",533180.05
gpt-oss-20b,coding,8,40,10,lp_bound,1.0,nominal_volume,4000,20,complete,8.83992322703043,10.217287067908364,11.275132062472585,8.931473184887123,11.275104238178468,0.11657076144518703,"[40.0, 40.0, 40.0]",,,
gpt-oss-20b,coding,8,40,10,lp_plan,1.0,nominal_volume,4000,20,complete,8.839880016266783,10.217132688311613,11.274946798109735,8.931429519579707,11.274918942635464,0.11656897901565116,"[40.0, 40.0, 40.0]","[119286.75, 40.4, 110909.9, 34.7]","[5.227012982235427, 0.0022096521616451, 4.946148932523847, 0.0016091818551817383]",303056.25
gpt-oss-20b,coding,8,40,10,greedy,1.0,nominal_volume,4000,20,complete,8.837524127845574,10.215605723985888,11.273751722538801,8.929049034971884,11.273724254554736,0.11655493108440376,"[40.0, 40.0, 40.0]","[115080.5, 4.55, 115081.85, 3.95]","[5.087786336700076, 3.28497142094359e-05, 5.0877798523290645, 3.522921493256489e-05]",303157.15
gpt-oss-20b,coding,8,40,10,kv_only,1.0,nominal_volume,4000,20,complete,0.023814729101333598,0.04091163751264072,0.06969364343415678,0.024066406612029613,0.06905261518535832,0.0004679059598357999,"[40.0, 40.0, 40.0]","[0.0, 246.55, 0.0, 246.75]","[0.0, 0.022493880679564066, 0.0, 0.022467445761645447]",532834.7
gpt-oss-20b,coding,8,40,10,replay_only,1.0,nominal_volume,4000,20,complete,8.837440630802343,10.215532100642962,11.273639612675279,8.928964649744024,11.273612176176679,0.11655444206552952,"[40.0, 40.0, 40.0]","[115082.75, 0.0, 115084.4, 0.0]","[5.087794400114895, 0.0, 5.087789809485456, 0.0]",303160.85
gpt-oss-20b,coding,8,40,10,isolated_fastest,1.0,nominal_volume,4000,20,complete,0.023814729101333598,0.04091163751264072,0.06969364343415678,0.024066406612029613,0.06905261518535832,0.0004679059598357999,"[40.0, 40.0, 40.0]","[0.0, 246.55, 0.0, 246.75]","[0.0, 0.022493880679564066, 0.0, 0.022467445761645447]",532834.7
gpt-oss-20b,coding,8,40,30,lp_bound,1.0,nominal_volume,4000,20,complete,11.138970202860493,11.611023823759416,11.85255944958286,11.230841511104662,11.855942187180787,0.13268352718390805,"[40.0, 40.0, 40.0]",,,
gpt-oss-20b,coding,8,40,30,lp_plan,1.0,nominal_volume,4000,20,complete,11.138904038662211,11.610765551791536,11.8523756944001,11.230775139107864,11.855753361260023,0.13268339282960073,"[40.0, 40.0, 40.0]","[199435.25, 63.5, 180712.5, 143.6]","[5.757195772547078, 0.0011780190848759856, 5.7694986846121195, 0.0028891635598331344]",152973.15
gpt-oss-20b,coding,8,40,30,greedy,1.0,nominal_volume,4000,20,complete,11.13655215544668,11.609976500670257,11.85211234794926,11.22906314101132,11.855495972081489,0.1326676317172544,"[40.0, 40.0, 40.0]","[189998.15, 2.7, 189996.45, 3.4]","[5.7647387124953795, 1.0085060499897607e-05, 5.764737965687481, 1.1536698542712834e-05]",153327.3
gpt-oss-20b,coding,8,40,30,kv_only,1.0,nominal_volume,4000,20,complete,0.07149544356427737,0.12295308412924245,0.2092091811171879,0.07225102226810587,0.2072848364070241,0.001406207760147081,"[40.0, 40.0, 40.0]","[0.0, 740.15, 0.0, 740.1]","[0.0, 0.0674920817454771, 0.0, 0.0674747838472693]",531847.75
