model,workload,density,wan_gbps,deadline_s,policy,service_factor,draws,p05_qh_minus_baseline_w,median_qh_minus_baseline_w,p95_qh_minus_baseline_w,qh_win_fraction
gpt-oss-20b,coding,16,400,3600,kv_only,1.2,4000,264079.5089071773,762120.2215844234,1878332.1409135414,1.0
gpt-oss-20b,coding,16,400,3600,replay_only,0.8,4000,0.0,32.27346850353284,2361932.0063511506,0.65
gpt-oss-20b,coding,16,400,3600,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.30525
gpt-oss-20b,coding,16,400,3600,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.30525
gpt-oss-20b,coding,16,400,3600,isolated_fastest,0.8,4000,-9005256.550964855,-8902889.596882584,-6612291.4726657,0.0
gpt-oss-20b,coding,16,400,3600,isolated_fastest,1.0,4000,264079.5089071773,762120.2215844234,1878332.1409135414,1.0
gpt-oss-20b,coding,16,400,3600,isolated_fastest,1.2,4000,264079.5089071773,762120.2215844234,1878332.1409135414,1.0
gpt-oss-20b,coding,32,reference,1,greedy,0.8,4000,-255992.59206846796,13.512535426779452,84608.49049292969,0.58025
gpt-oss-20b,coding,32,reference,1,greedy,1.0,4000,-974332.0573398592,8.271461545907384,99928.34444910112,0.58025
gpt-oss-20b,coding,32,reference,1,greedy,1.2,4000,-988165.7778145078,5.243117708951949,346007.8400578794,0.58925
gpt-oss-20b,coding,32,reference,1,kv_only,0.8,4000,-343.71083069783896,-110.24274577154317,227164.55183517773,0.1685
gpt-oss-20b,coding,32,reference,1,kv_only,1.0,4000,-343.2729648488293,-96.19991169398918,632494.5958596115,0.2185
gpt-oss-20b,coding,32,reference,1,kv_only,1.2,4000,-270.0952554557682,-44.40059785934678,960512.7212792835,0.3685
gpt-oss-20b,coding,32,reference,1,replay_only,0.8,4000,-255991.01509005704,21.416569626031965,84609.2519697344,0.67775
gpt-oss-20b,coding,32,reference,1,replay_only,1.0,4000,-974331.2994785199,21.416569626031965,99929.07962044935,0.63025
gpt-oss-20b,coding,32,reference,1,replay_only,1.2,4000,-988163.5209541162,21.416569626031965,346021.63355321204,0.645
gpt-oss-20b,coding,32,reference,1,isolated_fastest,0.8,4000,-343.71083069783896,-110.24274577154317,227164.55183517773,0.1685
gpt-oss-20b,coding,32,reference,1,isolated_fastest,1.0,4000,-343.2729648488293,-96.19991169398918,632494.5958596115,0.2185
gpt-oss-20b,coding,32,reference,1,isolated_fastest,1.2,4000,-270.0952554557682,-44.40059785934678,960512.7212792835,0.3685
gpt-oss-20b,coding,32,reference,3,greedy,0.8,4000,-918403.4729537609,-299534.48662336345,337.06813493424033,0.297
gpt-oss-20b,coding,32,reference,3,greedy,1.0,4000,-2989044.717772,64.98249891283922,253351.96092517246,0.6085
gpt-oss-20b,coding,32,reference,3,greedy,1.2,4000,-2943196.5833176537,-179718.2743048519,2730696.061888252,0.4135
gpt-oss-20b,coding,32,reference,3,kv_only,0.8,4000,-1072.0238460771411,-213.66775757376664,924809.2726321213,0.333
gpt-oss-20b,coding,32,reference,3,kv_only,1.0,4000,-838.4986802176817,496290.4282444045,1895955.550025807,0.7
gpt-oss-20b,coding,32,reference,3,kv_only,1.2,4000,-97.7504330356618,993649.3484776125,4054109.28410767,0.933
gpt-oss-20b,coding,32,reference,3,replay_only,0.8,4000,-918392.2378358468,-299528.87125118385,343.33438483569967,0.32925
gpt-oss-20b,coding,32,reference,3,replay_only,1.0,4000,-2989033.893132113,74.78215036005713,253367.00665218107,0.626
gpt-oss-20b,coding,32,reference,3,replay_only,1.2,4000,-2943185.758677766,-179707.95775822364,2730705.814450985,0.4135
gpt-oss-20b,coding,32,reference,3,isolated_fastest,0.8,4000,-1072.0238460771411,-213.66775757376664,924809.2726321213,0.333
gpt-oss-20b,coding,32,reference,3,isolated_fastest,1.0,4000,-838.4986802176817,496290.4282444045,1895955.550025807,0.7
gpt-oss-20b,coding,32,reference,3,isolated_fastest,1.2,4000,-97.7504330356618,993649.3484776125,4054109.28410767,0.933
gpt-oss-20b,coding,32,reference,10,greedy,0.8,4000,-1407499.257321385,-1.7889972584923133,833743.8631519614,0.4325
gpt-oss-20b,coding,32,reference,10,greedy,1.0,4000,-2277583.065642289,103077.89569686027,742938.6468107637,0.597
gpt-oss-20b,coding,32,reference,10,greedy,1.2,4000,-2058136.7311147582,-459995.992975845,970973.2766279135,0.45
gpt-oss-20b,coding,32,reference,10,kv_only,0.8,4000,-4127.1834344049275,-517.2419527612244,2291784.816703375,0.45
gpt-oss-20b,coding,32,reference,10,kv_only,1.0,4000,384177.4820542978,2020125.5356585947,5088187.114589634,1.0
gpt-oss-20b,coding,32,reference,10,kv_only,1.2,4000,2993225.633861037,4940205.724135067,7118266.708137126,1.0
gpt-oss-20b,coding,32,reference,10,replay_only,0.8,4000,-1407488.271156032,0.5615502447711515,833749.8318535868,0.51375
gpt-oss-20b,coding,32,reference,10,replay_only,1.0,4000,-2277552.5947920945,103088.74069827842,742942.5564493844,0.65
gpt-oss-20b,coding,32,reference,10,replay_only,1.2,4000,-2058127.4961675475,-459994.4364450064,970984.9484491413,0.45
gpt-oss-20b,coding,32,reference,10,isolated_fastest,0.8,4000,-4127.1834344049275,-517.2419527612244,2291784.816703375,0.45
gpt-oss-20b,coding,32,reference,10,isolated_fastest,1.0,4000,384177.4820542978,2020125.5356585947,5088187.114589634,1.0
gpt-oss-20b,coding,32,reference,10,isolated_fastest,1.2,4000,2993225.633861037,4940205.724135067,7118266.708137126,1.0
gpt-oss-20b,coding,32,reference,30,greedy,0.8,4000,-1270672.210492246,-0.6841555364569725,20617.523012821464,0.417
gpt-oss-20b,coding,32,reference,30,greedy,1.0,4000,-2464776.050556469,-272072.796977581,968173.8370624536,0.28025
gpt-oss-20b,coding,32,reference,30,greedy,1.2,4000,-1548559.4236756053,-301533.9718108,3609557.8910573623,0.467
gpt-oss-20b,coding,32,reference,30,kv_only,0.8,4000,-13108.599919607535,-4844.753028149807,702206.8780999848,0.15
gpt-oss-20b,coding,32,reference,30,kv_only,1.0,4000,2114439.5732848407,5036685.490344825,7473532.8897990305,1.0
gpt-oss-20b,coding,32,reference,30,kv_only,1.2,4000,4633595.870232677,7668492.179629946,10911644.235812737,1.0
gpt-oss-20b,coding,32,reference,30,replay_only,0.8,4000,-1270669.6970149255,0.8706405868119815,20619.18785554451,0.65
gpt-oss-20b,coding,32,reference,30,replay_only,1.0,4000,-2464768.600733894,-272071.0843269364,968174.7261136153,0.28025
gpt-oss-20b,coding,32,reference,30,replay_only,1.2,4000,-1548555.8716014642,-301533.29503949545,3609559.99111885,0.467
gpt-oss-20b,coding,32,reference,30,isolated_fastest,0.8,4000,-13108.599919607535,-4844.753028149807,702206.8780999848,0.15
gpt-oss-20b,coding,32,reference,30,isolated_fastest,1.0,4000,2114439.5732848407,5036685.490344825,7473532.8897990305,1.0
gpt-oss-20b,coding,32,reference,30,isolated_fastest,1.2,4000,4633595.870232677,7668492.179629946,10911644.235812737,1.0
gpt-oss-20b,coding,32,reference,60,greedy,0.8,4000,-9.929192383630028,-2.0417198310581837,287.78844868890405,0.4
gpt-oss-20b,coding,32,reference,60,greedy,1.0,4000,-2373062.7978071407,-454217.90512025356,734990.1729671266,0.31625
gpt-oss-20b,coding,32,reference,60,greedy,1.2,4000,-2151402.6851913016,1785.920374326408,2048100.8672925886,0.55
gpt-oss-20b,coding,32,reference,60,kv_only,0.8,4000,-27504.834112833298,-10865.170619019345,-2168.8143156048236,0.0
gpt-oss-20b,coding,32,reference,60,kv_only,1.0,4000,3632920.472903661,6959430.449840853,10188879.619145196,1.0
gpt-oss-20b,coding,32,reference,60,kv_only,1.2,4000,7563279.1481551435,10341926.08323363,11517614.458521316,1.0
gpt-oss-20b,coding,32,reference,60,replay_only,0.8,4000,0.0,0.9966274603730314,288.72442619469365,0.9
gpt-oss-20b,coding,32,reference,60,replay_only,1.0,4000,-2373059.59414848,-454206.542111082,734993.8719810555,0.31625
gpt-oss-20b,coding,32,reference,60,replay_only,1.2,4000,-2151397.511802422,1800.8336416967213,2048104.5103490315,0.55
gpt-oss-20b,coding,32,reference,60,isolated_fastest,0.8,4000,-27504.834112833298,-10865.170619019345,-2168.8143156048236,0.0
gpt-oss-20b,coding,32,reference,60,isolated_fastest,1.0,4000,3632920.472903661,6959430.449840853,10188879.619145196,1.0
gpt-oss-20b,coding,32,reference,60,isolated_fastest,1.2,4000,7563279.1481551435,10341926.08323363,11517614.458521316,1.0
gpt-oss-20b,coding,32,reference,120,greedy,0.8,4000,-4.272283419424698,-0.5907817484517895,12.019466127555704,0.3
gpt-oss-20b,coding,32,reference,120,greedy,1.0,4000,-1351043.5717416122,-254706.9708262682,1381775.6907833284,0.4
gpt-oss-20b,coding,32,reference,120,greedy,1.2,4000,-1157.5231381002814,132.44664371199906,497.8089983612299,0.65725
gpt-oss-20b,coding,32,reference,120,kv_only,0.8,4000,-55582.24575262962,-21761.439054394225,-4347.2059593240465,0.0
gpt-oss-20b,coding,32,reference,120,kv_only,1.0,4000,4182442.1746269036,8410024.897218158,11152952.316175202,1.0
gpt-oss-20b,coding,32,reference,120,kv_only,1.2,4000,11081206.822718332,11576712.313336045,11828402.824574078,1.0
gpt-oss-20b,coding,32,reference,120,replay_only,0.8,4000,0.0,0.9163060909925554,13.234314554649892,0.8
gpt-oss-20b,coding,32,reference,120,replay_only,1.0,4000,-1351043.123145625,-254704.26595354825,1381784.0953495295,0.4
gpt-oss-20b,coding,32,reference,120,replay_only,1.2,4000,-1155.6770958639681,134.80688284151256,498.10132171586156,0.67475
gpt-oss-20b,coding,32,reference,120,isolated_fastest,0.8,4000,-55582.24575262962,-21761.439054394225,-4347.2059593240465,0.0
gpt-oss-20b,coding,32,reference,120,isolated_fastest,1.0,4000,4182442.1746269036,8410024.897218158,11152952.316175202,1.0
gpt-oss-20b,coding,32,reference,120,isolated_fastest,1.2,4000,11081206.822718332,11576712.313336045,11828402.824574078,1.0
gpt-oss-20b,coding,32,reference,300,greedy,0.8,4000,0.0,0.0,0.06127889971878714,0.05
gpt-oss-20b,coding,32,reference,300,greedy,1.0,4000,-1675665.071755115,328902.25320323,1464270.868663231,0.85
gpt-oss-20b,coding,32,reference,300,greedy,1.2,4000,-2771.3112155385315,-1.862645149230957e-09,1.862645149230957e-09,0.153
gpt-oss-20b,coding,32,reference,300,kv_only,0.8,4000,-139030.76561818286,-54437.192380256754,-10865.99977114949,0.0
gpt-oss-20b,coding,32,reference,300,kv_only,1.0,4000,7407428.602223639,11820841.743316663,11985277.217076723,1.0
gpt-oss-20b,coding,32,reference,300,kv_only,1.2,4000,11760096.617222928,11870181.024157574,11989817.653277831,1.0
gpt-oss-20b,coding,32,reference,300,replay_only,0.8,4000,0.0,0.0,0.06127889971878714,0.05
gpt-oss-20b,coding,32,reference,300,replay_only,1.0,4000,-1675665.071755115,328902.25320323,1464270.868663231,0.85
gpt-oss-20b,coding,32,reference,300,replay_only,1.2,4000,-2771.3112155385315,-1.862645149230957e-09,1.862645149230957e-09,0.153
gpt-oss-20b,coding,32,reference,300,isolated_fastest,0.8,4000,-139030.76561818286,-54437.192380256754,-10865.99977114949,0.0
gpt-oss-20b,coding,32,reference,300,isolated_fastest,1.0,4000,7407428.602223639,11820841.743316663,11985277.217076723,1.0
gpt-oss-20b,coding,32,reference,300,isolated_fastest,1.2,4000,11760096.617222928,11870181.024157574,11989817.653277831,1.0
gpt-oss-20b,coding,32,reference,600,greedy,0.8,4000,0.0,0.0,0.0,0.0
gpt-oss-20b,coding,32,reference,600,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3165
gpt-oss-20b,coding,32,reference,600,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3165
gpt-oss-20b,coding,32,reference,600,kv_only,0.8,4000,-278061.5312363657,-108874.38476051351,-21741.950091539962,0.0
gpt-oss-20b,coding,32,reference,600,kv_only,1.0,4000,11627168.161273126,11828961.051289013,11977018.03783853,1.0
gpt-oss-20b,coding,32,reference,600,kv_only,1.2,4000,11627168.161273126,11828961.051289013,11977018.03783853,1.0
gpt-oss-20b,coding,32,reference,600,replay_only,0.8,4000,0.0,0.0,0.0,0.0
gpt-oss-20b,coding,32,reference,600,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3165
gpt-oss-20b,coding,32,reference,600,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.3165
gpt-oss-20b,coding,32,reference,600,isolated_fastest,0.8,4000,-278061.5312363657,-108874.38476051351,-21741.950091539962,0.0
gpt-oss-20b,coding,32,reference,600,isolated_fastest,1.0,4000,11627168.161273126,11828961.051289013,11977018.03783853,1.0
gpt-oss-20b,coding,32,reference,600,isolated_fastest,1.2,4000,11627168.161273126,11828961.051289013,11977018.03783853,1.0
gpt-oss-20b,coding,32,reference,1800,greedy,0.8,4000,0.0,0.0,0.06127889971878714,0.05
gpt-oss-20b,coding,32,reference,1800,greedy,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.29675
gpt-oss-20b,coding,32,reference,1800,greedy,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.29675
gpt-oss-20b,coding,32,reference,1800,kv_only,0.8,4000,-834184.5937090971,-326633.66136364447,-65235.80082386086,0.0
gpt-oss-20b,coding,32,reference,1800,kv_only,1.0,4000,11079684.373259382,11608738.878493661,11921686.070135968,1.0
gpt-oss-20b,coding,32,reference,1800,kv_only,1.2,4000,11079684.373259382,11608738.878493661,11921686.070135968,1.0
gpt-oss-20b,coding,32,reference,1800,replay_only,0.8,4000,0.0,0.0,0.06127889971878714,0.05
gpt-oss-20b,coding,32,reference,1800,replay_only,1.0,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.29675
gpt-oss-20b,coding,32,reference,1800,replay_only,1.2,4000,-3.725290298461914e-09,0.0,1.862645149230957e-09,0.29675
gpt-oss-20b,coding,32,reference,1800,isolated_fastest,0.8,4000,-834184.5937090971,-326633.66136364447,-65235.80082386086,0.0
gpt-oss-20b,coding,32,reference,1800,isolated_fastest,1.0,4000,11079684.373259382,11608738.878493661,11921686.070135968,1.0
gpt-oss-20b,coding,32,reference,1800,isolated_fastest,1.2,4000,11079684.373259382,11608738.878493661,11921686.070135968,1.0
gpt-oss-20b,coding,32,reference,3600,greedy,0.8,4000,0.0,0.0,0.18383669915636144,0.05
gpt-oss-20b,coding,32,reference,3600,greedy,1.0,4000,-3.725290298461914e-09,0.0,1.9557774066919967e-09,0.23025
gpt-oss-20b,coding,32,reference,3600,greedy,1.2,4000,-3.725290298461914e-09,0.0,1.9557774066919967e-09,0.23025
gpt-oss-20b,coding,32,reference,3600,kv_only,0.8,4000,-1668369.1874181943,-653267.3227272889,-130471.60164772172,0.0
gpt-oss-20b,coding,32,reference,3600,kv_only,1.0,4000,10282180.80718291,11257439.450973272,11836361.095181962,1.0
gpt-oss-20b,coding,32,reference,3600,kv_only,1.2,4000,10282180.80718291,11257439.450973272,11836361.095181962,1.0
gpt-oss-20b,coding,32,reference,3600,replay_only,0.8,4000,0.0,0.0,0.18383669915636144,0.05
gpt-oss-20b,coding,32,reference,3600,replay_only,1.0,4000,-3.725290298461914e-09,0.0,1.9557774066919967e-09,0.23025
gpt-oss-20b,coding,32,reference,3600,replay_only,1.2,4000,-3.725290298461914e-09,0.0,1.9557774066919967e-09,0.23025
gpt-oss-20b,coding,32,reference,3600,isolated_fastest,0.8,4000,-1668369.1874181943,-653267.3227272889,-130471.60164772172,0.0
gpt-oss-20b,coding,32,reference,3600,isolated_fastest,1.0,4000,10282180.80718291,11257439.450973272,11836361.095181962,1.0
gpt-oss-20b,coding,32,reference,3600,isolated_fastest,1.2,4000,10282180.80718291,11257439.450973272,11836361.095181962,1.0
gpt-oss-20b,coding,32,10,1,greedy,0.8,4000,-1005529.9267208675,0.0,174114.3006030265,0.15
gpt-oss-20b,coding,32,10,1,greedy,1.0,4000,-959142.3358533316,0.0,1.7763568394002505e-15,0.06575
gpt-oss-20b,coding,32,10,1,greedy,1.2,4000,-971997.1961452056,0.0,318872.9261934232,0.20325
gpt-oss-20b,coding,32,10,1,kv_only,0.8,4000,-429.8900021156414,-195.7412120446069,174022.5857387607,0.1
gpt-oss-20b,coding,32,10,1,kv_only,1.0,4000,-380.9561712923575,-162.15042512135338,940451.1365476712,0.15
gpt-oss-20b,coding,32,10,1,kv_only,1.2,4000,-346.18276284221764,-124.68972374538482,1032454.1201019224,0.35
gpt-oss-20b,coding,32,10,1,replay_only,0.8,4000,-1005529.9267208675,0.0,174114.3006030265,0.15
gpt-oss-20b,coding,32,10,1,replay_only,1.0,4000,-959142.3358533316,0.0,1.7763568394002505e-15,0.06575
gpt-oss-20b,coding,32,10,1,replay_only,1.2,4000,-971997.1961452056,0.0,318872.9261934232,0.20325
gpt-oss-20b,coding,32,10,1,isolated_fastest,0.8,4000,-429.8900021156414,-195.7412120446069,174022.5857387607,0.1
gpt-oss-20b,coding,32,10,1,isolated_fastest,1.0,4000,-380.9561712923575,-162.15042512135338,940451.1365476712,0.15
gpt-oss-20b,coding,32,10,1,isolated_fastest,1.2,4000,-346.18276284221764,-124.68972374538482,1032454.1201019224,0.35
gpt-oss-20b,coding,32,10,3,greedy,0.8,4000,-2552733.541753484,-9.357359547485448,4051.291588010463,0.3
gpt-oss-20b,coding,32,10,3,greedy,1.0,4000,-2094109.9002463312,-5.820766091346741e-11,9877.40839490432,0.28525
gpt-oss-20b,coding,32,10,3,greedy,1.2,4000,-1034914.7076290653,0.0,2037777.809830331,0.43525
gpt-oss-20b,coding,32,10,3,kv_only,0.8,4000,-1174.2739078202908,-652.71965083027,863521.0533090957,0.25
gpt-oss-20b,coding,32,10,3,kv_only,1.0,4000,-1008.9296819547217,941735.5306675627,2921530.674852599,0.65
gpt-oss-20b,coding,32,10,3,kv_only,1.2,4000,-655.5436738194194,1308829.2685945584,4194416.881065974,0.85
gpt-oss-20b,coding,32,10,3,replay_only,0.8,4000,-2552729.501513003,-2.5254146974015717,4058.425277170453,0.3
gpt-oss-20b,coding,32,10,3,replay_only,1.0,4000,-2094107.4155392025,-5.820766091346741e-11,9884.75069075312,0.26225
gpt-oss-20b,coding,32,10,3,replay_only,1.2,4000,-1034914.0100940955,0.0,330085.1832396424,0.36225
gpt-oss-20b,coding,32,10,3,isolated_fastest,0.8,4000,-1174.2739078202908,-652.71965083027,863521.0533090957,0.25
gpt-oss-20b,coding,32,10,3,isolated_fastest,1.0,4000,-1008.9296819547217,941735.5306675627,2921530.674852599,0.65
gpt-oss-20b,coding,32,10,3,isolated_fastest,1.2,4000,-655.5436738194194,1308829.2685945584,4194416.881065974,0.85
gpt-oss-20b,coding,32,10,10,greedy,0.8,4000,-2739501.7115947036,-3.7980838189712056,851199.8096074237,0.45
gpt-oss-20b,coding,32,10,10,greedy,1.0,4000,-3089230.2154095126,22.77991134079639,8200.130871440928,0.5
gpt-oss-20b,coding,32,10,10,greedy,1.2,4000,-2550772.6640607095,-2.2496383120305836,765598.3557255858,0.5
gpt-oss-20b,coding,32,10,10,kv_only,0.8,4000,-4138.800339474733,48668.78337236072,1445369.2649750542,0.5
gpt-oss-20b,coding,32,10,10,kv_only,1.0,4000,833889.1089690573,2033980.957799812,4669453.820237643,1.0
gpt-oss-20b,coding,32,10,10,kv_only,1.2,4000,2297209.527906057,5479260.752508584,9751839.268040601,1.0
gpt-oss-20b,coding,32,10,10,replay_only,0.8,4000,-2739488.2970134653,9.11417733580342,851309.6121552829,0.6
gpt-oss-20b,coding,32,10,10,replay_only,1.0,4000,-3089215.1742454492,81.57694849499967,8226.898946399388,0.6
gpt-oss-20b,coding,32,10,10,replay_only,1.2,4000,-2550685.8239299846,46.12358728889376,765638.5516544032,0.55
gpt-oss-20b,coding,32,10,10,isolated_fastest,0.8,4000,-4138.800339474733,48668.78337236072,1445369.2649750542,0.5
gpt-oss-20b,coding,32,10,10,isolated_fastest,1.0,4000,833889.1089690573,2033980.957799812,4669453.820237643,1.0
gpt-oss-20b,coding,32,10,10,isolated_fastest,1.2,4000,2297209.527906057,5479260.752508584,9751839.268040601,1.0
gpt-oss-20b,coding,32,10,30,greedy,0.8,4000,-12498.754667983616,-1.1053287759734447,174424.76858538055,0.45
gpt-oss-20b,coding,32,10,30,greedy,1.0,4000,-5858551.70040493,-1114336.5051176008,6157.558388562621,0.25
gpt-oss-20b,coding,32,10,30,greedy,1.2,4000,64.43034813869794,183.1358646452427,3472.28801554498,1.0
gpt-oss-20b,coding,32,10,30,kv_only,0.8,4000,-12369.92337234856,-7089.1469969680975,700872.5528806874,0.25
gpt-oss-20b,coding,32,10,30,kv_only,1.0,4000,2111373.628015424,5066659.58534188,8101851.583065701,1.0
gpt-oss-20b,coding,32,10,30,kv_only,1.2,4000,7909082.971407981,9765529.905428242,10941623.870083349,1.0
gpt-oss-20b,coding,32,10,30,replay_only,0.8,4000,-12474.99139209616,3.505142273109536,174437.49036339857,0.9
gpt-oss-20b,coding,32,10,30,replay_only,1.0,4000,-5858503.659821601,-1114294.8835983658,6174.609412227508,0.25
gpt-oss-20b,coding,32,10,30,replay_only,1.2,4000,85.03475161651211,196.6627363935113,3480.113392409587,1.0
gpt-oss-20b,coding,32,10,30,isolated_fastest,0.8,4000,-12369.92337234856,-7089.1469969680975,700872.5528806874,0.25
gpt-oss-20b,coding,32,10,30,isolated_fastest,1.0,4000,2111373.628015424,5066659.58534188,8101851.583065701,1.0
gpt-oss-20b,coding,32,10,30,isolated_fastest,1.2,4000,7909082.971407981,9765529.905428242,10941623.870083349,1.0
gpt-oss-20b,coding,32,10,60,greedy,0.8,4000,-13.742479855015175,-1.7379632796409608,61.07164219364224,0.3
gpt-oss-20b,coding,32,10,60,greedy,1.0,4000,-4538226.263135333,167.0749488226138,114595.70308000568,0.6
gpt-oss-20b,coding,32,10,60,greedy,1.2,4000,46.62817336740039,270.72535792086273,384.19506912991613,1.0
gpt-oss-20b,coding,32,10,60,kv_only,0.8,4000,-25890.980214864736,-15357.263038068035,-8928.676103978847,0.0
gpt-oss-20b,coding,32,10,60,kv_only,1.0,4000,3922075.499986888,6312181.484350922,10724186.751513522,1.0
gpt-oss-20b,coding,32,10,60,kv_only,1.2,4000,9850751.999086918,10811305.853982909,11508126.536718886,1.0
gpt-oss-20b,coding,32,10,60,replay_only,0.8,4000,0.0,0.3959645456973201,64.12736752718376,0.65
gpt-oss-20b,coding,32,10,60,replay_only,1.0,4000,-4538217.678548523,181.71832728898153,114603.43026449435,0.6
gpt-oss-20b,coding,32,10,60,replay_only,1.2,4000,55.12929130308397,277.1498329676688,406.05736187525645,1.0
gpt-oss-20b,coding,32,10,60,isolated_fastest,0.8,4000,-25890.980214864736,-15357.263038068035,-8928.676103978847,0.0
gpt-oss-20b,coding,32,10,60,isolated_fastest,1.0,4000,3922075.499986888,6312181.484350922,10724186.751513522,1.0
gpt-oss-20b,coding,32,10,60,isolated_fastest,1.2,4000,9850751.999086918,10811305.853982909,11508126.536718886,1.0
gpt-oss-20b,coding,32,10,120,greedy,0.8,4000,-5.469501917466203,-1.1499712339893837,0.08414755313509317,0.1
gpt-oss-20b,coding,32,10,120,greedy,1.0,4000,-2559349.6774344663,117.86037638038397,545999.9127290604,0.55
gpt-oss-20b,coding,32,10,120,greedy,1.2,4000,45.71266499636755,288.59664146602154,408.2379295153353,1.0
gpt-oss-20b,coding,32,10,120,kv_only,0.8,4000,-52331.11095939055,-30748.454731900056,-17856.97834659584,0.0
gpt-oss-20b,coding,32,10,120,kv_only,1.0,4000,4183767.5854815515,8441528.60797665,11378184.758190528,1.0
gpt-oss-20b,coding,32,10,120,kv_only,1.2,4000,11077381.423021482,11572206.320042714,11824360.530671671,1.0
gpt-oss-20b,coding,32,10,120,replay_only,0.8,4000,0.0,0.1656107746216444,1.6470042979587518,0.55
gpt-oss-20b,coding,32,10,120,replay_only,1.0,4000,-2559338.749555949,120.67220840789378,546004.953655715,0.55
gpt-oss-20b,coding,32,10,120,replay_only,1.2,4000,47.17382187498789,293.4352603992447,411.85110721763056,1.0
gpt-oss-20b,coding,32,10,120,isolated_fastest,0.8,4000,-52331.11095939055,-30748.454731900056,-17856.97834659584,0.0
gpt-oss-20b,coding,32,10,120,isolated_fastest,1.0,4000,4183767.5854815515,8441528.60797665,11378184.758190528,1.0
gpt-oss-20b,coding,32,10,120,isolated_fastest,1.2,4000,11077381.423021482,11572206.320042714,11824360.530671671,1.0
gpt-oss-20b,coding,32,10,300,greedy,0.8,4000,0.0,0.0,0.005379780870303295,0.05
gpt-oss-20b,coding,32,10,300,greedy,1.0,4000,-639225.2695747911,0.0,3.725290298461914e-09,0.295
gpt-oss-20b,coding,32,10,300,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.32075
gpt-oss-20b,coding,32,10,300,kv_only,0.8,4000,-130868.91589811687,-76900.03109504143,-44644.48391161721,0.0
gpt-oss-20b,coding,32,10,300,kv_only,1.0,4000,11161189.26761897,11829809.040771049,11958929.308814358,1.0
gpt-oss-20b,coding,32,10,300,kv_only,1.2,4000,11749911.250014741,11872433.533767724,11958929.308814358,1.0
gpt-oss-20b,coding,32,10,300,replay_only,0.8,4000,0.0,0.0,0.005379780870303295,0.05
gpt-oss-20b,coding,32,10,300,replay_only,1.0,4000,-639225.2695747911,0.0,3.725290298461914e-09,0.295
gpt-oss-20b,coding,32,10,300,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.32075
gpt-oss-20b,coding,32,10,300,isolated_fastest,0.8,4000,-130868.91589811687,-76900.03109504143,-44644.48391161721,0.0
gpt-oss-20b,coding,32,10,300,isolated_fastest,1.0,4000,11161189.26761897,11829809.040771049,11958929.308814358,1.0
gpt-oss-20b,coding,32,10,300,isolated_fastest,1.2,4000,11749911.250014741,11872433.533767724,11958929.308814358,1.0
gpt-oss-20b,coding,32,10,600,greedy,0.8,4000,0.0,0.0,0.24511559887514855,0.05
gpt-oss-20b,coding,32,10,600,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.26625
gpt-oss-20b,coding,32,10,600,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.26625
gpt-oss-20b,coding,32,10,600,kv_only,0.8,4000,-261739.2533209194,-153801.02392719215,-89288.96782323442,0.0
gpt-oss-20b,coding,32,10,600,kv_only,1.0,4000,11618056.95008712,11779345.28766563,11910847.572538747,1.0
gpt-oss-20b,coding,32,10,600,kv_only,1.2,4000,11618056.95008712,11779345.28766563,11910847.572538747,1.0
gpt-oss-20b,coding,32,10,600,replay_only,0.8,4000,0.0,0.0,0.24511559887514855,0.05
gpt-oss-20b,coding,32,10,600,replay_only,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.26625
gpt-oss-20b,coding,32,10,600,replay_only,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.26625
gpt-oss-20b,coding,32,10,600,isolated_fastest,0.8,4000,-261739.2533209194,-153801.02392719215,-89288.96782323442,0.0
gpt-oss-20b,coding,32,10,600,isolated_fastest,1.0,4000,11618056.95008712,11779345.28766563,11910847.572538747,1.0
gpt-oss-20b,coding,32,10,600,isolated_fastest,1.2,4000,11618056.95008712,11779345.28766563,11910847.572538747,1.0
gpt-oss-20b,coding,32,10,1800,greedy,0.8,4000,0.0,0.0,0.32933997385549246,0.1
gpt-oss-20b,coding,32,10,1800,greedy,1.0,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.22975
gpt-oss-20b,coding,32,10,1800,greedy,1.2,4000,-3.725290298461914e-09,0.0,3.725290298461914e-09,0.22975
