committed_before_power_window,committed_by_deadline,condition,context_profile,episode,hit_power_target,match_id,policy,power_attainment_fraction,power_target_fraction,required_deadline_s,sample_id,scenario_id,token_distribution
8,8,medium-fixed-1000mbps-19s,medium,48,True,4859cb7e86fa9f64,queue_haul,1,1.0,19.0,51fde7b51569b7ba,p-90dcaee74bd9729f,fixed
3,4,medium-fixed-1000mbps-19s,medium,48,False,4859cb7e86fa9f64,kv_only,0.2922555769962558,1.0,19.0,51fde7b51569b7ba,p-c94cf692dac90364,fixed
8,8,medium-fixed-1000mbps-19s,medium,48,True,4859cb7e86fa9f64,replay_only,1,1.0,19.0,51fde7b51569b7ba,p-6387e1f1a0950b65,fixed
8,8,medium-fixed-1000mbps-19s,medium,48,True,4859cb7e86fa9f64,greedy,1,1.0,19.0,51fde7b51569b7ba,p-1b1e6c4d9984ee24,fixed
8,8,small-fixed-2500mbps-19s,small,30,True,4660f521890244bf,kv_only,1,1.0,19.0,7094953b638284e1,p-9ec377ad29d42d17,fixed
8,8,small-fixed-2500mbps-19s,small,30,True,4660f521890244bf,greedy,1,1.0,19.0,7094953b638284e1,p-611f1e34a1bbf4fb,fixed
8,8,small-fixed-2500mbps-19s,small,30,True,4660f521890244bf,replay_only,1,1.0,19.0,7094953b638284e1,p-7fc4cff57011ef0c,fixed
8,8,small-fixed-2500mbps-19s,small,30,True,4660f521890244bf,queue_haul,1,1.0,19.0,7094953b638284e1,p-982ccc40b134c6ba,fixed
8,8,medium-fixed-2500mbps-19s,medium,56,True,5d09308757c21198,replay_only,1,1.0,19.0,f7e97c59b5dc6a00,p-23c7e46275f1a5c6,fixed
8,8,medium-fixed-2500mbps-19s,medium,56,True,5d09308757c21198,queue_haul,1,1.0,19.0,f7e97c59b5dc6a00,p-4d5c21905a37befc,fixed
8,8,medium-fixed-2500mbps-19s,medium,56,True,5d09308757c21198,kv_only,1,1.0,19.0,f7e97c59b5dc6a00,p-c660326f071a113b,fixed
8,8,medium-fixed-2500mbps-19s,medium,56,True,5d09308757c21198,greedy,1,1.0,19.0,f7e97c59b5dc6a00,p-7e3b1b549d80ec71,fixed
8,8,large-fixed-2500mbps-30s,large,106,True,3dd5037d3ad019e6,replay_only,1,1.0,30.0,3a515af4dffc7733,p-48d04d647c366c2a,fixed
8,8,large-fixed-2500mbps-30s,large,106,True,3dd5037d3ad019e6,kv_only,1,1.0,30.0,3a515af4dffc7733,p-70b803f65b390b36,fixed
8,8,large-fixed-2500mbps-30s,large,106,True,3dd5037d3ad019e6,queue_haul,1,1.0,30.0,3a515af4dffc7733,p-f70d468648f01413,fixed
8,8,large-fixed-2500mbps-30s,large,106,True,3dd5037d3ad019e6,greedy,1,1.0,30.0,3a515af4dffc7733,p-e2d85c677e87844f,fixed
8,8,large-fixed-5000mbps-19s,large,108,True,3f469502b6ce607d,queue_haul,1,1.0,19.0,e33c7532b46acaed,p-5e2f562cdeae67c9,fixed
8,8,large-fixed-5000mbps-19s,large,108,True,3f469502b6ce607d,replay_only,1,1.0,19.0,e33c7532b46acaed,p-df51ac5533421627,fixed
8,8,large-fixed-5000mbps-19s,large,108,True,3f469502b6ce607d,kv_only,1,1.0,19.0,e33c7532b46acaed,p-181042f787f6464b,fixed
8,8,large-fixed-5000mbps-19s,large,108,True,3f469502b6ce607d,greedy,1,1.0,19.0,e33c7532b46acaed,p-9bf9ffdfe833d8c5,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,84,True,9275e97cea33aba6,replay_only,1,1.0,19.0,3c2f94941cabfb0f,p-b27aa35d136cf081,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,84,True,9275e97cea33aba6,queue_haul,1,1.0,19.0,3c2f94941cabfb0f,p-a598e201e7fc14b7,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,84,True,9275e97cea33aba6,kv_only,1,1.0,19.0,3c2f94941cabfb0f,p-420e70277d4ca914,fixed
8,8,mixed-fixed-5000mbps-19s,mixed,84,True,9275e97cea33aba6,greedy,1,1.0,19.0,3c2f94941cabfb0f,p-cdd28746976b82f3,fixed
8,8,mixed-fixed-2500mbps-19s,mixed,78,True,2f4a644fb30d6bb6,queue_haul,1,1.0,19.0,3c2f94941cabfb0f,p-34c1e85e25d810dc,fixed
8,8,mixed-fixed-2500mbps-19s,mixed,78,True,2f4a644fb30d6bb6,greedy,1,1.0,19.0,3c2f94941cabfb0f,p-f23792ac5e89d900,fixed
8,8,mixed-fixed-2500mbps-19s,mixed,78,True,2f4a644fb30d6bb6,replay_only,1,1.0,19.0,3c2f94941cabfb0f,p-3b350752eaa704fb,fixed
8,8,mixed-fixed-2500mbps-19s,mixed,78,True,2f4a644fb30d6bb6,kv_only,1,1.0,19.0,3c2f94941cabfb0f,p-c785d176999f0948,fixed
8,8,tiny-fixed-5000mbps-30s,tiny,17,True,6d5a4b614bfbf7df,kv_only,1,1.0,30.0,bdd7bd934af6b024,p-e780d2f25cffd2db,fixed
8,8,tiny-fixed-5000mbps-30s,tiny,17,True,6d5a4b614bfbf7df,queue_haul,1,1.0,30.0,bdd7bd934af6b024,p-067044b003402881,fixed
8,8,tiny-fixed-5000mbps-30s,tiny,17,True,6d5a4b614bfbf7df,replay_only,1,1.0,30.0,bdd7bd934af6b024,p-fd1958093af69eaa,fixed
8,8,tiny-fixed-5000mbps-30s,tiny,17,True,6d5a4b614bfbf7df,greedy,1,1.0,30.0,bdd7bd934af6b024,p-1331e93f87aef8b8,fixed
8,8,tiny-fixed-2500mbps-30s,tiny,10,True,22b3304a35aa6479,greedy,1,1.0,30.0,4f9ad0a7bb0fab99,p-ea0a8b3d81f51d4f,fixed
8,8,tiny-fixed-2500mbps-30s,tiny,10,True,22b3304a35aa6479,replay_only,1,1.0,30.0,4f9ad0a7bb0fab99,p-64073b52cdb06d8e,fixed
8,8,tiny-fixed-2500mbps-30s,tiny,10,True,22b3304a35aa6479,kv_only,1,1.0,30.0,4f9ad0a7bb0fab99,p-3fd956d0528a5fa1,fixed
8,8,tiny-fixed-2500mbps-30s,tiny,10,True,22b3304a35aa6479,queue_haul,1,1.0,30.0,4f9ad0a7bb0fab99,p-ec57c3e48d81cbed,fixed
8,8,small-fixed-2500mbps-30s,small,34,True,c72a120e097fb785,greedy,1,1.0,30.0,837f3ff09bbaac24,p-6d2a88e5beaef8aa,fixed
8,8,small-fixed-2500mbps-30s,small,34,True,c72a120e097fb785,kv_only,1,1.0,30.0,837f3ff09bbaac24,p-c64d1c5ebc61e4a1,fixed
8,8,small-fixed-2500mbps-30s,small,34,True,c72a120e097fb785,queue_haul,1,1.0,30.0,837f3ff09bbaac24,p-2eeb9353330a7d9e,fixed
8,8,small-fixed-2500mbps-30s,small,34,True,c72a120e097fb785,replay_only,1,1.0,30.0,837f3ff09bbaac24,p-846e31e1b579429a,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,12,True,6e142327606c6cd5,replay_only,1,1.0,19.0,e1563386afed6f49,p-42d51ff11febd21e,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,12,True,6e142327606c6cd5,queue_haul,1,1.0,19.0,e1563386afed6f49,p-14d78147043775da,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,12,True,6e142327606c6cd5,kv_only,1,1.0,19.0,e1563386afed6f49,p-3429737c3e0f646b,fixed
8,8,tiny-fixed-5000mbps-19s,tiny,12,True,6e142327606c6cd5,greedy,1,1.0,19.0,e1563386afed6f49,p-a50afe71136b47cb,fixed
8,8,mixed-fixed-2500mbps-19s,mixed,80,True,4e4b7bc9b6b0ba44,replay_only,1,1.0,19.0,7d1b0ab854d9df69,p-a20b13b1f8efa770,fixed
8,8,mixed-fixed-2500mbps-19s,mixed,80,True,4e4b7bc9b6b0ba44,queue_haul,1,1.0,19.0,7d1b0ab854d9df69,p-17e0bc9e98bb97e8,fixed
8,8,mixed-fixed-2500mbps-19s,mixed,80,True,4e4b7bc9b6b0ba44,kv_only,1,1.0,19.0,7d1b0ab854d9df69,p-866938e4c4e7de8e,fixed
8,8,mixed-fixed-2500mbps-19s,mixed,80,True,4e4b7bc9b6b0ba44,greedy,1,1.0,19.0,7d1b0ab854d9df69,p-6a6f055bcedd7334,fixed
8,8,large-fixed-10000mbps-30s,large,117,True,7ee4b329f112dd6c,greedy,1,1.0,30.0,e33c7532b46acaed,p-d0eee1793ad316bb,fixed
8,8,large-fixed-10000mbps-30s,large,117,True,7ee4b329f112dd6c,kv_only,1,1.0,30.0,e33c7532b46acaed,p-cdb03f54a98d877d,fixed
8,8,large-fixed-10000mbps-30s,large,117,True,7ee4b329f112dd6c,replay_only,1,1.0,30.0,e33c7532b46acaed,p-f295fb8e2e64b840,fixed
8,8,large-fixed-10000mbps-30s,large,117,True,7ee4b329f112dd6c,queue_haul,1,1.0,30.0,e33c7532b46acaed,p-81484309ff9d2527,fixed
8,8,tiny-fixed-2500mbps-30s,tiny,11,True,c9f3ed5de6f15670,greedy,1,1.0,30.0,bdd7bd934af6b024,p-eb31063ea34a8600,fixed
8,8,tiny-fixed-2500mbps-30s,tiny,11,True,c9f3ed5de6f15670,queue_haul,1,1.0,30.0,bdd7bd934af6b024,p-98d4de5fb8b8fa3e,fixed
8,8,tiny-fixed-2500mbps-30s,tiny,11,True,c9f3ed5de6f15670,replay_only,1,1.0,30.0,bdd7bd934af6b024,p-0529742d586023e8,fixed
8,8,tiny-fixed-2500mbps-30s,tiny,11,True,c9f3ed5de6f15670,kv_only,1,1.0,30.0,bdd7bd934af6b024,p-4565bd316b116d51,fixed
8,8,medium-fixed-10000mbps-19s,medium,67,True,d7c106bfb82e0f2e,greedy,1,1.0,19.0,b6455b687844b7e4,p-d8c8e3abe56f5c1c,fixed
8,8,medium-fixed-10000mbps-19s,medium,67,True,d7c106bfb82e0f2e,kv_only,1,1.0,19.0,b6455b687844b7e4,p-7abaa959a04986c8,fixed
8,8,medium-fixed-10000mbps-19s,medium,67,True,d7c106bfb82e0f2e,replay_only,1,1.0,19.0,b6455b687844b7e4,p-072574a17888bac4,fixed
8,8,medium-fixed-10000mbps-19s,medium,67,True,d7c106bfb82e0f2e,queue_haul,1,1.0,19.0,b6455b687844b7e4,p-0dcfa36188dd7642,fixed
8,8,tiny-fixed-1000mbps-30s,tiny,5,True,05cea84ecdb167a2,greedy,1,1.0,30.0,bdd7bd934af6b024,p-bacb8ae1cd3d3a52,fixed
8,8,tiny-fixed-1000mbps-30s,tiny,5,True,05cea84ecdb167a2,kv_only,1,1.0,30.0,bdd7bd934af6b024,p-83d3c3099a7be6f2,fixed
8,8,tiny-fixed-1000mbps-30s,tiny,5,True,05cea84ecdb167a2,queue_haul,1,1.0,30.0,bdd7bd934af6b024,p-e7d5e65f65ef08d6,fixed
8,8,tiny-fixed-1000mbps-30s,tiny,5,True,05cea84ecdb167a2,replay_only,1,1.0,30.0,bdd7bd934af6b024,p-d78d1179142cf6ef,fixed
8,8,mixed-fixed-10000mbps-30s,mixed,93,True,2dbf1a9d39164ccb,greedy,1,1.0,30.0,3c2f94941cabfb0f,p-eb6c40ca610fba6a,fixed
8,8,mixed-fixed-10000mbps-30s,mixed,93,True,2dbf1a9d39164ccb,replay_only,1,1.0,30.0,3c2f94941cabfb0f,p-e45c7e8ed9ba0a62,fixed
8,8,mixed-fixed-10000mbps-30s,mixed,93,True,2dbf1a9d39164ccb,kv_only,1,1.0,30.0,3c2f94941cabfb0f,p-943def8cce4a369d,fixed
8,8,mixed-fixed-10000mbps-30s,mixed,93,True,2dbf1a9d39164ccb,queue_haul,1,1.0,30.0,3c2f94941cabfb0f,p-e19b675ea46dd539,fixed
8,8,medium-fixed-10000mbps-30s,medium,69,True,090c6c6bcb4bb9dd,kv_only,1,1.0,30.0,51fde7b51569b7ba,p-17d6ccd3b6483d35,fixed
8,8,medium-fixed-10000mbps-30s,medium,69,True,090c6c6bcb4bb9dd,replay_only,1,1.0,30.0,51fde7b51569b7ba,p-5114f3ff214d0900,fixed
8,8,medium-fixed-10000mbps-30s,medium,69,True,090c6c6bcb4bb9dd,greedy,1,1.0,30.0,51fde7b51569b7ba,p-445c1725056a076a,fixed
8,8,medium-fixed-10000mbps-30s,medium,69,True,090c6c6bcb4bb9dd,queue_haul,1,1.0,30.0,51fde7b51569b7ba,p-a05d8f6423d60015,fixed
8,8,tiny-fixed-10000mbps-30s,tiny,21,True,091cd7eee500d866,kv_only,1,1.0,30.0,e1563386afed6f49,p-4307a4982e71564a,fixed
8,8,tiny-fixed-10000mbps-30s,tiny,21,True,091cd7eee500d866,greedy,1,1.0,30.0,e1563386afed6f49,p-f177457a16ffe110,fixed
8,8,tiny-fixed-10000mbps-30s,tiny,21,True,091cd7eee500d866,replay_only,1,1.0,30.0,e1563386afed6f49,p-0c67dc727bf1959b,fixed
8,8,tiny-fixed-10000mbps-30s,tiny,21,True,091cd7eee500d866,queue_haul,1,1.0,30.0,e1563386afed6f49,p-670a482c1ab24602,fixed
8,8,medium-fixed-5000mbps-30s,medium,65,True,2fa13ef210a6d058,kv_only,1,1.0,30.0,f7e97c59b5dc6a00,p-fdbce22561fe516f,fixed
8,8,medium-fixed-5000mbps-30s,medium,65,True,2fa13ef210a6d058,queue_haul,1,1.0,30.0,f7e97c59b5dc6a00,p-3b8e2de6d9019707,fixed
8,8,medium-fixed-5000mbps-30s,medium,65,True,2fa13ef210a6d058,replay_only,1,1.0,30.0,f7e97c59b5dc6a00,p-0747ad9015ddf1f8,fixed
8,8,medium-fixed-5000mbps-30s,medium,65,True,2fa13ef210a6d058,greedy,1,1.0,30.0,f7e97c59b5dc6a00,p-cef63419edd571b4,fixed
8,8,medium-fixed-1000mbps-19s,medium,49,True,41dcc6da678e262e,queue_haul,1,1.0,19.0,b6455b687844b7e4,p-e15bd54d1488cfc2,fixed
3,5,medium-fixed-1000mbps-19s,medium,49,False,41dcc6da678e262e,kv_only,0.3476146607951353,1.0,19.0,b6455b687844b7e4,p-0592290fb983a51e,fixed
8,8,medium-fixed-1000mbps-19s,medium,49,True,41dcc6da678e262e,replay_only,1,1.0,19.0,b6455b687844b7e4,p-b7af78bd58a803d3,fixed
8,8,medium-fixed-1000mbps-19s,medium,49,True,41dcc6da678e262e,greedy,1,1.0,19.0,b6455b687844b7e4,p-96a4c62757f30029,fixed
8,8,small-fixed-10000mbps-19s,small,44,True,665a6e05a478a8db,queue_haul,1,1.0,19.0,e59269064ede73aa,p-a149865699bdf54a,fixed
8,8,small-fixed-10000mbps-19s,small,44,True,665a6e05a478a8db,greedy,1,1.0,19.0,e59269064ede73aa,p-970628d44a5b9a8b,fixed
8,8,small-fixed-10000mbps-19s,small,44,True,665a6e05a478a8db,replay_only,1,1.0,19.0,e59269064ede73aa,p-b825dfb8a556ac33,fixed
8,8,small-fixed-10000mbps-19s,small,44,True,665a6e05a478a8db,kv_only,1,1.0,19.0,e59269064ede73aa,p-10ecebe9426d6a0a,fixed
8,8,mixed-fixed-2500mbps-30s,mixed,81,True,daf8d2207841e32e,greedy,1,1.0,30.0,3c2f94941cabfb0f,p-b0e7f10951049a72,fixed
8,8,mixed-fixed-2500mbps-30s,mixed,81,True,daf8d2207841e32e,queue_haul,1,1.0,30.0,3c2f94941cabfb0f,p-6a6fd7363c23911a,fixed
8,8,mixed-fixed-2500mbps-30s,mixed,81,True,daf8d2207841e32e,kv_only,1,1.0,30.0,3c2f94941cabfb0f,p-ad878270cc9075e9,fixed
8,8,mixed-fixed-2500mbps-30s,mixed,81,True,daf8d2207841e32e,replay_only,1,1.0,30.0,3c2f94941cabfb0f,p-21757eadba180681,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,91,True,6648016b21cb4f29,kv_only,1,1.0,19.0,a9500bdb35e133a1,p-3a1ff7a4c5544558,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,91,True,6648016b21cb4f29,queue_haul,1,1.0,19.0,a9500bdb35e133a1,p-558c36d82a2992e9,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,91,True,6648016b21cb4f29,replay_only,1,1.0,19.0,a9500bdb35e133a1,p-2663ffa086e6b0e5,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,91,True,6648016b21cb4f29,greedy,1,1.0,19.0,a9500bdb35e133a1,p-16e1bbd9390ae840,fixed
8,8,medium-fixed-1000mbps-19s,medium,50,True,e9dc3cef4910ffdc,queue_haul,1,1.0,19.0,f7e97c59b5dc6a00,p-1945e033d6650a29,fixed
8,8,medium-fixed-1000mbps-19s,medium,50,True,e9dc3cef4910ffdc,replay_only,1,1.0,19.0,f7e97c59b5dc6a00,p-b34f6bd4293ef991,fixed
8,8,medium-fixed-1000mbps-19s,medium,50,True,e9dc3cef4910ffdc,greedy,1,1.0,19.0,f7e97c59b5dc6a00,p-eb1514e0889213b7,fixed
3,5,medium-fixed-1000mbps-19s,medium,50,False,e9dc3cef4910ffdc,kv_only,0.3387042132899436,1.0,19.0,f7e97c59b5dc6a00,p-c1f1ebb7cc956607,fixed
8,8,mixed-fixed-5000mbps-30s,mixed,87,True,14d38084bc1bd788,replay_only,1,1.0,30.0,3c2f94941cabfb0f,p-383ff8b7142ad3c7,fixed
8,8,mixed-fixed-5000mbps-30s,mixed,87,True,14d38084bc1bd788,kv_only,1,1.0,30.0,3c2f94941cabfb0f,p-e1fe458818e8b46c,fixed
8,8,mixed-fixed-5000mbps-30s,mixed,87,True,14d38084bc1bd788,queue_haul,1,1.0,30.0,3c2f94941cabfb0f,p-989c2497e2a98fe8,fixed
8,8,mixed-fixed-5000mbps-30s,mixed,87,True,14d38084bc1bd788,greedy,1,1.0,30.0,3c2f94941cabfb0f,p-3698defee710a105,fixed
8,8,medium-fixed-5000mbps-30s,medium,63,True,b212854c61fabdfd,kv_only,1,1.0,30.0,51fde7b51569b7ba,p-d82da17f3ddd32bd,fixed
8,8,medium-fixed-5000mbps-30s,medium,63,True,b212854c61fabdfd,greedy,1,1.0,30.0,51fde7b51569b7ba,p-85818a0d2fa5d6f9,fixed
8,8,medium-fixed-5000mbps-30s,medium,63,True,b212854c61fabdfd,replay_only,1,1.0,30.0,51fde7b51569b7ba,p-4107a8851ce2fe9b,fixed
8,8,medium-fixed-5000mbps-30s,medium,63,True,b212854c61fabdfd,queue_haul,1,1.0,30.0,51fde7b51569b7ba,p-25f72647fa58b14d,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,6,True,9a1348ff5b89d577,queue_haul,1,1.0,19.0,e1563386afed6f49,p-45529b6d0602a1c1,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,6,True,9a1348ff5b89d577,kv_only,1,1.0,19.0,e1563386afed6f49,p-a94b64a83e77e944,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,6,True,9a1348ff5b89d577,greedy,1,1.0,19.0,e1563386afed6f49,p-bb45da2a0ee59133,fixed
8,8,tiny-fixed-2500mbps-19s,tiny,6,True,9a1348ff5b89d577,replay_only,1,1.0,19.0,e1563386afed6f49,p-47d2162c9b5761a8,fixed
3,4,large-fixed-1000mbps-30s,large,100,False,d8dba5e0de09cb71,kv_only,0.2869353674260007,1.0,30.0,3a515af4dffc7733,p-3032afa629b24650,fixed
8,8,large-fixed-1000mbps-30s,large,100,True,d8dba5e0de09cb71,greedy,1,1.0,30.0,3a515af4dffc7733,p-851c70588ae24fcf,fixed
8,8,large-fixed-1000mbps-30s,large,100,True,d8dba5e0de09cb71,replay_only,1,1.0,30.0,3a515af4dffc7733,p-349967c380474093,fixed
8,8,large-fixed-1000mbps-30s,large,100,True,d8dba5e0de09cb71,queue_haul,1,1.0,30.0,3a515af4dffc7733,p-0b2485377570b034,fixed
1,8,large-fixed-1000mbps-19s,large,96,False,cbe12273d4413650,queue_haul,0.5771665662081417,1.0,19.0,e33c7532b46acaed,p-4786aab85d2bf691,fixed
2,8,large-fixed-1000mbps-19s,large,96,False,cbe12273d4413650,greedy,0.5166089728719134,1.0,19.0,e33c7532b46acaed,p-0872df88239a49cb,fixed
8,8,large-fixed-1000mbps-19s,large,96,True,cbe12273d4413650,replay_only,1,1.0,19.0,e33c7532b46acaed,p-2161311d372dda9d,fixed
1,2,large-fixed-1000mbps-19s,large,96,False,cbe12273d4413650,kv_only,0.129311549983284,1.0,19.0,e33c7532b46acaed,p-eb8483eb54c341a1,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,92,True,57eca39e714307b9,queue_haul,1,1.0,19.0,7d1b0ab854d9df69,p-374703c91bfd74c8,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,92,True,57eca39e714307b9,greedy,1,1.0,19.0,7d1b0ab854d9df69,p-0d1743eff307eb6c,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,92,True,57eca39e714307b9,kv_only,1,1.0,19.0,7d1b0ab854d9df69,p-0d5897d63acaeab5,fixed
8,8,mixed-fixed-10000mbps-19s,mixed,92,True,57eca39e714307b9,replay_only,1,1.0,19.0,7d1b0ab854d9df69,p-533223e7618b52dc,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,72,True,7414cd37c98e2a4e,queue_haul,1,1.0,19.0,3c2f94941cabfb0f,p-f8f6e92d72194a6b,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,72,True,7414cd37c98e2a4e,replay_only,1,1.0,19.0,3c2f94941cabfb0f,p-c6c96a60402ea17b,fixed
8,8,mixed-fixed-1000mbps-19s,mixed,72,True,7414cd37c98e2a4e,greedy,1,1.0,19.0,3c2f94941cabfb0f,p-324dcead7c3a1d6d,fixed
5,6,mixed-fixed-1000mbps-19s,mixed,72,False,7414cd37c98e2a4e,kv_only,0.5328320921845058,1.0,19.0,3c2f94941cabfb0f,p-6968f340fd5eee8b,fixed
8,8,small-fixed-1000mbps-30s,small,27,True,7245266689f6cd7c,kv_only,1,1.0,30.0,7094953b638284e1,p-0f2d8c0cf09ca5aa,fixed
8,8,small-fixed-1000mbps-30s,small,27,True,7245266689f6cd7c,greedy,1,1.0,30.0,7094953b638284e1,p-3f1946ed27cd1b00,fixed
8,8,small-fixed-1000mbps-30s,small,27,True,7245266689f6cd7c,queue_haul,1,1.0,30.0,7094953b638284e1,p-3a282e4f5b1778d0,fixed
8,8,small-fixed-1000mbps-30s,small,27,True,7245266689f6cd7c,replay_only,1,1.0,30.0,7094953b638284e1,p-95d47713a80e461a,fixed
8,8,medium-fixed-2500mbps-19s,medium,54,True,2ebe9d059e2b2b5d,replay_only,1,1.0,19.0,51fde7b51569b7ba,p-99b3769fe6e5e7e3,fixed
8,8,medium-fixed-2500mbps-19s,medium,54,True,2ebe9d059e2b2b5d,greedy,1,1.0,19.0,51fde7b51569b7ba,p-c550d5742e685dd1,fixed
8,8,medium-fixed-2500mbps-19s,medium,54,True,2ebe9d059e2b2b5d,kv_only,1,1.0,19.0,51fde7b51569b7ba,p-e2b24f0d6353d2b7,fixed
8,8,medium-fixed-2500mbps-19s,medium,54,True,2ebe9d059e2b2b5d,queue_haul,1,1.0,19.0,51fde7b51569b7ba,p-758b1fdfbf6e4d3b,fixed
8,8,small-fixed-2500mbps-19s,small,32,True,3363de8e64631f58,greedy,1,1.0,19.0,e59269064ede73aa,p-61683e4cb1c51bb5,fixed
8,8,small-fixed-2500mbps-19s,small,32,True,3363de8e64631f58,kv_only,1,1.0,19.0,e59269064ede73aa,p-916fe9fe6f5fb3d6,fixed
8,8,small-fixed-2500mbps-19s,small,32,True,3363de8e64631f58,queue_haul,1,1.0,19.0,e59269064ede73aa,p-f4ac4b16279a48b8,fixed
8,8,small-fixed-2500mbps-19s,small,32,True,3363de8e64631f58,replay_only,1,1.0,19.0,e59269064ede73aa,p-500dfb734f48e10f,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,19,True,dd873aad8f313a14,queue_haul,1,1.0,19.0,4f9ad0a7bb0fab99,p-e7f95879aacc8b74,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,19,True,dd873aad8f313a14,replay_only,1,1.0,19.0,4f9ad0a7bb0fab99,p-3dba6155ea3c52a4,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,19,True,dd873aad8f313a14,kv_only,1,1.0,19.0,4f9ad0a7bb0fab99,p-bc0bf4942b1c9723,fixed
8,8,tiny-fixed-10000mbps-19s,tiny,19,True,dd873aad8f313a14,greedy,1,1.0,19.0,4f9ad0a7bb0fab99,p-ddeab1ece1d55b37,fixed
8,8,tiny-fixed-10000mbps-30s,tiny,22,True,08fa9f25a22f6d56,kv_only,1,1.0,30.0,4f9ad0a7bb0fab99,p-2e78892fff7b2e8d,fixed
8,8,tiny-fixed-10000mbps-30s,tiny,22,True,08fa9f25a22f6d56,replay_only,1,1.0,30.0,4f9ad0a7bb0fab99,p-81a215528d5a4786,fixed
8,8,tiny-fixed-10000mbps-30s,tiny,22,True,08fa9f25a22f6d56,greedy,1,1.0,30.0,4f9ad0a7bb0fab99,p-345144be07bd113c,fixed
8,8,tiny-fixed-10000mbps-30s,tiny,22,True,08fa9f25a22f6d56,queue_haul,1,1.0,30.0,4f9ad0a7bb0fab99,p-eda8ac4d87a32819,fixed
