case_id,bound_constraint,replicate,mode,power_bootstrap_index,target_w,target_met,replay_count,kv_transfer_count,not_moved_count,replay,kv_transfer,not_moved
constraints/hbm,HBM,676,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,676,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,676,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,676,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,676,timing,-1,30.02225081689722,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/bandwidth-prefill,Bandwidth + prefill,676,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,676,timing,-1,30.02225081689722,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,676,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,677,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,677,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,677,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,677,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,677,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,677,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,677,timing,-1,30.02225081689722,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,677,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,678,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,678,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,678,timing,-1,30.02225081689722,False,15,6,7,0.5357142857142857,0.21428571428571427,0.25
constraints/hbm-bandwidth,HBM + bandwidth,678,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,678,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,678,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,678,timing,-1,30.02225081689722,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,678,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,679,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,679,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,679,timing,-1,30.02225081689722,True,15,6,7,0.5357142857142857,0.21428571428571427,0.25
constraints/hbm-bandwidth,HBM + bandwidth,679,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,679,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,679,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,679,timing,-1,30.02225081689722,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,679,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,680,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,680,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,680,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,680,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,680,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,680,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,680,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/none,None bound,680,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,681,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,681,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,681,timing,-1,30.02225081689722,True,15,6,7,0.5357142857142857,0.21428571428571427,0.25
constraints/hbm-bandwidth,HBM + bandwidth,681,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,681,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,681,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,681,timing,-1,30.02225081689722,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,681,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,682,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,682,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,682,timing,-1,30.02225081689722,True,16,6,6,0.5714285714285714,0.21428571428571427,0.2142857142857143
constraints/hbm-bandwidth,HBM + bandwidth,682,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,682,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,682,timing,-1,30.02225081689722,True,16,5,7,0.5714285714285714,0.17857142857142858,0.25
constraints/all,All bound,682,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/none,None bound,682,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,683,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,683,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,683,timing,-1,30.02225081689722,True,15,6,7,0.5357142857142857,0.21428571428571427,0.25
constraints/hbm-bandwidth,HBM + bandwidth,683,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,683,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,683,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,683,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/none,None bound,683,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,684,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,684,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,684,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,684,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,684,timing,-1,30.02225081689722,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/bandwidth-prefill,Bandwidth + prefill,684,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,684,timing,-1,30.02225081689722,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,684,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,685,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,685,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,685,timing,-1,30.02225081689722,True,15,6,7,0.5357142857142857,0.21428571428571427,0.25
constraints/hbm-bandwidth,HBM + bandwidth,685,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,685,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,685,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,685,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/none,None bound,685,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,686,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,686,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,686,timing,-1,30.02225081689722,True,16,5,7,0.5714285714285714,0.17857142857142858,0.25
constraints/hbm-bandwidth,HBM + bandwidth,686,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,686,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,686,timing,-1,30.02225081689722,True,16,4,8,0.5714285714285714,0.14285714285714285,0.2857142857142857
constraints/all,All bound,686,timing,-1,30.02225081689722,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,686,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,687,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,687,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,687,timing,-1,30.02225081689722,True,15,6,7,0.5357142857142857,0.21428571428571427,0.25
constraints/hbm-bandwidth,HBM + bandwidth,687,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,687,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,687,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,687,timing,-1,30.02225081689722,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,687,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,688,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,688,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,688,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,688,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,688,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,688,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,688,timing,-1,30.02225081689722,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,688,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,689,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,689,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,689,timing,-1,30.02225081689722,False,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,689,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,689,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,689,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,689,timing,-1,30.02225081689722,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,689,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,690,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,690,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,690,timing,-1,30.02225081689722,True,15,6,7,0.5357142857142857,0.21428571428571427,0.25
constraints/hbm-bandwidth,HBM + bandwidth,690,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,690,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,690,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/all,All bound,690,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/none,None bound,690,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,691,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,691,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,691,timing,-1,30.02225081689722,False,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/hbm-bandwidth,HBM + bandwidth,691,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/hbm-prefill,HBM + prefill,691,timing,-1,30.02225081689722,False,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth-prefill,Bandwidth + prefill,691,timing,-1,30.02225081689722,True,16,4,8,0.5714285714285714,0.14285714285714285,0.2857142857142857
constraints/all,All bound,691,timing,-1,30.02225081689722,False,15,3,10,0.5357142857142857,0.10714285714285714,0.3571428571428571
constraints/none,None bound,691,timing,-1,30.02225081689722,True,14,6,8,0.5,0.21428571428571427,0.2857142857142857
constraints/hbm,HBM,692,timing,-1,30.02225081689722,True,15,4,9,0.5357142857142857,0.14285714285714285,0.3214285714285714
constraints/bandwidth,Bandwidth,692,timing,-1,30.02225081689722,True,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
constraints/prefill,Prefill,692,timing,-1,30.02225081689722,False,15,5,8,0.5357142857142857,0.17857142857142858,0.2857142857142857
