timestamp, uuid, power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/10 01:50:36.156, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:50:37.156, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:50:38.157, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:50:39.157, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:50:40.157, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:50:41.157, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:50:42.157, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.38 W, 0 %, 61438 MiB
2026/09/10 01:50:43.157, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:50:44.158, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.35 W, 0 %, 61438 MiB
2026/09/10 01:50:45.158, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.54 W, 0 %, 61438 MiB
2026/09/10 01:50:46.158, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.34 W, 0 %, 61438 MiB
2026/09/10 01:50:47.158, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.44 W, 0 %, 61438 MiB
2026/09/10 01:50:48.159, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:50:49.159, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.34 W, 0 %, 61438 MiB
2026/09/10 01:50:50.159, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:50:51.159, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.54 W, 0 %, 61438 MiB
2026/09/10 01:50:52.159, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.35 W, 0 %, 61438 MiB
2026/09/10 01:50:53.159, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.48 W, 0 %, 61438 MiB
2026/09/10 01:50:54.160, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.34 W, 0 %, 61438 MiB
2026/09/10 01:50:55.160, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.34 W, 0 %, 61438 MiB
2026/09/10 01:50:56.160, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.39 W, 0 %, 61438 MiB
2026/09/10 01:50:57.160, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:50:58.160, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:50:59.161, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:51:00.161, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:51:01.161, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.38 W, 0 %, 61438 MiB
2026/09/10 01:51:02.161, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:51:03.161, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:51:04.162, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.41 W, 0 %, 61438 MiB
2026/09/10 01:51:05.162, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:51:06.162, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.32 W, 0 %, 61438 MiB
2026/09/10 01:51:07.162, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.28 W, 0 %, 61438 MiB
2026/09/10 01:51:08.162, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.15 W, 0 %, 61438 MiB
2026/09/10 01:51:09.163, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.28 W, 0 %, 61438 MiB
2026/09/10 01:51:10.163, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.25 W, 0 %, 61438 MiB
2026/09/10 01:51:11.163, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.19 W, 0 %, 61438 MiB
2026/09/10 01:51:12.163, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.20 W, 0 %, 61438 MiB
2026/09/10 01:51:13.163, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.07 W, 0 %, 61438 MiB
2026/09/10 01:51:14.163, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.07 W, 0 %, 61438 MiB
2026/09/10 01:51:15.164, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.10 W, 0 %, 61438 MiB
2026/09/10 01:51:16.164, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:51:17.164, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:51:18.164, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:51:19.164, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.83 W, 0 %, 61438 MiB
2026/09/10 01:51:20.165, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.89 W, 0 %, 61438 MiB
2026/09/10 01:51:21.165, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:51:22.165, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.80 W, 0 %, 61438 MiB
2026/09/10 01:51:23.165, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.83 W, 0 %, 61438 MiB
2026/09/10 01:51:24.165, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.70 W, 0 %, 61438 MiB
2026/09/10 01:51:25.166, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.67 W, 0 %, 61438 MiB
2026/09/10 01:51:26.166, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.86 W, 0 %, 61438 MiB
2026/09/10 01:51:27.166, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.83 W, 0 %, 61438 MiB
2026/09/10 01:51:28.166, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.92 W, 0 %, 61438 MiB
2026/09/10 01:51:29.166, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.79 W, 0 %, 61438 MiB
2026/09/10 01:51:30.167, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.80 W, 0 %, 61438 MiB
2026/09/10 01:51:31.167, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:51:32.167, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.89 W, 0 %, 61438 MiB
2026/09/10 01:51:33.167, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.70 W, 0 %, 61438 MiB
2026/09/10 01:51:34.167, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.82 W, 0 %, 61438 MiB
2026/09/10 01:51:35.168, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.76 W, 0 %, 61438 MiB
2026/09/10 01:51:36.168, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.66 W, 0 %, 61438 MiB
2026/09/10 01:51:37.168, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.73 W, 0 %, 61438 MiB
2026/09/10 01:51:38.168, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.77 W, 0 %, 61438 MiB
2026/09/10 01:51:39.168, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.64 W, 0 %, 61438 MiB
2026/09/10 01:51:40.168, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.63 W, 0 %, 61438 MiB
2026/09/10 01:51:41.168, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.51 W, 0 %, 61438 MiB
2026/09/10 01:51:42.169, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.51 W, 0 %, 61438 MiB
2026/09/10 01:51:43.169, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.64 W, 0 %, 61438 MiB
2026/09/10 01:51:44.169, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.54 W, 0 %, 61438 MiB
2026/09/10 01:51:45.170, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.27 W, 0 %, 61438 MiB
2026/09/10 01:51:46.170, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.57 W, 0 %, 61438 MiB
2026/09/10 01:51:47.170, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.57 W, 0 %, 61438 MiB
2026/09/10 01:51:48.170, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.54 W, 0 %, 61438 MiB
2026/09/10 01:51:49.170, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.30 W, 0 %, 61438 MiB
2026/09/10 01:51:50.171, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.43 W, 0 %, 61438 MiB
2026/09/10 01:51:51.171, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.44 W, 0 %, 61438 MiB
2026/09/10 01:51:52.171, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.44 W, 0 %, 61438 MiB
2026/09/10 01:51:53.171, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.34 W, 0 %, 61438 MiB
2026/09/10 01:51:54.171, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.33 W, 0 %, 61438 MiB
2026/09/10 01:51:55.172, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.46 W, 0 %, 61438 MiB
2026/09/10 01:51:56.172, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.26 W, 0 %, 61438 MiB
2026/09/10 01:51:57.172, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.39 W, 0 %, 61438 MiB
2026/09/10 01:51:58.172, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.33 W, 0 %, 61438 MiB
2026/09/10 01:51:59.172, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.31 W, 0 %, 61438 MiB
2026/09/10 01:52:00.173, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.24 W, 0 %, 61438 MiB
2026/09/10 01:52:01.173, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.33 W, 0 %, 61438 MiB
2026/09/10 01:52:02.173, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.33 W, 0 %, 61438 MiB
2026/09/10 01:52:03.173, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.24 W, 0 %, 61438 MiB
2026/09/10 01:52:04.173, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.31 W, 0 %, 61438 MiB
2026/09/10 01:52:05.174, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.36 W, 0 %, 61438 MiB
2026/09/10 01:52:06.174, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.34 W, 0 %, 61438 MiB
2026/09/10 01:52:07.174, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.43 W, 0 %, 61438 MiB
2026/09/10 01:52:08.174, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.44 W, 0 %, 61438 MiB
2026/09/10 01:52:09.175, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.41 W, 0 %, 61438 MiB
2026/09/10 01:52:10.175, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.43 W, 0 %, 61438 MiB
2026/09/10 01:52:11.175, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.44 W, 0 %, 61438 MiB
2026/09/10 01:52:12.175, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 131.56 W, 20 %, 61438 MiB
2026/09/10 01:52:13.175, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:52:14.175, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:52:15.176, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.83 W, 0 %, 61438 MiB
2026/09/10 01:52:16.176, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:52:17.176, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.80 W, 0 %, 61438 MiB
2026/09/10 01:52:18.176, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.96 W, 0 %, 61438 MiB
2026/09/10 01:52:19.177, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.89 W, 0 %, 61438 MiB
2026/09/10 01:52:20.177, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.90 W, 0 %, 61438 MiB
2026/09/10 01:52:21.177, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:52:22.177, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:52:23.177, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.86 W, 0 %, 61438 MiB
2026/09/10 01:52:24.178, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:52:25.178, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.93 W, 0 %, 61438 MiB
2026/09/10 01:52:26.178, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:52:27.178, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.02 W, 0 %, 61438 MiB
2026/09/10 01:52:28.178, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:52:29.179, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.09 W, 0 %, 61438 MiB
2026/09/10 01:52:30.179, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:52:31.179, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:52:32.179, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.15 W, 0 %, 61438 MiB
2026/09/10 01:52:33.179, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.15 W, 0 %, 61438 MiB
2026/09/10 01:52:34.180, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:52:35.180, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:52:36.180, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.15 W, 0 %, 61438 MiB
2026/09/10 01:52:37.180, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:52:38.180, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.05 W, 0 %, 61438 MiB
2026/09/10 01:52:39.181, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.15 W, 0 %, 61438 MiB
2026/09/10 01:52:40.181, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.16 W, 0 %, 61438 MiB
2026/09/10 01:52:41.181, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.00 W, 0 %, 61438 MiB
2026/09/10 01:52:42.181, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.10 W, 0 %, 61438 MiB
2026/09/10 01:52:43.181, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.10 W, 0 %, 61438 MiB
2026/09/10 01:52:44.182, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.10 W, 0 %, 61438 MiB
2026/09/10 01:52:45.182, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.15 W, 0 %, 61438 MiB
2026/09/10 01:52:46.182, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.22 W, 0 %, 61438 MiB
2026/09/10 01:52:47.182, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 102.99 W, 0 %, 61438 MiB
2026/09/10 01:52:48.182, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.12 W, 0 %, 61438 MiB
2026/09/10 01:52:49.183, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.51 W, 0 %, 61438 MiB
2026/09/10 01:52:50.183, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 103.49 W, 0 %, 61438 MiB
