policy,retained_prefill_fraction,deadline_scale,status,group_type,group,moved_requests,missed_requests,miss_rate,avg_missed_network_wait,avg_missed_prefill_wait,avg_missed_total_delay
CVXPY-rounded,0.4,0.25,OK,class,class30,389,378,0.9717223650385605,0.0,492.9213027524423,495.86210265709656
CVXPY-rounded,0.4,0.25,OK,class,class31,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class32,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class33,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class34,181,169,0.9337016574585635,297.2836740709692,0.0,300.8502302229907
CVXPY-rounded,0.4,0.25,OK,class,class35,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class36,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class37,137,128,0.9343065693430657,337.6261277388676,19.413493288010148,362.5776849268274
CVXPY-rounded,0.4,0.25,OK,class,class38,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class39,75,75,1.0,648.481766900482,193.36155083560698,847.0649984653019
CVXPY-rounded,0.4,0.25,OK,class,class40,2,2,1.0,0.0,68.02221311195906,72.5446343523615
CVXPY-rounded,0.4,0.25,OK,class,class41,30,30,1.0,0.0,524.6692026589685,533.9751921475766
CVXPY-rounded,0.4,0.25,OK,class,class42,5,5,1.0,25.92451445046521,0.0,39.35662288948012
CVXPY-rounded,0.4,0.25,OK,class,class43,19,19,1.0,105.79518388639855,0.0,118.02005553200294
CVXPY-rounded,0.4,0.25,OK,class,class44,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class45,2,2,1.0,0.0,3.8256044503344917,11.94696875054514
CVXPY-rounded,0.4,0.25,OK,class,class46,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.4,0.25,OK,class,class47,9,9,1.0,0.0,741.3088423506033,747.668348945072
CVXPY-rounded,0.4,0.25,OK,destination,k0,939,844,0.898828541001065,5.489145787557283,301.2625223395243,308.863097459826
CVXPY-rounded,0.4,0.25,OK,destination,k1,1184,1052,0.8885135135135135,89.86244500861406,199.17492485743318,291.56430842960907
CVXPY-rounded,0.4,0.25,OK,destination,k2,1708,1607,0.9408665105386417,327.52904399121627,384.92364160396585,714.6239899005516
CVXPY-rounded,0.4,0.25,OK,action,replay,2779,2554,0.9190356243252968,165.16525433829634,423.7940022952824,591.0144037771684
CVXPY-rounded,0.4,0.25,OK,action,state,1052,949,0.9020912547528517,214.620911809943,0.0,217.44580742606968
deadline-aware-CVXPY-rounded,0.4,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
repaired-deadline-aware-CVXPY-rounded,0.4,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mirror-descent-rounded,0.4,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
crossover-greedy,0.4,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
least-loaded-destination,0.4,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
online-queue-greedy,0.4,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mixed-greedy,0.4,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
replay-only,0.4,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
state-only,0.4,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
CVXPY-rounded,0.5,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
deadline-aware-CVXPY-rounded,0.5,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
repaired-deadline-aware-CVXPY-rounded,0.5,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mirror-descent-rounded,0.5,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
crossover-greedy,0.5,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
least-loaded-destination,0.5,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
online-queue-greedy,0.5,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mixed-greedy,0.5,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
replay-only,0.5,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
state-only,0.5,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
CVXPY-rounded,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
deadline-aware-CVXPY-rounded,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
repaired-deadline-aware-CVXPY-rounded,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mirror-descent-rounded,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
crossover-greedy,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
least-loaded-destination,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
online-queue-greedy,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mixed-greedy,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
replay-only,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
state-only,0.6,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
CVXPY-rounded,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
deadline-aware-CVXPY-rounded,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
repaired-deadline-aware-CVXPY-rounded,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mirror-descent-rounded,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
crossover-greedy,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
least-loaded-destination,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
online-queue-greedy,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mixed-greedy,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
replay-only,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
state-only,0.7,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
CVXPY-rounded,0.8,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
deadline-aware-CVXPY-rounded,0.8,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
repaired-deadline-aware-CVXPY-rounded,0.8,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mirror-descent-rounded,0.8,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
crossover-greedy,0.8,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
least-loaded-destination,0.8,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
online-queue-greedy,0.8,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mixed-greedy,0.8,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
replay-only,0.8,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
state-only,0.8,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
CVXPY-rounded,0.9,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
deadline-aware-CVXPY-rounded,0.9,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
repaired-deadline-aware-CVXPY-rounded,0.9,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mirror-descent-rounded,0.9,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
crossover-greedy,0.9,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
least-loaded-destination,0.9,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
online-queue-greedy,0.9,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mixed-greedy,0.9,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
replay-only,0.9,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
state-only,0.9,0.25,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
deadline-penalty-rounded,0.2,0.5,OK,class,class0,1,1,1.0,0.0,172.70022138313993,172.87426011323328
deadline-penalty-rounded,0.2,0.5,OK,class,class1,2,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class3,1,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class4,70,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class6,8,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class7,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class8,1,1,1.0,0.0,329.06952776628077,329.87597573607627
deadline-penalty-rounded,0.2,0.5,OK,class,class9,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class10,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class11,32,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class12,102,102,1.0,192.31763518453923,53.2958845208883,246.66893646352722
deadline-penalty-rounded,0.2,0.5,OK,class,class13,3,3,1.0,0.0,328.63426997548964,329.9137163805952
deadline-penalty-rounded,0.2,0.5,OK,class,class14,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class15,213,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class16,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class17,7,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class18,14,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class19,29,29,1.0,0.0,156.84959981372893,158.31608448923959
deadline-penalty-rounded,0.2,0.5,OK,class,class20,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class21,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class22,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class23,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class24,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class25,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class26,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class27,61,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class28,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class29,5,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class30,262,229,0.8740458015267175,0.0,246.97918122809264,249.919981132747
deadline-penalty-rounded,0.2,0.5,OK,class,class31,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class32,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class33,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class34,181,110,0.6077348066298343,116.22501829718159,33.293301510544005,153.0212610037692
deadline-penalty-rounded,0.2,0.5,OK,class,class35,83,37,0.4457831325301205,0.0,218.3568228262504,223.02941489763043
deadline-penalty-rounded,0.2,0.5,OK,class,class36,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class37,137,95,0.6934306569343066,0.0,214.550491157813,218.22181254479372
deadline-penalty-rounded,0.2,0.5,OK,class,class38,125,113,0.904,0.0,324.01194867718254,329.26868713693216
deadline-penalty-rounded,0.2,0.5,OK,class,class39,75,75,1.0,0.0,306.4946374917363,311.71631822094923
deadline-penalty-rounded,0.2,0.5,OK,class,class40,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class41,7,1,0.14285714285714285,0.0,48.27082038613662,57.57680987474453
deadline-penalty-rounded,0.2,0.5,OK,class,class42,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class43,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class44,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class45,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class46,0,0,0.0,0.0,0.0,0.0
deadline-penalty-rounded,0.2,0.5,OK,class,class47,9,9,1.0,0.0,303.575990255196,309.93549684966473
deadline-penalty-rounded,0.2,0.5,OK,destination,k0,392,279,0.7117346938775511,0.0,246.18133045087455,249.43656138758507
deadline-penalty-rounded,0.2,0.5,OK,destination,k1,388,201,0.5180412371134021,0.0,239.49753188179042,243.4398685497638
deadline-penalty-rounded,0.2,0.5,OK,destination,k2,648,325,0.5015432098765432,99.69584862003992,140.6516725778833,243.69209808051605
deadline-penalty-rounded,0.2,0.5,OK,action,replay,1160,728,0.6275862068965518,26.945602731899726,223.26289655473343,253.66039731512478
deadline-penalty-rounded,0.2,0.5,OK,action,state,268,77,0.2873134328358209,166.0357404245451,0.0,169.6022965765667
CVXPY-rounded,0.2,0.5,OK,class,class0,1,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class1,2,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class2,1,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class3,1,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class4,114,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class6,1,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class7,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class8,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class9,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class10,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class11,203,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class12,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class13,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class14,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class15,234,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class16,119,15,0.12605042016806722,0.0,2.5427639471545036,3.438644179940289
CVXPY-rounded,0.2,0.5,OK,class,class17,251,168,0.6693227091633466,0.0,14.092319090135074,15.049920449115527
CVXPY-rounded,0.2,0.5,OK,class,class18,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class19,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class20,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class21,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class22,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class23,1,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class24,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class25,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class26,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class27,536,507,0.9458955223880597,0.0,199.77750943587958,201.35893844711654
CVXPY-rounded,0.2,0.5,OK,class,class28,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class29,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class30,389,362,0.9305912596401028,0.0,429.0468768292557,431.9876767339101
CVXPY-rounded,0.2,0.5,OK,class,class31,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class32,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class33,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class34,181,150,0.8287292817679558,0.0,261.7965241676849,265.1510304664465
CVXPY-rounded,0.2,0.5,OK,class,class35,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class36,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class37,19,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class38,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class39,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class40,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class41,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class42,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class43,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class44,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class45,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class46,0,0,0.0,0.0,0.0,0.0
CVXPY-rounded,0.2,0.5,OK,class,class47,9,9,1.0,0.0,649.944656011227,656.3041626056958
CVXPY-rounded,0.2,0.5,OK,destination,k0,604,371,0.6142384105960265,0.0,434.4055830627807,437.4293165529022
CVXPY-rounded,0.2,0.5,OK,destination,k1,790,522,0.660759493670886,0.0,194.10984433562882,195.67157366932418
CVXPY-rounded,0.2,0.5,OK,destination,k2,668,318,0.47604790419161674,0.0,130.93392525879062,133.0221421554037
CVXPY-rounded,0.2,0.5,OK,action,replay,2061,1211,0.5875788452207666,0.0,251.1369102326881,253.28478868863112
CVXPY-rounded,0.2,0.5,OK,action,state,1,0,0.0,0.0,0.0,0.0
deadline-aware-CVXPY-rounded,0.2,0.5,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
repaired-deadline-aware-CVXPY-rounded,0.2,0.5,INFEASIBLE,all,INFEASIBLE,0,0,nan,nan,nan,nan
mirror-descent-rounded,0.2,0.5,OK,class,class0,1,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class4,114,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class6,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class7,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class8,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class9,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class10,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class11,203,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class12,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class13,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class14,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class15,234,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class16,119,4,0.03361344537815126,0.0,2.4215584539775747,3.31743868676336
mirror-descent-rounded,0.2,0.5,OK,class,class17,251,166,0.6613545816733067,0.0,13.821543776453376,14.779145135433827
mirror-descent-rounded,0.2,0.5,OK,class,class18,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class19,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class20,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class21,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class22,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class23,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class24,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class25,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class26,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class27,536,507,0.9458955223880597,0.0,199.1791410153976,200.7605700266346
mirror-descent-rounded,0.2,0.5,OK,class,class28,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class29,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class30,389,362,0.9305912596401028,0.0,428.6065880092204,431.54738791387473
mirror-descent-rounded,0.2,0.5,OK,class,class31,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class32,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class33,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class34,181,150,0.8287292817679558,0.0,261.57266647846217,264.9271727772238
mirror-descent-rounded,0.2,0.5,OK,class,class35,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class36,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class37,20,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class38,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class39,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class40,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class41,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class42,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class43,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class44,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class45,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class46,0,0,0.0,0.0,0.0,0.0
mirror-descent-rounded,0.2,0.5,OK,class,class47,9,9,1.0,0.0,648.682141081487,655.0416476759558
mirror-descent-rounded,0.2,0.5,OK,destination,k0,601,371,0.6173044925124792,0.0,433.9453480567956,436.96908154691704
mirror-descent-rounded,0.2,0.5,OK,destination,k1,790,511,0.6468354430379747,0.0,197.63896424387963,199.21502692416988
mirror-descent-rounded,0.2,0.5,OK,destination,k2,666,316,0.4744744744744745,0.0,131.42492480588794,133.520297497043
mirror-descent-rounded,0.2,0.5,OK,action,replay,2057,1198,0.5824015556635878,0.0,253.35351510547096,255.51487647848305
mirror-descent-rounded,0.2,0.5,OK,action,state,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class0,1,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class1,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class2,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class3,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class4,114,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class5,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class6,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class7,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class8,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class9,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class10,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class11,203,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class12,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class13,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class14,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class15,234,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class16,119,4,0.03361344537815126,0.0,2.4215584539775747,3.31743868676336
crossover-greedy,0.2,0.5,OK,class,class17,251,166,0.6613545816733067,0.0,13.821543776453376,14.779145135433827
crossover-greedy,0.2,0.5,OK,class,class18,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class19,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class20,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class21,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class22,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class23,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class24,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class25,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class26,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class27,536,507,0.9458955223880597,0.0,199.1791410153976,200.7605700266346
crossover-greedy,0.2,0.5,OK,class,class28,0,0,0.0,0.0,0.0,0.0
crossover-greedy,0.2,0.5,OK,class,class29,0,0,0.0,0.0,0.0,0.0
