cell_id,n_workflows,state_scale,prefill_capacity,link_gbps,policy,p50_resume_s,p90_resume_s,p95_resume_s,makespan_s,dominant_bottleneck
n1000_large_artifact_moderate_5g,1000,large_artifact,moderate,5,kv_all,16736.1359,30125.0446,31798.6581,33472.2717,network
n1000_large_artifact_moderate_5g,1000,large_artifact,moderate,5,workspace_sticky,10000,18000,19000,20000,workspace
n1000_large_artifact_moderate_5g,1000,large_artifact,moderate,5,random_diversification,8243.20678,14837.7722,15662.0929,16486.4136,network
n1000_large_artifact_moderate_5g,1000,large_artifact,moderate,5,mixed_min_pressure,5000,9000,9500,10000,workspace
n1000_large_artifact_moderate_25g,1000,large_artifact,moderate,25,strong_reuse,10000,18000,19000,20000,workspace
n1000_large_artifact_moderate_25g,1000,large_artifact,moderate,25,replay_all,10000,18000,19000,20000,workspace
n1000_large_artifact_moderate_25g,1000,large_artifact,moderate,25,kv_all,10000,18000,19000,20000,workspace
n1000_large_artifact_moderate_25g,1000,large_artifact,moderate,25,workspace_sticky,10000,18000,19000,20000,workspace
n1000_large_artifact_moderate_25g,1000,large_artifact,moderate,25,random_diversification,5020,9036,9538,10040,workspace
n1000_large_artifact_moderate_25g,1000,large_artifact,moderate,25,mixed_min_pressure,5000,9000,9500,10000,workspace
n1000_large_artifact_moderate_100g,1000,large_artifact,moderate,100,strong_reuse,10000,18000,19000,20000,workspace
n1000_large_artifact_moderate_100g,1000,large_artifact,moderate,100,replay_all,10000,18000,19000,20000,workspace
n1000_large_artifact_moderate_100g,1000,large_artifact,moderate,100,kv_all,10000,18000,19000,20000,workspace
n1000_large_artifact_moderate_100g,1000,large_artifact,moderate,100,workspace_sticky,10000,18000,19000,20000,workspace
n1000_large_artifact_moderate_100g,1000,large_artifact,moderate,100,random_diversification,5020,9036,9538,10040,workspace
n1000_large_artifact_moderate_100g,1000,large_artifact,moderate,100,mixed_min_pressure,5000,9000,9500,10000,workspace
n1000_large_artifact_tight_1g,1000,large_artifact,tight,1,strong_reuse,80000,144000,152000,160000,network
n1000_large_artifact_tight_1g,1000,large_artifact,tight,1,replay_all,80000,144000,152000,160000,network
n1000_large_artifact_tight_1g,1000,large_artifact,tight,1,kv_all,83680.6793,150625.223,158993.291,167361.359,network
n1000_large_artifact_tight_1g,1000,large_artifact,tight,1,workspace_sticky,10000,18000,19000,20000,workspace
n1000_large_artifact_tight_1g,1000,large_artifact,tight,1,random_diversification,41216.0339,74188.861,78310.4644,82432.0678,network
n1000_large_artifact_tight_1g,1000,large_artifact,tight,1,mixed_min_pressure,5000,9000,9500,10000,workspace
n1000_large_artifact_tight_5g,1000,large_artifact,tight,5,strong_reuse,16000,28800,30400,32000,network
n1000_large_artifact_tight_5g,1000,large_artifact,tight,5,replay_all,16000,28800,30400,32000,network
n1000_large_artifact_tight_5g,1000,large_artifact,tight,5,kv_all,16736.1359,30125.0446,31798.6581,33472.2717,network
n1000_large_artifact_tight_5g,1000,large_artifact,tight,5,workspace_sticky,10000,18000,19000,20000,workspace
n1000_large_artifact_tight_5g,1000,large_artifact,tight,5,random_diversification,8243.20678,14837.7722,15662.0929,16486.4136,network
n1000_large_artifact_tight_5g,1000,large_artifact,tight,5,mixed_min_pressure,5000,9000,9500,10000,workspace
n1000_large_artifact_tight_25g,1000,large_artifact,tight,25,strong_reuse,10000,18000,19000,20000,workspace
n1000_large_artifact_tight_25g,1000,large_artifact,tight,25,replay_all,10000,18000,19000,20000,workspace
n1000_large_artifact_tight_25g,1000,large_artifact,tight,25,kv_all,10000,18000,19000,20000,workspace
n1000_large_artifact_tight_25g,1000,large_artifact,tight,25,workspace_sticky,10000,18000,19000,20000,workspace
n1000_large_artifact_tight_25g,1000,large_artifact,tight,25,random_diversification,5020,9036,9538,10040,workspace
n1000_large_artifact_tight_25g,1000,large_artifact,tight,25,mixed_min_pressure,5000,9000,9500,10000,workspace
n1000_large_artifact_tight_100g,1000,large_artifact,tight,100,strong_reuse,10000,18000,19000,20000,workspace
n1000_large_artifact_tight_100g,1000,large_artifact,tight,100,replay_all,10000,18000,19000,20000,workspace
n1000_large_artifact_tight_100g,1000,large_artifact,tight,100,kv_all,10000,18000,19000,20000,workspace
n1000_large_artifact_tight_100g,1000,large_artifact,tight,100,workspace_sticky,10000,18000,19000,20000,workspace
n1000_large_artifact_tight_100g,1000,large_artifact,tight,100,random_diversification,5020,9036,9538,10040,workspace
n1000_large_artifact_tight_100g,1000,large_artifact,tight,100,mixed_min_pressure,5000,9000,9500,10000,workspace
n10000_tiny_loose_1g,10000,tiny,loose,1,strong_reuse,1200,2160,2280,2400,network
n10000_tiny_loose_1g,10000,tiny,loose,1,replay_all,1200,2160,2280,2400,network
n10000_tiny_loose_1g,10000,tiny,loose,1,kv_all,36659.6214,65987.3185,69653.2806,73319.2428,network
n10000_tiny_loose_1g,10000,tiny,loose,1,workspace_sticky,209.10952,376.397136,397.308088,418.21904,prefill
n10000_tiny_loose_1g,10000,tiny,loose,1,random_diversification,9396.3026,16913.3447,17852.9749,18792.6052,network
n10000_tiny_loose_1g,10000,tiny,loose,1,mixed_min_pressure,108.72,195.696,206.568,217.44,network
n10000_tiny_loose_5g,10000,tiny,loose,5,strong_reuse,240,432,456,480,network
n10000_tiny_loose_5g,10000,tiny,loose,5,replay_all,240,432,456,480,network
n10000_tiny_loose_5g,10000,tiny,loose,5,kv_all,7331.92428,13197.4637,13930.6561,14663.8486,network
n10000_tiny_loose_5g,10000,tiny,loose,5,workspace_sticky,209.10952,376.397136,397.308088,418.21904,prefill
n10000_tiny_loose_5g,10000,tiny,loose,5,random_diversification,1879.26052,3382.66893,3570.59499,3758.52104,network
n10000_tiny_loose_5g,10000,tiny,loose,5,mixed_min_pressure,108.403148,195.125666,205.965981,216.806296,network
n10000_tiny_loose_25g,10000,tiny,loose,25,strong_reuse,209.10952,376.397136,397.308088,418.21904,prefill
n10000_tiny_loose_25g,10000,tiny,loose,25,replay_all,209.10952,376.397136,397.308088,418.21904,prefill
n10000_tiny_loose_25g,10000,tiny,loose,25,kv_all,1466.38486,2639.49274,2786.13123,2932.76971,network
n10000_tiny_loose_25g,10000,tiny,loose,25,workspace_sticky,209.10952,376.397136,397.308088,418.21904,prefill
n10000_tiny_loose_25g,10000,tiny,loose,25,random_diversification,375.852104,676.533787,714.118997,751.704208,network
n10000_tiny_loose_25g,10000,tiny,loose,25,mixed_min_pressure,93.95288,169.115184,178.510472,187.90576,prefill
n10000_tiny_loose_100g,10000,tiny,loose,100,strong_reuse,209.10952,376.397136,397.308088,418.21904,prefill
n10000_tiny_loose_100g,10000,tiny,loose,100,replay_all,209.10952,376.397136,397.308088,418.21904,prefill
n10000_tiny_loose_100g,10000,tiny,loose,100,kv_all,366.596214,659.873185,696.532806,733.192428,network
n10000_tiny_loose_100g,10000,tiny,loose,100,workspace_sticky,209.10952,376.397136,397.308088,418.21904,prefill
n10000_tiny_loose_100g,10000,tiny,loose,100,random_diversification,93.963026,169.133447,178.529749,187.926052,network
n10000_tiny_loose_100g,10000,tiny,loose,100,mixed_min_pressure,75.045,135.081,142.5855,150.09,workspace
n10000_tiny_moderate_1g,10000,tiny,moderate,1,strong_reuse,1200,2160,2280,2400,network
n10000_tiny_moderate_1g,10000,tiny,moderate,1,replay_all,1200,2160,2280,2400,network
n10000_tiny_moderate_1g,10000,tiny,moderate,1,kv_all,36659.6214,65987.3185,69653.2806,73319.2428,network
n10000_tiny_moderate_1g,10000,tiny,moderate,1,workspace_sticky,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_tiny_moderate_1g,10000,tiny,moderate,1,random_diversification,9396.3026,16913.3447,17852.9749,18792.6052,network
n10000_tiny_moderate_1g,10000,tiny,moderate,1,mixed_min_pressure,326.4,587.52,620.16,652.8,network
n10000_tiny_moderate_5g,10000,tiny,moderate,5,strong_reuse,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_tiny_moderate_5g,10000,tiny,moderate,5,replay_all,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_tiny_moderate_5g,10000,tiny,moderate,5,kv_all,7331.92428,13197.4637,13930.6561,14663.8486,network
n10000_tiny_moderate_5g,10000,tiny,moderate,5,workspace_sticky,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_tiny_moderate_5g,10000,tiny,moderate,5,random_diversification,1879.26052,3382.66893,3570.59499,3758.52104,network
n10000_tiny_moderate_5g,10000,tiny,moderate,5,mixed_min_pressure,297.369395,535.264911,565.00185,594.73879,prefill
n10000_tiny_moderate_25g,10000,tiny,moderate,25,strong_reuse,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_tiny_moderate_25g,10000,tiny,moderate,25,replay_all,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_tiny_moderate_25g,10000,tiny,moderate,25,kv_all,1466.38486,2639.49274,2786.13123,2932.76971,network
n10000_tiny_moderate_25g,10000,tiny,moderate,25,workspace_sticky,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_tiny_moderate_25g,10000,tiny,moderate,25,random_diversification,375.852104,676.533787,714.118997,751.704208,network
n10000_tiny_moderate_25g,10000,tiny,moderate,25,mixed_min_pressure,223.283695,401.910651,424.23902,446.56739,prefill
n10000_tiny_moderate_100g,10000,tiny,moderate,100,strong_reuse,366.596214,659.873185,696.532806,733.192428,network
n10000_tiny_moderate_100g,10000,tiny,moderate,100,replay_all,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_tiny_moderate_100g,10000,tiny,moderate,100,kv_all,366.596214,659.873185,696.532806,733.192428,network
n10000_tiny_moderate_100g,10000,tiny,moderate,100,workspace_sticky,354.596214,638.273185,673.732806,709.192428,network
n10000_tiny_moderate_100g,10000,tiny,moderate,100,random_diversification,163.958265,295.124877,311.520704,327.91653,prefill
n10000_tiny_moderate_100g,10000,tiny,moderate,100,mixed_min_pressure,115.028413,207.051143,218.553985,230.056826,network
n10000_tiny_tight_1g,10000,tiny,tight,1,strong_reuse,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_tiny_tight_1g,10000,tiny,tight,1,replay_all,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_tiny_tight_1g,10000,tiny,tight,1,kv_all,36659.6214,65987.3185,69653.2806,73319.2428,network
n10000_tiny_tight_1g,10000,tiny,tight,1,workspace_sticky,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_tiny_tight_1g,10000,tiny,tight,1,random_diversification,9396.3026,16913.3447,17852.9749,18792.6052,network
n10000_tiny_tight_1g,10000,tiny,tight,1,mixed_min_pressure,1019.35115,1834.83207,1936.76718,2038.7023,prefill
n10000_tiny_tight_5g,10000,tiny,tight,5,strong_reuse,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_tiny_tight_5g,10000,tiny,tight,5,replay_all,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_tiny_tight_5g,10000,tiny,tight,5,kv_all,7331.92428,13197.4637,13930.6561,14663.8486,network
n10000_tiny_tight_5g,10000,tiny,tight,5,workspace_sticky,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_tiny_tight_5g,10000,tiny,tight,5,random_diversification,1879.26052,3382.66893,3570.59499,3758.52104,network
n10000_tiny_tight_5g,10000,tiny,tight,5,mixed_min_pressure,830.752167,1495.3539,1578.42912,1661.50433,prefill
n10000_tiny_tight_25g,10000,tiny,tight,25,strong_reuse,1466.38486,2639.49274,2786.13123,2932.76971,network
n10000_tiny_tight_25g,10000,tiny,tight,25,replay_all,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_tiny_tight_25g,10000,tiny,tight,25,kv_all,1466.38486,2639.49274,2786.13123,2932.76971,network
n10000_tiny_tight_25g,10000,tiny,tight,25,workspace_sticky,1418.38486,2553.09274,2694.93123,2836.76971,network
n10000_tiny_tight_25g,10000,tiny,tight,25,random_diversification,546.52755,983.74959,1038.40234,1093.0551,prefill
n10000_tiny_tight_25g,10000,tiny,tight,25,mixed_min_pressure,429.179974,772.523953,815.441951,858.359948,network
n10000_tiny_tight_100g,10000,tiny,tight,100,strong_reuse,366.596214,659.873185,696.532806,733.192428,network
n10000_tiny_tight_100g,10000,tiny,tight,100,replay_all,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_tiny_tight_100g,10000,tiny,tight,100,kv_all,366.596214,659.873185,696.532806,733.192428,network
n10000_tiny_tight_100g,10000,tiny,tight,100,workspace_sticky,354.596214,638.273185,673.732806,709.192428,network
n10000_tiny_tight_100g,10000,tiny,tight,100,random_diversification,546.52755,983.74959,1038.40234,1093.0551,prefill
n10000_tiny_tight_100g,10000,tiny,tight,100,mixed_min_pressure,152.96386,275.334949,290.631335,305.927721,network
n10000_swe_bench_loose_1g,10000,swe_bench,loose,1,strong_reuse,1320,2376,2508,2640,network
n10000_swe_bench_loose_1g,10000,swe_bench,loose,1,replay_all,1320,2376,2508,2640,network
n10000_swe_bench_loose_1g,10000,swe_bench,loose,1,kv_all,36779.6214,66203.3185,69881.2806,73559.2428,network
n10000_swe_bench_loose_1g,10000,swe_bench,loose,1,workspace_sticky,209.10952,376.397136,397.308088,418.21904,prefill
n10000_swe_bench_loose_1g,10000,swe_bench,loose,1,random_diversification,9457.0106,17022.6191,17968.3201,18914.0212,network
n10000_swe_bench_loose_1g,10000,swe_bench,loose,1,mixed_min_pressure,108.768,195.7824,206.6592,217.536,network
n10000_swe_bench_loose_5g,10000,swe_bench,loose,5,strong_reuse,264,475.2,501.6,528,network
n10000_swe_bench_loose_5g,10000,swe_bench,loose,5,replay_all,264,475.2,501.6,528,network
n10000_swe_bench_loose_5g,10000,swe_bench,loose,5,kv_all,7355.92428,13240.6637,13976.2561,14711.8486,network
n10000_swe_bench_loose_5g,10000,swe_bench,loose,5,workspace_sticky,209.10952,376.397136,397.308088,418.21904,prefill
n10000_swe_bench_loose_5g,10000,swe_bench,loose,5,random_diversification,1891.40212,3404.52381,3593.66403,3782.80424,network
n10000_swe_bench_loose_5g,10000,swe_bench,loose,5,mixed_min_pressure,108.647597,195.565675,206.430435,217.295195,network
n10000_swe_bench_loose_25g,10000,swe_bench,loose,25,strong_reuse,209.10952,376.397136,397.308088,418.21904,prefill
n10000_swe_bench_loose_25g,10000,swe_bench,loose,25,replay_all,209.10952,376.397136,397.308088,418.21904,prefill
n10000_swe_bench_loose_25g,10000,swe_bench,loose,25,kv_all,1471.18486,2648.13274,2795.25123,2942.36971,network
n10000_swe_bench_loose_25g,10000,swe_bench,loose,25,workspace_sticky,209.10952,376.397136,397.308088,418.21904,prefill
n10000_swe_bench_loose_25g,10000,swe_bench,loose,25,random_diversification,378.280424,680.904763,718.732805,756.560848,network
n10000_swe_bench_loose_25g,10000,swe_bench,loose,25,mixed_min_pressure,94.15626,169.481268,178.896894,188.31252,prefill
n10000_swe_bench_loose_100g,10000,swe_bench,loose,100,strong_reuse,209.10952,376.397136,397.308088,418.21904,prefill
n10000_swe_bench_loose_100g,10000,swe_bench,loose,100,replay_all,209.10952,376.397136,397.308088,418.21904,prefill
n10000_swe_bench_loose_100g,10000,swe_bench,loose,100,kv_all,367.796214,662.033185,698.812806,735.592428,network
n10000_swe_bench_loose_100g,10000,swe_bench,loose,100,workspace_sticky,209.10952,376.397136,397.308088,418.21904,prefill
n10000_swe_bench_loose_100g,10000,swe_bench,loose,100,random_diversification,94.570106,170.226191,179.683201,189.140212,network
n10000_swe_bench_loose_100g,10000,swe_bench,loose,100,mixed_min_pressure,83.0115,149.4207,157.72185,166.023,workspace
n10000_swe_bench_moderate_1g,10000,swe_bench,moderate,1,strong_reuse,1320,2376,2508,2640,network
n10000_swe_bench_moderate_1g,10000,swe_bench,moderate,1,replay_all,1320,2376,2508,2640,network
n10000_swe_bench_moderate_1g,10000,swe_bench,moderate,1,kv_all,36779.6214,66203.3185,69881.2806,73559.2428,network
n10000_swe_bench_moderate_1g,10000,swe_bench,moderate,1,workspace_sticky,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_swe_bench_moderate_1g,10000,swe_bench,moderate,1,random_diversification,9457.0106,17022.6191,17968.3201,18914.0212,network
n10000_swe_bench_moderate_1g,10000,swe_bench,moderate,1,mixed_min_pressure,326.436,587.5848,620.2284,652.872,network
n10000_swe_bench_moderate_5g,10000,swe_bench,moderate,5,strong_reuse,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_swe_bench_moderate_5g,10000,swe_bench,moderate,5,replay_all,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_swe_bench_moderate_5g,10000,swe_bench,moderate,5,kv_all,7355.92428,13240.6637,13976.2561,14711.8486,network
n10000_swe_bench_moderate_5g,10000,swe_bench,moderate,5,workspace_sticky,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_swe_bench_moderate_5g,10000,swe_bench,moderate,5,random_diversification,1891.40212,3404.52381,3593.66403,3782.80424,network
n10000_swe_bench_moderate_5g,10000,swe_bench,moderate,5,mixed_min_pressure,298.168675,536.703615,566.520482,596.33735,prefill
n10000_swe_bench_moderate_25g,10000,swe_bench,moderate,25,strong_reuse,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_swe_bench_moderate_25g,10000,swe_bench,moderate,25,replay_all,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_swe_bench_moderate_25g,10000,swe_bench,moderate,25,kv_all,1471.18486,2648.13274,2795.25123,2942.36971,network
n10000_swe_bench_moderate_25g,10000,swe_bench,moderate,25,workspace_sticky,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_swe_bench_moderate_25g,10000,swe_bench,moderate,25,random_diversification,378.280424,680.904763,718.732805,756.560848,network
n10000_swe_bench_moderate_25g,10000,swe_bench,moderate,25,mixed_min_pressure,223.68438,402.631884,425.000322,447.36876,prefill
n10000_swe_bench_moderate_100g,10000,swe_bench,moderate,100,strong_reuse,367.796214,662.033185,698.812806,735.592428,network
n10000_swe_bench_moderate_100g,10000,swe_bench,moderate,100,replay_all,627.32856,1129.19141,1191.92426,1254.65712,prefill
n10000_swe_bench_moderate_100g,10000,swe_bench,moderate,100,kv_all,367.796214,662.033185,698.812806,735.592428,network
n10000_swe_bench_moderate_100g,10000,swe_bench,moderate,100,workspace_sticky,354.596214,638.273185,673.732806,709.192428,network
n10000_swe_bench_moderate_100g,10000,swe_bench,moderate,100,random_diversification,163.958265,295.124877,311.520704,327.91653,prefill
n10000_swe_bench_moderate_100g,10000,swe_bench,moderate,100,mixed_min_pressure,115.22553,207.405955,218.928508,230.451061,network
n10000_swe_bench_tight_1g,10000,swe_bench,tight,1,strong_reuse,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_swe_bench_tight_1g,10000,swe_bench,tight,1,replay_all,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_swe_bench_tight_1g,10000,swe_bench,tight,1,kv_all,36779.6214,66203.3185,69881.2806,73559.2428,network
n10000_swe_bench_tight_1g,10000,swe_bench,tight,1,workspace_sticky,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_swe_bench_tight_1g,10000,swe_bench,tight,1,random_diversification,9457.0106,17022.6191,17968.3201,18914.0212,network
n10000_swe_bench_tight_1g,10000,swe_bench,tight,1,mixed_min_pressure,1021.94377,1839.49878,1941.69316,2043.88753,prefill
n10000_swe_bench_tight_5g,10000,swe_bench,tight,5,strong_reuse,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_swe_bench_tight_5g,10000,swe_bench,tight,5,replay_all,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_swe_bench_tight_5g,10000,swe_bench,tight,5,kv_all,7355.92428,13240.6637,13976.2561,14711.8486,network
n10000_swe_bench_tight_5g,10000,swe_bench,tight,5,workspace_sticky,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_swe_bench_tight_5g,10000,swe_bench,tight,5,random_diversification,1891.40212,3404.52381,3593.66403,3782.80424,network
n10000_swe_bench_tight_5g,10000,swe_bench,tight,5,mixed_min_pressure,832.4147,1498.34646,1581.58793,1664.8294,prefill
n10000_swe_bench_tight_25g,10000,swe_bench,tight,25,strong_reuse,1471.18486,2648.13274,2795.25123,2942.36971,network
n10000_swe_bench_tight_25g,10000,swe_bench,tight,25,replay_all,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_swe_bench_tight_25g,10000,swe_bench,tight,25,kv_all,1471.18486,2648.13274,2795.25123,2942.36971,network
n10000_swe_bench_tight_25g,10000,swe_bench,tight,25,workspace_sticky,1418.38486,2553.09274,2694.93123,2836.76971,network
n10000_swe_bench_tight_25g,10000,swe_bench,tight,25,random_diversification,546.52755,983.74959,1038.40234,1093.0551,prefill
n10000_swe_bench_tight_25g,10000,swe_bench,tight,25,mixed_min_pressure,429.682201,773.427961,816.396181,859.364401,network
n10000_swe_bench_tight_100g,10000,swe_bench,tight,100,strong_reuse,367.796214,662.033185,698.812806,735.592428,network
n10000_swe_bench_tight_100g,10000,swe_bench,tight,100,replay_all,2091.0952,3763.97136,3973.08088,4182.1904,prefill
n10000_swe_bench_tight_100g,10000,swe_bench,tight,100,kv_all,367.796214,662.033185,698.812806,735.592428,network
n10000_swe_bench_tight_100g,10000,swe_bench,tight,100,workspace_sticky,354.596214,638.273185,673.732806,709.192428,network
n10000_swe_bench_tight_100g,10000,swe_bench,tight,100,random_diversification,546.52755,983.74959,1038.40234,1093.0551,prefill
n10000_swe_bench_tight_100g,10000,swe_bench,tight,100,mixed_min_pressure,153.034222,275.4616,290.765022,306.068444,network
n10000_medium_loose_1g,10000,medium,loose,1,strong_reuse,20000,36000,38000,40000,network
n10000_medium_loose_1g,10000,medium,loose,1,replay_all,20000,36000,38000,40000,network
n10000_medium_loose_1g,10000,medium,loose,1,kv_all,55459.6214,99827.3185,105373.281,110919.243,network
n10000_medium_loose_1g,10000,medium,loose,1,workspace_sticky,2500,4500,4750,5000,workspace
n10000_medium_loose_1g,10000,medium,loose,1,random_diversification,18907.2226,34033.0007,35923.7229,37814.4452,network
n10000_medium_loose_1g,10000,medium,loose,1,mixed_min_pressure,1250,2250,2375,2500,workspace
n10000_medium_loose_5g,10000,medium,loose,5,strong_reuse,4000,7200,7600,8000,network
n10000_medium_loose_5g,10000,medium,loose,5,replay_all,4000,7200,7600,8000,network
n10000_medium_loose_5g,10000,medium,loose,5,kv_all,11091.9243,19965.4637,21074.6561,22183.8486,network
n10000_medium_loose_5g,10000,medium,loose,5,workspace_sticky,2500,4500,4750,5000,workspace
n10000_medium_loose_5g,10000,medium,loose,5,random_diversification,3781.44452,6806.60013,7184.74459,7562.88904,network
n10000_medium_loose_5g,10000,medium,loose,5,mixed_min_pressure,1250,2250,2375,2500,workspace
n10000_medium_loose_25g,10000,medium,loose,25,strong_reuse,2500,4500,4750,5000,workspace
n10000_medium_loose_25g,10000,medium,loose,25,replay_all,2500,4500,4750,5000,workspace
n10000_medium_loose_25g,10000,medium,loose,25,kv_all,2500,4500,4750,5000,workspace
n10000_medium_loose_25g,10000,medium,loose,25,workspace_sticky,2500,4500,4750,5000,workspace
n10000_medium_loose_25g,10000,medium,loose,25,random_diversification,1264.75,2276.55,2403.025,2529.5,workspace
n10000_medium_loose_25g,10000,medium,loose,25,mixed_min_pressure,1250,2250,2375,2500,workspace
n10000_medium_loose_100g,10000,medium,loose,100,strong_reuse,2500,4500,4750,5000,workspace
n10000_medium_loose_100g,10000,medium,loose,100,replay_all,2500,4500,4750,5000,workspace
n10000_medium_loose_100g,10000,medium,loose,100,kv_all,2500,4500,4750,5000,workspace
n10000_medium_loose_100g,10000,medium,loose,100,workspace_sticky,2500,4500,4750,5000,workspace
n10000_medium_loose_100g,10000,medium,loose,100,random_diversification,1264.75,2276.55,2403.025,2529.5,workspace
n10000_medium_loose_100g,10000,medium,loose,100,mixed_min_pressure,1254.75,2258.55,2384.025,2509.5,workspace
n10000_medium_moderate_1g,10000,medium,moderate,1,strong_reuse,20000,36000,38000,40000,network
n10000_medium_moderate_1g,10000,medium,moderate,1,replay_all,20000,36000,38000,40000,network
n10000_medium_moderate_1g,10000,medium,moderate,1,kv_all,55459.6214,99827.3185,105373.281,110919.243,network
n10000_medium_moderate_1g,10000,medium,moderate,1,workspace_sticky,2500,4500,4750,5000,workspace
n10000_medium_moderate_1g,10000,medium,moderate,1,random_diversification,18907.2226,34033.0007,35923.7229,37814.4452,network
n10000_medium_moderate_1g,10000,medium,moderate,1,mixed_min_pressure,1250,2250,2375,2500,workspace
n10000_medium_moderate_5g,10000,medium,moderate,5,strong_reuse,4000,7200,7600,8000,network
n10000_medium_moderate_5g,10000,medium,moderate,5,replay_all,4000,7200,7600,8000,network
n10000_medium_moderate_5g,10000,medium,moderate,5,kv_all,11091.9243,19965.4637,21074.6561,22183.8486,network
n10000_medium_moderate_5g,10000,medium,moderate,5,workspace_sticky,2500,4500,4750,5000,workspace
n10000_medium_moderate_5g,10000,medium,moderate,5,random_diversification,3781.44452,6806.60013,7184.74459,7562.88904,network
n10000_medium_moderate_5g,10000,medium,moderate,5,mixed_min_pressure,1250,2250,2375,2500,workspace
n10000_medium_moderate_25g,10000,medium,moderate,25,strong_reuse,2500,4500,4750,5000,workspace
n10000_medium_moderate_25g,10000,medium,moderate,25,replay_all,2500,4500,4750,5000,workspace
n10000_medium_moderate_25g,10000,medium,moderate,25,kv_all,2500,4500,4750,5000,workspace
n10000_medium_moderate_25g,10000,medium,moderate,25,workspace_sticky,2500,4500,4750,5000,workspace
n10000_medium_moderate_25g,10000,medium,moderate,25,random_diversification,1264.75,2276.55,2403.025,2529.5,workspace
n10000_medium_moderate_25g,10000,medium,moderate,25,mixed_min_pressure,1252,2253.6,2378.8,2504,workspace
n10000_medium_moderate_100g,10000,medium,moderate,100,strong_reuse,2500,4500,4750,5000,workspace
n10000_medium_moderate_100g,10000,medium,moderate,100,replay_all,2500,4500,4750,5000,workspace
n10000_medium_moderate_100g,10000,medium,moderate,100,kv_all,2500,4500,4750,5000,workspace
n10000_medium_moderate_100g,10000,medium,moderate,100,workspace_sticky,2500,4500,4750,5000,workspace
n10000_medium_moderate_100g,10000,medium,moderate,100,random_diversification,1264.75,2276.55,2403.025,2529.5,workspace
n10000_medium_moderate_100g,10000,medium,moderate,100,mixed_min_pressure,1253,2255.4,2380.7,2506,workspace
n10000_medium_tight_1g,10000,medium,tight,1,strong_reuse,20000,36000,38000,40000,network
n10000_medium_tight_1g,10000,medium,tight,1,replay_all,20000,36000,38000,40000,network
n10000_medium_tight_1g,10000,medium,tight,1,kv_all,55459.6214,99827.3185,105373.281,110919.243,network
n10000_medium_tight_1g,10000,medium,tight,1,workspace_sticky,2500,4500,4750,5000,workspace
n10000_medium_tight_1g,10000,medium,tight,1,random_diversification,18907.2226,34033.0007,35923.7229,37814.4452,network
n10000_medium_tight_1g,10000,medium,tight,1,mixed_min_pressure,1250,2250,2375,2500,workspace
n10000_medium_tight_5g,10000,medium,tight,5,strong_reuse,4000,7200,7600,8000,network
n10000_medium_tight_5g,10000,medium,tight,5,replay_all,4000,7200,7600,8000,network
n10000_medium_tight_5g,10000,medium,tight,5,kv_all,11091.9243,19965.4637,21074.6561,22183.8486,network
n10000_medium_tight_5g,10000,medium,tight,5,workspace_sticky,2500,4500,4750,5000,workspace
n10000_medium_tight_5g,10000,medium,tight,5,random_diversification,3781.44452,6806.60013,7184.74459,7562.88904,network
n10000_medium_tight_5g,10000,medium,tight,5,mixed_min_pressure,1253.75,2256.75,2382.125,2507.5,workspace
n10000_medium_tight_25g,10000,medium,tight,25,strong_reuse,2500,4500,4750,5000,workspace
n10000_medium_tight_25g,10000,medium,tight,25,replay_all,2500,4500,4750,5000,workspace
n10000_medium_tight_25g,10000,medium,tight,25,kv_all,2500,4500,4750,5000,workspace
