destination,end_ns,episode_id,fault_axis,first_token_ns,http_status,method,pair,policy,repeat,session_id,start_ns,ttft_s
east,9460817881579,fbf2213480de2361,bandwidth,9460817835252,200,kv_transfer,bandwidth-seed553-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,9448919243999,11.898591253
east,9544962447467,3189931c22ea737c,prefill,9544962411800,200,replay,prefill-seed327-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,9540572833882,4.389577918
east,9545052751664,3189931c22ea737c,prefill,9545052051480,200,replay,prefill-seed327-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,9540573390925,4.478660555
east,9545109070927,3189931c22ea737c,prefill,9545109032946,200,replay,prefill-seed327-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,9540573892154,4.535140792
germany,9572019446624,3189931c22ea737c,prefill,9572019398395,200,replay,prefill-seed327-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,9540574353543,31.445044852
germany,9607698957792,3189931c22ea737c,prefill,9607698892901,200,replay,prefill-seed327-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,9544999262866,62.699630035
east,9613025397612,3189931c22ea737c,prefill,9613025361184,200,replay,prefill-seed327-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,9607740218673,5.285142511
germany,9617053355306,3189931c22ea737c,prefill,9617053304481,200,kv_transfer,prefill-seed327-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,9613061078841,3.99222564
germany,9621228821811,3189931c22ea737c,prefill,9621228786165,200,kv_transfer,prefill-seed327-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,9617074804167,4.153981998
germany,9635143082666,3189931c22ea737c,prefill,9635143034486,200,replay,prefill-seed327-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,9545099957816,90.04307667
germany,9662586279656,3189931c22ea737c,prefill,9662586237388,200,replay,prefill-seed327-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,9545150186700,117.436050688
germany,9691207252718,3189931c22ea737c,prefill,9691206992222,200,replay,prefill-seed327-1,shadow_validate_but_keep_original_pending,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-12,9572052198940,119.154793282
east,9782118505149,fd2294dd55b95d22,prefill,9782118459133,200,replay,prefill-seed327-1,shadow_validate_then_apply_pending_only,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,9777736053778,4.382405355
east,9782264958699,fd2294dd55b95d22,prefill,9782264911982,200,replay,prefill-seed327-1,shadow_validate_then_apply_pending_only,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,9777735529476,4.529382506
east,9782293649119,fd2294dd55b95d22,prefill,9782293602272,200,replay,prefill-seed327-1,shadow_validate_then_apply_pending_only,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,9777736726138,4.556876134
east,9785586726107,fd2294dd55b95d22,prefill,9785586670704,200,replay,prefill-seed327-1,shadow_validate_then_apply_pending_only,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0-separation-16,9782315596425,3.271074279
east,9785647118454,fd2294dd55b95d22,prefill,9785646973604,200,replay,prefill-seed327-1,shadow_validate_then_apply_pending_only,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,9782315946298,3.331027306
east,9787876305462,fd2294dd55b95d22,prefill,9787876257423,200,replay,prefill-seed327-1,shadow_validate_then_apply_pending_only,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,9785685892499,2.190364924
east,9788032204805,fd2294dd55b95d22,prefill,9788032160683,200,kv_transfer,prefill-seed327-1,shadow_validate_then_apply_pending_only,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0-separation-0,9782164943701,5.867216982
east,9791169299161,fd2294dd55b95d22,prefill,9791168974305,200,replay,prefill-seed327-1,shadow_validate_then_apply_pending_only,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-12,9787894910616,3.274063689
east,9791231466386,fd2294dd55b95d22,prefill,9791231403990,200,replay,prefill-seed327-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,9788045423895,3.185980095
east,9796534052447,fd2294dd55b95d22,prefill,9796533994629,200,replay,prefill-seed327-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,9791207291537,5.326703092
east,9797254207908,fd2294dd55b95d22,prefill,9797254177722,200,kv_transfer,prefill-seed327-1,shadow_validate_then_apply_pending_only,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,9785635807743,11.618369979
germany,9808217453999,fd2294dd55b95d22,prefill,9808217408685,200,replay,prefill-seed327-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,9777737196696,30.480211989
east,9899323016052,411c3be25ead92a7,joint,9899322977420,200,replay,joint-seed327-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,9894915583240,4.40739418
east,9899476922793,411c3be25ead92a7,joint,9899476877038,200,replay,joint-seed327-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,9894915086734,4.561790304
east,9899507225474,411c3be25ead92a7,joint,9899507178216,200,replay,joint-seed327-1,shadow_validate_but_keep_original_pending,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,9894916048127,4.591130089
germany,9925448853197,411c3be25ead92a7,joint,9925448777305,200,replay,joint-seed327-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,9894916607149,30.532170156
germany,9962302969623,411c3be25ead92a7,joint,9962302919540,200,replay,joint-seed327-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,9899343853447,62.959066093
east,9967443581246,411c3be25ead92a7,joint,9967443532406,200,replay,joint-seed327-1,shadow_validate_but_keep_original_pending,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,9962332446846,5.11108556
germany,9982614774383,411c3be25ead92a7,joint,9982614726724,200,kv_transfer,joint-seed327-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,9967452034523,15.162692201
germany,9989746570535,411c3be25ead92a7,joint,9989746508840,200,replay,joint-seed327-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,9899494339964,90.252168876
germany,9998317946562,411c3be25ead92a7,joint,9998317893463,200,kv_transfer,joint-seed327-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-10,9982658167277,15.659726186
germany,10017189721697,411c3be25ead92a7,joint,10017189670763,200,replay,joint-seed327-1,shadow_validate_but_keep_original_pending,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,9899544634427,117.645036336
germany,10044635946186,411c3be25ead92a7,joint,10044635900632,200,replay,joint-seed327-1,shadow_validate_but_keep_original_pending,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-12,9925494648400,119.141252232
east,10135668544527,80256ca97170dbef,joint,10135668507909,200,replay,joint-seed327-1,shadow_validate_then_apply_pending_only,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-14,10131208903920,4.459603989
east,10135727203636,80256ca97170dbef,joint,10135727145438,200,replay,joint-seed327-1,shadow_validate_then_apply_pending_only,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-6,10131209237922,4.517907516
east,10135726790768,80256ca97170dbef,joint,10135726746295,200,replay,joint-seed327-1,shadow_validate_then_apply_pending_only,1,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa-separation-22,10131209716934,4.517029361
east,10139005807457,80256ca97170dbef,joint,10139005759838,200,replay,joint-seed327-1,shadow_validate_then_apply_pending_only,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-18,10135736511057,3.269248781
east,10139063389922,80256ca97170dbef,joint,10139063340810,200,replay,joint-seed327-1,shadow_validate_then_apply_pending_only,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0-separation-16,10135736695110,3.3266457
east,10141238542335,80256ca97170dbef,joint,10141238492812,200,replay,joint-seed327-1,shadow_validate_then_apply_pending_only,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-26,10139100890964,2.137601848
east,10143442875002,80256ca97170dbef,joint,10143442826382,200,replay,joint-seed327-1,shadow_validate_then_apply_pending_only,1,claude:eaad8d63-63bf-7139-f930-0ef47fa45253-separation-12,10141261092478,2.181733904
east,10143566144770,80256ca97170dbef,joint,10143566098604,200,kv_transfer,joint-seed327-1,shadow_validate_then_apply_pending_only,1,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0-separation-0,10135686112773,7.879985831
east,10149654301713,80256ca97170dbef,joint,10149654261468,200,replay,joint-seed327-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-21,10143469170318,6.18509115
east,10149801843706,80256ca97170dbef,joint,10149801222980,200,replay,joint-seed327-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-5,10143570738683,6.230484297
east,10155262352040,80256ca97170dbef,joint,10155262312096,200,kv_transfer,joint-seed327-1,shadow_validate_then_apply_pending_only,1,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb-separation-2,10139050851357,16.211460739
germany,10161506716480,80256ca97170dbef,joint,10161506656699,200,replay,joint-seed327-1,shadow_validate_then_apply_pending_only,1,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e-separation-13,10131210073512,30.296583187
