scenario_id,match_id,condition,method,repeat,source_gpu,pre_window_power_w,post_window_power_w,pre_settle_gap_s,post_trace_after_switch_s,valid_settled_windows,requested_shed_w,predicted_shed_w,measured_shed_w
p-837e1091fbb9c422,529540c1951b0b9a,mixed-fixed-5000mbps-30s,queue_haul_power_blind,88,0,,,0.142272329,2.947604816,False,156.50014682302742,156.50014682302742,
p-ee2cb6965d60a4cc,529540c1951b0b9a,mixed-fixed-5000mbps-30s,isolated_fastest,88,0,,,0.124076877,2.974646049,False,156.50014682302742,156.50014682302742,
p-e4982fccd79c255d,b4cd7b1c72538c62,medium-fixed-2500mbps-30s,queue_haul_deadline_blind,59,0,,,0.181696509,2.940772032,False,156.50014682302742,156.50014682302742,
p-325d0c261e775564,b4cd7b1c72538c62,medium-fixed-2500mbps-30s,isolated_fastest,59,0,,,0.15039496,3.056258984,False,156.50014682302742,156.50014682302742,
p-97e00529c97d8e3f,b4cd7b1c72538c62,medium-fixed-2500mbps-30s,queue_haul_power_blind,59,0,,,0.236867098,2.934568866,False,156.50014682302742,156.50014682302742,
p-2b32f40e33d1c3fb,b4cd7b1c72538c62,medium-fixed-2500mbps-30s,queue_haul,59,0,,,0.160198673,2.775382102,False,156.50014682302742,156.50014682302742,
p-61aae1615502583a,b4cd7b1c72538c62,medium-fixed-2500mbps-30s,greedy,59,0,,,0.199721216,3.006187274,False,156.50014682302742,156.50014682302742,
p-d39e737fd6dceb22,f48fc38e4aa6287c,medium-fixed-2500mbps-30s,greedy,58,0,,,0.141763667,2.93883268,False,156.50014682302742,156.50014682302742,
p-33b4babfbdd27dce,f48fc38e4aa6287c,medium-fixed-2500mbps-30s,isolated_fastest,58,0,,,0.129670269,2.957514872,False,156.50014682302742,156.50014682302742,
p-c94781a34e82c929,f48fc38e4aa6287c,medium-fixed-2500mbps-30s,queue_haul,58,0,,,0.126839527,2.971816569,False,156.50014682302742,156.50014682302742,
p-9f68af098cff9603,f48fc38e4aa6287c,medium-fixed-2500mbps-30s,queue_haul_power_blind,58,0,,,0.138735643,2.961904051,False,156.50014682302742,156.50014682302742,
p-2e7c65805773b5a9,f48fc38e4aa6287c,medium-fixed-2500mbps-30s,queue_haul_deadline_blind,58,0,,,0.133506545,2.973068502,False,156.50014682302742,156.50014682302742,
p-4bd3f0aaa906b250,4e7f8c9eddffcc2a,small-fixed-10000mbps-30s,queue_haul_power_blind,46,0,,,0.104484001,2.784096879,False,156.50014682302742,156.50014682302742,
p-082bfd2c90b85af0,4e7f8c9eddffcc2a,small-fixed-10000mbps-30s,greedy,46,0,,,0.086485508,2.797952003,False,156.50014682302742,156.50014682302742,
p-9bdb485700f87086,4e7f8c9eddffcc2a,small-fixed-10000mbps-30s,queue_haul_deadline_blind,46,0,,,0.150750976,2.806643347,False,156.50014682302742,156.50014682302742,
p-7123a5dd5d6528dd,4e7f8c9eddffcc2a,small-fixed-10000mbps-30s,queue_haul,46,0,,,0.098352954,2.774831495,False,156.50014682302742,156.50014682302742,
p-ace6e0edb2508bf8,4e7f8c9eddffcc2a,small-fixed-10000mbps-30s,isolated_fastest,46,0,,,0.088605724,2.778592956,False,156.50014682302742,156.50014682302742,
p-d0af92525dfdbada,1f4658844f53d474,small-fixed-5000mbps-30s,queue_haul_deadline_blind,39,0,,,0.134711131,2.825816889,False,156.50014682302742,156.50014682302742,
p-6a76095d73d61ace,1f4658844f53d474,small-fixed-5000mbps-30s,isolated_fastest,39,0,,,0.136972718,2.789049569,False,156.50014682302742,156.50014682302742,
p-13dba1bbbf38fe5b,1f4658844f53d474,small-fixed-5000mbps-30s,greedy,39,0,,,0.198829442,2.785405655,False,156.50014682302742,156.50014682302742,
p-f77eb88c75efb082,1f4658844f53d474,small-fixed-5000mbps-30s,queue_haul,39,0,,,0.144383692,2.766537658,False,156.50014682302742,156.50014682302742,
p-b48a5b484ab6ea98,1f4658844f53d474,small-fixed-5000mbps-30s,queue_haul_power_blind,39,0,,,0.192935645,2.743489605,False,156.50014682302742,156.50014682302742,
p-4292ca39dc6c2f1f,c8ba7a42d861e15c,mixed-fixed-1000mbps-30s,queue_haul_power_blind,75,0,,,0.196220351,2.915710268,False,156.50014682302742,156.50014682302742,
p-e5f745129834992f,c8ba7a42d861e15c,mixed-fixed-1000mbps-30s,queue_haul_deadline_blind,75,0,,,0.232082277,2.893631562,False,156.50014682302742,156.50014682302742,
p-235c8446117fecc7,c8ba7a42d861e15c,mixed-fixed-1000mbps-30s,queue_haul,75,0,,,0.313908234,2.890004908,False,156.50014682302742,156.50014682302742,
p-f29a335053ea29ce,c8ba7a42d861e15c,mixed-fixed-1000mbps-30s,greedy,75,0,,,0.218670218,2.909815604,False,156.50014682302742,156.50014682302742,
p-35ab60c5f929019f,c8ba7a42d861e15c,mixed-fixed-1000mbps-30s,isolated_fastest,75,0,,,0.338287535,2.876965242,False,156.50014682302742,156.50014682302742,
p-a6c0f2e85987a833,0d6279c02ede3341,small-fixed-1000mbps-30s,isolated_fastest,29,0,,,0.236086639,2.755300662,False,156.50014682302742,156.50014682302742,
p-40a33d20d1b0924a,0d6279c02ede3341,small-fixed-1000mbps-30s,queue_haul_deadline_blind,29,0,,,0.229995781,2.753697628,False,156.50014682302742,156.50014682302742,
p-f1ad1df17a20866c,0d6279c02ede3341,small-fixed-1000mbps-30s,queue_haul_power_blind,29,0,,,0.197019697,2.783110758,False,156.50014682302742,156.50014682302742,
p-be883aad2dc0cc18,0d6279c02ede3341,small-fixed-1000mbps-30s,greedy,29,0,,,0.162581479,2.763558618,False,156.50014682302742,156.50014682302742,
p-e8a99bfbecf6d623,0d6279c02ede3341,small-fixed-1000mbps-30s,queue_haul,29,0,,,0.146219989,2.751890721,False,156.50014682302742,156.50014682302742,
p-c955921642c7b930,fdd1f4ddf1091f66,small-fixed-10000mbps-30s,queue_haul,45,0,,,0.085387739,2.769483872,False,156.50014682302742,156.50014682302742,
p-ae9145b0ad5e2d79,fdd1f4ddf1091f66,small-fixed-10000mbps-30s,greedy,45,0,,,0.067150111,2.7867643,False,156.50014682302742,156.50014682302742,
p-3923ba102282ede1,fdd1f4ddf1091f66,small-fixed-10000mbps-30s,isolated_fastest,45,0,,,0.065733695,2.811266336,False,156.50014682302742,156.50014682302742,
p-c6239d8c08b829a8,fdd1f4ddf1091f66,small-fixed-10000mbps-30s,queue_haul_power_blind,45,0,,,0.107496399,2.750369033,False,156.50014682302742,156.50014682302742,
p-6d215428d510402c,fdd1f4ddf1091f66,small-fixed-10000mbps-30s,queue_haul_deadline_blind,45,0,,,0.18076702,2.790223126,False,156.50014682302742,156.50014682302742,
p-5f9a90054ebc0df4,3f5c469914896823,tiny-fixed-1000mbps-30s,queue_haul,4,0,,,0.038897785,2.756399592,False,156.50014682302742,156.50014682302742,
p-42ee280c3c43e60e,3f5c469914896823,tiny-fixed-1000mbps-30s,queue_haul_power_blind,4,0,,,0.075868686,2.691652544,False,156.50014682302742,156.50014682302742,
p-9d377bfd73c57714,3f5c469914896823,tiny-fixed-1000mbps-30s,isolated_fastest,4,0,,,0.053409735,2.742118239,False,156.50014682302742,156.50014682302742,
p-abbf7e7b2a7f801c,3f5c469914896823,tiny-fixed-1000mbps-30s,queue_haul_deadline_blind,4,0,,,0.041968002,2.737378637,False,156.50014682302742,156.50014682302742,
p-8880ccdb2f7b8e7e,3f5c469914896823,tiny-fixed-1000mbps-30s,greedy,4,0,,,0.040636416,2.738057341,False,156.50014682302742,156.50014682302742,
p-64b99330c7ddf44c,9f728a69d50d03c3,mixed-fixed-10000mbps-30s,greedy,94,0,,,0.137324823,3.031053796,False,156.50014682302742,156.50014682302742,
p-cdeeb06482c24392,9f728a69d50d03c3,mixed-fixed-10000mbps-30s,queue_haul,94,0,,,0.004607473,4.10496931,False,156.50014682302742,156.50014682302742,
p-765abbf57bdafb47,9f728a69d50d03c3,mixed-fixed-10000mbps-30s,queue_haul_deadline_blind,94,0,,,0.004473664,3.76818766,False,156.50014682302742,156.50014682302742,
p-d2d1e4225139e422,9f728a69d50d03c3,mixed-fixed-10000mbps-30s,isolated_fastest,94,0,,,0.00481764,4.265352019,False,156.50014682302742,156.50014682302742,
p-8c56232e8dde2f9d,9f728a69d50d03c3,mixed-fixed-10000mbps-30s,queue_haul_power_blind,94,0,,,0.006440705,3.116153018,False,156.50014682302742,156.50014682302742,
p-fc88173c02f2642c,b11d90fa503e3c8b,medium-fixed-1000mbps-30s,queue_haul_power_blind,51,0,,,0.172952352,2.914818814,False,156.50014682302742,156.50014682302742,
p-763834249a8db643,b11d90fa503e3c8b,medium-fixed-1000mbps-30s,queue_haul_deadline_blind,51,0,,,0.166390567,2.976723318,False,156.50014682302742,156.50014682302742,
p-5c23d0c535ed93bf,b11d90fa503e3c8b,medium-fixed-1000mbps-30s,greedy,51,0,,,0.177795781,2.937394036,False,156.50014682302742,156.50014682302742,
p-d06eb4e98e1a6e7d,b11d90fa503e3c8b,medium-fixed-1000mbps-30s,queue_haul,51,0,,,0.260595764,2.956571527,False,156.50014682302742,156.50014682302742,
p-749d7409f237b68d,b11d90fa503e3c8b,medium-fixed-1000mbps-30s,isolated_fastest,51,0,,,0.124910468,2.923287296,False,156.50014682302742,156.50014682302742,
p-37a5248a02256e3c,633544b820e6f28e,tiny-fixed-10000mbps-30s,greedy,23,0,,,0.033837376,2.765252882,False,156.50014682302742,156.50014682302742,
p-7292c84d106ef9ef,633544b820e6f28e,tiny-fixed-10000mbps-30s,queue_haul,23,0,,,0.055149224,2.745019841,False,156.50014682302742,156.50014682302742,
p-99209c43acb6dd7a,633544b820e6f28e,tiny-fixed-10000mbps-30s,queue_haul_power_blind,23,0,,,0.050410063,2.739656441,False,156.50014682302742,156.50014682302742,
p-30e9bfbf5fe5fec1,633544b820e6f28e,tiny-fixed-10000mbps-30s,queue_haul_deadline_blind,23,0,,,0.046022579,2.704158752,False,156.50014682302742,156.50014682302742,
p-9d54dfe00bbe8e17,633544b820e6f28e,tiny-fixed-10000mbps-30s,isolated_fastest,23,0,,,0.052224904,2.756517805,False,156.50014682302742,156.50014682302742,
p-a082548ff21d3bcd,f3f8cf3a38684c96,small-fixed-2500mbps-30s,queue_haul_deadline_blind,33,0,,,0.17736747,2.863624755,False,156.50014682302742,156.50014682302742,
p-4fb9a5f2a4972143,f3f8cf3a38684c96,small-fixed-2500mbps-30s,queue_haul_power_blind,33,0,,,0.137853773,2.845583704,False,156.50014682302742,156.50014682302742,
p-cd35f685110fdd56,f3f8cf3a38684c96,small-fixed-2500mbps-30s,queue_haul,33,0,,,0.192224334,3.715649811,False,156.50014682302742,156.50014682302742,
p-290be204cd90c553,f3f8cf3a38684c96,small-fixed-2500mbps-30s,isolated_fastest,33,0,,,0.128925548,2.762317716,False,156.50014682302742,156.50014682302742,
p-854b38cc01719109,f3f8cf3a38684c96,small-fixed-2500mbps-30s,greedy,33,0,,,0.126750001,2.773617473,False,156.50014682302742,156.50014682302742,
p-73cbaa83018152c0,169f67a23adfbb24,tiny-fixed-1000mbps-30s,queue_haul,3,0,,,0.066433054,2.71409978,False,156.50014682302742,156.50014682302742,
p-2a1404d3e3d58829,169f67a23adfbb24,tiny-fixed-1000mbps-30s,queue_haul_deadline_blind,3,0,,,0.039214985,2.820618451,False,156.50014682302742,156.50014682302742,
p-b1837badc09fb4f6,169f67a23adfbb24,tiny-fixed-1000mbps-30s,isolated_fastest,3,0,,,0.042150485,2.809629901,False,156.50014682302742,156.50014682302742,
p-df5bdca4eefec17e,169f67a23adfbb24,tiny-fixed-1000mbps-30s,queue_haul_power_blind,3,0,,,0.060213189,2.797367955,False,156.50014682302742,156.50014682302742,
p-3495158d7298792c,169f67a23adfbb24,tiny-fixed-1000mbps-30s,greedy,3,0,,,2.888724009,2.786719893,True,156.50014682302742,156.50014682302742,
p-1d9bbdb621de5c3a,e6b2d94a531664e7,medium-fixed-10000mbps-30s,isolated_fastest,71,0,,,0.003412615,3.736773787,False,156.50014682302742,156.50014682302742,
p-7cf6428c0e2c909f,e6b2d94a531664e7,medium-fixed-10000mbps-30s,greedy,71,0,,,0.161929195,2.915989718,False,156.50014682302742,156.50014682302742,
p-30e120391c196cca,e6b2d94a531664e7,medium-fixed-10000mbps-30s,queue_haul_deadline_blind,71,0,,,0.003315866,4.26129277,False,156.50014682302742,156.50014682302742,
p-c97a659037135437,e6b2d94a531664e7,medium-fixed-10000mbps-30s,queue_haul_power_blind,71,0,,,0.004469804,3.961866497,False,156.50014682302742,156.50014682302742,
p-084aeaa57efd9f86,e6b2d94a531664e7,medium-fixed-10000mbps-30s,queue_haul,71,0,,,0.003936229,3.501429227,False,156.50014682302742,156.50014682302742,
p-70c255d088c56da3,a696acbf1079c2b4,medium-fixed-5000mbps-30s,greedy,64,0,,,0.17487282,2.925272086,False,156.50014682302742,156.50014682302742,
p-30d8f167554d9a0f,a696acbf1079c2b4,medium-fixed-5000mbps-30s,isolated_fastest,64,0,,,0.181102085,2.894431997,False,156.50014682302742,156.50014682302742,
p-2940b0bf3ca9c3ef,a696acbf1079c2b4,medium-fixed-5000mbps-30s,queue_haul,64,0,,,0.191225121,2.929262825,False,156.50014682302742,156.50014682302742,
p-ee5b7898222afdc2,a696acbf1079c2b4,medium-fixed-5000mbps-30s,queue_haul_deadline_blind,64,0,,,0.143703258,2.917060264,False,156.50014682302742,156.50014682302742,
p-327e48467f4c4c21,a696acbf1079c2b4,medium-fixed-5000mbps-30s,queue_haul_power_blind,64,0,,,0.126601195,2.922878023,False,156.50014682302742,156.50014682302742,
p-8dea35d01667c969,c96e3587d5357859,large-fixed-10000mbps-30s,queue_haul_deadline_blind,119,0,,,0.005725661,6.837710756,False,156.50014682302742,156.50014682302742,
p-41c37fab40719065,c96e3587d5357859,large-fixed-10000mbps-30s,queue_haul,119,0,,,0.106704575,6.700641769,False,156.50014682302742,156.50014682302742,
p-a4a74a32a24b4941,c96e3587d5357859,large-fixed-10000mbps-30s,isolated_fastest,119,0,,,0.005229465,6.857231077,False,156.50014682302742,156.50014682302742,
p-0356c2ca4204950a,c96e3587d5357859,large-fixed-10000mbps-30s,greedy,119,0,,,0.004723633,6.07867683,False,156.50014682302742,156.50014682302742,
p-4e572d90a281a2e4,c96e3587d5357859,large-fixed-10000mbps-30s,queue_haul_power_blind,119,0,,,0.004309295,5.8438639,False,156.50014682302742,156.50014682302742,
p-802c3467c1b2e34a,8154417fb6387f2a,large-fixed-2500mbps-30s,queue_haul_deadline_blind,105,0,,,0.295488916,2.846515043,False,156.50014682302742,156.50014682302742,
p-75fbf9763e6e696a,8154417fb6387f2a,large-fixed-2500mbps-30s,greedy,105,0,,,0.262439371,2.835924278,False,156.50014682302742,156.50014682302742,
p-6126f0b5b182709c,8154417fb6387f2a,large-fixed-2500mbps-30s,queue_haul,105,0,,,0.213767316,2.83518679,False,156.50014682302742,156.50014682302742,
p-25d0d53b59027596,8154417fb6387f2a,large-fixed-2500mbps-30s,queue_haul_power_blind,105,0,,,0.203175815,2.812415847,False,156.50014682302742,156.50014682302742,
p-cf1bfc8fc2114ca0,8154417fb6387f2a,large-fixed-2500mbps-30s,isolated_fastest,105,0,,,0.23662277,2.817408173,False,156.50014682302742,156.50014682302742,
p-5199c351fc043d2d,fbceee51243796be,small-fixed-1000mbps-30s,greedy,28,0,,,0.091818315,2.855183165,False,156.50014682302742,156.50014682302742,
p-e6abadd1e401ab5e,fbceee51243796be,small-fixed-1000mbps-30s,queue_haul_power_blind,28,0,,,0.066665836,2.743865855,False,156.50014682302742,156.50014682302742,
p-fba959b3a3a929af,fbceee51243796be,small-fixed-1000mbps-30s,queue_haul,28,0,,,0.076085831,2.844281874,False,156.50014682302742,156.50014682302742,
p-62e51c2f4e1519fa,fbceee51243796be,small-fixed-1000mbps-30s,queue_haul_deadline_blind,28,0,,,0.146034304,2.781390101,False,156.50014682302742,156.50014682302742,
p-9604edc32683ebdb,fbceee51243796be,small-fixed-1000mbps-30s,isolated_fastest,28,0,,,0.202885328,2.80291999,False,156.50014682302742,156.50014682302742,
p-fd642addfb7b80e3,74d2486c1782458d,mixed-fixed-1000mbps-30s,greedy,76,0,,,0.135826861,3.003138818,False,156.50014682302742,156.50014682302742,
p-c35717aa7012dceb,74d2486c1782458d,mixed-fixed-1000mbps-30s,queue_haul,76,0,,,0.26270294,2.94920487,False,156.50014682302742,156.50014682302742,
p-10593212d0aa4d74,74d2486c1782458d,mixed-fixed-1000mbps-30s,queue_haul_deadline_blind,76,0,,,0.200682099,2.951343194,False,156.50014682302742,156.50014682302742,
p-1bb17384c92c82a6,74d2486c1782458d,mixed-fixed-1000mbps-30s,isolated_fastest,76,0,,,0.170423625,2.96760048,False,156.50014682302742,156.50014682302742,
p-e6db9425c3a7cacf,74d2486c1782458d,mixed-fixed-1000mbps-30s,queue_haul_power_blind,76,0,,,0.16295956,2.991649855,False,156.50014682302742,156.50014682302742,
p-eac412afcdbed510,526f3d0d460ce0ae,large-fixed-10000mbps-30s,isolated_fastest,118,0,,,0.005766543,7.43744187,False,156.50014682302742,156.50014682302742,
p-a4c8957280f95a0d,526f3d0d460ce0ae,large-fixed-10000mbps-30s,queue_haul_power_blind,118,0,,,0.055294752,6.169753647,False,156.50014682302742,156.50014682302742,
p-f89c98c06738602b,526f3d0d460ce0ae,large-fixed-10000mbps-30s,queue_haul,118,0,,,0.004364666,7.923973882,False,156.50014682302742,156.50014682302742,
p-8a4dffbe19d78352,526f3d0d460ce0ae,large-fixed-10000mbps-30s,queue_haul_deadline_blind,118,0,,,0.004381167,6.158956215,False,156.50014682302742,156.50014682302742,
p-377979ca525a0943,526f3d0d460ce0ae,large-fixed-10000mbps-30s,greedy,118,0,,,0.055007559,6.852683663,False,156.50014682302742,156.50014682302742,
p-5de300b03ac237e1,3d71ecf12851970f,large-fixed-1000mbps-30s,greedy,99,0,,,0.493786595,2.870713888,False,156.50014682302742,156.50014682302742,
p-551e447f317d4560,3d71ecf12851970f,large-fixed-1000mbps-30s,isolated_fastest,99,0,,,0.489543025,2.839492786,False,156.50014682302742,156.50014682302742,
p-0565d5d45c7540b0,3d71ecf12851970f,large-fixed-1000mbps-30s,queue_haul_power_blind,99,0,,,0.481661297,2.796082001,False,156.50014682302742,156.50014682302742,
p-a8cf8ef473c95b62,3d71ecf12851970f,large-fixed-1000mbps-30s,queue_haul_deadline_blind,99,0,,,0.315645752,2.806983859,False,156.50014682302742,156.50014682302742,
p-0c726ba4cbab700b,3d71ecf12851970f,large-fixed-1000mbps-30s,queue_haul,99,0,,,0.3470902,2.824867001,False,156.50014682302742,156.50014682302742,
p-e7b1fc243b807f09,e5e8fde9548b44fd,large-fixed-5000mbps-30s,greedy,113,0,,,0.350990802,2.776298203,False,156.50014682302742,156.50014682302742,
p-de3718830c3be626,e5e8fde9548b44fd,large-fixed-5000mbps-30s,queue_haul,113,0,,,0.004396949,6.141842709,False,156.50014682302742,156.50014682302742,
p-4e1abad9fe2c3a5d,e5e8fde9548b44fd,large-fixed-5000mbps-30s,isolated_fastest,113,0,,,0.004837453,5.927720903,False,156.50014682302742,156.50014682302742,
p-74dc0fae8a25eb28,e5e8fde9548b44fd,large-fixed-5000mbps-30s,queue_haul_power_blind,113,0,,,0.005645762,5.728121972,False,156.50014682302742,156.50014682302742,
p-a087ff060bbe3345,e5e8fde9548b44fd,large-fixed-5000mbps-30s,queue_haul_deadline_blind,113,0,,,0.006017791,6.615562527,False,156.50014682302742,156.50014682302742,
p-858728b7045f10ab,5060c0c15e9b3fc0,tiny-fixed-2500mbps-30s,queue_haul_power_blind,9,0,,,0.051973195,2.759779926,False,156.50014682302742,156.50014682302742,
p-5762794010b6327a,5060c0c15e9b3fc0,tiny-fixed-2500mbps-30s,queue_haul_deadline_blind,9,0,,,0.061177725,2.75110568,False,156.50014682302742,156.50014682302742,
p-e09c760db9470bc6,5060c0c15e9b3fc0,tiny-fixed-2500mbps-30s,isolated_fastest,9,0,,,0.091513222,2.748368616,False,156.50014682302742,156.50014682302742,
p-e0bacbfe04564829,5060c0c15e9b3fc0,tiny-fixed-2500mbps-30s,queue_haul,9,0,,,0.084518339,2.718116761,False,156.50014682302742,156.50014682302742,
p-0f950e739709b176,5060c0c15e9b3fc0,tiny-fixed-2500mbps-30s,greedy,9,0,,,0.06176963,2.731154914,False,156.50014682302742,156.50014682302742,
p-bb387b1dd73e7c0e,864da6d482754848,large-fixed-5000mbps-30s,isolated_fastest,112,0,,,0.005825772,6.01707082,False,156.50014682302742,156.50014682302742,
p-072bea4d2c13acd1,864da6d482754848,large-fixed-5000mbps-30s,queue_haul_deadline_blind,112,0,,,0.004550845,7.248064944,False,156.50014682302742,156.50014682302742,
p-9ae5dff60afbbdc3,864da6d482754848,large-fixed-5000mbps-30s,greedy,112,0,,,0.332893968,2.790896102,False,156.50014682302742,156.50014682302742,
p-0c0f467b931b36e2,864da6d482754848,large-fixed-5000mbps-30s,queue_haul,112,0,,,0.004759262,6.627454485,False,156.50014682302742,156.50014682302742,
p-748665e1a115bef0,864da6d482754848,large-fixed-5000mbps-30s,queue_haul_power_blind,112,0,,,0.00503115,6.790476518,False,156.50014682302742,156.50014682302742,
p-5978b3a1de45f5f0,6aeddc6086c24722,mixed-fixed-1000mbps-30s,queue_haul_power_blind,77,0,,,0.174275268,2.790871773,False,156.50014682302742,156.50014682302742,
p-0a21064b2124109c,6aeddc6086c24722,mixed-fixed-1000mbps-30s,isolated_fastest,77,0,,,0.167000496,2.765589502,False,156.50014682302742,156.50014682302742,
p-470dc13242d18d27,6aeddc6086c24722,mixed-fixed-1000mbps-30s,greedy,77,0,,,0.119216409,2.912886935,False,156.50014682302742,156.50014682302742,
p-543c88f705d0cf3e,6aeddc6086c24722,mixed-fixed-1000mbps-30s,queue_haul_deadline_blind,77,0,,,0.118249649,2.747771902,False,156.50014682302742,156.50014682302742,
p-4d883170d4c59c79,6aeddc6086c24722,mixed-fixed-1000mbps-30s,queue_haul,77,0,,,0.123484186,2.905012294,False,156.50014682302742,156.50014682302742,
p-b60d719ed2a17ebc,25f82591ad4f598c,medium-fixed-1000mbps-30s,isolated_fastest,53,0,,,0.121443591,2.916712371,False,156.50014682302742,156.50014682302742,
p-cf6184f62cc69fa5,25f82591ad4f598c,medium-fixed-1000mbps-30s,queue_haul,53,0,,,0.120775258,2.918044648,False,156.50014682302742,156.50014682302742,
p-0e61293dc419bb22,25f82591ad4f598c,medium-fixed-1000mbps-30s,queue_haul_power_blind,53,0,,,0.196680911,2.906201867,False,156.50014682302742,156.50014682302742,
p-ec747ef20d265847,25f82591ad4f598c,medium-fixed-1000mbps-30s,greedy,53,0,,,0.162177721,2.914155456,False,156.50014682302742,156.50014682302742,
p-eeb445f6870a11ba,25f82591ad4f598c,medium-fixed-1000mbps-30s,queue_haul_deadline_blind,53,0,,,0.152508106,2.921319496,False,156.50014682302742,156.50014682302742,
p-d766e5f38abc82f4,797eb44a130a94e1,medium-fixed-10000mbps-30s,greedy,70,0,,,0.21133634,2.977282812,False,156.50014682302742,156.50014682302742,
p-3acca8426e5e249c,797eb44a130a94e1,medium-fixed-10000mbps-30s,queue_haul,70,0,,,0.004692345,4.299836303,False,156.50014682302742,156.50014682302742,
p-80fac5270f9c2645,797eb44a130a94e1,medium-fixed-10000mbps-30s,queue_haul_power_blind,70,0,,,0.004494026,3.67035812,False,156.50014682302742,156.50014682302742,
p-ba2c59176727db88,797eb44a130a94e1,medium-fixed-10000mbps-30s,queue_haul_deadline_blind,70,0,,,0.004310695,3.76074769,False,156.50014682302742,156.50014682302742,
p-f7c64abb3785c42c,797eb44a130a94e1,medium-fixed-10000mbps-30s,isolated_fastest,70,0,,,0.00376269,3.506695097,False,156.50014682302742,156.50014682302742,
p-27c4a2045e796501,79c61d5b86820bf0,small-fixed-5000mbps-30s,queue_haul_power_blind,40,0,,,0.136730786,2.779137537,False,156.50014682302742,156.50014682302742,
p-c1987e3aa93cfc05,79c61d5b86820bf0,small-fixed-5000mbps-30s,queue_haul,40,0,,,1.090762357,2.817214745,False,156.50014682302742,156.50014682302742,
p-5bdd2a7c53a7b0ae,79c61d5b86820bf0,small-fixed-5000mbps-30s,queue_haul_deadline_blind,40,0,,,0.06873762,2.828894886,False,156.50014682302742,156.50014682302742,
p-0320098131df47cb,79c61d5b86820bf0,small-fixed-5000mbps-30s,greedy,40,0,,,0.06783874,2.784698215,False,156.50014682302742,156.50014682302742,
p-ef0618dfa5acd06f,79c61d5b86820bf0,small-fixed-5000mbps-30s,isolated_fastest,40,0,,,0.391439284,2.801887169,False,156.50014682302742,156.50014682302742,
p-a01a0af5571c0ce3,ae4f48326a214eda,large-fixed-5000mbps-30s,queue_haul_deadline_blind,111,0,,,0.004243597,6.448922217,False,156.50014682302742,156.50014682302742,
p-3647243bb33353fe,ae4f48326a214eda,large-fixed-5000mbps-30s,isolated_fastest,111,0,,,0.004610722,5.96816461,False,156.50014682302742,156.50014682302742,
p-ef8830d02f3d9ea3,ae4f48326a214eda,large-fixed-5000mbps-30s,queue_haul_power_blind,111,0,,,0.005584833,6.272027021,False,156.50014682302742,156.50014682302742,
p-a683aa4c952732e5,ae4f48326a214eda,large-fixed-5000mbps-30s,queue_haul,111,0,,,0.004796741,5.575352016,False,156.50014682302742,156.50014682302742,
p-9bc4c9945fc73064,ae4f48326a214eda,large-fixed-5000mbps-30s,greedy,111,0,,,0.246690864,2.809612369,False,156.50014682302742,156.50014682302742,
p-42cefc6ca42b1d2e,476c94d7579ffe45,mixed-fixed-5000mbps-30s,greedy,89,0,,,0.139434829,2.727210589,False,156.50014682302742,156.50014682302742,
p-4dac7afd514639b5,476c94d7579ffe45,mixed-fixed-5000mbps-30s,isolated_fastest,89,0,,,0.153381872,3.072347807,False,156.50014682302742,156.50014682302742,
p-e3fa32570c1d1af2,476c94d7579ffe45,mixed-fixed-5000mbps-30s,queue_haul_power_blind,89,0,,,0.201136776,2.766595611,False,156.50014682302742,156.50014682302742,
p-e1e6cae982c603de,476c94d7579ffe45,mixed-fixed-5000mbps-30s,queue_haul_deadline_blind,89,0,,,2.398870202,2.76266617,True,156.50014682302742,156.50014682302742,
p-57e0b691c1b37e8d,476c94d7579ffe45,mixed-fixed-5000mbps-30s,queue_haul,89,0,,,0.154079519,2.735659541,False,156.50014682302742,156.50014682302742,
p-c4119f4b7a1c9dd0,cac0c3245ad93e0b,mixed-fixed-2500mbps-30s,queue_haul_deadline_blind,83,0,,,0.152277217,2.944112358,False,156.50014682302742,156.50014682302742,
p-9a429c59dd999c63,cac0c3245ad93e0b,mixed-fixed-2500mbps-30s,queue_haul_power_blind,83,0,,,0.187214526,2.918040113,False,156.50014682302742,156.50014682302742,
p-8b02b0a15b198181,cac0c3245ad93e0b,mixed-fixed-2500mbps-30s,greedy,83,0,,,0.200297619,2.784237876,False,156.50014682302742,156.50014682302742,
p-2f4fbe9945eb8e69,cac0c3245ad93e0b,mixed-fixed-2500mbps-30s,isolated_fastest,83,0,,,0.228950672,2.922979305,False,156.50014682302742,156.50014682302742,
p-3287c4587bf9b090,cac0c3245ad93e0b,mixed-fixed-2500mbps-30s,queue_haul,83,0,,,0.255576486,2.834777458,False,156.50014682302742,156.50014682302742,
p-c8ddfcf1d9e01ea1,0c2d39cb60cfe1ad,small-fixed-2500mbps-30s,queue_haul_deadline_blind,35,0,,,0.138923826,2.80457659,False,156.50014682302742,156.50014682302742,
p-9af1a7e843a364cc,0c2d39cb60cfe1ad,small-fixed-2500mbps-30s,greedy,35,0,,,0.134971243,2.86366279,False,156.50014682302742,156.50014682302742,
p-7fcbe2909a2c6fb5,0c2d39cb60cfe1ad,small-fixed-2500mbps-30s,isolated_fastest,35,0,,,0.105993793,2.792009176,False,156.50014682302742,156.50014682302742,
