scenario_id,match_id,condition,method,repeat,source_gpu,pre_window_power_w,post_window_power_w,pre_settle_gap_s,post_trace_after_switch_s,valid_settled_windows,measurement_kind,requested_shed_w,predicted_shed_w,measured_shed_w,predicted_percent,measured_percent
p-5edac567ee8f4c4f,2b44a4b4aaf8491e,small-fixed-1000mbps-19s,queue_haul_power_blind,26,0,167.09688449504998,81.41678395264,0.068674241,2.762098366,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,85.68010054240997,100.0,54.74761671584772
p-019679cdb851fe64,f82f45c5060d37d9,large-fixed-1000mbps-19s,queue_haul_deadline_blind,97,0,257.62822771328,81.87194394517999,0.215727359,2.803331632,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,175.75628376810002,100.0,112.30422931605789
p-b70fd1695591aa80,f82f45c5060d37d9,large-fixed-1000mbps-19s,greedy,97,0,279.44835562719993,83.96063591752001,0.003739862,2.782695535,False,warmup_contaminated_immediate_pre,156.50014682302742,124.8383918971974,195.48771970967994,79.768865672929,124.91216377626803
p-0661adc425f9e6b6,f82f45c5060d37d9,large-fixed-1000mbps-19s,queue_haul,97,0,258.1166568889,84.18989908720002,0.003521435,2.764968524,False,warmup_contaminated_immediate_pre,156.50014682302742,124.8383918971974,173.9267578017,79.768865672929,111.13520423618442
p-fd38b0f6b2b4375e,f82f45c5060d37d9,large-fixed-1000mbps-19s,queue_haul_power_blind,97,0,300.28197776826994,82.12122111338,0.004380977,2.774277083,False,warmup_contaminated_immediate_pre,156.50014682302742,124.8383918971974,218.16075665488995,79.768865672929,139.39971372780195
p-4947bba5914246fb,f82f45c5060d37d9,large-fixed-1000mbps-19s,isolated_fastest,97,0,257.38301055149003,82.37,0.211292201,2.785477319,False,warmup_contaminated_immediate_pre,156.50014682302742,98.31926724347665,175.01301055149003,62.82375399599942,111.82929479893538
p-a6b91cb9f36ef7dc,a9d5d704602fadb1,mixed-fixed-5000mbps-19s,greedy,86,0,227.18660519909997,81.7476288074,0.188452012,2.956368,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,145.43897639169995,100.0,92.93216609960398
p-c368e0e9ead57159,a9d5d704602fadb1,mixed-fixed-5000mbps-19s,queue_haul_power_blind,86,0,270.75594338307997,82.3601351508,0.160693732,2.898374668,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,188.39580823227996,100.0,120.38059519862342
p-9c419d5f8bc4582a,a9d5d704602fadb1,mixed-fixed-5000mbps-19s,queue_haul,86,0,200.75931837205002,82.51715228795999,0.226794966,2.730899044,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,118.24216608409003,100.0,75.55402885199841
p-0fd1042ee7806f87,a9d5d704602fadb1,mixed-fixed-5000mbps-19s,queue_haul_deadline_blind,86,0,258.51953487090003,82.25697421438001,0.115559722,2.778361428,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,176.26256065652,100.0,112.6277286217758
p-72cf5c5af3841a66,a9d5d704602fadb1,mixed-fixed-5000mbps-19s,isolated_fastest,86,0,192.60211749364998,82.70798752151,0.116671961,2.908621728,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,109.89412997213998,100.0,70.21982547812547
p-28a96b81b2570e59,e21eb011860e7196,small-fixed-10000mbps-19s,greedy,43,0,157.65811925779,82.94992002277999,0.058054171,2.770723626,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,74.70819923501,100.0,47.73682373569341
p-949264030da94339,e21eb011860e7196,small-fixed-10000mbps-19s,queue_haul,43,0,114.14954538306999,82.24964697923,0.083575318,2.723445219,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,31.899898403839998,100.0,20.383302540867806
p-d21d60de766b5cf0,e21eb011860e7196,small-fixed-10000mbps-19s,queue_haul_deadline_blind,43,0,170.87257633746,81.72497521967,0.100041953,2.721848106,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,89.14760111779,100.0,56.96326995692814
p-0a6365712d065076,e21eb011860e7196,small-fixed-10000mbps-19s,isolated_fastest,43,0,178.05562675164998,81.39604700576,0.059358103,2.71580521,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,96.65957974588999,100.0,61.76325179758074
p-a59bc73fa456b641,e21eb011860e7196,small-fixed-10000mbps-19s,queue_haul_power_blind,43,0,179.64550703711998,81.58275804351999,0.061571443,2.763251953,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,98.0627489936,100.0,62.65984472493226
p-2902ae62bad599fb,efb429fa8c5d474e,mixed-fixed-1000mbps-19s,isolated_fastest,73,0,251.92237020194,82.91965747939999,0.125989069,2.918726854,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,169.00271272254002,100.0,107.9888525048163
p-b0379d61edf6eb6a,efb429fa8c5d474e,mixed-fixed-1000mbps-19s,queue_haul_power_blind,73,0,232.37268656221,83.21075134656,0.118886151,2.928984601,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,149.16193521564998,100.0,95.31105129525814
p-d346bb23f202a6f1,efb429fa8c5d474e,mixed-fixed-1000mbps-19s,queue_haul,73,0,272.67668068030997,83.56999999999998,0.102893941,2.913323232,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,189.10668068030998,100.0,120.83482636866437
p-580ee1755ad2e2cf,efb429fa8c5d474e,mixed-fixed-1000mbps-19s,queue_haul_deadline_blind,73,0,227.16733067802,83.821538533,0.122633962,2.942212577,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,143.34579214502,100.0,91.59466943319705
p-791a6fcdd877d119,efb429fa8c5d474e,mixed-fixed-1000mbps-19s,greedy,73,0,281.38265136798,82.03171400704001,0.10463136,2.900720575,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,199.35093736093995,100.0,127.38067114171388
p-948807ef88bfd528,741dfe5efd904f00,mixed-fixed-10000mbps-19s,greedy,90,0,220.96191087194,83.55994991051,0.136824115,2.91109949,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,137.40196096143,100.0,87.79669779914398
p-6ccf8ae3aa3776a8,741dfe5efd904f00,mixed-fixed-10000mbps-19s,isolated_fastest,90,0,282.51570443117004,83.53854617850999,0.004842422,4.149842,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,198.97715825266005,100.0,127.14183487486835
p-0727b130b820f2b9,741dfe5efd904f00,mixed-fixed-10000mbps-19s,queue_haul_power_blind,90,0,245.21288995025998,82.37542364768001,0.00435014,3.612200764,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,162.83746630257997,100.0,104.04940161923226
p-03362a14a81f266a,741dfe5efd904f00,mixed-fixed-10000mbps-19s,queue_haul_deadline_blind,90,0,228.20660132683003,82.65374823475999,0.004959265,3.74574727,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,145.55285309207005,100.0,93.00493069611193
p-74c9837bc40a9a1e,741dfe5efd904f00,mixed-fixed-10000mbps-19s,queue_haul,90,0,236.02569248564,82.16066889838001,0.003211471,4.098367537,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,153.86502358726,100.0,98.31621676448185
p-a8549bc9396ae2ff,246d5eb08368ec5f,tiny-fixed-10000mbps-19s,greedy,18,0,179.34366195763002,82.04,0.072820098,2.685139331,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,97.30366195763001,100.0,62.17480554038225
p-b051b6cf9562490f,246d5eb08368ec5f,tiny-fixed-10000mbps-19s,queue_haul,18,0,139.03619000297,81.97031345090001,0.089169066,2.682956509,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,57.06587655206998,100.0,36.46378467401751
p-5f480d3258a82e4a,246d5eb08368ec5f,tiny-fixed-10000mbps-19s,isolated_fastest,18,0,114.63709400211,81.79880758439,0.091824612,2.724318531,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,32.83828641772,100.0,20.98291093289133
p-37cdd1fe42909547,246d5eb08368ec5f,tiny-fixed-10000mbps-19s,queue_haul_power_blind,18,0,133.07105794845,81.93644905298,0.088715039,2.69187893,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,51.13460889547001,100.0,32.6738408452062
p-884f6782181ec9f3,246d5eb08368ec5f,tiny-fixed-10000mbps-19s,queue_haul_deadline_blind,18,0,171.42910429849002,81.66224010040999,0.050225733,2.752830237,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,89.76686419808003,100.0,57.35896484467178
p-a966954f0ec16c65,b1428242cd718e22,tiny-fixed-5000mbps-19s,queue_haul_power_blind,13,0,187.14774619699,81.31664653765999,0.053371267,2.759101661,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,105.83109965933001,100.0,67.62364241038401
p-65d366349ec07ed8,b1428242cd718e22,tiny-fixed-5000mbps-19s,queue_haul_deadline_blind,13,0,116.96121232273,81.51869062912,0.061041735,2.695155483,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,35.442521693610004,100.0,22.646957471349154
p-a552277d216328b5,b1428242cd718e22,tiny-fixed-5000mbps-19s,isolated_fastest,13,0,152.986769032,83.24521370987001,0.052833352,2.759559167,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,69.74155532213,100.0,44.563252327804356
p-aa7051b3ca444249,b1428242cd718e22,tiny-fixed-5000mbps-19s,queue_haul,13,0,104.75005841103999,81.30839789014,0.056632516,2.721215998,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,23.441660520899987,100.0,14.978682765970914
p-2590967db705874f,b1428242cd718e22,tiny-fixed-5000mbps-19s,greedy,13,0,170.72476598850997,81.45204858578,0.052873361,2.771634113,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,89.27271740272997,100.0,57.04321638987394
p-30816473502e5c8e,a9e3d3e9ed6a1d5e,small-fixed-5000mbps-19s,isolated_fastest,38,0,187.95079318623,81.77,0.223006809,2.767992909,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,106.18079318622999,100.0,67.84708854382144
p-8baaecf9958df811,a9e3d3e9ed6a1d5e,small-fixed-5000mbps-19s,queue_haul_deadline_blind,38,0,171.63252915864996,82.04,0.102616673,2.787303738,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,89.59252915864995,100.0,57.24756875785072
p-4aa659850233761f,a9e3d3e9ed6a1d5e,small-fixed-5000mbps-19s,greedy,38,0,167.4970804907,84.08988107312001,0.154777883,2.782032897,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,83.40719941757999,100.0,53.2952850912645
p-0f0b03ef17f33b96,a9e3d3e9ed6a1d5e,small-fixed-5000mbps-19s,queue_haul,38,0,165.50136168224003,81.76999999999998,0.114896396,2.781663715,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,83.73136168224005,100.0,53.50241733442248
p-2853e72c4bd51263,a9e3d3e9ed6a1d5e,small-fixed-5000mbps-19s,queue_haul_power_blind,38,0,182.09848813865,83.19815420884001,0.162618427,2.793563621,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,98.90033392980999,100.0,63.19504226513467
p-68f1cbaa2b09c08a,667ef7c899cbb50d,medium-fixed-5000mbps-19s,queue_haul_power_blind,61,0,205.75159634895002,83.80342125516,0.212384889,2.902357815,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,121.94817509379001,100.0,77.92208350557698
p-9066e28ae8b8fff8,667ef7c899cbb50d,medium-fixed-5000mbps-19s,isolated_fastest,61,0,194.11054792032002,82.04,0.266101822,2.924233408,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,112.07054792032001,100.0,71.61050656843854
p-dec5d4231291d533,667ef7c899cbb50d,medium-fixed-5000mbps-19s,greedy,61,0,203.79524901506,82.1239620188,0.175211127,2.915544911,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,121.67128699626,100.0,77.74515836962607
p-d910793a47dc1e39,667ef7c899cbb50d,medium-fixed-5000mbps-19s,queue_haul_deadline_blind,61,0,137.50388098362,83.74769442254,0.168707576,2.913220505,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,53.756186561080014,100.0,34.34896877244995
p-70eac0c2b4032e9e,667ef7c899cbb50d,medium-fixed-5000mbps-19s,queue_haul,61,0,201.36285885462,83.52464208773,0.178146141,2.915413375,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,117.83821676688999,100.0,75.29591451447206
p-9973fbf2965e83b1,ed46e8e66b5f2100,tiny-fixed-1000mbps-19s,isolated_fastest,1,0,175.16942731274,81.18,0.075899325,2.796395174,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,93.98942731273999,100.0,60.05708570933455
p-00358d7565da152d,ed46e8e66b5f2100,tiny-fixed-1000mbps-19s,queue_haul,1,0,174.38571698822997,81.48521504456,0.061121842,2.775221524,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,92.90050194366998,100.0,59.36128740423687
p-af130587cb7976d4,ed46e8e66b5f2100,tiny-fixed-1000mbps-19s,queue_haul_power_blind,1,0,110.27535764112,81.18,0.062652867,2.777626439,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,29.09535764111999,100.0,18.591265396077507
p-65dec7616c8338da,ed46e8e66b5f2100,tiny-fixed-1000mbps-19s,greedy,1,0,107.88598428486999,82.77417137222,0.054351804,2.758447638,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,25.111812912649995,100.0,16.045871791447446
p-c90d26dcb023bb49,ed46e8e66b5f2100,tiny-fixed-1000mbps-19s,queue_haul_deadline_blind,1,0,125.5543585067,81.41930024263,0.057882958,2.752889523,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,44.13505826407,100.0,28.201288727210297
p-7536893974b988d4,b6c20def6626a718,small-fixed-1000mbps-19s,greedy,24,0,113.97853899197,83.13097189855999,0.097840004,2.761432719,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,30.847567093410007,100.0,19.710886998906698
p-1b9285f964f10bb2,b6c20def6626a718,small-fixed-1000mbps-19s,queue_haul,24,0,174.41329834442,83.29000000000002,0.09722,2.731770371,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,91.12329834442,100.0,58.22569511545795
p-2557177e6f8c5776,b6c20def6626a718,small-fixed-1000mbps-19s,queue_haul_power_blind,24,0,174.94676544419,83.58892736147999,0.088921252,2.740428156,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,91.35783808271,100.0,58.375560622328834
p-19ea6a838ba04cf0,b6c20def6626a718,small-fixed-1000mbps-19s,queue_haul_deadline_blind,24,0,179.73965837435,81.57557917076,0.089255456,2.722634899,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,98.16407920359,100.0,62.72459240220096
p-fc45bdd7ac310f5e,b6c20def6626a718,small-fixed-1000mbps-19s,isolated_fastest,24,0,198.73974585480002,83.29000000000002,0.084827335,2.747012405,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,115.4497458548,100.0,73.76973644973778
p-9aac62f10b18eb23,ce460c988bbf0a02,tiny-fixed-1000mbps-19s,queue_haul_power_blind,0,0,175.74375448891,83.31598611316,0.047257754,2.729840014,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,92.42776837575002,100.0,59.059221510040274
p-ca9499b8c116aa96,ce460c988bbf0a02,tiny-fixed-1000mbps-19s,queue_haul,0,0,132.24084729908,81.60654941665999,0.047856709,2.740704687,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,50.634297882420015,100.0,32.35415359685125
p-b26a769f5336aa59,ce460c988bbf0a02,tiny-fixed-1000mbps-19s,queue_haul_deadline_blind,0,0,157.97329829144,83.05399254943998,0.046660156,2.743292527,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,74.919305742,100.0,47.871715945876915
p-2e6e332779c787f8,ce460c988bbf0a02,tiny-fixed-1000mbps-19s,greedy,0,0,116.04358373435001,81.36766570108,0.050232762,2.672237646,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,34.67591803327001,100.0,22.157115336436092
p-6bf0a7d5c004df58,ce460c988bbf0a02,tiny-fixed-1000mbps-19s,isolated_fastest,0,0,113.48369028652999,81.37694020970001,0.045775555,2.689969704,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,32.10675007682998,100.0,20.515476009831957
p-c18ce03d056c39cb,8ea53b0cf59a1b6d,small-fixed-2500mbps-19s,queue_haul_deadline_blind,31,0,184.11223121428,81.86986914609999,0.066450323,2.786246267,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,102.24236206818001,100.0,65.33052150027508
p-97c834b659fe0ad1,8ea53b0cf59a1b6d,small-fixed-2500mbps-19s,isolated_fastest,31,0,161.51863260828,82.53214314691999,0.063976639,2.726702894,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,78.98648946136001,100.0,50.470552945026334
p-5a497c210d0bb662,8ea53b0cf59a1b6d,small-fixed-2500mbps-19s,queue_haul_power_blind,31,0,172.96607541893,81.2435007412,0.062053668,2.785702643,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,91.72257467773,100.0,58.6086189308507
p-fc49b7515c07f8bd,8ea53b0cf59a1b6d,small-fixed-2500mbps-19s,queue_haul,31,0,174.97031093795,81.33535766028,0.063762131,2.729883693,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,93.63495327767,100.0,59.830584940954544
p-9a46d334f6bcc0d5,8ea53b0cf59a1b6d,small-fixed-2500mbps-19s,greedy,31,0,173.01828131461002,81.53956342827,0.063422054,2.712668385,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,91.47871788634002,100.0,58.4528000410028
p-c53509830ad41c6e,cdd0ce584a9fe86e,small-fixed-5000mbps-19s,greedy,37,0,191.79044309276,81.30061495316001,0.074335384,2.714688746,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,110.4898281396,100.0,70.60046292770795
p-1168e23b5dc19b87,cdd0ce584a9fe86e,small-fixed-5000mbps-19s,isolated_fastest,37,0,179.80629165055998,81.6853599797,0.062890787,2.783718783,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,98.12093167085999,100.0,62.69702211961279
p-c3ae16a30cbefe8b,cdd0ce584a9fe86e,small-fixed-5000mbps-19s,queue_haul_power_blind,37,0,181.03164010241,81.60328660436,0.057358452,2.806631576,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,99.42835349805,100.0,63.53243464396554
p-29c5d30c57a05c65,cdd0ce584a9fe86e,small-fixed-5000mbps-19s,queue_haul_deadline_blind,37,0,163.72589588123998,83.5016830898,0.058618464,2.744216559,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,80.22421279143998,100.0,51.26142973026003
p-283fd2c8835014b5,cdd0ce584a9fe86e,small-fixed-5000mbps-19s,queue_haul,37,0,167.91276079866,81.44541789749,0.076034054,2.725886101,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,86.46734290117,100.0,55.25064650511062
p-c5a0f4de17e3dee4,ea516cc1bb73c938,mixed-fixed-1000mbps-19s,queue_haul_deadline_blind,74,0,263.82609177086,81.68,0.11131193,2.909184163,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,182.14609177085998,100.0,116.38716989628983
p-d7710b5bfbbc1e90,ea516cc1bb73c938,mixed-fixed-1000mbps-19s,queue_haul_power_blind,74,0,233.46705407827,82.52808108728,0.126213239,2.906882775,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,150.93897299099,100.0,96.44653762636653
p-46412045564397d4,ea516cc1bb73c938,mixed-fixed-1000mbps-19s,greedy,74,0,244.40569748381,81.7989308906,0.12508103,2.923544477,False,warmup_contaminated_immediate_pre,156.50014682302742,156.50014682302742,162.60676659321,100.0,103.90198980266008
