timestamp, uuid, power.draw [W], utilization.gpu [%], memory.used [MiB]
2026/09/10 01:35:10.729, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 310.11 W, 100 %, 61444 MiB
2026/09/10 01:35:11.729, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 312.14 W, 100 %, 61444 MiB
2026/09/10 01:35:12.730, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 301.66 W, 100 %, 61444 MiB
2026/09/10 01:35:13.730, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 272.21 W, 100 %, 61444 MiB
2026/09/10 01:35:14.730, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 275.85 W, 100 %, 61444 MiB
2026/09/10 01:35:15.730, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 163.25 W, 40 %, 61444 MiB
2026/09/10 01:35:16.730, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.05 W, 20 %, 61444 MiB
2026/09/10 01:35:17.730, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.39 W, 2 %, 61444 MiB
2026/09/10 01:35:18.731, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.61 W, 0 %, 61444 MiB
2026/09/10 01:35:19.731, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.50 W, 0 %, 61444 MiB
2026/09/10 01:35:20.731, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.24 W, 0 %, 61444 MiB
2026/09/10 01:35:21.731, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.11 W, 0 %, 61444 MiB
2026/09/10 01:35:22.731, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.81 W, 0 %, 61444 MiB
2026/09/10 01:35:23.731, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.71 W, 0 %, 61444 MiB
2026/09/10 01:35:24.732, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.51 W, 0 %, 61444 MiB
2026/09/10 01:35:25.732, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.45 W, 0 %, 61444 MiB
2026/09/10 01:35:26.732, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.22 W, 0 %, 61444 MiB
2026/09/10 01:35:27.732, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.89 W, 0 %, 61444 MiB
2026/09/10 01:35:28.732, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.72 W, 0 %, 61444 MiB
2026/09/10 01:35:29.733, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.01 W, 0 %, 61444 MiB
2026/09/10 01:35:30.733, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.72 W, 0 %, 61444 MiB
2026/09/10 01:35:31.733, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.46 W, 0 %, 61444 MiB
2026/09/10 01:35:32.733, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.94 W, 0 %, 61444 MiB
2026/09/10 01:35:33.733, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.37 W, 0 %, 61444 MiB
2026/09/10 01:35:34.734, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.04 W, 0 %, 61444 MiB
2026/09/10 01:35:35.734, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.73 W, 0 %, 61444 MiB
2026/09/10 01:35:36.734, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.84 W, 0 %, 61444 MiB
2026/09/10 01:35:37.734, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.67 W, 0 %, 61444 MiB
2026/09/10 01:35:38.735, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.67 W, 0 %, 61444 MiB
2026/09/10 01:35:39.735, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.44 W, 0 %, 61444 MiB
2026/09/10 01:35:40.735, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.25 W, 0 %, 61444 MiB
2026/09/10 01:35:41.735, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.28 W, 0 %, 61444 MiB
2026/09/10 01:35:42.735, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.44 W, 0 %, 61444 MiB
2026/09/10 01:35:43.735, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.96 W, 0 %, 61444 MiB
2026/09/10 01:35:44.736, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.99 W, 0 %, 61444 MiB
2026/09/10 01:35:45.736, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.69 W, 0 %, 61444 MiB
2026/09/10 01:35:46.736, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.69 W, 0 %, 61444 MiB
2026/09/10 01:35:47.736, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.48 W, 0 %, 61444 MiB
2026/09/10 01:35:48.736, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.32 W, 0 %, 61444 MiB
2026/09/10 01:35:49.736, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.29 W, 0 %, 61444 MiB
2026/09/10 01:35:50.737, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.04 W, 0 %, 61444 MiB
2026/09/10 01:35:51.737, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.13 W, 0 %, 61444 MiB
2026/09/10 01:35:52.737, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.09 W, 0 %, 61444 MiB
2026/09/10 01:35:53.737, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.70 W, 0 %, 61444 MiB
2026/09/10 01:35:54.737, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.64 W, 0 %, 61444 MiB
2026/09/10 01:35:55.737, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.70 W, 0 %, 61444 MiB
2026/09/10 01:35:56.738, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 306.11 W, 100 %, 61444 MiB
2026/09/10 01:35:57.738, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 268.03 W, 100 %, 61444 MiB
2026/09/10 01:35:58.739, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 287.55 W, 100 %, 61444 MiB
2026/09/10 01:35:59.739, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 302.53 W, 100 %, 61444 MiB
2026/09/10 01:36:00.739, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 289.02 W, 100 %, 61444 MiB
2026/09/10 01:36:01.739, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 278.86 W, 100 %, 61444 MiB
2026/09/10 01:36:02.740, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 345.55 W, 100 %, 61444 MiB
2026/09/10 01:36:03.740, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 322.29 W, 91 %, 61444 MiB
2026/09/10 01:36:04.740, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 304.27 W, 100 %, 61444 MiB
2026/09/10 01:36:05.740, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 313.69 W, 100 %, 61444 MiB
2026/09/10 01:36:06.740, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 298.92 W, 91 %, 61444 MiB
2026/09/10 01:36:07.741, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 298.06 W, 100 %, 61444 MiB
2026/09/10 01:36:08.741, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 281.58 W, 94 %, 61444 MiB
2026/09/10 01:36:09.741, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 151.52 W, 100 %, 61444 MiB
2026/09/10 01:36:10.741, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 337.79 W, 100 %, 61444 MiB
2026/09/10 01:36:11.741, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 280.92 W, 100 %, 61444 MiB
2026/09/10 01:36:12.741, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 276.32 W, 100 %, 61444 MiB
2026/09/10 01:36:13.742, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 314.91 W, 100 %, 61444 MiB
2026/09/10 01:36:14.742, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 281.77 W, 100 %, 61444 MiB
2026/09/10 01:36:15.742, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 323.26 W, 93 %, 61444 MiB
2026/09/10 01:36:16.742, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 290.45 W, 91 %, 61444 MiB
2026/09/10 01:36:17.742, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 316.71 W, 100 %, 61444 MiB
2026/09/10 01:36:18.743, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 307.96 W, 92 %, 61444 MiB
2026/09/10 01:36:19.743, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 292.90 W, 100 %, 61444 MiB
2026/09/10 01:36:20.743, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 304.97 W, 100 %, 61444 MiB
2026/09/10 01:36:21.743, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 275.98 W, 100 %, 61444 MiB
2026/09/10 01:36:22.744, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 282.46 W, 100 %, 61444 MiB
2026/09/10 01:36:23.744, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 313.03 W, 100 %, 61444 MiB
2026/09/10 01:36:24.744, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 273.42 W, 100 %, 61444 MiB
2026/09/10 01:36:25.744, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 285.10 W, 100 %, 61444 MiB
2026/09/10 01:36:26.744, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 279.24 W, 100 %, 61444 MiB
2026/09/10 01:36:27.745, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 284.52 W, 97 %, 61444 MiB
2026/09/10 01:36:28.745, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 173.70 W, 32 %, 61444 MiB
2026/09/10 01:36:29.745, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 123.81 W, 0 %, 61444 MiB
2026/09/10 01:36:30.745, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 123.10 W, 0 %, 61444 MiB
2026/09/10 01:36:31.745, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.65 W, 0 %, 61444 MiB
2026/09/10 01:36:32.746, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.50 W, 0 %, 61444 MiB
2026/09/10 01:36:33.746, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.03 W, 0 %, 61444 MiB
2026/09/10 01:36:34.746, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.94 W, 0 %, 61444 MiB
2026/09/10 01:36:35.746, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.73 W, 0 %, 61444 MiB
2026/09/10 01:36:36.746, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.54 W, 0 %, 61444 MiB
2026/09/10 01:36:37.747, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.18 W, 0 %, 61444 MiB
2026/09/10 01:36:38.747, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.04 W, 0 %, 61444 MiB
2026/09/10 01:36:39.747, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.93 W, 0 %, 61444 MiB
2026/09/10 01:36:40.747, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.67 W, 0 %, 61444 MiB
2026/09/10 01:36:41.747, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.54 W, 0 %, 61444 MiB
2026/09/10 01:36:42.747, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.28 W, 0 %, 61444 MiB
2026/09/10 01:36:43.748, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.99 W, 0 %, 61444 MiB
2026/09/10 01:36:44.748, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.89 W, 0 %, 61444 MiB
2026/09/10 01:36:45.748, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.80 W, 0 %, 61444 MiB
2026/09/10 01:36:46.748, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.35 W, 0 %, 61444 MiB
2026/09/10 01:36:47.748, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.36 W, 0 %, 61444 MiB
2026/09/10 01:36:48.749, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.20 W, 0 %, 61444 MiB
2026/09/10 01:36:49.749, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.97 W, 0 %, 61444 MiB
2026/09/10 01:36:50.749, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.90 W, 0 %, 61444 MiB
2026/09/10 01:36:51.749, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.41 W, 0 %, 61444 MiB
2026/09/10 01:36:52.749, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.67 W, 0 %, 61444 MiB
2026/09/10 01:36:53.750, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.41 W, 0 %, 61444 MiB
2026/09/10 01:36:54.750, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.12 W, 0 %, 61444 MiB
2026/09/10 01:36:55.750, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.05 W, 0 %, 61444 MiB
2026/09/10 01:36:56.751, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.83 W, 0 %, 61444 MiB
2026/09/10 01:36:57.751, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.72 W, 0 %, 61444 MiB
2026/09/10 01:36:58.751, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.12 W, 0 %, 61444 MiB
2026/09/10 01:36:59.751, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.61 W, 0 %, 61444 MiB
2026/09/10 01:37:00.751, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.04 W, 0 %, 61444 MiB
2026/09/10 01:37:01.752, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.08 W, 0 %, 61444 MiB
2026/09/10 01:37:02.752, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.02 W, 0 %, 61444 MiB
2026/09/10 01:37:03.752, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.94 W, 0 %, 61444 MiB
2026/09/10 01:37:04.752, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.79 W, 0 %, 61444 MiB
2026/09/10 01:37:05.752, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.67 W, 0 %, 61444 MiB
2026/09/10 01:37:06.753, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.48 W, 0 %, 61444 MiB
2026/09/10 01:37:07.753, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.48 W, 0 %, 61444 MiB
2026/09/10 01:37:08.753, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 319.78 W, 100 %, 61444 MiB
2026/09/10 01:37:09.753, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 277.10 W, 100 %, 61444 MiB
2026/09/10 01:37:10.753, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 337.29 W, 100 %, 61444 MiB
2026/09/10 01:37:11.753, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 342.48 W, 100 %, 61444 MiB
2026/09/10 01:37:12.754, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 271.03 W, 100 %, 61444 MiB
2026/09/10 01:37:13.754, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 278.63 W, 100 %, 61444 MiB
2026/09/10 01:37:14.754, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 337.54 W, 100 %, 61444 MiB
2026/09/10 01:37:15.754, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 293.07 W, 100 %, 61444 MiB
2026/09/10 01:37:16.754, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 323.11 W, 100 %, 61444 MiB
2026/09/10 01:37:17.755, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 275.58 W, 100 %, 61444 MiB
2026/09/10 01:37:18.755, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 340.24 W, 100 %, 61444 MiB
2026/09/10 01:37:19.755, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 310.29 W, 100 %, 61444 MiB
2026/09/10 01:37:20.755, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 284.62 W, 100 %, 61444 MiB
2026/09/10 01:37:21.755, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 276.53 W, 100 %, 61444 MiB
2026/09/10 01:37:22.756, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 326.01 W, 100 %, 61444 MiB
2026/09/10 01:37:23.756, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 320.11 W, 100 %, 61444 MiB
2026/09/10 01:37:24.756, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 277.50 W, 100 %, 61444 MiB
2026/09/10 01:37:25.756, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 290.56 W, 100 %, 61444 MiB
2026/09/10 01:37:26.756, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 329.49 W, 100 %, 61444 MiB
2026/09/10 01:37:27.757, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 277.30 W, 100 %, 61444 MiB
2026/09/10 01:37:28.757, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 315.34 W, 100 %, 61444 MiB
2026/09/10 01:37:29.757, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 308.35 W, 100 %, 61444 MiB
2026/09/10 01:37:30.757, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 339.43 W, 100 %, 61444 MiB
2026/09/10 01:37:31.758, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 299.02 W, 100 %, 61444 MiB
2026/09/10 01:37:32.758, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 323.18 W, 100 %, 61444 MiB
2026/09/10 01:37:33.758, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 279.14 W, 100 %, 61444 MiB
2026/09/10 01:37:34.758, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 319.90 W, 100 %, 61444 MiB
2026/09/10 01:37:35.758, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 280.12 W, 100 %, 61444 MiB
2026/09/10 01:37:36.759, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 286.46 W, 100 %, 61444 MiB
2026/09/10 01:37:37.759, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 281.32 W, 100 %, 61444 MiB
2026/09/10 01:37:38.759, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 285.78 W, 100 %, 61444 MiB
2026/09/10 01:37:39.759, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 299.39 W, 100 %, 61444 MiB
2026/09/10 01:37:40.759, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 294.94 W, 100 %, 61444 MiB
2026/09/10 01:37:41.760, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 294.36 W, 88 %, 61444 MiB
2026/09/10 01:37:42.760, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 280.06 W, 100 %, 61444 MiB
2026/09/10 01:37:43.760, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 218.56 W, 97 %, 61444 MiB
2026/09/10 01:37:44.760, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 128.20 W, 14 %, 61444 MiB
2026/09/10 01:37:45.760, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 166.21 W, 33 %, 61444 MiB
2026/09/10 01:37:46.761, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 127.41 W, 0 %, 61444 MiB
2026/09/10 01:37:47.761, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 126.73 W, 0 %, 61444 MiB
2026/09/10 01:37:48.761, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 126.33 W, 0 %, 61444 MiB
2026/09/10 01:37:49.761, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 124.45 W, 0 %, 61444 MiB
2026/09/10 01:37:50.761, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 124.20 W, 0 %, 61444 MiB
2026/09/10 01:37:51.762, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 123.81 W, 0 %, 61444 MiB
2026/09/10 01:37:52.762, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 123.60 W, 0 %, 61444 MiB
2026/09/10 01:37:53.762, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 123.30 W, 0 %, 61444 MiB
2026/09/10 01:37:54.763, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 123.18 W, 0 %, 61444 MiB
2026/09/10 01:37:55.763, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.97 W, 0 %, 61444 MiB
2026/09/10 01:37:56.763, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.59 W, 0 %, 61444 MiB
2026/09/10 01:37:57.763, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.30 W, 0 %, 61444 MiB
2026/09/10 01:37:58.763, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 122.08 W, 0 %, 61444 MiB
2026/09/10 01:37:59.764, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.95 W, 0 %, 61444 MiB
2026/09/10 01:38:00.764, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.75 W, 0 %, 61444 MiB
2026/09/10 01:38:01.764, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.42 W, 0 %, 61444 MiB
2026/09/10 01:38:02.764, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 121.10 W, 0 %, 61444 MiB
2026/09/10 01:38:03.764, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.91 W, 0 %, 61444 MiB
2026/09/10 01:38:04.765, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.36 W, 0 %, 61444 MiB
2026/09/10 01:38:05.765, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 120.17 W, 0 %, 61444 MiB
2026/09/10 01:38:06.765, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.72 W, 0 %, 61444 MiB
2026/09/10 01:38:07.765, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 119.26 W, 0 %, 61444 MiB
2026/09/10 01:38:08.765, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.89 W, 0 %, 61444 MiB
2026/09/10 01:38:09.766, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.37 W, 0 %, 61444 MiB
2026/09/10 01:38:10.766, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 118.06 W, 0 %, 61444 MiB
2026/09/10 01:38:11.766, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.77 W, 0 %, 61444 MiB
2026/09/10 01:38:12.766, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.41 W, 0 %, 61444 MiB
2026/09/10 01:38:13.766, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 117.08 W, 0 %, 61444 MiB
2026/09/10 01:38:14.767, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.62 W, 0 %, 61444 MiB
2026/09/10 01:38:15.767, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.46 W, 0 %, 61444 MiB
2026/09/10 01:38:16.767, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.50 W, 0 %, 61444 MiB
2026/09/10 01:38:17.767, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.21 W, 0 %, 61444 MiB
2026/09/10 01:38:18.767, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.17 W, 0 %, 61444 MiB
2026/09/10 01:38:19.768, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.07 W, 0 %, 61444 MiB
2026/09/10 01:38:20.768, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 116.05 W, 0 %, 61444 MiB
2026/09/10 01:38:21.768, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.92 W, 0 %, 61444 MiB
2026/09/10 01:38:22.768, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.65 W, 0 %, 61444 MiB
2026/09/10 01:38:23.768, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.69 W, 0 %, 61444 MiB
2026/09/10 01:38:24.769, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.59 W, 0 %, 61444 MiB
2026/09/10 01:38:25.769, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.48 W, 0 %, 61444 MiB
2026/09/10 01:38:26.769, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.38 W, 0 %, 61444 MiB
2026/09/10 01:38:27.769, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.28 W, 0 %, 61444 MiB
2026/09/10 01:38:28.769, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 115.09 W, 0 %, 61444 MiB
2026/09/10 01:38:29.770, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.99 W, 0 %, 61444 MiB
2026/09/10 01:38:30.770, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.79 W, 0 %, 61444 MiB
2026/09/10 01:38:31.770, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.89 W, 0 %, 61444 MiB
2026/09/10 01:38:32.770, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.69 W, 0 %, 61444 MiB
2026/09/10 01:38:33.770, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.59 W, 0 %, 61444 MiB
2026/09/10 01:38:34.770, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.67 W, 0 %, 61444 MiB
2026/09/10 01:38:35.771, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.57 W, 0 %, 61444 MiB
2026/09/10 01:38:36.771, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.38 W, 0 %, 61444 MiB
2026/09/10 01:38:37.771, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.37 W, 0 %, 61444 MiB
2026/09/10 01:38:38.771, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.30 W, 0 %, 61444 MiB
2026/09/10 01:38:39.771, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.21 W, 0 %, 61444 MiB
2026/09/10 01:38:40.771, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 114.10 W, 0 %, 61444 MiB
2026/09/10 01:38:41.772, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.61 W, 0 %, 61444 MiB
2026/09/10 01:38:42.772, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.58 W, 0 %, 61444 MiB
2026/09/10 01:38:43.772, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.40 W, 0 %, 61444 MiB
2026/09/10 01:38:44.772, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.46 W, 0 %, 61444 MiB
2026/09/10 01:38:45.772, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.42 W, 0 %, 61444 MiB
2026/09/10 01:38:46.773, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.23 W, 0 %, 61444 MiB
2026/09/10 01:38:47.773, GPU-427d22f2-8e58-888c-37be-a9a42e38d271, 112.16 W, 0 %, 61444 MiB
