scenario_id,session_id,order,method,destination,policy,bandwidth,bandwidth_mbps,workload,scheduler_wait_s,migration_ttft_s
5e698de1697c4e3f,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,7,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.00598342,13.779061514
6160cb6cecc820bb,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.001898694,8.877300544
6160cb6cecc820bb,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,replay,east,greedy_lagrangian,controlled_80,1700,agentic_tool_loop,0.001204495,2.84029733
6160cb6cecc820bb,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.003608271,11.431501159
6160cb6cecc820bb,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.002656677,4.594127477
6160cb6cecc820bb,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.004260628,14.326403212
6160cb6cecc820bb,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.004877227,15.686365018
6160cb6cecc820bb,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.005442581,5.841864293
6160cb6cecc820bb,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.006097522,17.448759813
63366e7bf55e9623,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,replay,east,random,controlled_80,1700,agentic_tool_loop,0.002075089,7.383628997
63366e7bf55e9623,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.001803022,11.932599301
63366e7bf55e9623,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.00364187,6.454597175
63366e7bf55e9623,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,3,replay,west,random,controlled_80,7400,agentic_tool_loop,0.002877119,6.176726479
63366e7bf55e9623,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,4,replay,west,random,controlled_80,7400,agentic_tool_loop,0.00433077,6.353667361
63366e7bf55e9623,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,5,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.004920324,8.691274637
63366e7bf55e9623,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,6,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.005292483,23.401883981
63366e7bf55e9623,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.005836122,9.798005685
6648902d931fe829,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.001135818,9.293101481
6648902d931fe829,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,replay,west,greedy,controlled_80,7400,agentic_tool_loop,0.000842952,2.200972265
6648902d931fe829,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.001864978,13.862312163
6648902d931fe829,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.002596116,12.726894511
6648902d931fe829,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.003429255,16.635881025
6648902d931fe829,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.004176819,17.923470513
6648902d931fe829,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.004514879,20.806301534
6648902d931fe829,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,replay,west,greedy,controlled_80,7400,agentic_tool_loop,0.005122212,9.170344685
6c79ad3bae56e59c,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,0,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.000749341,7.618094396
6c79ad3bae56e59c,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,1,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.001000047,12.092750805
6c79ad3bae56e59c,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.001671614,12.220070259
6c79ad3bae56e59c,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.002398554,21.471612553
6c79ad3bae56e59c,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.002676791,21.274753161
6c79ad3bae56e59c,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.003623198,21.525843048
6c79ad3bae56e59c,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,7,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.004155326,21.656484819
6c79ad3bae56e59c,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,9,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.004966102,21.751987646
6d1beba450a6173e,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.000835127,8.380256958
6d1beba450a6173e,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,replay,east,greedy_lagrangian,controlled_80,1700,agentic_tool_loop,0.001200813,2.801216404
6d1beba450a6173e,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.001918807,14.402114317
6d1beba450a6173e,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.002504789,4.571714299
6d1beba450a6173e,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.003150126,5.809774232
6d1beba450a6173e,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.003902835,16.219233029
6d1beba450a6173e,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.004491372,11.2011632
6d1beba450a6173e,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.004988563,17.927509725
71a4cdc25c27c6b0,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,replay,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.000934988,3.435693052
71a4cdc25c27c6b0,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.002900914,17.962850336
71a4cdc25c27c6b0,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.003796735,6.696671105
71a4cdc25c27c6b0,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.004453269,20.251241318
71a4cdc25c27c6b0,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,replay,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.004908809,3.358455467
71a4cdc25c27c6b0,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.005715833,9.736766292
71a4cdc25c27c6b0,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.006280076,12.512287615
71a4cdc25c27c6b0,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.006793168,15.267237182
71f82e1ad4128687,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.001270469,8.956079708
71f82e1ad4128687,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,1,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.000995581,8.802275196
71f82e1ad4128687,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,2,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.002050579,21.484090868
71f82e1ad4128687,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.002529076,8.759205667
71f82e1ad4128687,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.003604967,21.611475968
71f82e1ad4128687,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.003949284,21.877520135
71f82e1ad4128687,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,7,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.004813846,21.971264068
71f82e1ad4128687,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,9,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.005093613,21.814541855
753fea3bfef9a8dd,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.001377392,8.736698538
753fea3bfef9a8dd,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,replay,east,greedy_lagrangian,controlled_80,1700,agentic_tool_loop,0.001856309,9.539792214
753fea3bfef9a8dd,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.002823842,5.902382055
753fea3bfef9a8dd,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.004245617,12.188515106
753fea3bfef9a8dd,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,4,replay,east,greedy_lagrangian,controlled_80,1700,agentic_tool_loop,0.003551664,9.600794375
753fea3bfef9a8dd,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,5,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.004529215,14.568824245
753fea3bfef9a8dd,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,replay,east,greedy_lagrangian,controlled_80,1700,agentic_tool_loop,0.005081138,9.470145307
753fea3bfef9a8dd,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,replay,east,greedy_lagrangian,controlled_80,1700,agentic_tool_loop,0.005903476,9.756561075
7595ecd9882ef7b8,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.001599988,10.339765119
7595ecd9882ef7b8,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.001859277,10.650561592
7595ecd9882ef7b8,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,2,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.002412514,10.196007802
7595ecd9882ef7b8,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,3,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.002984861,23.722957912
7595ecd9882ef7b8,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.00380494,23.822137932
7595ecd9882ef7b8,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.004542134,23.948895322
7595ecd9882ef7b8,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,7,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.005170546,23.562259253
7595ecd9882ef7b8,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,9,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.005823833,23.439546987
7a04cc8ffde1c69b,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.000713956,6.905848038
7a04cc8ffde1c69b,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.001303976,9.965570969
7a04cc8ffde1c69b,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.002070635,12.616193487
7a04cc8ffde1c69b,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,replay,east,greedy_lagrangian,controlled_80,1700,agentic_tool_loop,0.00241044,2.797029687
7a04cc8ffde1c69b,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.003206148,14.508484532
7a04cc8ffde1c69b,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.003991442,16.13372076
7a04cc8ffde1c69b,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.005403796,19.921636576
7a04cc8ffde1c69b,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.005866319,21.264030627
7a33cc661911011d,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,0,replay,west,random,controlled_80,7400,agentic_tool_loop,0.000697045,10.258338353
7a33cc661911011d,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,1,replay,east,random,controlled_80,1700,agentic_tool_loop,0.001815866,11.052500364
7a33cc661911011d,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,replay,east,random,controlled_80,1700,agentic_tool_loop,0.001538183,11.185015399
7a33cc661911011d,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,3,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.002395563,10.653013771
7a33cc661911011d,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,4,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.003473884,21.915285519
7a33cc661911011d,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,5,replay,west,random,controlled_80,7400,agentic_tool_loop,0.004465808,10.440489057
7a33cc661911011d,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.005356024,36.992689176
7a33cc661911011d,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,replay,west,random,controlled_80,7400,agentic_tool_loop,0.005125824,10.64991882
7cdb6071ad452d22,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.002027656,10.667609588
7cdb6071ad452d22,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,replay,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.001087037,2.173356572
7cdb6071ad452d22,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.001710289,19.155140467
7cdb6071ad452d22,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.002608875,20.289636713
7cdb6071ad452d22,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.003274771,7.743725756
7cdb6071ad452d22,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,5,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.004033923,14.608095181
7cdb6071ad452d22,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,6,kv_transfer,east,queue_haul,controlled_80,1700,agentic_tool_loop,0.004492417,13.496177334
7cdb6071ad452d22,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.005313148,16.203923502
7cf07b1eeaebc403,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.000979421,23.483708933
7cf07b1eeaebc403,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,1,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.002473753,8.40949928
7cf07b1eeaebc403,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,2,replay,west,random,controlled_80,7400,agentic_tool_loop,0.002208508,5.71654655
7cf07b1eeaebc403,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,3,replay,east,random,controlled_80,1700,agentic_tool_loop,0.002690472,3.127460059
7cf07b1eeaebc403,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,4,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.003310739,5.955428143
7cf07b1eeaebc403,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,5,replay,east,random,controlled_80,1700,agentic_tool_loop,0.004199892,10.243945692
7cf07b1eeaebc403,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,east,random,controlled_80,1700,agentic_tool_loop,0.005008951,13.433375927
7cf07b1eeaebc403,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,random,controlled_80,7400,agentic_tool_loop,0.005479698,10.883653667
7db13f5188503308,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,replay,west,greedy,controlled_80,7400,agentic_tool_loop,0.001219786,3.378497537
7db13f5188503308,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.001624696,20.076609493
7db13f5188503308,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.00256432,6.036332611
7db13f5188503308,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.002919548,9.029501699
7db13f5188503308,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,replay,west,greedy,controlled_80,7400,agentic_tool_loop,0.003699313,3.450246845
7db13f5188503308,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.003961458,14.199555268
7db13f5188503308,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.004637399,11.172127268
7db13f5188503308,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,greedy,controlled_80,7400,agentic_tool_loop,0.005135724,17.208568311
7db7fd5c4657565f,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,replay,east,greedy_lagrangian,controlled_80,1700,agentic_tool_loop,0.000875277,2.918280435
7db7fd5c4657565f,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.001404724,7.809155219
7db7fd5c4657565f,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.002004763,10.590723956
7db7fd5c4657565f,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.002738006,19.300636943
7db7fd5c4657565f,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.003294729,13.496338718
7db7fd5c4657565f,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.004564071,15.255670388
7db7fd5c4657565f,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.00435448,17.311453054
7db7fd5c4657565f,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.00500338,2.862829777
80254576c8de1216,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.00127149,7.303006031
80254576c8de1216,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.000853241,4.136410986
80254576c8de1216,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.002701557,10.409832812
80254576c8de1216,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.003276389,18.590755397
80254576c8de1216,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.003878602,13.238357799
80254576c8de1216,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,kv_only,controlled_80,7400,agentic_tool_loop,0.004514923,16.07277547
80254576c8de1216,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,east,kv_only,controlled_80,1700,agentic_tool_loop,0.005406301,13.867505671
80254576c8de1216,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,east,kv_only,controlled_80,1700,agentic_tool_loop,0.006026908,22.719963804
82717d06860df32f,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,replay,east,greedy_lagrangian,controlled_80,1700,agentic_tool_loop,0.001044835,4.440288243
82717d06860df32f,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.001649846,6.889000335
82717d06860df32f,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.002854288,10.266600852
82717d06860df32f,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.003909026,17.111358374
82717d06860df32f,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,replay,east,greedy_lagrangian,controlled_80,1700,agentic_tool_loop,0.004999616,4.497386637
82717d06860df32f,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.005261147,14.366243496
82717d06860df32f,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.006033815,13.7735455
82717d06860df32f,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,greedy_lagrangian,controlled_80,7400,agentic_tool_loop,0.006568941,19.80308106
899bd9177f4a5b92,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.002079071,12.660218395
899bd9177f4a5b92,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.002358306,12.812904653
899bd9177f4a5b92,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.001590996,12.931579753
899bd9177f4a5b92,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.003111401,17.236370303
899bd9177f4a5b92,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.003613312,17.391466323
899bd9177f4a5b92,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,5,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.004082907,12.589074129
899bd9177f4a5b92,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,6,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.005450867,17.532083488
899bd9177f4a5b92,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,8,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.005773063,17.683845801
8f69c7faec4a93ad,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,0,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.001083164,6.634381454
8f69c7faec4a93ad,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,1,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.001601069,20.458961819
8f69c7faec4a93ad,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,replay,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.002032764,3.406604883
8f69c7faec4a93ad,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,3,replay,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.002525994,3.514622576
8f69c7faec4a93ad,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,4,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.003205872,9.670379577
8f69c7faec4a93ad,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,5,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.003763171,15.00836788
8f69c7faec4a93ad,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,6,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.004606028,11.971903689
8f69c7faec4a93ad,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,7,kv_transfer,west,queue_haul,controlled_80,7400,agentic_tool_loop,0.005302736,18.063937384
91c7f04eebf5c63d,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,0,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.001202907,10.261926063
91c7f04eebf5c63d,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,1,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.00193425,10.665906295
91c7f04eebf5c63d,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,2,replay,west,replay_only,controlled_80,7400,agentic_tool_loop,0.002519351,10.536254843
91c7f04eebf5c63d,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,3,replay,east,replay_only,controlled_80,1700,agentic_tool_loop,0.002998449,16.412455394
