policy,release_policy,release_seed,workload_seed,drain_window_s,deadline_scale,max_safe_retained_prefill_fraction,frontier_censored_by_search,first_unsafe_retained_prefill_fraction,first_unsafe_failure_mode,absolute_p95_delay_over_deadline_at_frontier,absolute_deadline_miss_rate_at_frontier,p95_delay_over_deadline_at_frontier,deadline_miss_rate_at_frontier,network_capacity_pressure_at_frontier,prefill_capacity_pressure_at_frontier,average_equivalent_state_target_tb_at_frontier,actual_evacuated_state_tb_at_frontier,actual_evacuated_nvl72_hbm_fraction_at_frontier,replay_retained_prefill_fraction_at_frontier,state_transfer_retained_prefill_fraction_at_frontier,drain_completion_s_at_frontier
deadline-penalty-rounded,edf,,0,3000.0,1.0,0.0234,False,0.03,absolute_deadline_miss,0.8201969465115841,0.0,0.8201969465115841,0.0,0.00010615454106737859,0.005056595591428283,0.1162458955008,0.1169591808,0.008728297074626865,0.9927194018103109,0.007280598189689099,15.169798387343091
deadline-penalty-rounded,edf,,0,3600.0,1.0,0.0234,False,0.03,absolute_deadline_miss,0.8201969465115841,0.0,0.8201969465115841,0.0,8.846211755614882e-05,0.004213829659523569,0.1162458955008,0.1169591808,0.008728297074626865,0.9927194018103109,0.007280598189689099,15.169798387343091
deadline-penalty-rounded,edf,,1,10.0,1.0,0.0312,False,0.0391,solver_infeasible,0.25772089636857315,0.0,0.25772089636857315,0.0,1.223479980794103,1.1121301538352846,0.15975375796223998,0.1600191232,0.011941725611940299,0.6587084711635265,0.3412915288364735,12.23479980794103
deadline-penalty-rounded,edf,,1,12.5,1.0,0.04,False,0.0469,solver_infeasible,0.2668875925801698,0.0,0.2668875925801698,0.0,1.1172436322938244,0.965668740566317,0.20481251020800004,0.205518592,0.015337208358208955,0.5938409854423292,0.4061590145576708,18.9870218147207
deadline-penalty-rounded,edf,,1,16.0,1.0,0.05,False,0.0547,solver_infeasible,0.3920757794547955,0.0,0.3920757794547955,0.0,0.91997897890898,1.0139539919444565,0.25601563776,0.256725632,0.019158629253731345,0.670730614074406,0.3292693859255939,26.800478214207544
deadline-penalty-rounded,edf,,1,20.0,1.0,0.0625,False,0.07,solver_infeasible,0.4796510940538921,0.0,0.4796510940538921,0.0,0.8995361278604117,1.111987693920239,0.3200195472,0.3207977216,0.02394012847761194,0.681254035440132,0.3187459645598679,31.569426190002467
deadline-penalty-rounded,edf,,1,25.0,1.0,0.08,False,0.0859,solver_infeasible,0.6687296186932828,0.0,0.6687296186932828,0.0,1.0166530847513986,1.0238022375908578,0.4096250204160001,0.4105308672,0.030636631880597016,0.6399260006727211,0.36007399932727885,38.72282070252385
deadline-penalty-rounded,edf,,1,32.0,1.0,0.0938,False,0.1,absolute_deadline_miss,0.7045609663126966,0.0,0.7045609663126966,0.0,1.0263158542532567,0.9936290178100378,0.48028533643776,0.4807478016,0.0358767016119403,0.6609698884580401,0.3390301115419599,44.18059840976035
deadline-penalty-rounded,edf,,1,40.0,1.0,0.12,False,0.125,solver_infeasible,0.8099297791549978,0.007194244604316547,0.8099297791549978,0.007194244604316547,0.9689748503146431,1.0013571753422128,0.614437530624,0.6148757248,0.045886248119402985,0.6332672081446271,0.36673279185537294,54.96361116327088
deadline-penalty-rounded,edf,,1,50.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8319520140905154,0.0,0.8319520140905154,0.0,4.885380642542797e-05,0.8695228416354923,0.4096250204160001,0.4103697664,0.03062460943283582,1.0,0.0,43.476162045313764
deadline-penalty-rounded,edf,,1,63.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8551977065224503,0.0,0.8551977065224503,0.0,3.782591120798671e-05,0.6885475758481593,0.4096250204160001,0.4104157952,0.03062804441791045,1.0,0.0,43.37852472960505
deadline-penalty-rounded,edf,,1,80.0,1.0,0.08,False,0.0859,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,2.9042181136686587e-05,0.5513922550476785,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
deadline-penalty-rounded,edf,,1,100.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,2.3233744909349267e-05,0.4411138040381428,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
deadline-penalty-rounded,edf,,1,125.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,1.8586995927479413e-05,0.35289104323051423,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
deadline-penalty-rounded,edf,,1,160.0,1.0,0.08,False,0.09,absolute_deadline_miss,0.8784433989543857,0.009708737864077669,0.8784433989543857,0.009708737864077669,1.4521090568343293e-05,0.27569612752383926,0.4096250204160001,0.410461824,0.030631479402985076,1.0,0.0,44.111407854985295
