activity,bandwidth_mbps,catch_up_end_ns,catch_up_s,catch_up_start_ns,concurrency,context_size,idle_ns,initial_copy_s,initial_end_ns,initial_start_ns,job_class,logical_kv_bytes,logical_kv_chunks,match_id,method,order,pause_start_ns,processed_tokens,repeat,request_wait_s,route_switch_s,scenario_id,service_pause_s,session_id,success,switch_end_ns,switch_start_ns
one_turn,250.0,5569048447982681,2.915005061,5569045532977620,1,16384,5569045532977400,6.764357114,5569045532792702,5569038768435588,coding,0,0,864a74907c3dc2b5,replay,3,5569045532792802,38038,1,0.000184598,0.000231097,m-864a74907c3dc2b5,2.915421066,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5569048448213868,5569048447982771
none,1000.0,,0.0,,2,2048,5569092208905642,17.875187012,5569092208744894,5569074333557882,coding,780386304,63,aa49e56dad44f54b,kv_transfer,0,5569092208744994,0,2,0.000160648,0.000192777,m-aa49e56dad44f54b,0.000354065,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5569092209099059,5569092208906282
none,1000.0,,0.0,,2,2048,5569092025972230,17.672930737,5569092007007072,5569074334076335,coding,772669440,62,aa49e56dad44f54b,kv_transfer,1,5569092007007302,0,2,0.018964928,0.005242976,m-aa49e56dad44f54b,0.024208604,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5569092031215906,5569092025972930
none,1000.0,,0.0,,2,2048,5569107804628655,15.763067255,5569107804535486,5569092041468231,coding,170704896,14,aa49e56dad44f54b,kv_transfer,2,5569107804536016,0,2,9.2639e-05,3.7339e-05,m-aa49e56dad44f54b,0.000130548,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5569107804666564,5569107804629225
none,1000.0,,0.0,,2,2048,5569107186113063,14.956229528,5569107165533875,5569092209304347,coding,716193792,57,aa49e56dad44f54b,kv_transfer,3,5569107165534055,0,2,0.020579008,0.015338222,m-aa49e56dad44f54b,0.03591795,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5569107201452005,5569107186113783
one_turn,10000.0,5569245202981954,3.380443101,5569241822538853,1,2048,5569241822538583,4.871170451,5569241822334835,5569236951164384,coding,0,0,8bef5c2137cbe3bf,replay,0,5569241822335035,27343,2,0.000203548,0.000145168,m-8bef5c2137cbe3bf,3.380792397,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5569245203127432,5569245202982264
one_turn,10000.0,5569256388214766,4.070964848,5569252317249918,1,2048,5569252317249678,7.112773312,5569252316956072,5569245204182760,coding,0,0,8bef5c2137cbe3bf,replay,1,5569252316956182,43123,2,0.000293496,0.000997798,m-8bef5c2137cbe3bf,4.072256472,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5569256389212654,5569256388214856
one_turn,10000.0,5569265970346995,4.080119102,5569261890227893,1,2048,5569261890227703,5.500737252,5569261890078245,5569256389340993,coding,0,0,8bef5c2137cbe3bf,replay,2,5569261890078505,22129,2,0.000149198,0.001236888,m-8bef5c2137cbe3bf,4.081505488,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5569265971583993,5569265970347105
one_turn,10000.0,5569274924387542,3.445796554,5569271478590988,1,2048,5569271478590488,5.506674719,5569271478415380,5569265971740661,coding,0,0,8bef5c2137cbe3bf,replay,3,5569271478415480,31789,2,0.000175008,0.000458666,m-8bef5c2137cbe3bf,3.446431008,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5569274924846488,5569274924387822
one_turn,10000.0,5569320292249831,5.676543666,5569314615706165,2,8192,5569314615705745,12.423090313,5569314615506548,5569302192416235,coding,0,0,be12af65f3d4225b,replay,0,5569314615506678,29177,0,0.000199067,0.000152809,m-be12af65f3d4225b,5.676896062,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5569320292402740,5569320292249931
one_turn,10000.0,5569319828612089,5.712817591,5569314115794498,2,8192,5569314115794268,11.921823262,5569314115595911,5569302193772649,coding,0,0,be12af65f3d4225b,replay,1,5569314115596251,24539,0,0.000198017,0.005461977,m-be12af65f3d4225b,5.718478055,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5569319834074306,5569319828612329
one_turn,10000.0,5569334823563348,5.714805827,5569329108757521,2,8192,5569329108757181,9.263748959,5569329108269056,5569319844520097,coding,0,0,be12af65f3d4225b,replay,2,5569329108275056,25641,0,0.000482125,0.000210347,m-be12af65f3d4225b,5.715498729,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5569334823773785,5569334823563438
one_turn,10000.0,5569334630875418,5.523522932,5569329107352486,2,8192,5569329107352246,8.81369735,5569329106368957,5569320292671607,coding,0,0,be12af65f3d4225b,replay,3,5569329106369407,27343,0,0.000982839,0.005403179,m-be12af65f3d4225b,5.52990933,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5569334636278737,5569334630875558
one_turn,250.0,5569474852708972,13.799176678,5569461053532294,4,2048,5569461053531884,101.969126355,5569461027549231,5569359058422876,coding,2115993600,169,a3fa3ec671f1e9a0,kv_transfer,0,5569461027549671,73,2,0.025982213,0.000319477,m-a3fa3ec671f1e9a0,13.825478888,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5569474853028559,5569474852709082
one_turn,250.0,5569474048276161,12.734634105,5569461313642056,4,2048,5569461313641636,102.232610798,5569461293253649,5569359060642851,coding,1560526848,125,a3fa3ec671f1e9a0,kv_transfer,1,5569461293253989,40,2,0.020387647,0.01050268,m-a3fa3ec671f1e9a0,12.765525202,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5569474058779191,5569474048276511
one_turn,250.0,5569474409965544,12.801588671,5569461608376873,4,2048,5569461608376323,102.539656354,5569461603097934,5569359063441580,coding,334282752,27,a3fa3ec671f1e9a0,kv_transfer,2,5569461603098204,180,2,0.005278119,0.010387952,m-a3fa3ec671f1e9a0,12.817255532,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5569474420353736,5569474409965784
one_turn,250.0,5569474555757451,12.488611072,5569462067146379,4,2048,5569462067146039,103.001338815,5569462066943691,5569359065604876,coding,1540227072,123,a3fa3ec671f1e9a0,kv_transfer,3,5569462066943991,138,2,0.000202048,0.005405038,m-a3fa3ec671f1e9a0,12.494218718,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5569474561162709,5569474555757671
none,1000.0,,0.0,,1,16384,5569512979873842,8.856474385,5569512979723253,5569504123248868,coding,716193792,57,fc04497c47daff10,kv_transfer,0,5569512979723643,0,2,0.000150199,9.5909e-05,m-fc04497c47daff10,0.000246558,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5569512979970201,5569512979874292
none,1000.0,,0.0,,1,16384,5569524394081999,11.413641594,5569524393824022,5569512980182428,coding,933986304,75,fc04497c47daff10,kv_transfer,1,5569524393824292,0,2,0.000257707,0.000188567,m-fc04497c47daff10,0.000446754,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5569524394271046,5569524394082479
none,1000.0,,0.0,,1,16384,5569534504097597,10.107639978,5569534502914532,5569524395274554,coding,780386304,63,fc04497c47daff10,kv_transfer,2,5569534502914662,0,2,0.001182935,0.000125859,m-fc04497c47daff10,0.001309224,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5569534504223886,5569534504098027
none,1000.0,,0.0,,1,16384,5569544866558792,10.361814952,5569544866272455,5569534504457503,coding,863502336,69,fc04497c47daff10,kv_transfer,3,5569544866272835,0,2,0.000285957,0.000128718,m-fc04497c47daff10,0.000415015,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5569544866687850,5569544866559132
one_turn,250.0,5569616268579149,6.297474994,5569609971104155,2,2048,5569609971103915,9.902786815,5569609960694649,5569600057907834,coding,0,0,7e462e2745279b7b,replay,0,5569609960694799,43123,0,0.010409116,0.005268077,m-7e462e2745279b7b,6.313152607,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5569616273847406,5569616268579329
one_turn,250.0,5569617311145725,5.953684138,5569611357461587,2,2048,5569611357461347,11.298848991,5569611357283279,5569600058434288,coding,0,0,7e462e2745279b7b,replay,1,5569611357283479,22129,0,0.000177868,0.001097757,m-7e462e2745279b7b,5.954960093,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5569617312243572,5569617311145815
one_turn,250.0,5569634186883170,7.035505536,5569627151377634,2,2048,5569627151377474,10.872135722,5569627151196766,5569616279061044,coding,0,0,7e462e2745279b7b,replay,2,5569627151197306,25641,0,0.000180168,0.001227015,m-7e462e2745279b7b,7.036913169,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5569634188110475,5569634186883460
one_turn,250.0,5569633903339486,7.062617563,5569626840721923,2,2048,5569626840721403,9.528175686,5569626840519326,5569617312343640,coding,0,0,7e462e2745279b7b,replay,3,5569626840519665,6981,0,0.000201738,0.005231228,m-7e462e2745279b7b,7.068051529,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5569633908571194,5569633903339966
none,10000.0,,0.0,,4,8192,5569747510538450,16.915739747,5569747480801715,5569730565061968,coding,1059028992,85,740318af776ff89a,kv_transfer,0,5569747480801885,0,0,0.029736565,0.019195921,m-740318af776ff89a,0.048933766,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5569747529735651,5569747510539730
none,10000.0,,0.0,,4,8192,5569747054776302,16.464192518,5569747029657221,5569730565464703,coding,629391360,51,740318af776ff89a,kv_transfer,1,5569747029657961,0,0,0.025118341,0.015397716,m-740318af776ff89a,0.040517227,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5569747070175188,5569747054777472
none,10000.0,,0.0,,4,8192,5569748358515847,17.79255272,5569748358302299,5569730565749579,coding,542982144,44,740318af776ff89a,kv_transfer,2,5569748358302469,0,0,0.000213378,6.8519e-05,m-740318af776ff89a,0.000282467,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5569748358584936,5569748358516417
none,10000.0,,0.0,,4,8192,5569747953970106,17.377094109,5569747943671329,5569730566577220,coding,602210304,48,740318af776ff89a,kv_transfer,3,5569747943671509,0,0,0.010298597,0.005210108,m-740318af776ff89a,0.015509255,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5569747959180764,5569747953970656
one_turn,10000.0,5569791701564040,6.667640745,5569785033923295,2,2048,5569785033923045,10.761594732,5569785033811506,5569774272216774,coding,0,0,6035bd368277122e,replay,0,5569785033811816,6981,0,0.000111229,9.6489e-05,m-6035bd368277122e,6.667848823,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5569791701660639,5569791701564150
one_turn,10000.0,5569791231252631,6.479076119,5569784752176512,2,2048,5569784752175862,10.468308264,5569784741807673,5569774273499409,coding,0,0,6035bd368277122e,replay,1,5569784741808193,25641,0,0.010367669,0.005272739,m-6035bd368277122e,6.494717417,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5569791236525610,5569791231252871
one_turn,10000.0,5569806246548349,4.446587083,5569801799961266,2,2048,5569801799960776,10.552914178,5569801799752898,5569791246838720,coding,0,0,6035bd368277122e,replay,2,5569801799753008,27343,0,0.000207768,0.005328678,m-6035bd368277122e,4.452124249,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5569806251877257,5569806246548579
one_turn,10000.0,5569808243968013,4.666366376,5569803577601637,2,2048,5569803577601037,11.865147904,5569803567049230,5569791701901326,coding,0,0,6035bd368277122e,replay,3,5569803567049770,43123,0,0.010551267,0.000182208,m-6035bd368277122e,4.677100541,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5569808244150311,5569808243968103
one_turn,10000.0,5569848510032880,4.138333417,5569844371699463,1,16384,5569844371699073,6.399567735,5569844370617184,5569837971049449,coding,1560526848,125,14452532861debbf,kv_transfer,0,5569844370617444,40,1,0.001081629,0.000217537,m-14452532861debbf,4.139633113,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5569848510250557,5569848510033020
one_turn,10000.0,5569858404764718,3.99457542,5569854410189298,1,16384,5569854410188898,5.898599605,5569854409060770,5569848510461165,coding,2115993600,169,14452532861debbf,kv_transfer,1,5569854409061080,73,1,0.001127818,0.000752782,m-14452532861debbf,3.99645671,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5569858405517790,5569858404765008
one_turn,10000.0,5569867008995054,3.3310446,5569863677950454,1,16384,5569863677950174,5.272031678,5569863677750776,5569858405719098,coding,1420836864,113,14452532861debbf,kv_transfer,2,5569863677750936,270,1,0.000199238,0.000134139,m-14452532861debbf,3.331378377,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5569867009129313,5569867008995174
one_turn,10000.0,5569875201894526,2.797866708,5569872404027818,1,16384,5569872404027568,5.394369481,5569872403688782,5569867009319301,coding,1947402240,155,14452532861debbf,kv_transfer,3,5569872403688902,231,1,0.000338666,0.000512334,m-14452532861debbf,2.798718048,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5569875202406950,5569875201894616
none,1000.0,,0.0,,4,8192,5569958645132827,21.929436182,5569958629697504,5569936700261322,coding,0,0,7e17883af5fc2a80,replay,0,5569958629697644,13656,1,0.015435183,0.00518186,m-7e17883af5fc2a80,0.020617393,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5569958650315037,5569958645133177
none,1000.0,,0.0,,4,8192,5569959672788390,22.971561789,5569959672652652,5569936701090863,coding,0,0,7e17883af5fc2a80,replay,1,5569959672652862,12252,1,0.000135528,7.776e-05,m-7e17883af5fc2a80,0.000213618,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5569959672866480,5569959672788720
none,1000.0,,0.0,,4,8192,5569956584691866,19.876940477,5569956579314866,5569936702374389,coding,0,0,7e17883af5fc2a80,replay,2,5569956579315016,15877,1,0.00537685,0.015695184,m-7e17883af5fc2a80,0.021072674,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5569956600387690,5569956584692506
none,1000.0,,0.0,,4,8192,5569958196959186,21.462619444,5569958165785604,5569936703166160,coding,0,0,7e17883af5fc2a80,replay,3,5569958165785774,11047,1,0.031173412,0.025848033,m-7e17883af5fc2a80,0.057021975,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5569958222807749,5569958196959716
none,1000.0,,0.0,,1,2048,5570016875788864,4.888773248,5570016875620906,5570011986847658,coding,0,0,b9294556cdb60362,replay,0,5570016875621076,13656,0,0.000167788,8.6019e-05,m-b9294556cdb60362,0.000254247,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5570016875875323,5570016875789304
none,1000.0,,0.0,,1,2048,5570022339626045,5.462413437,5570022338557677,5570016876144240,coding,0,0,b9294556cdb60362,replay,1,5570022338557867,15720,0,0.001068178,9.9949e-05,m-b9294556cdb60362,0.001168527,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5570022339726394,5570022339626445
none,1000.0,,0.0,,1,2048,5570026139762107,3.799785646,5570026139619689,5570022339834043,coding,0,0,b9294556cdb60362,replay,2,5570026139619789,3473,0,0.000142318,3.22e-05,m-b9294556cdb60362,0.000174878,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5570026139794667,5570026139762467
none,1000.0,,0.0,,1,2048,5570031657615280,5.51733393,5570031657248605,5570026139914675,coding,0,0,b9294556cdb60362,replay,3,5570031657248765,11047,0,0.000366515,9.0059e-05,m-b9294556cdb60362,0.000457334,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5570031657706099,5570031657616040
one_turn,250.0,5570265919848202,10.496544169,5570255423304033,4,16384,5570255423303643,128.868213785,5570255417702458,5570126549488673,coding,1420836864,113,040ce2a792f1b2af,kv_transfer,0,5570255417703628,270,0,0.005600015,0.005249719,m-040ce2a792f1b2af,10.507394483,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5570265925098111,5570265919848392
one_turn,250.0,5570265635918147,11.002113683,5570254633804464,4,16384,5570254633804164,128.077189705,5570254628452486,5570126551262781,coding,1947402240,155,040ce2a792f1b2af,kv_transfer,1,5570254628452776,231,0,0.005351388,0.010650366,m-040ce2a792f1b2af,11.018115977,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5570265646568753,5570265635918387
one_turn,250.0,5570267544750996,8.053485398,5570259491265598,4,16384,5570259491265098,132.931681165,5570259485676793,5570126553995628,coding,2115993600,169,040ce2a792f1b2af,kv_transfer,2,5570259485677093,73,0,0.005588005,0.000245598,m-040ce2a792f1b2af,8.059319721,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5570267544996814,5570267544751216
one_turn,250.0,5570264594321943,10.574907157,5570254019414786,4,16384,5570254019414276,127.432737629,5570253988400047,5570126555662418,coding,1719140352,137,040ce2a792f1b2af,kv_transfer,3,5570253988400257,191,0,0.031014019,0.097159299,m-040ce2a792f1b2af,10.703081085,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5570264691481342,5570264594322043
none,10000.0,,0.0,,2,16384,5570365521341707,7.78709812,5570365521180079,5570357734081959,coding,933986304,75,d1a63dbdebc5537b,kv_transfer,0,5570365521180269,0,2,0.000161438,0.000111889,m-d1a63dbdebc5537b,0.000273727,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5570365521453996,5570365521342107
none,10000.0,,0.0,,2,16384,5570365199707836,7.448390395,5570365183986926,5570357735596531,coding,894173184,72,d1a63dbdebc5537b,kv_transfer,1,5570365183987236,0,2,0.0157206,0.009812606,m-d1a63dbdebc5537b,0.025533876,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5570365209521112,5570365199708506
none,10000.0,,0.0,,2,16384,5570372157881919,6.932469759,5570372152611916,5570365220142157,coding,978518016,78,d1a63dbdebc5537b,kv_transfer,2,5570372152612106,0,2,0.005269813,0.005228964,m-d1a63dbdebc5537b,0.010499247,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5570372163111353,5570372157882389
none,10000.0,,0.0,,2,16384,5570372633401453,7.110087522,5570372631715785,5570365521628263,coding,1059028992,85,d1a63dbdebc5537b,kv_transfer,3,5570372631716595,0,2,0.001684858,0.000311896,m-d1a63dbdebc5537b,0.001997784,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5570372633714379,5570372633402483
one_turn,1000.0,5570446013756803,5.281138495,5570440732618308,2,16384,5570440732617948,13.615038966,5570440722249599,5570427107210633,coding,0,0,ba9d2f49ffe7fc15,replay,0,5570440722249799,38038,1,0.010368149,0.005346527,m-ba9d2f49ffe7fc15,5.296853691,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5570446019103490,5570446013756963
one_turn,1000.0,5570447134050112,6.064118967,5570441069931145,2,16384,5570441069930835,13.960518748,5570441069344692,5570427108825944,coding,0,0,ba9d2f49ffe7fc15,replay,1,5570441069344782,29177,1,0.000586053,0.000296366,m-ba9d2f49ffe7fc15,6.065001916,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5570447134346698,5570447134050332
one_turn,1000.0,5570463618422408,6.097648403,5570457520774005,2,16384,5570457520773765,11.500975423,5570457520301341,5570446019325918,coding,0,0,ba9d2f49ffe7fc15,replay,2,5570457520301791,25641,1,0.000471974,0.000111199,m-ba9d2f49ffe7fc15,6.098231916,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5570463618533707,5570463618422508
one_turn,1000.0,5570462687105870,5.638530627,5570457048575243,2,16384,5570457048574973,9.892615749,5570457028046554,5570447135430805,coding,0,0,ba9d2f49ffe7fc15,replay,3,5570457028046764,35167,1,0.020528209,0.010357288,m-ba9d2f49ffe7fc15,5.669416504,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5570462697463268,5570462687105980
none,1000.0,,0.0,,1,2048,5570649768178641,10.194871972,5570649767991073,5570639573119101,coding,780386304,63,b5eebdb334d07cac,kv_transfer,0,5570649767991273,0,2,0.000187368,9.9079e-05,m-b5eebdb334d07cac,0.000286847,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5570649768278120,5570649768179041
none,1000.0,,0.0,,1,2048,5570659166198753,9.397582757,5570659166027475,5570649768444718,coding,772669440,62,b5eebdb334d07cac,kv_transfer,1,5570659166027875,0,2,0.000170878,0.000103109,m-b5eebdb334d07cac,0.000274287,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5570659166302162,5570659166199053
none,1000.0,,0.0,,1,2048,5570663943959970,4.777443131,5570663943860642,5570659166417511,coding,170704896,14,b5eebdb334d07cac,kv_transfer,2,5570663943860762,0,2,9.9208e-05,3.4e-05,m-b5eebdb334d07cac,0.000133608,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5570663943994370,5570663943960370
none,1000.0,,0.0,,1,2048,5570673297874355,9.35344696,5570673297612288,5570663944165328,coding,716193792,57,b5eebdb334d07cac,kv_transfer,3,5570673297612598,0,2,0.000261757,9.1819e-05,m-b5eebdb334d07cac,0.000354306,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5570673297966904,5570673297875085
one_turn,1000.0,5570782063070213,13.595965221,5570768467104992,4,8192,5570768467104732,36.898401349,5570768466833015,5570731568431666,coding,1420836864,113,877dd04c5b07764c,kv_transfer,0,5570768466833225,270,0,0.000271507,0.00526566,m-877dd04c5b07764c,13.601502748,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5570782068335973,5570782063070313
one_turn,1000.0,5570780915185563,13.977058121,5570766938127442,4,8192,5570766938127042,35.362495248,5570766932655424,5570731570160176,coding,1193607168,95,877dd04c5b07764c,kv_transfer,1,5570766932655824,255,0,0.005471218,0.033237833,m-877dd04c5b07764c,14.015768032,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5570780948423856,5570780915186023
one_turn,1000.0,5570782782381921,16.227761962,5570766554619959,4,8192,5570766554619769,34.981039041,5570766554390951,5570731573351910,coding,1258536960,101,877dd04c5b07764c,kv_transfer,2,5570766554391141,36,0,0.000228628,0.000214737,m-877dd04c5b07764c,16.228205597,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5570782782596738,5570782782382001
one_turn,1000.0,5570778818323415,12.68944192,5570766128881495,4,8192,5570766128880565,34.509215691,5570766084537589,5570731575321898,coding,1084047360,87,877dd04c5b07764c,kv_transfer,3,5570766084538059,74,0,0.044342506,0.03078371,m-877dd04c5b07764c,12.764569276,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5570778849107335,5570778818323625
one_turn,250.0,5570816943150039,3.071101727,5570813872048312,1,8192,5570813872047872,5.693011124,5570813871807775,5570808178796651,coding,0,0,6457c1c696b2d8f1,replay,0,5570813871807965,31474,0,0.000239907,0.000189988,m-6457c1c696b2d8f1,3.071532182,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5570816943340147,5570816943150159
one_turn,250.0,5570825342903140,3.435206913,5570821907696227,1,8192,5570821907696007,4.963843206,5570821907329131,5570816943485925,coding,0,0,6457c1c696b2d8f1,replay,1,5570821907329221,25641,0,0.000366786,0.000298047,m-6457c1c696b2d8f1,3.435872066,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5570825343201287,5570825342903240
one_turn,250.0,5570834109286519,3.359217994,5570830750068525,1,8192,5570830750068315,5.406357304,5570830749801508,5570825343444204,coding,0,0,6457c1c696b2d8f1,replay,2,5570830749801698,31789,0,0.000266617,0.000286837,m-6457c1c696b2d8f1,3.359771748,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5570834109573446,5570834109286609
one_turn,250.0,5570842806104146,3.662710796,5570839143393350,1,8192,5570839143393150,5.033525408,5570839143247352,5570834109721944,coding,0,0,6457c1c696b2d8f1,replay,3,5570839143247472,29177,0,0.000145678,0.000139178,m-6457c1c696b2d8f1,3.662996222,claude:eaad8d63-63bf-7139-f930-0ef47fa45253,True,5570842806243694,5570842806104516
one_turn,250.0,5570976015927170,17.984504232,5570958031422938,4,2048,5570958031422408,22.953602276,5570957918733163,5570934965130887,coding,0,0,c4e992015be98cb5,replay,0,5570957918733283,43123,0,0.112689125,0.001260065,m-c4e992015be98cb5,18.098454072,claude:d822a508-dc39-797d-a37d-fa6552fdb8bb,True,5570976017187355,5570976015927290
one_turn,250.0,5570976015745752,17.424169115,5570958591576637,4,2048,5570958591576287,23.610965524,5570958577847010,5570934966881486,coding,0,0,c4e992015be98cb5,replay,1,5570958577847240,22129,0,0.013729047,0.000407965,m-c4e992015be98cb5,17.438307087,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5570976016154327,5570976015746362
one_turn,250.0,5570971180451058,14.331504806,5570956848946252,4,2048,5570956848945862,21.854834237,5570956823206396,5570934968372159,coding,0,0,c4e992015be98cb5,replay,2,5570956823206636,25641,0,0.025739226,0.020975309,m-c4e992015be98cb5,14.378219941,codex:2604c640-6bc9-2d90-5a8b-ae20bc5081fa,True,5570971201426577,5570971180451268
one_turn,250.0,5570975451030168,16.533990358,5570958917039810,4,2048,5570958917039570,23.94700118,5570958916909911,5570934969908731,coding,0,0,c4e992015be98cb5,replay,3,5570958916910001,6981,0,0.000129569,0.010353721,m-c4e992015be98cb5,16.544474198,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5570975461384199,5570975451030478
none,250.0,,0.0,,4,16384,5571158254520530,128.110699043,5571158254124244,5571030143425201,coding,863502336,69,6cdd7ca4b8e9d039,kv_transfer,0,5571158254124594,0,0,0.000395936,0.005432006,m-6cdd7ca4b8e9d039,0.005828692,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5571158259953286,5571158254521280
none,250.0,,0.0,,4,16384,5571158656233470,128.512094708,5571158656050142,5571030143955434,coding,978518016,78,6cdd7ca4b8e9d039,kv_transfer,1,5571158656050332,0,0,0.000183138,0.000116689,m-6cdd7ca4b8e9d039,0.000300227,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5571158656350559,5571158656233870
none,250.0,,0.0,,4,16384,5571158424155484,128.269026999,5571158413784844,5571030144757845,coding,933986304,75,6cdd7ca4b8e9d039,kv_transfer,2,5571158413785064,0,0,0.01037042,0.010530827,m-6cdd7ca4b8e9d039,0.020903027,claude:e2fd4f89-016f-29f0-48a1-3b2f1991b287,True,5571158434688091,5571158424157264
none,250.0,,0.0,,4,16384,5571156662261507,126.511468283,5571156656875590,5571030145407307,coding,780386304,63,6cdd7ca4b8e9d039,kv_transfer,3,5571156656875900,0,0,0.005385607,0.015553799,m-6cdd7ca4b8e9d039,0.020940096,claude:92cc24b6-ac8d-5231-bb2d-33b876557766,True,5571156677815996,5571156662262197
none,250.0,,0.0,,2,8192,5571306146392921,12.041405163,5571306135957124,5571294094551961,coding,0,0,cd81231f1e1b861d,replay,0,5571306135957244,12252,2,0.010435677,0.005641434,m-cd81231f1e1b861d,0.016077611,codex:1229e212-7c9e-fc46-e948-4c87690d9e5e,True,5571306152034855,5571306146393421
none,250.0,,0.0,,2,8192,5571306926805905,12.831560212,5571306926664547,5571294095104335,coding,0,0,cd81231f1e1b861d,replay,1,5571306926664647,11047,2,0.000141258,8.6339e-05,m-cd81231f1e1b861d,0.000228097,codex:e381cc89-38ef-e67e-79b9-4b800369b4f5,True,5571306926892744,5571306926806405
none,250.0,,0.0,,2,8192,5571317879873009,11.717237788,5571317874623640,5571306157385852,coding,0,0,cd81231f1e1b861d,replay,2,5571317874623840,13656,2,0.005249169,0.000107878,m-cd81231f1e1b861d,0.005357717,claude:1534babd-9b9e-68e0-057e-d9ce7e08adf0,True,5571317879981557,5571317879873679
