bandwidth_state,causal_destination_switches,causal_method_switches,causal_redirected_sessions,context_seed,control_cutoff_shed_w,control_eventual_success,control_shortfall_fraction,control_shortfall_w,control_target_s,detection_at_s,fault_at_s,fault_axis,healthy_east_load,initial_impaired_sessions,migration_cutoff_s,move_concurrency,no_extrapolation,observation_horizon_s,outcome,pending_impaired_sessions,power_deadline_s,predecision_fraction,predecision_shed_w,prefill_state,qualifies,repair_cutoff_shed_w,repair_solver_error,repair_target_s,requested_shed_w,stable_target_s,sweep_phase,target_fraction,target_time_gap_s
none,0,0,0,467,32.134194936427875,True,0.2578646630951709,11.165447781634398,109.77033934233357,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,36.6733859961529,,108.77033934233357,43.29964271806227,16.35166556103721,common_workload_multiaxis,0.7,1.0
germany,0,0,0,467,27.312108055075186,False,0.36923017510991957,15.987534662987088,188.59290703257489,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,27.312108055075186,,185.59290703257489,43.29964271806227,16.35166556103721,common_workload_multiaxis,0.7,3.0
germany,0,0,0,468,34.78012889661298,True,0.0,0.0,17.03847243662267,2.0,1.0,bandwidth,0.5,3,25.0,4,True,120.0,unchanged,3,30.0,0.07106832725929585,2.19802369921274,none,False,41.71028341855039,,16.03847243662267,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,1.0
none,0,0,0,468,23.903235209732202,True,0.22714075237240958,7.025081017455136,42.54295819410276,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,23.903235209732202,,41.54295819410274,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,1.0000000000000213
germany,0,0,0,468,23.903235209732202,True,0.22714075237240958,7.025081017455136,76.08904840494367,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,23.903235209732202,,75.08904840494365,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,1.0000000000000142
germany,0,0,0,468,31.532336742436826,True,0.0731548247122449,2.488811107469246,30.313119420514866,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,32.780271449421434,,27.313119420514866,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,3.0
none,0,0,0,468,31.136365531761214,True,0.08479379740130732,2.8847823181448575,26.32778701615615,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,34.74558206305879,,23.32778701615615,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,3.0
germany,0,0,0,468,28.725322091084877,True,0.1556627595925108,5.295825758821195,74.25199376660913,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,28.725322091084877,,71.25199376660913,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,3.0
germany,0,0,0,468,31.532336742436826,True,0.15039192265289117,5.58164273018798,30.313119420514866,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,32.780271449421434,,27.313119420514866,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,3.0
none,0,0,0,468,31.136365531761214,True,0.16106098095119836,5.977613940863591,53.737674368574886,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,34.74558206305879,,50.737674368574886,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,3.0
germany,0,0,0,468,28.725322091084877,False,0.22602419629313492,8.388657381539929,124.3003229525172,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,28.725322091084877,,121.3003229525172,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,3.0
germany,0,0,0,468,31.532336742436826,True,0.21574639014113028,8.674474352906714,35.805334923006455,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,32.780271449421434,,32.805334923006455,40.20681109534354,17.257608597033908,common_workload_multiaxis,0.65,3.0
none,0,0,0,468,31.136365531761214,True,0.22559475164726003,9.070445563582325,79.73179013198396,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,34.74558206305879,,76.73179013198396,40.20681109534354,17.257608597033908,common_workload_multiaxis,0.65,3.0
germany,0,0,0,468,28.725322091084877,False,0.2855607965782784,11.481489004258663,151.141158593131,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,28.725322091084877,,148.141158593131,40.20681109534354,17.257608597033908,common_workload_multiaxis,0.65,3.0
germany,0,0,0,468,31.532336742436826,True,0.27176450513104955,11.767305975625447,46.57672655038405,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,32.780271449421434,,43.57672655038405,43.29964271806227,18.469885951093723,common_workload_multiaxis,0.7,3.0
none,0,0,0,468,31.136365531761214,False,0.2809094122438843,12.163277186301059,151.141158593131,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,34.74558206305879,,148.141158593131,43.29964271806227,18.469885951093723,common_workload_multiaxis,0.7,3.0
germany,0,0,0,468,28.725322091084877,False,0.3365921682512585,14.574320626977396,179.09828660626542,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,28.725322091084877,,176.09828660626542,43.29964271806227,18.469885951093723,common_workload_multiaxis,0.7,3.0
germany,0,0,0,469,31.479194631603292,True,0.0,0.0,23.773900350213268,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.07106832725929585,2.19802369921274,none,False,32.237408362788386,,23.773900350213268,30.928316227187338,15.065625441428246,common_workload_multiaxis,0.5,0.0
none,0,0,0,469,22.727237539970474,True,0.2651640854605515,8.201078687216864,32.988231526818154,2.0,1.0,prefill,0.5,10,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,22.727237539970474,,31.988231526818133,30.928316227187338,15.065625441428246,common_workload_multiaxis,0.5,1.0000000000000213
germany,0,0,0,469,22.727237539970474,True,0.2651640854605515,8.201078687216864,83.57159699017126,2.0,1.0,joint,0.5,14,25.0,4,True,120.0,revised_maximum,12,30.0,0.0,0.0,germany,False,22.727237539970474,,82.57159699017124,30.928316227187338,15.065625441428246,common_workload_multiaxis,0.5,1.0000000000000142
germany,0,0,0,469,23.493756236998934,False,0.309436696826095,10.527391612907138,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,23.493756236998934,,,34.02114784990607,,common_workload_multiaxis,0.55,
none,0,0,0,469,18.48689813141118,False,0.4566056908787626,15.534249718494891,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,18.48689813141118,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,469,15.519691463833226,False,0.5438222269188935,18.501456386072846,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,15.519691463833226,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,469,23.493756236998934,False,0.3669836387572537,13.620223235625872,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,23.493756236998934,,,37.113979472624806,,common_workload_multiaxis,0.6,
none,0,0,0,469,18.48689813141118,False,0.5018885499721991,18.627081341213625,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,18.48689813141118,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,469,15.519691463833226,False,0.5818370413423191,21.59428800879158,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,15.519691463833226,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,469,23.493756236998934,False,0.41567720500669575,16.713054858344606,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,23.493756236998934,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,469,18.48689813141118,False,0.5402048153589529,21.71991296393236,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,18.48689813141118,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,469,15.519691463833226,False,0.6140034227775253,24.687119631510313,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,15.519691463833226,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,469,23.493756236998934,False,0.45741454750621746,19.80588648106334,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,23.493756236998934,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,469,18.48689813141118,False,0.5730473285475992,24.812744586651093,,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,18.48689813141118,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,469,15.519691463833226,False,0.6415746068648449,27.779951254229047,,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,15.519691463833226,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,470,36.24499594329306,True,0.0,0.0,19.056358432557175,2.0,1.0,bandwidth,0.5,2,25.0,4,True,120.0,unchanged,2,30.0,0.07106832725929585,2.19802369921274,none,False,36.24499594329306,,17.056358432557175,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,2.0
none,0,0,0,470,26.31427865040854,True,0.14918489396208573,4.614037576778799,32.028638796068506,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,6,30.0,0.0,0.0,germany,False,26.31427865040854,,32.0286387960685,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,7.105427357601002e-15
germany,0,0,0,470,23.903235209732202,True,0.22714075237240958,7.025081017455136,73.36999410580057,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,8,30.0,0.0,0.0,germany,False,23.903235209732202,,73.36999410580056,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,1.4210854715202004e-14
germany,0,0,0,470,36.97546450592026,True,0.0,0.0,23.855998679848447,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.0,0.0,none,False,36.97546450592026,,21.802826200170788,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,2.0531724796776594
none,0,0,0,470,34.745582063058805,True,0.0,0.0,21.4766525087122,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,unchanged,7,30.0,0.0,0.0,germany,False,36.6733859961529,,18.4766525087122,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,3.0
germany,0,0,0,470,28.725322091084877,True,0.1556627595925108,5.295825758821195,67.74170054626506,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,29.723151495751523,,65.74170054626506,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,2.0
germany,0,0,0,470,41.63359444883304,True,0.0,0.0,23.855998679848447,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.0,0.0,none,False,41.63359444883304,,21.802826200170788,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,2.0531724796776594
none,0,0,0,470,31.136365531761214,True,0.16106098095119836,5.977613940863591,88.49394813957167,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,32.134194936427875,,86.49394813957167,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,2.0
germany,0,0,0,470,28.725322091084877,True,0.22602419629313492,8.388657381539929,103.60222657671841,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,29.723151495751523,,101.60222657671841,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,2.0
germany,0,0,0,470,41.63359444883304,True,0.0,0.0,23.855998679848447,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.0,0.0,none,False,41.63359444883304,,21.802826200170788,40.20681109534354,15.747107619012255,common_workload_multiaxis,0.65,2.0531724796776594
none,0,0,0,470,31.136365531761214,True,0.22559475164726003,9.070445563582325,93.89998910045918,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,32.134194936427875,,91.89998910045918,40.20681109534354,15.747107619012255,common_workload_multiaxis,0.65,2.0
germany,0,0,0,470,28.725322091084877,False,0.2855607965782784,11.481489004258663,137.14831678755934,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,29.723151495751523,,135.14831678755934,40.20681109534354,15.747107619012255,common_workload_multiaxis,0.65,2.0
germany,0,0,0,470,41.63359444883304,True,0.03847718282752136,1.6660482692292362,39.78034089014716,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,41.63359444883304,,37.7271684104695,43.29964271806227,17.647859918769317,common_workload_multiaxis,0.7,2.053172479677656
none,0,0,0,470,31.136365531761214,False,0.2809094122438843,12.163277186301059,124.11654597475265,2.0,1.0,prefill,0.5,7,25.0,4,True,120.0,revised_maximum,7,30.0,0.0,0.0,germany,False,32.134194936427875,,122.11654597475265,43.29964271806227,17.647859918769317,common_workload_multiaxis,0.7,2.0
germany,0,0,0,470,28.725322091084877,False,0.3365921682512585,14.574320626977396,165.14518477082115,2.0,1.0,joint,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,29.723151495751523,,163.14518477082115,43.29964271806227,17.647859918769317,common_workload_multiaxis,0.7,2.0
germany,0,1,1,471,17.041494186674583,False,0.449000260424964,13.886822040512754,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,applied,4,30.0,0.01976951601514691,0.6114378429749081,none,False,18.76450560118093,,31.059058877310832,30.928316227187338,,common_workload_multiaxis,0.5,
none,0,0,0,471,18.726513804892733,False,0.394518807059037,12.201802422294605,,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,18.726513804892733,,,30.928316227187338,,common_workload_multiaxis,0.5,
germany,0,0,0,471,14.506890450303445,False,0.5309511729076524,16.421425776883893,,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,14.506890450303445,,,30.928316227187338,,common_workload_multiaxis,0.5,
germany,0,0,0,471,17.041494186674583,False,0.4990911458408763,16.97965366323149,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.01797228728649719,0.6114378429749081,none,False,17.041494186674583,,,34.02114784990607,,common_workload_multiaxis,0.55,
none,0,0,0,471,18.726513804892733,False,0.44956255187185185,15.29463404501334,,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,18.726513804892733,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,471,14.506890450303445,False,0.573591975370593,19.514257399602627,,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,14.506890450303445,,,34.02114784990607,,common_workload_multiaxis,0.55,
germany,0,0,0,471,17.041494186674583,False,0.5408335503541366,20.072485285950222,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.01647459667928909,0.6114378429749081,none,False,17.041494186674583,,,37.113979472624806,,common_workload_multiaxis,0.6,
none,0,0,0,471,18.726513804892733,False,0.4954323392158642,18.387465667732073,,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,18.726513804892733,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,471,14.506890450303445,False,0.6091259774230436,22.60708902232136,,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,14.506890450303445,,,37.113979472624806,,common_workload_multiaxis,0.6,
germany,0,0,0,471,17.041494186674583,False,0.5761540464807415,23.165316908668956,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.015207320011651468,0.6114378429749081,none,False,17.041494186674583,,,40.20681109534354,,common_workload_multiaxis,0.65,
none,0,0,0,471,18.726513804892733,False,0.5342452361992592,21.480297290450807,,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,18.726513804892733,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,471,14.506890450303445,False,0.6391932099289633,25.699920645040095,,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,14.506890450303445,,,40.20681109534354,,common_workload_multiaxis,0.65,
germany,0,0,0,471,17.041494186674583,False,0.6064287574464029,26.25814853138769,,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.014121082867962077,0.6114378429749081,none,False,17.041494186674583,,,43.29964271806227,,common_workload_multiaxis,0.7,
none,0,0,0,471,18.726513804892733,False,0.5675134336135979,24.57312891316954,,2.0,1.0,prefill,0.5,6,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,18.726513804892733,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,471,14.506890450303445,False,0.664965123505466,28.79275226775883,,2.0,1.0,joint,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,14.506890450303445,,,43.29964271806227,,common_workload_multiaxis,0.7,
germany,0,0,0,472,35.2009236468637,True,0.0,0.0,18.486414675463024,2.0,1.0,bandwidth,0.5,2,25.0,4,True,120.0,unchanged,2,30.0,0.0477688487538513,1.4774100600677968,none,False,35.2009236468637,,16.486414675463024,30.928316227187338,12.2418189578818,common_workload_multiaxis,0.5,2.0
none,0,0,0,472,19.14019642953238,True,0.3811432769590181,11.788119797654957,52.54295819410276,2.0,1.0,prefill,0.5,10,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,19.14019642953238,,52.54295819410275,30.928316227187338,12.2418189578818,common_workload_multiaxis,0.5,7.105427357601002e-15
germany,0,0,0,472,19.14019642953238,True,0.3811432769590181,11.788119797654957,114.0859163882055,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,19.14019642953238,,114.0859163882055,30.928316227187338,12.2418189578818,common_workload_multiaxis,0.5,0.0
germany,0,0,0,472,28.163098577579234,True,0.1721884663671926,5.858049272326838,30.52828725502322,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,30.57414201825557,,27.52828725502322,34.02114784990607,15.04848847975654,common_workload_multiaxis,0.55,3.0
none,0,0,0,472,24.960112715551702,True,0.26633537393652007,9.06103513435437,99.3031325962994,2.0,1.0,prefill,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,27.371156156228068,,98.3031325962994,34.02114784990607,15.04848847975654,common_workload_multiaxis,0.55,1.0
germany,0,0,0,472,22.549069274875364,False,0.3372043361277236,11.472078575030707,124.3003229525172,2.0,1.0,joint,0.5,15,25.0,4,True,120.0,revised_maximum,15,30.0,0.0,0.0,germany,False,22.549069274875364,,121.3003229525172,34.02114784990607,15.04848847975654,common_workload_multiaxis,0.55,3.0
germany,0,0,0,472,28.163098577579234,True,0.2411727608365932,8.950880895045572,41.693002488072096,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,30.57414201825557,,40.693002488072096,37.113979472624806,18.396114777292077,common_workload_multiaxis,0.6,1.0
none,0,0,0,472,24.960112715551702,False,0.3274740927751434,12.153866757073104,127.55174462298038,2.0,1.0,prefill,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,27.371156156228068,,126.55174462298038,37.113979472624806,18.396114777292077,common_workload_multiaxis,0.6,1.0
germany,0,0,0,472,22.549069274875364,False,0.39243730811707994,14.564910197749441,127.55174462298038,2.0,1.0,joint,0.5,15,25.0,4,True,120.0,revised_maximum,15,30.0,0.0,0.0,germany,False,22.549069274875364,,126.55174462298038,37.113979472624806,18.396114777292077,common_workload_multiaxis,0.6,1.0
germany,0,0,0,472,28.163098577579234,True,0.29954408692608603,12.043712517764305,41.693002488072096,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,30.57414201825557,,40.693002488072096,40.20681109534354,22.97041378746589,common_workload_multiaxis,0.65,1.0
none,0,0,0,472,24.960112715551702,False,0.3792068548693631,15.246698379791837,138.3638265447554,2.0,1.0,prefill,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,27.371156156228068,,137.3638265447554,40.20681109534354,22.97041378746589,common_workload_multiaxis,0.65,1.0
germany,0,0,0,472,22.549069274875364,False,0.4391728998003815,17.657741820468175,181.61215423185553,2.0,1.0,joint,0.5,15,25.0,4,True,120.0,revised_maximum,15,30.0,0.0,0.0,germany,False,22.549069274875364,,180.61215423185553,40.20681109534354,22.97041378746589,common_workload_multiaxis,0.65,1.0
germany,0,0,0,472,28.163098577579234,True,0.3495766521456513,15.13654414048304,73.54168690866952,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,30.57414201825557,,72.54168690866952,43.29964271806227,22.97041378746589,common_workload_multiaxis,0.7,1.0
none,0,0,0,472,24.960112715551702,False,0.42354922237869436,18.33953000251057,189.09470281708312,2.0,1.0,prefill,0.5,11,25.0,4,True,120.0,revised_maximum,11,30.0,0.0,0.0,germany,False,27.371156156228068,,188.09470281708312,43.29964271806227,22.97041378746589,common_workload_multiaxis,0.7,1.0
germany,0,0,0,472,22.549069274875364,False,0.4792319783860685,20.75057344318691,235.67256384073067,2.0,1.0,joint,0.5,15,25.0,4,True,120.0,revised_maximum,15,30.0,0.0,0.0,germany,False,22.549069274875364,,234.67256384073067,43.29964271806227,22.97041378746589,common_workload_multiaxis,0.7,1.0
germany,0,0,0,473,36.20651918831315,True,0.0,0.0,19.056358432557175,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,unchanged,4,30.0,0.07106832725929585,2.19802369921274,none,False,36.20651918831315,,17.056358432557175,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,2.0
none,5,0,5,473,26.31427865040854,True,0.14918489396208573,4.614037576778799,52.54295819410276,2.0,1.0,prefill,0.5,8,25.0,4,True,120.0,applied,7,30.0,0.0,0.0,germany,False,28.30550402907417,,27.506948337828405,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,25.036009856274354
germany,5,0,5,473,23.903235209732202,True,0.22714075237240958,7.025081017455136,73.05727759213701,2.0,1.0,joint,0.5,12,25.0,4,True,120.0,applied,11,30.0,0.0,0.0,germany,False,28.30550402907417,,27.506948337828405,30.928316227187338,10.190387018078376,common_workload_multiaxis,0.5,45.55032925430861
germany,0,0,0,473,33.47619317849447,True,0.01601811537387934,0.5449546714116025,26.58891279723588,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,38.13432312140725,,23.58891279723588,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,3.0
none,0,0,0,473,36.6733859961529,True,0.0,0.0,20.907777924668682,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,unchanged,5,30.0,0.0,0.0,germany,False,36.6733859961529,,17.907777924668682,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,3.0
germany,0,0,0,473,31.136365531761214,True,0.08479379740130732,2.8847823181448575,64.72498019581234,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,31.136365531761214,,61.72498019581233,34.02114784990607,15.747107619012255,common_workload_multiaxis,0.55,3.000000000000007
germany,0,0,0,473,33.47619317849447,True,0.09801660575938939,3.6377862941303363,26.58891279723588,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,38.13432312140725,,23.58891279723588,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,3.0
none,0,0,0,473,36.6733859961529,True,0.011871361754588573,0.4405934764719035,33.91180410235886,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,36.6733859961529,,30.911804102358857,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,3.0
germany,0,0,0,473,31.136365531761214,True,0.16106098095119836,5.977613940863591,110.80096892888074,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,31.136365531761214,,107.80096892888074,37.113979472624806,15.747107619012255,common_workload_multiaxis,0.6,3.0
germany,0,0,0,473,33.47619317849447,True,0.1673999437778979,6.73061791684907,33.06058024455162,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,38.13432312140725,,31.060580244551623,40.20681109534354,16.509353738511145,common_workload_multiaxis,0.65,2.0
none,0,0,0,473,36.6733859961529,True,0.0878812570042356,3.5334250991906373,54.42612350039311,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,36.6733859961529,,51.42612350039311,40.20681109534354,16.509353738511145,common_workload_multiaxis,0.65,3.0
germany,0,0,0,473,31.136365531761214,False,0.22559475164726003,9.070445563582325,167.17581435736835,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,31.136365531761214,,164.17581435736835,40.20681109534354,16.509353738511145,common_workload_multiaxis,0.65,3.0
germany,0,0,0,473,33.47619317849447,True,0.22687137636519092,9.823449539567804,59.116127056974264,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,revised_maximum,4,30.0,0.0,0.0,none,False,38.13432312140725,,56.116127056974264,43.29964271806227,21.22690398438708,common_workload_multiaxis,0.7,3.0
none,0,0,0,473,36.6733859961529,False,0.15303259578964734,6.626256721909371,167.17581435736835,2.0,1.0,prefill,0.5,5,25.0,4,True,120.0,revised_maximum,5,30.0,0.0,0.0,germany,False,36.6733859961529,,164.17581435736835,43.29964271806227,21.22690398438708,common_workload_multiaxis,0.7,3.0
germany,0,0,0,473,31.136365531761214,False,0.2809094122438843,12.163277186301059,223.55065978585597,2.0,1.0,joint,0.5,9,25.0,4,True,120.0,revised_maximum,9,30.0,0.0,0.0,germany,False,31.136365531761214,,220.55065978585597,43.29964271806227,21.22690398438708,common_workload_multiaxis,0.7,3.0
germany,0,2,2,474,29.586749248630497,True,0.043376657452097095,1.3415669785568411,35.389353478923944,2.0,1.0,bandwidth,0.5,4,25.0,4,True,120.0,applied,4,30.0,0.07106832725929585,2.19802369921274,none,False,32.2508563389208,,21.310212753434982,30.928316227187338,12.29463927753494,common_workload_multiaxis,0.5,14.079140725488962
